154,3388000,22000,3410000
155,3410000,22000,3432000
156,3432000,22000,3454000
157,3454000,22000,3476000
158,3476000,22000,3498000
159,3498000,22000,3520000
160,3520000,22000,3542000
161,3542000,22000,3564000
162,3564000,22000,3586000
163,3586000,22000,3608000
164,3608000,22000,3630000
165,3630000,22000,3652000
166,3652000,22000,3674000
167,3674000,22000,3696000
168,3696000,22000,3718000
169,3718000,22000,3740000
170,3740000,22000,3762000
171,3762000,22000,3784000
172,3784000,22000,3806000
173,3806000,22000,3828000
174,3828000,22000,3850000
175,3850000,22000,3872000
176,3872000,22000,3894000
177,3894000,22000,3916000
178,3916000,22000,3938000
179,3938000,22000,3960000
180,3960000,22000,3982000
181,3982000,22000,4004000
182,4004000,22000,4026000
183,4026000,22000,4048000
184,4048000,22000,4070000
185,4070000,22000,4092000
186,4092000,22000,4114000
187,4114000,22000,4136000
188,4136000,22000,4158000
189,4158000,22000,4180000
190,4180000,22000,4202000
191,4202000,22000,4224000
192,4224000,22000,4246000
193,4246000,22000,4268000
194,4268000,22000,4290000
195,4290000,22000,4312000
196,4312000,22000,4334000
197,4334000,22000,4356000
198,4356000,22000,4378000
199,4378000,22000,4400000
200,4400000,22000,4422000
201,4422000,22000,4444000
202,4444000,22000,4466000
203,4466000,22000,4488000
204,4488000,22000,4510000
205,4510000,22000,4532000
206,4532000,22000,4554000
207,4554000,22000,4576000
208,4576000,22000,4598000
209,4598000,22000,4620000
210,4620000,22000,4642000
211,4642000,22000,4664000
212,4664000,22000,4686000
213,4686000,22000,4708000
214,4708000,22000,4730000
215,4730000,22000,4752000
216,4752000,22000,4774000
217,4774000,22000,4796000
218,4796000,22000,4818000
219,4818000,22000,4840000
220,4840000,22000,4862000
221,4862000,22000,4884000
222,4884000,22000,4906000
223,4906000,22000,4928000
224,4928000,22000,4950000
225,4950000,22000,4972000
226,4972000,22000,4994000
227,4994000,22000,5016000
228,5016000,22000,5038000
229,5038000,22000,5060000
230,5060000,22000,5082000
231,5082000,22000,5104000
232,5104000,22000,5126000
233,5126000,22000,5148000
234,5148000,22000,5170000
235,5170000,22000,5192000
236,5192000,22000,5214000
237,5214000,22000,5236000
238,5236000,22000,5258000
239,5258000,22000,5280000
240,5280000,22000,5302000
241,5302000,22000,5324000
242,5324000,22000,5346000
243,5346000,22000,5368000
244,5368000,22000,5390000
245,5390000,22000,5412000
246,5412000,22000,5434000
247,5434000,22000,5456000
248,5456000,22000,5478000
249,5478000,22000,5500000
250,5500000,22000,5522000
251,5522000,22000,5544000
252,5544000,22000,5566000
253,5566000,22000,5588000
254,5588000,22000,5610000
255,5610000,22000,5632000
256,5632000,22000,5654000
257,5654000,22000,5676000
258,5676000,22000,5698000
259,5698000,22000,5720000
260,5720000,22000,5742000
261,5742000,22000,5764000
262,5764000,22000,5786000
263,5786000,22000,5808000
264,5808000,22000,5830000
265,5830000,22000,5852000
266,5852000,22000,5874000
267,5874000,22000,5896000
268,5896000,22000,5918000
269,5918000,22000,5940000
270,5940000,22000,5962000
271,5962000,22000,5984000
272,5984000,22000,6006000
273,6006000,22000,6028000
274,6028000,22000,6050000
275,6050000,22000,6072000
276,6072000,22000,6094000
277,6094000,22000,6116000
278,6116000,22000,6138000
279,6138000,22000,6160000
280,6160000,22000,6182000
281,6182000,22000,6204000
282,6204000,22000,6226000
283,6226000,22000,6248000
284,6248000,22000,6270000
285,6270000,22000,6292000
286,6292000,22000,6314000
287,6314000,22000,6336000
288,6336000,22000,6358000
289,6358000,22000,6380000
290,6380000,22000,6402000
291,6402000,22000,6424000
292,6424000,22000,6446000
293,6446000,22000,6468000
294,6468000,22000,6490000
295,6490000,22000,6512000
296,6512000,22000,6534000
297,6534000,22000,6556000
298,6556000,22000,6578000
299,6578000,22000,6600000
300,6600000,22000,6622000
301,6622000,22000,6644000
302,6644000,22000,6666000
303,6666000,22000,6688000
304,6688000,22000,6710000
305,6710000,22000,6732000
306,6732000,22000,6754000
307,6754000,22000,6776000
308,6776000,22000,6798000
309,6798000,22000,6820000
310,6820000,22000,6842000
311,6842000,22000,6864000
312,6864000,22000,6886000
313,6886000,22000,6908000
314,6908000,22000,6930000
315,6930000,22000,6952000
316,6952000,22000,6974000
317,6974000,22000,6996000
318,6996000,22000,7018000
319,7018000,22000,7040000
320,7040000,22000,7062000
321,7062000,22000,7084000
322,7084000,22000,7106000
323,7106000,22000,7128000
324,7128000,22000,7150000
325,7150000,22000,7172000
326,7172000,22000,7194000
327,7194000,22000,7216000
328,7216000,22000,7238000
329,7238000,22000,7260000
330,7260000,22000,7282000
331,7282000,22000,7304000
332,7304000,22000,7326000
333,7326000,22000,7348000
334,7348000,22000,7370000
335,7370000,22000,7392000
336,7392000,22000,7414000
337,7414000,22000,7436000
338,7436000,22000,7458000
339,7458000,22000,7480000
340,7480000,22000,7502000
341,7502000,22000,7524000
342,7524000,22000,7546000
343,7546000,22000,7568000
344,7568000,22000,7590000
345,7590000,22000,7612000
346,7612000,22000,7634000
347,7634000,22000,7656000
348,7656000,22000,7678000
349,7678000,22000,7700000
350,7700000,22000,7722000
351,7722000,22000,7744000
352,7744000,22000,7766000
353,7766000,22000,7788000
354,7788000,22000,7810000
355,7810000,22000,7832000
356,7832000,22000,7854000
357,7854000,22000,7876000
358,7876000,22000,7898000
359,7898000,22000,7920000
360,7920000,22000,7942000
361,7942000,22000,7964000
362,7964000,22000,7986000
363,7986000,22000,8008000
364,8008000,22000,8030000
365,8030000,22000,8052000
366,8052000,22000,8074000
367,8074000,22000,8096000
368,8096000,22000,8118000
369,8118000,22000,8140000
370,8140000,22000,8162000
371,8162000,22000,8184000
372,8184000,22000,8206000
373,8206000,22000,8228000
374,8228000,22000,8250000
375,8250000,22000,8272000
376,8272000,22000,8294000
377,8294000,22000,8316000
378,8316000,22000,8338000
379,8338000,22000,8360000
380,8360000,22000,8382000
381,8382000,22000,8404000
382,8404000,22000,8426000
383,8426000,22000,8448000
384,8448000,22000,8470000
385,8470000,22000,8492000
386,8492000,22000,8514000
387,8514000,22000,8536000
388,8536000,22000,8558000
389,8558000,22000,8580000
390,8580000,22000,8602000
391,8602000,22000,8624000
392,8624000,22000,8646000
393,8646000,22000,8668000
394,8668000,22000,8690000
395,8690000,22000,8712000
396,8712000,22000,8734000
397,8734000,22000,8756000
398,8756000,22000,8778000
399,8778000,22000,8800000
400,8800000,22000,8822000
401,8822000,22000,8844000
402,8844000,22000,8866000
403,8866000,22000,8888000
404,8888000,22000,8910000
405,8910000,22000,8932000
406,8932000,22000,8954000
407,8954000,22000,8976000
408,8976000,22000,8998000
409,8998000,22000,9020000
410,9020000,22000,9042000
411,9042000,22000,9064000
412,9064000,22000,9086000
413,9086000,22000,9108000
414,9108000,22000,9130000
415,9130000,22000,9152000
416,9152000,22000,9174000
417,9174000,22000,9196000
418,9196000,22000,9218000
419,9218000,22000,9240000
420,9240000,22000,9262000
421,9262000,22000,9284000
422,9284000,22000,9306000
423,9306000,22000,9328000
424,9328000,22000,9350000
425,9350000,22000,9372000
426,9372000,22000,9394000
427,9394000,22000,9416000
428,9416000,22000,9438000
429,9438000,22000,9460000
430,9460000,22000,9482000
431,9482000,22000,9504000
432,9504000,22000,9526000
433,9526000,22000,9548000
434,9548000,22000,9570000
435,9570000,22000,9592000
436,9592000,22000,9614000
437,9614000,22000,9636000
438,9636000,22000,9658000
439,9658000,22000,9680000
440,9680000,22000,9702000
441,9702000,22000,9724000
442,9724000,22000,9746000
443,9746000,22000,9768000
444,9768000,22000,9790000
445,9790000,22000,9812000
446,9812000,22000,9834000
447,9834000,22000,9856000
448,9856000,22000,9878000
449,9878000,22000,9900000
450,9900000,22000,9922000
451,9922000,22000,9944000
452,9944000,22000,9966000
453,9966000,22000,9988000
454,9988000,22000,10010000
455,10010000,22000,10032000
456,10032000,22000,10054000
457,10054000,22000,10076000
458,10076000,22000,10098000
459,10098000,22000,10120000
460,10120000,22000,10142000
461,10142000,22000,10164000
462,10164000,22000,10186000
463,10186000,22000,10208000
464,10208000,22000,10230000
465,10230000,22000,10252000
466,10252000,22000,10274000
467,10274000,22000,10296000
468,10296000,22000,10318000
469,10318000,22000,10340000
470,10340000,22000,10362000
471,10362000,22000,10384000
472,10384000,22000,10406000
473,10406000,22000,10428000
474,10428000,22000,10450000
475,10450000,22000,10472000
476,10472000,22000,10494000
477,10494000,22000,10516000
478,10516000,22000,10538000
479,10538000,22000,10560000
480,10560000,22000,10582000
481,10582000,22000,10604000
482,10604000,22000,10626000
483,10626000,22000,10648000
484,10648000,22000,10670000
485,10670000,22000,10692000
486,10692000,22000,10714000
487,10714000,22000,10736000
488,10736000,22000,10758000
489,10758000,22000,10780000
490,10780000,22000,10802000
491,10802000,22000,10824000
492,10824000,22000,10846000
493,10846000,22000,10868000
494,10868000,22000,10890000
495,10890000,22000,10912000
496,10912000,22000,10934000
497,10934000,22000,10956000
498,10956000,22000,10978000
499,10978000,22000,11000000
500,11000000,22000,11022000
501,11022000,22000,11044000
502,11044000,22000,11066000
503,11066000,22000,11088000
504,11088000,22000,11110000
505,11110000,22000,11132000
506,11132000,22000,11154000
507,11154000,22000,11176000
508,11176000,22000,11198000
509,11198000,22000,11220000
510,11220000,22000,11242000
511,11242000,22000,11264000
512,11264000,22000,11286000
513,11286000,22000,11308000
514,11308000,22000,11330000
515,11330000,22000,11352000
516,11352000,22000,11374000
517,11374000,22000,11396000
518,11396000,22000,11418000
519,11418000,22000,11440000
520,11440000,22000,11462000
521,11462000,22000,11484000
522,11484000,22000,11506000
523,11506000,22000,11528000
524,11528000,22000,11550000
525,11550000,22000,11572000
526,11572000,22000,11594000
527,11594000,22000,11616000
528,11616000,22000,11638000
529,11638000,22000,11660000
530,11660000,22000,11682000
531,11682000,22000,11704000
532,11704000,22000,11726000
533,11726000,22000,11748000
534,11748000,22000,11770000
535,11770000,22000,11792000
536,11792000,22000,11814000
537,11814000,22000,11836000
538,11836000,22000,11858000
539,11858000,22000,11880000
540,11880000,22000,11902000
541,11902000,22000,11924000
542,11924000,22000,11946000
543,11946000,22000,11968000
544,11968000,22000,11990000
545,11990000,22000,12012000
546,12012000,22000,12034000
547,12034000,22000,12056000
548,12056000,22000,12078000
549,12078000,22000,12100000
550,12100000,22000,12122000
551,12122000,22000,12144000
552,12144000,22000,12166000
553,12166000,22000,12188000
554,12188000,22000,12210000
555,12210000,22000,12232000
556,12232000,22000,12254000
557,12254000,22000,12276000
558,12276000,22000,12298000
559,12298000,22000,12320000
560,12320000,22000,12342000
561,12342000,22000,12364000
562,12364000,22000,12386000
563,12386000,22000,12408000
564,12408000,22000,12430000
565,12430000,22000,12452000
566,12452000,22000,12474000
567,12474000,22000,12496000
568,12496000,22000,12518000
569,12518000,22000,12540000
570,12540000,22000,12562000
571,12562000,22000,12584000
572,12584000,22000,12606000
573,12606000,22000,12628000
574,12628000,22000,12650000
575,12650000,22000,12672000
576,12672000,22000,12694000
577,12694000,22000,12716000
578,12716000,22000,12738000
579,12738000,22000,12760000
580,12760000,22000,12782000
581,12782000,22000,12804000
582,12804000,22000,12826000
583,12826000,22000,12848000
584,12848000,22000,12870000
585,12870000,22000,12892000
586,12892000,22000,12914000
587,12914000,22000,12936000
588,12936000,22000,12958000
589,12958000,22000,12980000
590,12980000,22000,13002000
591,13002000,22000,13024000
592,13024000,22000,13046000
593,13046000,22000,13068000
594,13068000,22000,13090000
595,13090000,22000,13112000
596,13112000,22000,13134000
597,13134000,22000,13156000
598,13156000,22000,13178000
599,13178000,22000,13200000
600,13200000,22000,13222000
601,13222000,22000,13244000
602,13244000,22000,13266000
603,13266000,22000,13288000
604,13288000,22000,13310000
605,13310000,22000,13332000
606,13332000,22000,13354000
607,13354000,22000,13376000
608,13376000,22000,13398000
609,13398000,22000,13420000
610,13420000,22000,13442000
611,13442000,22000,13464000
612,13464000,22000,13486000
613,13486000,22000,13508000
614,13508000,22000,13530000
615,13530000,22000,13552000
616,13552000,22000,13574000
617,13574000,22000,13596000
618,13596000,22000,13618000
619,13618000,22000,13640000
620,13640000,22000,13662000
621,13662000,22000,13684000
622,13684000,22000,13706000
623,13706000,22000,13728000
624,13728000,22000,13750000
625,13750000,22000,13772000
626,13772000,22000,13794000
627,13794000,22000,13816000
628,13816000,22000,13838000
629,13838000,22000,13860000
630,13860000,22000,13882000
631,13882000,22000,13904000
632,13904000,22000,13926000
633,13926000,22000,13948000
634,13948000,22000,13970000
635,13970000,22000,13992000
636,13992000,22000,14014000
637,14014000,22000,14036000
638,14036000,22000,14058000
639,14058000,22000,14080000
640,14080000,22000,14102000
641,14102000,22000,14124000
642,14124000,22000,14146000
643,14146000,22000,14168000
644,14168000,22000,14190000
645,14190000,22000,14212000
646,14212000,22000,14234000
647,14234000,22000,14256000
648,14256000,22000,14278000
649,14278000,22000,14300000
650,14300000,22000,14322000
651,14322000,22000,14344000
652,14344000,22000,14366000
653,14366000,22000,14388000
654,14388000,22000,14410000
655,14410000,22000,14432000
656,14432000,22000,14454000
657,14454000,22000,14476000
658,14476000,22000,14498000
659,14498000,22000,14520000
660,14520000,22000,14542000
661,14542000,22000,14564000
662,14564000,22000,14586000
663,14586000,22000,14608000
664,14608000,22000,14630000
665,14630000,22000,14652000
666,14652000,22000,14674000
667,14674000,22000,14696000
668,14696000,22000,14718000
669,14718000,22000,14740000
670,14740000,22000,14762000
671,14762000,22000,14784000
672,14784000,22000,14806000
673,14806000,22000,14828000
674,14828000,22000,14850000
675,14850000,22000,14872000
676,14872000,22000,14894000
677,14894000,22000,14916000
678,14916000,22000,14938000
679,14938000,22000,14960000
680,14960000,22000,14982000
681,14982000,22000,15004000
682,15004000,22000,15026000
683,15026000,22000,15048000
684,15048000,22000,15070000
685,15070000,22000,15092000
686,15092000,22000,15114000
687,15114000,22000,15136000
688,15136000,22000,15158000
689,15158000,22000,15180000
690,15180000,22000,15202000
691,15202000,22000,15224000
692,15224000,22000,15246000
693,15246000,22000,15268000
694,15268000,22000,15290000
695,15290000,22000,15312000
696,15312000,22000,15334000
697,15334000,22000,15356000
698,15356000,22000,15378000
699,15378000,22000,15400000
700,15400000,22000,15422000
701,15422000,22000,15444000
702,15444000,22000,15466000
703,15466000,22000,15488000
704,15488000,22000,15510000
705,15510000,22000,15532000
706,15532000,22000,15554000
707,15554000,22000,15576000
708,15576000,22000,15598000
709,15598000,22000,15620000
710,15620000,22000,15642000
711,15642000,22000,15664000
712,15664000,22000,15686000
713,15686000,22000,15708000
714,15708000,22000,15730000
715,15730000,22000,15752000
716,15752000,22000,15774000
717,15774000,22000,15796000
718,15796000,22000,15818000
719,15818000,22000,15840000
720,15840000,22000,15862000
721,15862000,22000,15884000
722,15884000,22000,15906000
723,15906000,22000,15928000
724,15928000,22000,15950000
725,15950000,22000,15972000
726,15972000,22000,15994000
727,15994000,22000,16016000
728,16016000,22000,16038000
729,16038000,22000,16060000
730,16060000,22000,16082000
731,16082000,22000,16104000
732,16104000,22000,16126000
733,16126000,22000,16148000
734,16148000,22000,16170000
735,16170000,22000,16192000
736,16192000,22000,16214000
737,16214000,22000,16236000
738,16236000,22000,16258000
739,16258000,22000,16280000
740,16280000,22000,16302000
741,16302000,22000,16324000
742,16324000,22000,16346000
743,16346000,22000,16368000
744,16368000,22000,16390000
745,16390000,22000,16412000
746,16412000,22000,16434000
747,16434000,22000,16456000
748,16456000,22000,16478000
749,16478000,22000,16500000
750,16500000,22000,16522000
751,16522000,22000,16544000
752,16544000,22000,16566000
753,16566000,22000,16588000
754,16588000,22000,16610000
755,16610000,22000,16632000
756,16632000,22000,16654000
757,16654000,22000,16676000
758,16676000,22000,16698000
759,16698000,22000,16720000
760,16720000,22000,16742000
761,16742000,22000,16764000
762,16764000,22000,16786000
763,16786000,22000,16808000
764,16808000,22000,16830000
765,16830000,22000,16852000
766,16852000,22000,16874000
767,16874000,22000,16896000
768,16896000,22000,16918000
769,16918000,22000,16940000
770,16940000,22000,16962000
771,16962000,22000,16984000
772,16984000,22000,17006000
773,17006000,22000,17028000
774,17028000,22000,17050000
775,17050000,22000,17072000
776,17072000,22000,17094000
777,17094000,22000,17116000
778,17116000,22000,17138000
779,17138000,22000,17160000
780,17160000,22000,17182000
781,17182000,22000,17204000
782,17204000,22000,17226000
783,17226000,22000,17248000
784,17248000,22000,17270000
785,17270000,22000,17292000
786,17292000,22000,17314000
787,17314000,22000,17336000
788,17336000,22000,17358000
789,17358000,22000,17380000
790,17380000,22000,17402000
791,17402000,22000,17424000
792,17424000,22000,17446000
793,17446000,22000,17468000
794,17468000,22000,17490000
795,17490000,22000,17512000
796,17512000,22000,17534000
797,17534000,22000,17556000
798,17556000,22000,17578000
799,17578000,22000,17600000
800,17600000,22000,17622000
801,17622000,22000,17644000
802,17644000,22000,17666000
803,17666000,22000,17688000
804,17688000,22000,17710000
805,17710000,22000,17732000
806,17732000,22000,17754000
807,17754000,22000,17776000
808,17776000,22000,17798000
809,17798000,22000,17820000
810,17820000,22000,17842000
811,17842000,22000,17864000
812,17864000,22000,17886000
813,17886000,22000,17908000
814,17908000,22000,17930000
815,17930000,22000,17952000
816,17952000,22000,17974000
817,17974000,22000,17996000
818,17996000,22000,18018000
819,18018000,22000,18040000
820,18040000,22000,18062000
821,18062000,22000,18084000
822,18084000,22000,18106000
823,18106000,22000,18128000
824,18128000,22000,18150000
825,18150000,22000,18172000
826,18172000,22000,18194000
827,18194000,22000,18216000
828,18216000,22000,18238000
829,18238000,22000,18260000
830,18260000,22000,18282000
831,18282000,22000,18304000
832,18304000,22000,18326000
833,18326000,22000,18348000
834,18348000,22000,18370000
835,18370000,22000,18392000
836,18392000,22000,18414000
837,18414000,22000,18436000
838,18436000,22000,18458000
839,18458000,22000,18480000
840,18480000,22000,18502000
841,18502000,22000,18524000
842,18524000,22000,18546000
843,18546000,22000,18568000
844,18568000,22000,18590000
845,18590000,22000,18612000
846,18612000,22000,18634000
847,18634000,22000,18656000
848,18656000,22000,18678000
849,18678000,22000,18700000
850,18700000,22000,18722000
851,18722000,22000,18744000
852,18744000,22000,18766000
853,18766000,22000,18788000
854,18788000,22000,18810000
855,18810000,22000,18832000
856,18832000,22000,18854000
857,18854000,22000,18876000
858,18876000,22000,18898000
859,18898000,22000,18920000
860,18920000,22000,18942000
861,18942000,22000,18964000
862,18964000,22000,18986000
863,18986000,22000,19008000
864,19008000,22000,19030000
865,19030000,22000,19052000
866,19052000,22000,19074000
867,19074000,22000,19096000
868,19096000,22000,19118000
869,19118000,22000,19140000
870,19140000,22000,19162000
871,19162000,22000,19184000
872,19184000,22000,19206000
873,19206000,22000,19228000
874,19228000,22000,19250000
875,19250000,22000,19272000
876,19272000,22000,19294000
877,19294000,22000,19316000
878,19316000,22000,19338000
879,19338000,22000,19360000
880,19360000,22000,19382000
881,19382000,22000,19404000
882,19404000,22000,19426000
883,19426000,22000,19448000
884,19448000,22000,19470000
885,19470000,22000,19492000
886,19492000,22000,19514000
887,19514000,22000,19536000
888,19536000,22000,19558000
889,19558000,22000,19580000
890,19580000,22000,19602000
891,19602000,22000,19624000
892,19624000,22000,19646000
893,19646000,22000,19668000
894,19668000,22000,19690000
895,19690000,22000,19712000
896,19712000,22000,19734000
897,19734000,22000,19756000
898,19756000,22000,19778000
899,19778000,22000,19800000
900,19800000,22000,19822000
901,19822000,22000,19844000
902,19844000,22000,19866000
903,19866000,22000,19888000
904,19888000,22000,19910000
905,19910000,22000,19932000
906,19932000,22000,19954000
907,19954000,22000,19976000
908,19976000,22000,19998000
909,19998000,22000,20020000
910,20020000,22000,20042000
911,20042000,22000,20064000
912,20064000,22000,20086000
913,20086000,22000,20108000
914,20108000,22000,20130000
915,20130000,22000,20152000
916,20152000,22000,20174000
917,20174000,22000,20196000
918,20196000,22000,20218000
919,20218000,22000,20240000
920,20240000,22000,20262000
921,20262000,22000,20284000
922,20284000,22000,20306000
923,20306000,22000,20328000
924,20328000,22000,20350000
925,20350000,22000,20372000
926,20372000,22000,20394000
927,20394000,22000,20416000
928,20416000,22000,20438000
929,20438000,22000,20460000
930,20460000,22000,20482000
931,20482000,22000,20504000
932,20504000,22000,20526000
933,20526000,22000,20548000
934,20548000,22000,20570000
935,20570000,22000,20592000
936,20592000,22000,20614000
937,20614000,22000,20636000
938,20636000,22000,20658000
939,20658000,22000,20680000
940,20680000,22000,20702000
941,20702000,22000,20724000
942,20724000,22000,20746000
943,20746000,22000,20768000
944,20768000,22000,20790000
945,20790000,22000,20812000
946,20812000,22000,20834000
947,20834000,22000,20856000
948,20856000,22000,20878000
949,20878000,22000,20900000
950,20900000,22000,20922000
951,20922000,22000,20944000
952,20944000,22000,20966000
953,20966000,22000,20988000
954,20988000,22000,21010000
955,21010000,22000,21032000
956,21032000,22000,21054000
957,21054000,22000,21076000
958,21076000,22000,21098000
959,21098000,22000,21120000
960,21120000,22000,21142000
961,21142000,22000,21164000
962,21164000,22000,21186000
963,21186000,22000,21208000
964,21208000,22000,21230000
965,21230000,22000,21252000
966,21252000,22000,21274000
967,21274000,22000,21296000
968,21296000,22000,21318000
969,21318000,22000,21340000
970,21340000,22000,21362000
971,21362000,22000,21384000
972,21384000,22000,21406000
973,21406000,22000,21428000
974,21428000,22000,21450000
975,21450000,22000,21472000
976,21472000,22000,21494000
977,21494000,22000,21516000
978,21516000,22000,21538000
979,21538000,22000,21560000
980,21560000,22000,21582000
981,21582000,22000,21604000
982,21604000,22000,21626000
983,21626000,22000,21648000
984,21648000,22000,21670000
985,21670000,22000,21692000
986,21692000,22000,21714000
987,21714000,22000,21736000
988,21736000,22000,21758000
989,21758000,22000,21780000
990,21780000,22000,21802000
991,21802000,22000,21824000
992,21824000,22000,21846000
993,21846000,22000,21868000
994,21868000,22000,21890000
995,21890000,22000,21912000
996,21912000,22000,21934000
997,21934000,22000,21956000
998,21956000,22000,21978000
999,21978000,22000,22000000
1000,22000000,0,22000000
