ui_tactical_camera_7_status,1,,c,i,0,0,4,,,,,1,,,,
ui_tactical_camera_8_status,1,,c,i,0,0,4,,,,,1,,,,
ui_tactical_camera_9_status,1,,c,i,0,0,4,,,,,1,,,,
ui_tactical_camera_index,1,,c,i,0,0,10,,,,,1,,,,
ui_tactical_camera_0_is_piloted,1,,c,b,0,0,1,,,,,1,,,,
ui_tactical_camera_1_is_piloted,1,,c,b,0,0,1,,,,,1,,,,
ui_tactical_camera_2_is_piloted,1,,c,b,0,0,1,,,,,1,,,,
ui_tactical_camera_3_is_piloted,1,,c,b,0,0,1,,,,,1,,,,
ui_tactical_camera_4_is_piloted,1,,c,b,0,0,1,,,,,1,,,,
ui_tactical_camera_5_is_piloted,1,,c,b,0,0,1,,,,,1,,,,
ui_tactical_camera_6_is_piloted,1,,c,b,0,0,1,,,,,1,,,,
ui_tactical_camera_7_is_piloted,1,,c,b,0,0,1,,,,,1,,,,
ui_tactical_camera_8_is_piloted,1,,c,b,0,0,1,,,,,1,,,,
ui_tactical_camera_9_is_piloted,1,,c,b,0,0,1,,,,,1,,,,
ui_emp_button_combo_show,1,,c,b,0,0,1,,,,,,,,,
ui_emp_button_combo_duration,1,,c,f,6,0,131071,,,,,,,,,
ui_whizby_ent,1,,c,i,-1,-1,3000,,,,,,,,,
ui_whizby_notify,1,1,c,n,0,,,,,,,,,,,
ui_whizby_alpha_front,1,,c,f,0,0,1,,,,,,,,,
ui_whizby_alpha_side,1,,c,f,0,0,1,,,,,,,,,
ui_whizby_alpha_back,1,,c,f,0,0,1,,,,,,,,,
ui_whizby_side_angle,1,,c,i,0,-180,180,,,,,,,,,
ui_whizby_side_loop,1,,c,i,0,0,1,,,,,,,,,
ui_whizby_front_loop,1,,c,i,0,0,2,,,,,,,,,
ui_whizby_back_x,1,,c,i,0,-131071,131071,,,,,,,,,
ui_whizby_back_y,1,,c,i,0,-131071,131071,,,,,,,,,
ui_whizby_back_z,1,,c,i,0,-131071,131071,,,,,,,,,
ui_super_ddos_screen_on,1,,c,i,0,0,1,,,,,,,,,
ui_super_tablet_sequence,1,,c,i,-1,-1,60,,,,,,,,,
ui_using_super_remote,1,,c,b,0,0,1,,,,,,,,,
ui_squad_leader,1,,c,e,,,,,,,,,,,,
ui_mobile_killstreak_is_deploying,1,,c,b,0,0,1,,,,,,,#this flag to let touch controller know that this weapon is now in killstreak state and it should show different ui and change its function,,
ui_armor_queued_count,1,,c,i,0,0,8,,,,,,,#Used to inform the UI the amount of armor the player is has queued to be inserted.,,
ui_inserting_armor_plate,1,,c,b,0,0,1,,,,,,,#Used to inform the UI that the player is currently inserting an armor plate.,,
ui_inserting_armor_plate_timer,1,,c,f,0,0,10,,,,,,,#Communicates to the UI the duration of the armor plate insertion timer.,,
ui_armor_forced_notify,1,1,c,n,0,,,,,,,,,,,#notify when the player tries to cancel the armor but the armor is in high priority mode
chromatic_aberration_override,0,1,c,f,0,0,1,,,,,,,#Communicates to code the override for chromatic aberration.,,
chromatic_aberration_radius_override,0,1,c,f,0,-1,1,,,,,,,#Communicates to code the override for chromatic aberration radius.,,
chromatic_aberration_strength_override,0,1,c,f,0,0,1,,,,,,,#Communicates to code the override for chromatic aberration strength.,,
chromatic_aberration_distortion_override,0,1,c,f,0,-1,1,,,,,,,#Communicates to code the override for chromatic aberration distortion.,,
ui_field_upgrade_use,1,,c,i,0,0,63,,,,,,,,,
ui_killstreak_use_widget,1,,c,i,0,0,63,,,,,,,,,
ui_hb_sensor_battery_percentage,1,,c,i,0,0,128,,,,,1,,,,
ui_binoculars_timer,1,,c,f,0,0,1,,,,,,,,,
ui_binoculars_state,1,,c,i,0,0,2,,,,,,,#0=none, 1=marking target, 2=cold-blooded,,
ui_iodine_pills,1,,c,i,0,0,255,,,,,,,,,
ui_tactical_camera_cam_0_status,1,,c,i,0,0,5,,,,,,,,,
ui_tactical_camera_cam_1_status,1,,c,i,0,0,5,,,,,,,,,
ui_emp_target_detector_on_give_widget,1,,c,i,0,0,6,,,,,1,,#0 = off, 1 = on, 2-6 = numEntities,,
ui_tactical_camera_ddos_on,1,,c,b,0,0,1,,,,,,,#0 = off, 1 = on,,
ui_veh_warning,1,0,c,a,0,0,11,,,,,,,#A bitfield where each bit represents a warning to display.,,
ui_veh_flares_charge_perc,1,0,c,f,0,0,1,1,,,,,,#Float to indicate the recharge progress of vehicle flares.,,
ui_assault_suit_on,1,,c,b,0,0,1,,,,,,,,,
ui_super_activation_button_held,1,,c,b,0,0,1,,,,,,,,,
ui_firing_range_lane,1,,g,i,-1,-1,5,,,,,,,,,
ui_firing_range_target_kill_count,1,,g,i,0,0,65536,,,,,,,,,
ui_firing_range_has_started,0,,g,b,0,0,1,,,,,,,,,
ui_firing_range_num_dummy_plates,0,,g,i,0,0,65536,,,,,,,,,
ui_tactical_camera_cam_0_distance,1,,c,i,-1,-1,65536,,,,,,,,,
ui_tactical_camera_cam_1_distance,1,,c,i,-1,-1,65536,,,,,,,,,
ui_firing_range_accuracy,1,,g,f,0,0,1,,,,,,,,,
ui_deployed_decoy_use,1,1,c,i,0,0,2,,,,,,,#0 = off, 1 = ready, 2= activated,,
ui_loadout_drop_use,1,,c,b,0,0,1,,,,,,,,,
frontend_weapon_position_force_update,1,,g,b,0,0,1,,,,,,,,,
frontend_weapon_position_updated,1,,g,b,0,0,1,,,,,,,,,
frontend_screen_black,1,,g,b,0,0,1,,,,,,,,,
radar_ping,1,0,c,i,0,0,255,,,,,,,,,
uav_radar_ping,1,0,c,i,0,0,255,,,,,,,,,
ui_requested_loadout_state,0,,c,i,1,1,2,0,,,,,,,,
ui_gas_strike_ent,1,,g,e,,,,,,,,,,,,
gas_strike_xhash_asset_idx,1,0,g,i,0,0,255,,,,,,,,,
ui_radar_blocked,1,,c,b,0,0,1,,,,,,,,,
ui_show_lootid_item_pings,1,,c,b,0,0,1,,,,,,,#Toggles showing LootID pings for items in 2D UI elements of game objects,,
ui_reticle_mtx_action,1,1,c,i,0,0,4,,,,,,,#triggers reticle actions for weapon.  0 = neutral, 1 = fire, 2 = hit, 3 = miss, 4 = rechamber,,
ui_reticle_mtx_action2,1,1,c,i,0,-1,999,,,,,,,#triggers generic action for mtx reticles,,
ui_gameplay_comm_scrambler_active,1,,c,b,0,0,1,,,,,,,,,
ui_enqueue_win_challenge,1,,c,i,0,0,2147483647,,,,#Adds a challenge ID to the beginning of the frontend's WinChallengeQueue and pushes the result to the backend,,,,,
ui_push_win_challenge,1,,c,i,0,0,2147483647,,,,#Adds a challenge ID to the end of the frontend's WinChallengeQueue and pushes the result to the backend,,,,,
ui_remove_win_challenge,1,,c,i,0,0,2147483647,,,,#Removes a challenge ID from the frontend's WinChallengeQueue and pushes the result to the backend,,,,,
ui_reticle_mtx_inspect,1,1,c,i,0,0,1,,,,,,#triggers generic action on weapon inspect, currently for  enchanting mtx reticles,,,
ui_reticle_mtx_focus,1,1,c,i,0,0,1,,,,,,#triggers generic action on sniper focus, currently for mtx reticles,,,
ui_battlepass_camera_changed,1,,g,i,-1,-1,255,,,,,,,#omnvar for knowing when the battlepass camera is changed,,
ui_loot_backpack_type,1,,c,i,0,0,5,,,,,,,,,
ui_firing_range_weapon_in_use_loot_index,1,,g,i,-1,-1,65536,,,,,,,,,
ui_owns_personal_exfil,1,,c,b,0,0,1,,,,,,,,,
ui_remote_turret_status,1,,c,i,0,0,4,,,,,,,,,
ui_br_inventory_disabled,1,,c,b,0,0,1,,,,,,,,,
ui_operator_override,1,,c,i,-1,-1,65536,,,,,,#should contain skinLootID, used to display operator in backpack (in raid for now),,,
ui_talkinggun_faceid,1,1,c,s,none,,,,,,,,,,,
ui_talkinggun_soundid,1,1,c,i,0,0,999999,,,,,,,,,
ui_doomscreen_faceid,1,1,c,i,0,0,12,,,,,,,,,
ui_ghostfinder_screen_data,1,,c,a,0,0,,,,,,,#1-7 bits [7]: radar intensity( 0 to 100 ) / #8-14 bits [7]: dot intensity( 0 to 100 )/ #15-23 bits [9]: screen rotation ( -180 to 180 ),,,
ui_ghostfinder_soul_absorb,1,,c,a,0,0,,,,,,,#1 bit [1] : absorbing( 0 to 100 ) / #2-11 bits [10] : souls absorbed( 0 to 999 ),,,
ui_doomscreen_hide,1,1,c,i,0,0,1,,,,,,,,,
