vehicledrive_enemyheliinbound,dx_br_dmzo_cost_ovld_vdnd,90,5,10,0
vehicledrive_packagesecure,dx_br_dmzo_cost_ovld_vdps,90,5,10,0
vehicledrive_one_klick,dx_br_dmzo_cost_ovld_vdok,75,5,10,0
vehicledrive_half_klick,dx_br_dmzo_cost_ovld_vdhk,75,5,10,0
boss_juggernaut_near,dx_br_dmzo_bost_ovld_bjne,80,5,10,0
boss_juggernaut_inbound,dx_br_dmzo_bost_ovld_bjin,80,5,10,0
boss_juggernaut_eliminated,dx_br_dmzo_bost_ovld_bjel,80,5,10,0
boss_pyro_near,dx_br_dmzo_bost_ovld_bpne,80,5,10,0
boss_pyro_confirmed,dx_br_dmzo_bost_ovld_bpco,80,5,10,0
boss_pyro_eliminated,dx_br_dmzo_bost_ovld_bpel,80,5,10,0
boos_trapper_near,dx_br_dmzo_bost_ovld_btre,80,5,10,0
boss_chemist_near,dx_br_dmzo_bost_ovld_bhne,80,5,10,0
boss_chemist_eliminated,dx_br_dmzo_bost_ovld_bhel,80,5,10,0
boss_trapper_confirmed,dx_br_dmzo_bost_ovld_btco,80,5,10,0
boss_rat_revealed,dx_br_dmzo_bost_ovld_brre,80,5,10,0
boss_rat_hint_near,dx_br_dmzo_bost_ovld_brhn,80,5,10,0
boss_rat_nearby,dx_br_dmzo_bost_ovld_brne,80,5,10,0
boss_rat_eliminated,dx_br_dmzo_bost_ovld_brel,80,5,10,0
boss_rat_hint_old,dx_br_dmzo_bost_ovld_brho,80,5,10,0
boss_rat_hint_med,dx_br_dmzo_bost_ovld_brhm,80,5,10,0
boss_rat_hint_found,dx_br_dmzo_bost_ovld_brhf,80,5,10,0
boss_rat_lost,dx_br_dmzo_bost_ovld_brlo,80,5,10,0
boss_confirmed,dx_br_dmzo_bost_ovld_bsgc,80,5,10,0
boss_near,dx_br_dmzo_bost_ovld_bone,80,5,10,0
boss_inbound,dx_br_dmzo_bost_ovld_boin,80,5,10,0
boss_chopper_near,dx_br_dmzo_bost_ovld_bcne,80,5,10,0
boss_chopper_inbound,dx_br_dmzo_bost_ovld_bcin,80,5,10,0
boss_chopper_eliminated,dx_br_dmzo_bost_ovld_bcel,80,5,10,0
secure_intel_assigned_generic,dx_br_dmzo_cost_ovld_scia,90,60,10,0
secure_intel_assigned,dx_br_dmzo_cost_ovld_sias,90,60,10,0
secure_intel_clear_area,dx_br_dmzo_cost_ovld_sica,75,10,10,0
secure_intel_found,dx_br_dmzo_cost_ovld_sifo,90,60,10,0
secure_intel_near_uav,dx_br_dmzo_cost_ovld_sinu,80,60,0,0
secure_intel_uploading,dx_br_dmzo_cost_ovld_siup,90,60,10,0
secure_intel_win,dx_br_dmzo_cost_ovld_siwi,90,60,10,0
geiger_search_assigned,dx_br_dmzo_cost_ovld_gsas,90,60,10,0
geiger_search_approach,dx_br_dmzo_cost_ovld_gsap,75,60,0,0
geiger_search_detected,dx_br_dmzo_cost_ovld_gsde,75,60,0,0
geiger_search_win,dx_br_dmzo_cost_ovld_gswi,90,60,10,0
hostage_rescue_assigned,dx_br_dmzo_cost_ovld_acih,90,60,10,0
hostage_rescue_approach,dx_br_dmzo_cost_ovld_hrap,75,60,0,0
hostage_rescue_loud,dx_br_dmzo_cost_ovld_hrlo,80,60,10,0
hostage_rescue_win,dx_br_dmzo_cost_ovld_hrwi,90,60,10,0
hostage_rescue_shot,dx_br_dmzo_cost_ovld_hrsh,90,60,10,0
hostage_rescue_exploded,dx_br_dmzo_cost_ovld_hrex,90,60,10,0
hostage_rescue_heli_incoming,dx_br_dmzo_cost_ovld_hrhi,90,60,10,0
hostage_lower_heli,dx_br_dmzo_cost_ovld_holh,80,60,10,0
hostage_rescue_hostage_exfil,dx_br_dmzo_cost_ovld_hrhe,90,60,10,0
samsite_begin_capture,dx_br_dmzo_wost_ovld_ssbc,60,30,10,0
samsite_capture_over,dx_br_dmzo_wost_ovld_ssco,60,30,10,0
samsite_captured,dx_br_dmzo_wost_ovld_ssca,70,30,10,0
samsite_counter_capture,dx_br_dmzo_wost_ovld_sscc,70,30,10,0
samsite_high_helicopter,dx_br_dmzo_wost_ovld_sshh,85,15,10,0
samsite_nearby_plane,dx_br_dmzo_wost_ovld_ssnp,50,30,10,0
samsite_others_captured,dx_br_dmzo_wost_ovld_ssoc,75,30,10,0
samsite_plane_hit,dx_br_dmzo_wost_ovld_ssph,75,30,10,0
samsite_approach,dx_br_dmzo_wost_ovld_ssap,35,60,10,0
samsite_enemy_heli,dx_br_dmzo_wost_ovld_saeh,50,30,10,0
samsite_heli_destroyed,dx_br_dmzo_wost_ovld_sahd,50,30,10,0
radiation_start_spread,dx_br_dmzc_radn_ovld_rass,100,10,5,0
radiation_killing_agents,dx_br_dmzc_radn_ovld_raka,80,10,5,0
radiation_winds_picking_up,dx_br_dmzc_radn_ovld_rawp,100,10,5,0
radiation_approach_with_gas_mask,dx_br_dmzc_radn_ovld_ragm,80,10,5,0
radiation_approach,dx_br_dmzc_radn_ovld_weregettingreportsof,90,10,5,0
radiation_delete_personal_exfils,dx_br_dmzc_radn_ovld_rade,100,10,5,0
radiation_new_communal_exfils,dx_br_dmzc_radn_ovld_race,100,10,5,0
uav_tower_used,dx_br_dmzo_wost_ovld_utus,50,30,10,0
uav_tower_used_others,dx_br_dmzo_wost_ovld_utuo,75,30,10,0
uav_tower_duration_ended,dx_br_dmzo_wost_ovld_utte,30,30,10,0
hunt_assigned_civs,dx_br_dmzo_cost_ovld_huac,90,30,10,0
hunt_assigned_operators,dx_br_dmzo_cost_ovld_huao,90,30,10,0
hunt_assigned_valuables,dx_br_dmzo_cost_ovld_huav,90,30,10,0
hunt_assigned_agents,dx_br_dmzo_cost_ovld_huaa,90,30,10,0
hunt_assigned_generic,dx_br_dmzo_cost_ovld_huag,90,30,10,0
hunt_assigned_others_civs,dx_br_dmzo_cost_ovld_haoc,80,30,10,0
hunt_assigned_others_operators,dx_br_dmzo_cost_ovld_haoo,80,30,10,0
hunt_assigned_others_valuables,dx_br_dmzo_cost_ovld_haov,80,30,10,0
hunt_assigned_others_agents,dx_br_dmzo_cost_ovld_haoa,80,30,10,0
hunt_assigned_others_generic,dx_br_dmzo_cost_ovld_hago,80,30,10,0
hunt_near,dx_br_dmzo_cost_ovld_hune,75,30,0,0
hunt_near_generic,dx_br_dmzo_cost_ovld_hnge,75,30,0,0
hunt_near_south,dx_br_dmzo_cost_ovld_hnso,75,30,0,0
hunt_near_southeast,dx_br_dmzo_cost_ovld_hnse,75,30,0,0
hunt_near_southwest,dx_br_dmzo_cost_ovld_hnsw,75,30,0,0
hunt_near_north,dx_br_dmzo_cost_ovld_hnno,75,30,0,0
hunt_near_northeast,dx_br_dmzo_cost_ovld_hnne,75,30,0,0
hunt_near_northwest,dx_br_dmzo_cost_ovld_hnnw,75,30,0,0
hunt_near_west,dx_br_dmzo_cost_ovld_hnwe,75,30,0,0
hunt_near_east,dx_br_dmzo_cost_ovld_hnea,75,30,0,0
hunt_near_others,dx_br_dmzo_cost_ovld_huno,75,30,0,0
hunt_eliminated_one,dx_br_dmzo_cost_ovld_hueo,75,30,0,0
hunt_eliminated_all,dx_br_dmzo_cost_ovld_huea,80,30,0,0
hunt_revived_one,dx_br_dmzo_cost_ovld_huro,75,30,0,0
hunt_eliminated_one_others,dx_br_dmzo_cost_ovld_heoo,75,30,0,0
hunt_win_dog_tags,dx_br_dmzo_cost_ovld_huwd,90,30,10,0
hunt_win_empty,dx_br_dmzo_cost_ovld_huwe,90,30,10,0
hunt_team_assimilation_all,dx_br_dmzo_cost_ovld_huta,90,30,10,0
hunt_lose_time,dx_br_dmzo_cost_ovld_hult,90,30,10,0
hunt_eliminated_external,dx_br_dmzo_cost_ovld_huee,80,30,10,0
hunt_eliminated_no_dog_tags,dx_br_dmzo_cost_ovld_hend,90,30,10,0
hunt_eliminated_external_discovery,dx_br_dmzo_cost_ovld_hend,90,30,10,0
hunt_eliminated_ran_away,dx_br_dmzo_cost_ovld_hera,90,30,10,0
elim_assigned,dx_br_dmzo_cost_ovld_elas,90,30,10,0
elim_target_killed_enemy_generic,dx_br_dmzo_cost_ovld_etkg,90,30,10,0
elim_target_killed_enemy,dx_br_dmzo_cost_ovld_etke,90,30,10,0
elim_target_near,dx_br_dmzo_cost_ovld_eltn,75,30,0,0
elim_yegor_close,dx_br_dmzo_cost_ovld_elyc,75,30,0,0
elim_yegor_kia_confirmed,dx_br_dmzo_cost_ovld_eykc,90,30,10,0
elim_yegor_kill_confirmed,dx_br_dmzo_cost_ovld_eykd,90,30,10,0
elim_yegor_killed,dx_br_dmzo_cost_ovld_elyk,90,30,10,0
elim_yegor_killed_no_contract,dx_br_dmzo_cost_ovld_etcn,90,30,10,0
elim_yegor_killed_no_contract_no_confirm,dx_br_dmzo_cost_ovld_sabreseemslikeyoutoo,90,30,10,0
elim_yegor_confirmed_no_contract,dx_br_dmzo_cost_ovld_etcn,90,30,10,0
elim_assigned_machado,dx_br_dmzo_cost_ovld_eama,90,30,10,0
elim_assigned_crybaby,dx_br_dmzo_cost_ovld_eacb,90,30,10,0
elim_assigned_navarro,dx_br_dmzo_cost_ovld_eanv,90,30,10,0
elim_assigned_estrada,dx_br_dmzo_cost_ovld_eaes,90,30,10,0
elim_assigned_montoya,dx_br_dmzo_cost_ovld_eamy,90,30,10,0
elim_assigned_romero,dx_br_dmzo_cost_ovld_earm,90,30,10,0
elim_assigned_toreador,dx_br_dmzo_cost_ovld_eatr,90,30,10,0
elim_assigned_gunrunner,dx_br_dmzo_cost_ovld_elag,90,30,10,0
elim_assigned_assassin,dx_br_dmzo_cost_ovld_elaa,90,30,10,0
elim_assigned_smuggler,dx_br_dmzo_cost_ovld_easg,90,30,10,0
elim_assigned_informant,dx_br_dmzo_cost_ovld_elai,90,30,10,0
elim_assigned_enforcer,dx_br_dmzo_cost_ovld_elae,90,30,10,0
elim_assigned_smuggler2,dx_br_dmzo_cost_ovld_elam,90,30,10,0
elim_assigned_hpt,dx_br_dmzo_cost_ovld_elah,90,30,10,0
elim_assigned_hvt,dx_br_dmzo_cost_ovld_elav,90,30,10,0
elim_target_killed_no_contract_no_confirmation_machado,dx_br_dmzo_cost_ovld_exma,80,30,10,0
elim_target_killed_no_contract_no_confirmation_estrada,dx_br_dmzo_cost_ovld_exes,80,30,10,0
elim_target_killed_no_contract_no_confirmation_montoya,dx_br_dmzo_cost_ovld_exmy,80,30,10,0
elim_target_killed_no_contract_no_confirmation_toreador,dx_br_dmzo_cost_ovld_extr,80,30,10,0
elim_target_killed_no_contract_no_confirmation_romero,dx_br_dmzo_cost_ovld_exrm,80,30,10,0
elim_target_killed_no_contract_no_confirmation_chavez,dx_br_dmzo_cost_ovld_exvz,80,30,10,0
elim_target_killed_no_contract_no_confirmation_navarro,dx_br_dmzo_cost_ovld_exnv,80,30,10,0
elim_target_killed_no_contract_no_confirmation_crybaby,dx_br_dmzo_cost_ovld_excb,80,30,10,0
elim_target_killed_no_contract_no_confirmation_gunrunner,dx_br_dmzo_cost_ovld_cncg,80,30,10,0
elim_target_killed_no_contract_no_confirmation_informant,dx_br_dmzo_cost_ovld_cnci,80,30,10,0
elim_target_killed_no_contract_no_confirmation_enforcer,dx_br_dmzo_cost_ovld_cnce,80,30,10,0
elim_target_killed_no_contract_no_confirmation_hpt,dx_br_dmzo_cost_ovld_cnch,80,30,10,0
elim_target_killed_no_contract_no_confirmation_smuggler2,dx_br_dmzo_cost_ovld_cncm,80,30,10,0
elim_target_killed_no_contract_no_confirmation_smuggler,dx_br_dmzo_cost_ovld_cncs,80,30,10,0
elim_target_killed_no_contract_no_confirmation_hvt,dx_br_dmzo_cost_ovld_cncv,80,30,10,0
elim_target_killed_no_contract_no_confirmation_assassin,dx_br_dmzo_cost_ovld_cnca,80,30,10,0
elim_target_killed_not_assigned_montoya,dx_br_dmzo_cost_ovld_etmy,90,30,10,0
elim_target_killed_not_assigned_toreador,dx_br_dmzo_cost_ovld_ettr,90,30,10,0
elim_target_killed_not_assigned_machado,dx_br_dmzo_cost_ovld_etma,90,30,10,0
elim_target_killed_not_assigned_crybaby,dx_br_dmzo_cost_ovld_etcb,90,30,10,0
elim_target_killed_not_assigned_navarro,dx_br_dmzo_cost_ovld_etnv,90,30,10,0
elim_target_killed_not_assigned_estrada,dx_br_dmzo_cost_ovld_etes,90,30,10,0
elim_target_killed_not_assigned_romero,dx_br_dmzo_cost_ovld_etrm,90,30,10,0
elim_target_killed_not_assigned_chavez,dx_br_dmzo_cost_ovld_etvz,90,30,10,0
elim_target_killed_not_assigned_enforcer,dx_br_dmzo_cost_ovld_knae,90,30,10,0
elim_target_killed_not_assigned_hpt,dx_br_dmzo_cost_ovld_knah,90,30,10,0
elim_target_killed_not_assigned_gunrunner,dx_br_dmzo_cost_ovld_knag,90,30,10,0
elim_target_killed_not_assigned_assassin,dx_br_dmzo_cost_ovld_knaa,90,30,10,0
elim_target_killed_not_assigned_smuggler,dx_br_dmzo_cost_ovld_knas,90,30,10,0
elim_target_killed_not_assigned_informant,dx_br_dmzo_cost_ovld_knai,90,30,10,0
elim_target_killed_not_assigned_smuggler2,dx_br_dmzo_cost_ovld_knam,90,30,10,0
elim_target_killed_not_assigned_hvt,dx_br_dmzo_cost_ovld_knav,90,30,10,0
elim_target_confirmed_no_contract_machado,dx_br_dmzo_cost_ovld_enma,80,30,10,0
elim_target_confirmed_no_contract_crybaby,dx_br_dmzo_cost_ovld_encb,80,30,10,0
elim_target_confirmed_no_contract_navarro,dx_br_dmzo_cost_ovld_ennv,80,30,10,0
elim_target_confirmed_no_contract_estrada,dx_br_dmzo_cost_ovld_enes,80,30,10,0
elim_target_confirmed_no_contract_montoya,dx_br_dmzo_cost_ovld_enmy,80,30,10,0
elim_target_confirmed_no_contract_toreador,dx_br_dmzo_cost_ovld_entr,80,30,10,0
elim_target_confirmed_no_contract_romero,dx_br_dmzo_cost_ovld_enrm,80,30,10,0
elim_target_confirmed_no_contract_chavez,dx_br_dmzo_cost_ovld_envz,80,30,10,0
elim_target_confirmed_no_contract_gunrunner,dx_br_dmzo_cost_ovld_etcg,80,30,10,0
elim_target_confirmed_no_contract_assassin,dx_br_dmzo_cost_ovld_etca,80,30,10,0
elim_target_confirmed_no_contract_smuggler,dx_br_dmzo_cost_ovld_etcs,80,30,10,0
elim_target_confirmed_no_contract_informant,dx_br_dmzo_cost_ovld_etci,80,30,10,0
elim_target_confirmed_no_contract_enforcer,dx_br_dmzo_cost_ovld_etce,80,30,10,0
elim_target_confirmed_no_contract_hpt,dx_br_dmzo_cost_ovld_etch,80,30,10,0
elim_target_confirmed_no_contract_smuggler2,dx_br_dmzo_cost_ovld_etcm,80,30,10,0
elim_target_confirmed_no_contract_hvt,dx_br_dmzo_cost_ovld_etcv,80,30,10,0
trap_assigned,dx_br_dmzo_cost_ovld_tras,90,30,10,0
trap_near,dx_br_dmzo_cost_ovld_trne,75,30,0,0
trap_start_unlock,dx_br_dmzo_cost_ovld_trsu,80,30,10,0
trap_unlocked,dx_br_dmzo_cost_ovld_trun,80,30,10,0
trap_start_unlock_others,dx_br_dmzo_cost_ovld_tsuo,60,30,10,0
demolition_assigned,dx_br_dmzo_cost_ovld_deas,90,30,0,0
demolition_approaching,dx_br_dmzo_cost_ovld_deap,75,30,10,0
demolition_near,dx_br_dmzo_cost_ovld_dene,75,30,0,0
demolition_first_plant,dx_br_dmzo_cost_ovld_defp,90,30,10,0
demolition_second_plant,dx_br_dmzo_cost_ovld_desp,90,30,10,0
demolition_first_exploded,dx_br_dmzo_cost_ovld_defx,75,30,10,0
demolition_second_exploded,dx_br_dmzo_cost_ovld_desx,90,30,10,0
demolition_defused,dx_br_dmzo_cost_ovld_dede,90,30,10,0
demolition_defused_others,dx_br_dmzo_cost_ovld_dedo,90,30,10,0
demolition_invite_others,dx_br_dmzo_cost_ovld_deio,70,30,10,0
demolition_safe_reward_intel,dx_br_dmzo_cost_ovld_desc,75,30,10,0
demolition_safe_reward_contractor ,dx_br_dmzo_cost_ovld_desi,75,30,10,0
boatdrive_assigned,dx_br_dmzo_cost_ovld_bdas,90,30,0,0
boatdrive_assigned_generic,dx_br_dmzo_cost_ovld_btdr,90,30,0,0
boatdrive_approach,dx_br_dmzo_cost_ovld_bdap,75,30,10,0
boatdrive_approach_dropped,dx_br_dmzo_cost_ovld_bdad,75,30,10,0
boatdrive_near,dx_br_dmzo_cost_ovld_bdne,75,30,10,0
boatdrive_entered,dx_br_dmzo_cost_ovld_bden,90,30,0,0
boatdrive_bomb_heli,dx_br_dmzo_cost_ovld_bdbh,75,30,10,0
boatdrive_bomb_drop,dx_br_dmzo_cost_ovld_bdbd,75,30,10,0
boatdrive_heli_fire,dx_br_dmzo_cost_ovld_bdhf,75,30,10,0
boatdrive_one_klick,dx_br_dmzo_cost_ovld_bdok,75,30,0,0
boatdrive_half_klick,dx_br_dmzo_cost_ovld_bdhk,75,30,0,0
boatdrive_heli_exfil,dx_br_dmzo_cost_ovld_bdhe,90,30,10,0
boatdrive_heli_extracted,dx_br_dmzo_cost_ovld_bdhx,90,30,10,0
boatdrive_boat_destroyed,dx_br_dmzo_cost_ovld_bdbe,90,30,10,0
boatdrive_boat_stolen,dx_br_dmzo_cost_ovld_bdbs,90,30,10,0
supply_assigned,dx_br_dmzo_cost_ovld_spas,90,30,0,0
supply_approach,dx_br_dmzo_cost_ovld_spap,75,30,10,0
supply_win,dx_br_dmzo_cost_ovld_spwi,90,30,10,0
supply_lost_time,dx_br_dmzo_cost_ovld_splt,90,30,10,0
supply_secured,dx_br_dmzo_cost_ovld_spop,75,30,10,0
stars_three_stars,dx_br_dmzo_star_ovld_thrs,50,20,20,0
stars_four_stars,dx_br_dmzo_star_ovld_frst,50,20,20,0
stars_rank_up,dx_br_dmzo_star_ovld_rnkp,50,20,20,0
stars_rank_down,dx_br_dmzo_star_ovld_rnkd,50,20,20,0
denied_area_enter,dx_br_dmzo_star_ovld_dff3,50,5,20,0
poi_high_alert,dx_br_dmzo_pois_ovld_poha,50,60,20,0
stars_soldiers_incoming,dx_br_dmzo_wost_ovld_es01,50,60,20,0
stars_specialforces_incoming,dx_br_dmzo_wost_ovld_es12,50,60,20,0
stars_calming_down,dx_br_dmzo_wost_ovld_esld,50,60,20,0
assim_plea_me_join_you,dx_br_dmzo_wost_ovld_rehe,60,5,10,0
assim_plea_me_join_you_nearby,dx_br_dmzo_wost_ovld_nprh,60,10,10,0
assim_plea_successful,dx_br_dmzo_wost_ovld_prhr,90,10,10,0
assim_request_you_join_me,dx_br_dmzo_wost_ovld_lfot,60,5,10,0
assim_request_nearby,dx_br_dmzo_wost_ovld_ntlt,60,10,10,0
assim_request_response_leaving_team,dx_br_dmzo_wost_ovld_tjat,90,0,10,0
assim_request_nearby_response,dx_br_dmzo_wost_ovld_rehr,90,0,10,0
nearby_big_team,dx_br_dmzo_wost_ovld_nepl,60,60,10,0
dogtag_stolen_from_you,dx_br_dmzo_wost_ovld_dtts,75,0,10,0
dogtag_stolen_from_teammate,dx_br_dmzo_wost_ovld_dtte,75,0,10,0
dogtag_stolen_from_enemy,dx_br_dmzo_wost_ovld_dtet,75,0,10,0
mission_reminder_1,dx_br_dmzo_wost_ovld_corr,0,60,10,0
mission_reminder_2,dx_br_dmzo_wost_ovld_tcon,0,60,10,0
mission_cancel_request,dx_br_dmzo_wost_ovld_tvcc,90,20,10,0
mission_cancel_complete,dx_br_dmzo_wost_ovld_coca,90,0,10,0
exfil_none,dx_br_dmzo_sqst_ovld_enre,90,0,20,0
weapon_case_pickup_self,dx_br_dmzo_wost_ovld_wcpu,90,15,10,0
weapon_case_pickup_enemy,dx_br_dmzo_wost_ovld_wcpe,70,30,10,0
weapon_case_extract_self,dx_br_dmzo_wost_ovld_wcex,90,0,10,0
weapon_case_extract_enemy,dx_br_dmzo_wost_ovld_wcee,90,0,10,0
faction_a_inventory_extract_nag,dx_br_dmzc_fami_lgfl_pien,50,60,10,0
faction_a_loadout_extract_nag,dx_br_dmzc_fami_lgfl_ploa,50,60,10,0
faction_a_item_exfil_nag,dx_br_dmzc_fami_lgfl_pine,50,60,10,0
faction_a_item_dead_drop_nag,dx_br_dmzc_fami_lgfl_pidd,50,60,10,0
faction_b_inventory_extract_nag,dx_br_dmzc_fami_wlfl_pien,50,60,10,0
faction_b_loadout_extract_nag,dx_br_dmzc_fami_wlfl_ploa,50,60,10,0
faction_b_item_exfil_nag,dx_br_dmzc_fami_wlfl_pine,50,60,10,0
faction_b_item_dead_drop_nag,dx_br_dmzc_fami_wlfl_pidd,50,60,10,0
faction_c_inventory_extract_nag,dx_br_dmzc_fami_bmfl_pien,50,60,10,0
faction_c_loadout_extract_nag,dx_br_dmzc_fami_bmfl_ploa,50,60,10,0
faction_c_item_exfil_nag,dx_br_dmzc_fami_bmfl_pine,50,60,10,0
faction_c_item_dead_drop_nag,dx_br_dmzc_fami_bmfl_pidd,50,60,10,0
faction_d_inventory_extract_nag,dx_br_dmzc_fami_kgfl_pien,50,60,10,0
faction_d_loadout_extract_nag,dx_br_dmzc_fami_kgfl_ploa,50,60,10,0
faction_d_item_exfil_nag,dx_br_dmzc_fami_kgfl_pine,50,60,10,0
faction_d_item_dead_drop_nag,dx_br_dmzc_fami_kgfl_pidd,50,60,10,0
faction_a_complete,dx_br_dmzc_fami_lgfl_cofm,50,60,10,0
