23,ui_playercard_024,ui_playercard_024,CARDS/ST_CARD_24,standard,,TRUE,0,,,0
24,ui_playercard_025,ui_playercard_025,CARDS/ST_CARD_25,standard,,TRUE,0,,,0
25,ui_playercard_026,ui_playercard_026,CARDS/ST_CARD_26,standard,,TRUE,0,,,0
26,ui_playercard_027,ui_playercard_027,CARDS/ST_CARD_27,standard,,TRUE,0,,,0
27,ui_playercard_028,ui_playercard_028,CARDS/ST_CARD_28,standard,,TRUE,0,,,0
28,ui_playercard_029,ui_playercard_029,CARDS/ST_CARD_29,standard,,TRUE,0,,,0
29,ui_playercard_030,ui_playercard_030,CARDS/ST_CARD_30,standard,,TRUE,0,,,0
30,ui_playercard_031,ui_playercard_031,CARDS/ST_CARD_31,standard,,TRUE,0,,,0
31,ui_playercard_032,ui_playercard_032,CARDS/ST_CARD_32,standard,,TRUE,0,,,0
32,ui_playercard_033,ui_playercard_033,CARDS/ST_CARD_33,standard,,TRUE,0,,,0
33,ui_playercard_034,ui_playercard_034,CARDS/ST_CARD_34,standard,,TRUE,0,,,0
34,ui_playercard_035,ui_playercard_035,CARDS/ST_CARD_35,standard,,TRUE,0,,,0
35,ui_playercard_036,ui_playercard_036,CARDS/ST_CARD_36,standard,,TRUE,0,,,0
36,ui_playercard_037,ui_playercard_037,CARDS/ST_CARD_37,standard,,TRUE,0,,,0
37,ui_playercard_038,ui_playercard_038,CARDS/ST_CARD_38,standard,,TRUE,0,,,0
38,ui_playercard_039,ui_playercard_039,CARDS/ST_CARD_39,standard,,TRUE,0,,,0
39,ui_playercard_040,ui_playercard_040,CARDS/ST_CARD_40,standard,,TRUE,0,,,0
40,ui_playercard_041,ui_playercard_041,CARDS/ST_CARD_41,standard,,TRUE,0,,,0
41,ui_playercard_042,ui_playercard_042,CARDS/ST_CARD_42,standard,,TRUE,0,,,0
42,ui_playercard_043,ui_playercard_043,CARDS/ST_CARD_43,standard,,TRUE,0,,,0
43,ui_playercard_044,ui_playercard_044,CARDS/ST_CARD_44,standard,,TRUE,0,,,0
44,ui_playercard_045,ui_playercard_045,CARDS/ST_CARD_45,standard,,TRUE,0,,,0
45,ui_playercard_046,ui_playercard_046,CARDS/ST_CARD_46,standard,,TRUE,0,,,0
46,ui_playercard_047,ui_playercard_047,CARDS/ST_CARD_47,standard,,TRUE,0,,,0
47,ui_playercard_048,ui_playercard_048,CARDS/ST_CARD_48,standard,,TRUE,0,,,0
48,ui_playercard_049,ui_playercard_049,CARDS/ST_CARD_49,standard,,TRUE,0,,,0
49,ui_playercard_050,ui_playercard_050,CARDS/ST_CARD_50,standard,,TRUE,0,,,0
50,ui_playercard_051,ui_playercard_051,CARDS/ST_CARD_51,standard,,TRUE,0,,,0
51,ui_playercard_052,ui_playercard_052,CARDS/ST_CARD_52,standard,,TRUE,0,,,0
52,ui_playercard_053,ui_playercard_053,CARDS/ST_CARD_53,standard,,TRUE,0,,,0
53,ui_playercard_054,ui_playercard_054,CARDS/ST_CARD_54,standard,,TRUE,0,,,0
54,ui_playercard_055,ui_playercard_055,CARDS/ST_CARD_55,standard,,TRUE,0,,,0
55,ui_playercard_056,ui_playercard_056,CARDS/ST_CARD_56,standard,,TRUE,0,,,0
56,ui_playercard_057,ui_playercard_057,CARDS/ST_CARD_57,standard,,TRUE,0,,,0
57,ui_playercard_058,ui_playercard_058,CARDS/ST_CARD_58,standard,,TRUE,0,,,0
58,ui_playercard_059,ui_playercard_059,CARDS/ST_CARD_59,standard,,TRUE,0,,,0
59,ui_playercard_060,ui_playercard_060,CARDS/ST_CARD_60,standard,,TRUE,0,,,0
60,ui_playercard_061,ui_playercard_061,CARDS/ST_CARD_61,standard,,TRUE,0,,,0
61,ui_playercard_062,ui_playercard_062,CARDS/ST_CARD_62,standard,,TRUE,0,,,0
62,ui_playercard_063,ui_playercard_063,CARDS/ST_CARD_63,standard,,TRUE,0,,,0
63,ui_playercard_064,ui_playercard_064,CARDS/ST_CARD_64,standard,,TRUE,0,,,0
64,ui_playercard_065,ui_playercard_065,CARDS/ST_CARD_65,standard,,TRUE,0,,,0
65,ui_playercard_066,ui_playercard_066,CARDS/ST_CARD_66,standard,,TRUE,0,,,0
66,ui_playercard_067,ui_playercard_067,CARDS/ST_CARD_67,standard,,TRUE,0,,,0
67,ui_playercard_068,ui_playercard_068,CARDS/ST_CARD_68,standard,,TRUE,0,,,0
68,ui_playercard_069,ui_playercard_069,CARDS/ST_CARD_69,standard,,TRUE,0,,,0
69,ui_playercard_070,ui_playercard_070,CARDS/ST_CARD_70,standard,,TRUE,0,,,0
70,ui_playercard_071,ui_playercard_071,CARDS/ST_CARD_71,standard,,TRUE,0,,,0
71,ui_playercard_072,ui_playercard_072,CARDS/ST_CARD_72,standard,,TRUE,0,,,0
72,ui_playercard_073,ui_playercard_073,CARDS/ST_CARD_73,standard,,TRUE,0,,,0
73,ui_playercard_074,ui_playercard_074,CARDS/ST_CARD_74,standard,,TRUE,0,,,0
74,ui_playercard_075,ui_playercard_075,CARDS/ST_CARD_75,standard,,TRUE,0,,,0
75,ui_playercard_076,ui_playercard_076,CARDS/ST_CARD_76,standard,,TRUE,0,,,0
76,ui_playercard_077,ui_playercard_077,CARDS/ST_CARD_77,standard,,TRUE,0,,,0
77,ui_playercard_078,ui_playercard_078,CARDS/ST_CARD_78,standard,,TRUE,0,,,0
78,ui_playercard_079,ui_playercard_079,CARDS/ST_CARD_79,standard,,TRUE,0,,,0
79,ui_playercard_080,ui_playercard_080,CARDS/ST_CARD_80,standard,,TRUE,0,,,0
80,ui_playercard_081,ui_playercard_081,CARDS/ST_CARD_81,standard,,TRUE,0,,,0
81,ui_playercard_082,ui_playercard_082,CARDS/ST_CARD_82,standard,,TRUE,0,,,0
82,ui_playercard_083,ui_playercard_083,CARDS/ST_CARD_83,standard,,TRUE,0,,,0
83,ui_playercard_084,ui_playercard_084,CARDS/ST_CARD_84,standard,,TRUE,0,,,0
84,ui_playercard_085,ui_playercard_085,CARDS/ST_CARD_85,standard,,TRUE,0,,,0
85,ui_playercard_086,ui_playercard_086,CARDS/ST_CARD_86,standard,,TRUE,0,,,0
86,ui_playercard_087,ui_playercard_087,CARDS/ST_CARD_87,standard,,TRUE,0,,,0
87,ui_playercard_088,ui_playercard_088,CARDS/ST_CARD_88,standard,,TRUE,0,,,0
88,ui_playercard_089,ui_playercard_089,CARDS/ST_CARD_89,standard,,TRUE,0,,,0
89,ui_playercard_090,ui_playercard_090,CARDS/ST_CARD_90,standard,,TRUE,0,,,0
90,ui_playercard_091,ui_playercard_091,CARDS/ST_CARD_91,standard,,TRUE,0,,,0
91,ui_playercard_092,ui_playercard_092,CARDS/ST_CARD_92,standard,,TRUE,0,,,0
92,ui_playercard_093,ui_playercard_093,CARDS/ST_CARD_93,standard,,TRUE,0,,,0
93,ui_playercard_094,ui_playercard_094,CARDS/ST_CARD_94,standard,,TRUE,0,,,0
94,ui_playercard_095,ui_playercard_095,CARDS/ST_CARD_95,standard,,TRUE,0,,,0
95,ui_playercard_096,ui_playercard_096,CARDS/ST_CARD_96,standard,,TRUE,0,,,0
96,ui_playercard_097,ui_playercard_097,CARDS/ST_CARD_97,standard,,TRUE,0,,,0
97,ui_playercard_098,ui_playercard_098,CARDS/ST_CARD_98,standard,,TRUE,0,,,0
98,ui_playercard_099,ui_playercard_099,CARDS/ST_CARD_99,standard,,TRUE,0,,,0
99,ui_playercard_100,ui_playercard_100,CARDS/ST_CARD_100,standard,,TRUE,0,,,0
100,ui_playercard_101,ui_playercard_101,CARDS/ST_CARD_101,standard,,TRUE,0,,,0
101,ui_playercard_102,ui_playercard_102,CARDS/ST_CARD_102,standard,,TRUE,0,,,0
102,ui_playercard_103,ui_playercard_103,CARDS/ST_CARD_103,standard,,TRUE,0,,,0
103,ui_playercard_104,ui_playercard_104,CARDS/ST_CARD_104,standard,,TRUE,0,,,0
104,ui_playercard_105,ui_playercard_105,CARDS/ST_CARD_105,standard,,TRUE,0,,,0
105,ui_playercard_106,ui_playercard_106,CARDS/ST_CARD_106,standard,,TRUE,0,,,0
106,ui_playercard_107,ui_playercard_107,CARDS/ST_CARD_107,standard,,TRUE,0,,,0
107,ui_playercard_108,ui_playercard_108,CARDS/ST_CARD_108,standard,,TRUE,0,,,0
108,ui_playercard_109,ui_playercard_109,CARDS/ST_CARD_109,standard,,TRUE,0,,,0
109,ui_playercard_110,ui_playercard_110,CARDS/ST_CARD_110,standard,,TRUE,0,,,0
110,ui_playercard_111,ui_playercard_111,CARDS/ST_CARD_111,standard,,TRUE,0,,,0
111,ui_playercard_112,ui_playercard_112,CARDS/ST_CARD_112,standard,,TRUE,0,,,0
112,ui_playercard_113,ui_playercard_113,CARDS/ST_CARD_113,standard,,TRUE,0,,,0
113,ui_playercard_114,ui_playercard_114,CARDS/ST_CARD_114,standard,,TRUE,0,,,0
114,ui_playercard_115,ui_playercard_115,CARDS/ST_CARD_115,standard,,TRUE,0,,,0
115,ui_playercard_116,ui_playercard_116,CARDS/ST_CARD_116,standard,,TRUE,0,,,0
116,ui_playercard_117,ui_playercard_117,CARDS/ST_CARD_117,standard,,TRUE,0,,,0
117,ui_playercard_118,ui_playercard_118,CARDS/ST_CARD_118,standard,,TRUE,0,,,0
118,ui_playercard_119,ui_playercard_119,CARDS/ST_CARD_119,standard,,TRUE,0,,,0
119,ui_playercard_120,ui_playercard_120,CARDS/ST_CARD_120,standard,,TRUE,0,,,0
120,ui_playercard_121,ui_playercard_121,CARDS/ST_CARD_121,standard,,TRUE,0,,,0
121,ui_playercard_122,ui_playercard_122,CARDS/ST_CARD_122,standard,,TRUE,0,,,0
122,ui_playercard_123,ui_playercard_123,CARDS/ST_CARD_123,standard,,TRUE,0,,,0
123,ui_playercard_124,ui_playercard_124,CARDS/ST_CARD_124,standard,,TRUE,0,,,0
124,ui_playercard_125,ui_playercard_125,CARDS/ST_CARD_125,standard,,TRUE,0,,,0
125,ui_playercard_126,ui_playercard_126,CARDS/ST_CARD_126,standard,,TRUE,0,,,0
126,ui_playercard_127,ui_playercard_127,CARDS/ST_CARD_127,standard,,TRUE,0,,,0
127,ui_playercard_128,ui_playercard_128,CARDS/ST_CARD_128,standard,,TRUE,0,,,0
128,ui_playercard_129,ui_playercard_129,CARDS/ST_CARD_129,standard,,TRUE,0,,,0
129,ui_playercard_130,ui_playercard_130,CARDS/ST_CARD_130,standard,,TRUE,0,,,0
130,ui_playercard_131,ui_playercard_131,CARDS/ST_CARD_131,standard,,TRUE,0,,,0
131,ui_playercard_132,ui_playercard_132,CARDS/ST_CARD_132,standard,,TRUE,0,,,0
132,ui_playercard_133,ui_playercard_133,CARDS/ST_CARD_133,standard,,TRUE,0,,,0
133,ui_playercard_134,ui_playercard_134,CARDS/ST_CARD_134,standard,,TRUE,0,,,0
134,ui_playercard_135,ui_playercard_135,CARDS/ST_CARD_135,standard,,TRUE,0,,,0
135,ui_playercard_136,ui_playercard_136,CARDS/ST_CARD_136,standard,,TRUE,0,,,0
136,ui_playercard_137,ui_playercard_137,CARDS/ST_CARD_137,standard,,TRUE,0,,,0
137,ui_playercard_138,ui_playercard_138,CARDS/ST_CARD_138,standard,,TRUE,0,,,0
138,ui_playercard_139,ui_playercard_139,CARDS/ST_CARD_139,standard,,TRUE,0,,,0
139,ui_playercard_140,ui_playercard_140,CARDS/ST_CARD_140,standard,,TRUE,0,,,0
140,ui_playercard_141,ui_playercard_141,CARDS/ST_CARD_141,standard,,TRUE,0,,,0
141,ui_playercard_142,ui_playercard_142,CARDS/ST_CARD_142,standard,,TRUE,0,,,0
142,ui_playercard_143,ui_playercard_143,CARDS/ST_CARD_143,standard,,TRUE,0,,,0
143,ui_playercard_144,ui_playercard_144,CARDS/ST_CARD_144,standard,,TRUE,0,,,0
144,ui_playercard_145,ui_playercard_145,CARDS/ST_CARD_145,standard,,TRUE,0,,,0
145,ui_playercard_146,ui_playercard_146,CARDS/ST_CARD_146,standard,,TRUE,0,,,0
146,ui_playercard_147,ui_playercard_147,CARDS/ST_CARD_147,standard,,TRUE,0,,,0
147,ui_playercard_148,ui_playercard_148,CARDS/ST_CARD_148,standard,,TRUE,0,,,0
148,ui_playercard_149,ui_playercard_149,CARDS/ST_CARD_149,standard,,TRUE,0,,,0
149,ui_playercard_150,ui_playercard_150,CARDS/ST_CARD_150,standard,,TRUE,0,,,0
150,ui_playercard_151,ui_playercard_151,CARDS/ST_CARD_151,standard,,TRUE,0,,,0
151,ui_playercard_152,ui_playercard_152,CARDS/ST_CARD_152,standard,,TRUE,0,,,0
152,ui_playercard_153,ui_playercard_153,CARDS/ST_CARD_153,standard,,TRUE,0,,,0
153,ui_playercard_154,ui_playercard_154,CARDS/ST_CARD_154,standard,,TRUE,0,,,0
154,ui_playercard_155,ui_playercard_155,CARDS/ST_CARD_155,standard,,TRUE,0,,,0
155,ui_playercard_156,ui_playercard_156,CARDS/ST_CARD_156,standard,,TRUE,0,,,0
156,ui_playercard_157,ui_playercard_157,CARDS/ST_CARD_157,standard,,TRUE,0,,,0
157,ui_playercard_158,ui_playercard_158,CARDS/ST_CARD_158,standard,,TRUE,0,,,0
158,ui_playercard_159,ui_playercard_159,CARDS/ST_CARD_159,standard,,TRUE,0,,,0
159,ui_playercard_160,ui_playercard_160,CARDS/ST_CARD_160,standard,,TRUE,0,,,0
160,ui_playercard_161,ui_playercard_161,CARDS/ST_CARD_161,standard,,TRUE,0,,,0
161,ui_playercard_162,ui_playercard_162,CARDS/ST_CARD_162,standard,,TRUE,0,,,0
162,ui_playercard_163,ui_playercard_163,CARDS/ST_CARD_163,standard,,TRUE,0,,,0
163,ui_playercard_164,ui_playercard_164,CARDS/ST_CARD_164,standard,,TRUE,0,,,0
164,ui_playercard_165,ui_playercard_165,CARDS/ST_CARD_165,standard,,TRUE,0,,,0
165,ui_playercard_166,ui_playercard_166,CARDS/ST_CARD_166,standard,,TRUE,0,,,0
166,ui_playercard_167,ui_playercard_167,CARDS/ST_CARD_167,standard,,TRUE,0,,,0
167,ui_playercard_168,ui_playercard_168,CARDS/ST_CARD_168,standard,,TRUE,0,,,0
168,ui_playercard_169,ui_playercard_169,CARDS/ST_CARD_169,standard,,TRUE,0,,,0
169,ui_playercard_170,ui_playercard_170,CARDS/ST_CARD_170,standard,,TRUE,0,,,0
170,ui_playercard_171,ui_playercard_171,CARDS/ST_CARD_171,standard,,TRUE,0,,,0
171,ui_playercard_172,ui_playercard_172,CARDS/ST_CARD_172,standard,,TRUE,0,,,0
172,ui_playercard_173,ui_playercard_173,CARDS/ST_CARD_173,standard,,TRUE,0,,,0
173,ui_playercard_174,ui_playercard_174,CARDS/ST_CARD_174,standard,,TRUE,0,,,0
174,ui_playercard_175,ui_playercard_175,CARDS/ST_CARD_175,standard,,TRUE,0,,,0
175,ui_playercard_176,ui_playercard_176,CARDS/ST_CARD_176,standard,,TRUE,0,,,0
176,ui_playercard_177,ui_playercard_177,CARDS/ST_CARD_177,standard,,TRUE,0,,,0
177,ui_playercard_178,ui_playercard_178,CARDS/ST_CARD_178,standard,,TRUE,0,,,0
178,ui_playercard_179,ui_playercard_179,CARDS/ST_CARD_179,standard,,TRUE,0,,,0
179,ui_playercard_180,ui_playercard_180,CARDS/ST_CARD_180,standard,,TRUE,0,,,0
180,ui_playercard_181,ui_playercard_181,CARDS/ST_CARD_181,standard,,TRUE,0,,,0
181,ui_playercard_182,ui_playercard_182,CARDS/ST_CARD_182,standard,,TRUE,0,,,0
182,ui_playercard_183,ui_playercard_183,CARDS/ST_CARD_183,standard,,TRUE,0,,,0
183,ui_playercard_184,ui_playercard_184,CARDS/ST_CARD_184,standard,,TRUE,0,,,0
184,ui_playercard_185,ui_playercard_185,CARDS/ST_CARD_185,standard,,TRUE,0,,,0
185,ui_playercard_186,ui_playercard_186,CARDS/ST_CARD_186,standard,,TRUE,0,,,0
186,ui_playercard_187,ui_playercard_187,CARDS/ST_CARD_187,standard,,TRUE,0,,,0
187,ui_playercard_188,ui_playercard_188,CARDS/ST_CARD_188,standard,,TRUE,0,,,0
188,ui_playercard_189,ui_playercard_189,CARDS/ST_CARD_189,standard,,TRUE,0,,,0
189,ui_playercard_190,ui_playercard_190,CARDS/ST_CARD_190,standard,,TRUE,0,,,0
190,ui_playercard_191,ui_playercard_191,CARDS/ST_CARD_191,standard,,TRUE,0,,,0
191,ui_playercard_192,ui_playercard_192,CARDS/ST_CARD_192,standard,,TRUE,0,,,0
192,ui_playercard_193,ui_playercard_193,CARDS/ST_CARD_193,standard,,TRUE,0,,,0
193,ui_playercard_194,ui_playercard_194,CARDS/ST_CARD_194,standard,,TRUE,0,,,0
194,ui_playercard_195,ui_playercard_195,CARDS/ST_CARD_195,standard,,TRUE,0,,,0
195,ui_playercard_196,ui_playercard_196,CARDS/ST_CARD_196,standard,,TRUE,0,,,0
196,ui_playercard_197,ui_playercard_197,CARDS/ST_CARD_197,standard,,TRUE,0,,,0
197,ui_playercard_198,ui_playercard_198,CARDS/ST_CARD_198,standard,,TRUE,0,,,0
198,ui_playercard_199,ui_playercard_199,CARDS/ST_CARD_199,standard,,TRUE,0,,,0
199,ui_playercard_200,ui_playercard_200,CARDS/ST_CARD_200,standard,,TRUE,0,,,0
200,ui_playercard_201,ui_playercard_201,CARDS/ST_CARD_201,standard,,TRUE,0,,,0
201,ui_playercard_202,ui_playercard_202,CARDS/ST_CARD_202,standard,,TRUE,0,,,0
202,ui_playercard_203,ui_playercard_203,CARDS/ST_CARD_203,standard,,TRUE,0,,,0
203,ui_playercard_204,ui_playercard_204,CARDS/ST_CARD_204,standard,,TRUE,0,,,0
204,ui_playercard_205,ui_playercard_205,CARDS/ST_CARD_205,standard,,TRUE,0,,,0
205,ui_playercard_206,ui_playercard_206,CARDS/ST_CARD_206,standard,,TRUE,0,,,0
206,ui_playercard_207,ui_playercard_207,CARDS/ST_CARD_207,standard,,TRUE,0,,,0
207,ui_playercard_208,ui_playercard_208,CARDS/ST_CARD_208,standard,,TRUE,0,,,0
208,ui_playercard_209,ui_playercard_209,CARDS/ST_CARD_209,standard,,TRUE,0,,,0
209,ui_playercard_210,ui_playercard_210,CARDS/ST_CARD_210,standard,,TRUE,0,,,0
210,ui_playercard_211,ui_playercard_211,CARDS/ST_CARD_211,standard,,TRUE,0,,,0
211,ui_playercard_212,ui_playercard_212,CARDS/ST_CARD_212,standard,,TRUE,0,,,0
212,ui_playercard_213,ui_playercard_213,CARDS/ST_CARD_213,standard,,TRUE,0,,,0
213,ui_playercard_214,ui_playercard_214,CARDS/ST_CARD_214,standard,,TRUE,0,,,0
214,ui_playercard_215,ui_playercard_215,CARDS/ST_CARD_215,standard,,TRUE,0,,,0
215,ui_playercard_216,ui_playercard_216,CARDS/ST_CARD_216,standard,,TRUE,0,,,0
216,ui_playercard_217,ui_playercard_217,CARDS/ST_CARD_217,standard,,TRUE,0,,,0
217,ui_playercard_218,ui_playercard_218,CARDS/ST_CARD_218,standard,,TRUE,0,,,0
218,ui_playercard_219,ui_playercard_219,CARDS/ST_CARD_219,standard,,TRUE,0,,,0
219,ui_playercard_220,ui_playercard_220,CARDS/ST_CARD_220,standard,,TRUE,0,,,0
220,ui_playercard_221,ui_playercard_221,CARDS/ST_CARD_221,standard,,TRUE,0,,,0
221,ui_playercard_222,ui_playercard_222,CARDS/ST_CARD_222,standard,,TRUE,0,,,0
222,ui_playercard_223,ui_playercard_223,CARDS/ST_CARD_223,standard,,TRUE,0,,,0
223,ui_playercard_224,ui_playercard_224,CARDS/ST_CARD_224,standard,,TRUE,0,,,0
224,ui_playercard_225,ui_playercard_225,CARDS/ST_CARD_225,standard,,TRUE,0,,,0
225,ui_playercard_226,ui_playercard_226,CARDS/ST_CARD_226,standard,,TRUE,0,,,0
226,ui_playercard_227,ui_playercard_227,CARDS/ST_CARD_227,standard,,TRUE,0,,,0
227,ui_playercard_228,ui_playercard_228,CARDS/ST_CARD_228,standard,,TRUE,0,,,0
228,ui_playercard_229,ui_playercard_229,CARDS/ST_CARD_229,standard,,TRUE,0,,,0
229,ui_playercard_230,ui_playercard_230,CARDS/ST_CARD_230,standard,,TRUE,0,,,0
230,ui_playercard_231,ui_playercard_231,CARDS/ST_CARD_231,standard,,TRUE,0,,,0
231,ui_playercard_232,ui_playercard_232,CARDS/ST_CARD_232,standard,,TRUE,0,,,0
232,ui_playercard_233,ui_playercard_233,CARDS/ST_CARD_233,standard,,TRUE,0,,,0
233,ui_playercard_234,ui_playercard_234,CARDS/ST_CARD_234,standard,,TRUE,0,,,0
234,ui_playercard_235,ui_playercard_235,CARDS/ST_CARD_235,standard,,TRUE,0,,,0
235,ui_playercard_236,ui_playercard_236,CARDS/ST_CARD_236,standard,,TRUE,0,,,0
236,ui_playercard_237,ui_playercard_237,CARDS/ST_CARD_237,standard,,TRUE,1,,,0
237,ui_playercard_238,ui_playercard_238,CARDS/ST_CARD_238,standard,,TRUE,0,,,0
238,ui_playercard_239,ui_playercard_239,CARDS/ST_CARD_239,standard,,TRUE,0,,,0
239,ui_playercard_240,ui_playercard_240,CARDS/ST_CARD_240,standard,,TRUE,0,,,0
240,ui_playercard_241,ui_playercard_241,CARDS/ST_CARD_241,standard,,TRUE,0,,,0
241,ui_playercard_242,ui_playercard_242,CARDS/ST_CARD_242,standard,,TRUE,0,,,0
242,ui_playercard_243,ui_playercard_243,CARDS/ST_CARD_243,standard,,TRUE,0,,,0
243,ui_playercard_244,ui_playercard_244,CARDS/ST_CARD_244,standard,,TRUE,0,,,0
244,ui_playercard_245,ui_playercard_245,CARDS/ST_CARD_245,standard,,TRUE,0,,,0
245,ui_playercard_246,ui_playercard_246,CARDS/ST_CARD_246,standard,,TRUE,0,,,0
246,ui_playercard_247,ui_playercard_247,CARDS/ST_CARD_247,standard,,TRUE,0,,,0
247,ui_playercard_248,ui_playercard_248,CARDS/ST_CARD_248,standard,,TRUE,0,,,0
248,ui_playercard_249,ui_playercard_249,CARDS/ST_CARD_249,standard,,TRUE,0,,,0
249,ui_playercard_250,ui_playercard_250,CARDS/ST_CARD_250,standard,,TRUE,0,,,0
250,ui_playercard_251,ui_playercard_251,CARDS/ST_CARD_251,standard,,TRUE,0,,,0
251,ui_playercard_252,ui_playercard_252,CARDS/ST_CARD_252,standard,,TRUE,0,,,0
252,ui_playercard_253,ui_playercard_253,CARDS/ST_CARD_253,standard,,TRUE,0,,,0
253,ui_playercard_254,ui_playercard_254,CARDS/ST_CARD_254,standard,,TRUE,0,,,0
254,ui_playercard_255,ui_playercard_255,CARDS/ST_CARD_255,standard,,TRUE,0,,,0
255,ui_playercard_256,ui_playercard_256,CARDS/ST_CARD_256,standard,,TRUE,0,,,0
256,ui_playercard_257,ui_playercard_257,CARDS/ST_CARD_257,standard,,TRUE,0,,,0
257,ui_playercard_258,ui_playercard_258,CARDS/ST_CARD_258,standard,,TRUE,0,,,0
258,ui_playercard_259,ui_playercard_259,CARDS/ST_CARD_259,standard,,TRUE,0,,,0
259,ui_playercard_260,ui_playercard_260,CARDS/ST_CARD_260,standard,,TRUE,0,,,0
260,ui_playercard_261,ui_playercard_261,CARDS/ST_CARD_261,standard,,TRUE,0,,,0
261,ui_playercard_262,ui_playercard_262,CARDS/ST_CARD_262,standard,,TRUE,0,,,0
262,ui_playercard_263,ui_playercard_263,CARDS/ST_CARD_263,standard,,TRUE,0,,,0
263,ui_playercard_264,ui_playercard_264,CARDS/ST_CARD_264,standard,,TRUE,0,,,0
264,ui_playercard_265,ui_playercard_265,CARDS/ST_CARD_265,standard,,TRUE,0,,,0
265,ui_playercard_266,ui_playercard_266,CARDS/ST_CARD_266,standard,,TRUE,0,,,0
266,ui_playercard_267,ui_playercard_267,CARDS/ST_CARD_267,standard,,TRUE,0,,,0
267,ui_playercard_268,ui_playercard_268,CARDS/ST_CARD_268,standard,,TRUE,0,,,0
268,ui_playercard_269,ui_playercard_269,CARDS/ST_CARD_269,standard,,TRUE,0,,,0
269,ui_playercard_270,ui_playercard_270,CARDS/ST_CARD_270,standard,,TRUE,0,,,0
270,ui_playercard_271,ui_playercard_271,CARDS/ST_CARD_271,standard,,TRUE,0,,,0
271,ui_playercard_272,ui_playercard_272,CARDS/ST_CARD_272,standard,,TRUE,0,,,0
272,ui_playercard_273,ui_playercard_273,CARDS/ST_CARD_273,standard,,TRUE,0,,,0
273,ui_playercard_274,ui_playercard_274,CARDS/ST_CARD_274,standard,,TRUE,0,,,0
274,ui_playercard_275,ui_playercard_275,CARDS/ST_CARD_275,standard,,TRUE,0,,,0
275,ui_playercard_276,ui_playercard_276,CARDS/ST_CARD_276,standard,,TRUE,0,,,0
276,ui_playercard_277,ui_playercard_277,CARDS/ST_CARD_277,standard,,TRUE,0,,,0
277,ui_playercard_278,ui_playercard_278,CARDS/ST_CARD_278,standard,,TRUE,0,,,0
278,ui_playercard_279,ui_playercard_279,CARDS/ST_CARD_279,standard,,TRUE,0,,,0
279,ui_playercard_280,ui_playercard_280,CARDS/ST_CARD_280,standard,,TRUE,0,,,0
280,ui_playercard_281,ui_playercard_281,CARDS/ST_CARD_281,standard,,TRUE,0,,,0
281,ui_playercard_282,ui_playercard_282,CARDS/ST_CARD_282,standard,,TRUE,0,,,0
282,ui_playercard_283,ui_playercard_283,CARDS/ST_CARD_283,standard,,TRUE,0,,,0
283,ui_playercard_284,ui_playercard_284,CARDS/ST_CARD_284,standard,,TRUE,0,,,0
284,ui_playercard_285,ui_playercard_285,CARDS/ST_CARD_285,standard,,TRUE,0,,,0
