chance,plunder,,50,20,50,100,180,150,50,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,100,0,0,0,0,1,1,100,2,2,2,2,2,0,1,0,0,115,115,115,120,115,115,125,115,125,135,115,115,135,0,115,2,2,100,20,1,1,150,150,,
chance,killstreak,,0,140,100,180,150,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,170,0,0,0,100,0,1,170,3,3,3,3,3,0,0,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,3,3,50,140,0,0,180,180,,
chance,lethal,,140,70,165,20,0,0,140,140,0,0,0,0,0,1,1,1,1,0,0,0,0,0,165,0,40,0,0,1,384,5,5,40,10,10,10,10,10,0,0,0,0,156,136,156,141,156,151,186,141,156,106,121,121,121,0,80,10,10,0,70,0,0,0,0,,
chance,tactical,,140,70,155,20,0,0,140,140,0,0,0,0,0,1,1,1,1,0,0,0,0,0,165,0,40,650,650,1,384,5,5,40,10,10,10,10,10,0,0,0,0,136,111,181,171,181,121,151,111,156,106,121,121,176,1,80,10,10,0,70,0,0,0,0,,
chance,super,,145,225,220,220,200,200,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,200,150,150,0,100,5,5,200,20,20,20,20,20,0,0,0,0,80,110,95,95,95,80,80,105,110,135,110,110,125,0,90,20,20,0,225,0,0,200,200,,
chance,weapon,,176,100,60,20,5,120,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,55,0,0,0,1,0,0,55,5,5,5,5,5,0,0,0,0,120,175,90,110,90,215,120,175,115,175,215,215,90,0,190,5,5,25,100,0,0,120,120,,
chance,gear,,0,20,50,50,180,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,190,0,0,0,0,0,5,100,3,3,3,3,3,0,0,0,1,10,0,0,10,0,10,0,0,10,0,10,10,0,0,0,3,3,100,20,0,0,220,220,,
chance,revive,,0,30,20,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,60,100,100,0,0,5,5,60,0,2,2,5,0,0,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,10,0,0,0,0,50,30,0,0,0,0,,
chance,tablet,,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,,
chance,perkpack,,20,50,0,175,50,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,50,50,0,30,0,0,100,5,5,5,10,5,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,5,0,50,0,0,0,0,,
chance,token,,0,30,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,5,0,0,0,0,0,5,0,0,0,30,0,0,0,0,,
chance,plate_carrier,,7,25,10,40,180,220,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,50,50,0,0,0,5,10,0,2,2,5,5,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,5,0,0,0,25,1,0,220,220,,
chance,voucher,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
item,brloot_ammo_12g,,150,150,150,150,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,350,150,0,0,0,150,150,150,150,150,150,150,150,150,0,0,0,0,150,150,150,150,150,150,150,150,150,150,150,150,150,0,150,150,100,100,150,0,0,150,150,,
item,brloot_ammo_50cal,,205,205,205,205,205,205,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,100,205,0,0,0,205,205,205,205,205,205,205,205,205,0,0,0,0,205,205,205,205,205,205,205,205,205,205,205,205,205,0,205,205,205,205,205,0,0,205,205,,
item,brloot_ammo_762,,330,330,330,330,330,330,330,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,100,330,0,0,0,330,330,330,330,330,330,330,330,330,0,0,0,0,330,330,330,330,330,330,330,330,330,330,330,330,330,0,330,330,330,330,330,0,0,330,330,,
item,brloot_ammo_919,,265,265,265,265,265,265,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,450,265,0,0,0,265,265,265,265,265,265,265,265,265,0,0,0,0,265,265,265,265,265,265,265,265,265,265,265,265,265,0,265,265,265,265,265,0,0,265,265,,
item,brloot_ammo_rocket,,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,50,50,50,50,50,50,50,50,50,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,0,50,50,50,50,50,0,0,50,50,,
item,brloot_equip_gasmask,,0,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,0,0,0,0,400,400,400,400,400,400,400,0,0,0,0,400,0,0,400,0,400,0,0,400,0,400,400,0,0,0,400,400,300,400,0,0,400,400,,
item,brloot_equip_gasmask_durable,,0,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,100,100,100,100,100,100,100,0,0,0,1,100,0,0,100,0,100,0,0,100,0,100,100,0,0,0,100,100,100,100,0,0,100,100,,
item,brloot_self_revive,,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,100,1,0,0,0,0,,
item,brloot_offhand_atmine,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,0,0,105,105,105,105,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,0,105,105,105,0,105,0,0,0,0,,
item,brloot_offhand_claymore,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,0,0,105,105,105,105,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,0,105,105,105,0,105,0,0,0,0,,
item,brloot_offhand_c4,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,0,0,105,105,105,105,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,0,105,105,105,0,105,0,0,0,0,,
item,brloot_offhand_frag,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,0,0,105,105,105,105,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,0,105,105,105,0,105,0,0,0,0,,
item,brloot_offhand_molotov,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,0,0,105,105,105,105,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,0,105,105,105,0,105,0,0,0,0,,
item,brloot_offhand_semtex,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,0,0,105,105,105,105,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,0,105,105,105,0,105,0,0,0,0,,
item,brloot_offhand_thermite,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,0,0,105,105,105,105,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,0,105,105,105,0,105,0,0,0,0,,
item,brloot_offhand_throwingknife,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,0,0,105,105,105,105,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,0,105,105,105,0,105,0,0,0,0,,
item,brloot_offhand_bunkerbuster,,55,55,55,55,0,0,55,55,0,0,0,0,0,55,55,55,55,0,0,0,0,0,55,0,55,0,0,55,55,55,55,55,55,55,55,55,55,0,0,0,0,55,55,55,55,55,55,55,55,55,55,55,55,55,0,55,55,55,0,55,0,0,0,0,,
item,brloot_offhand_breacherdrone,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,0,0,105,105,105,105,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,0,105,105,105,0,105,0,0,0,0,,
item,brloot_offhand_concussion,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,1,1,105,105,5,5,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,1,105,5,5,0,105,0,0,0,0,,
item,brloot_offhand_decoy,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,1,1,105,105,5,5,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,1,105,5,5,0,105,0,0,0,0,,
item,brloot_offhand_flash,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,1,1,105,105,5,5,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,1,105,5,5,0,105,0,0,0,0,,
item,brloot_offhand_gas,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,1,1,105,105,5,5,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,1,105,5,5,0,105,0,0,0,0,,
item,brloot_offhand_smoke,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,1,1,105,105,5,5,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,1,105,5,5,0,105,0,0,0,0,,
item,brloot_offhand_snapshot,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,1,1,105,105,5,5,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,1,105,5,5,0,105,0,0,0,0,,
item,brloot_offhand_shockstick,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,1,1,105,105,5,5,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,1,105,5,5,0,105,0,0,0,0,,
item,brloot_offhand_battlerage,,45,55,55,55,0,0,55,55,0,0,0,0,0,55,55,55,55,0,0,0,0,0,55,0,55,1,1,55,55,5,5,55,55,55,55,55,55,0,0,0,0,55,55,55,55,55,55,55,55,55,55,55,55,55,1,55,5,5,0,55,0,0,0,0,,
item,brloot_offhand_tracker,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,1,1,105,105,5,5,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,1,105,5,5,0,105,0,0,0,0,,
item,brloot_offhand_butterfly_mine,,105,105,105,105,0,0,105,105,0,0,0,0,0,105,105,105,105,0,0,0,0,0,105,0,105,1,1,105,105,5,5,105,105,105,105,105,105,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,1,105,5,5,0,105,0,0,0,0,,
