1341,attachment,snprscope_alpha50,295,iw9,
1342,attachment,pgrip_ass_p16,296,iw9,LAUNCH
1343,attachment,ironsdefault_aalpha12,297,iw9,
1346,attachment,flash_sm_01,298,iw9,LAUNCH
1348,attachment,hybrid05,299,iw9,
1352,attachment,comb_amo_p20,300,iw9,
1357,attachment,stock_lm_light_p16,301,iw9,
1358,attachment,holostable_east01,302,iw9,
1361,attachment,comb_tactical_p19,303,iw9,
1362,attachment,pgrip_tac_p24,304,iw9,LAUNCH
1363,attachment,laserir_box,305,iw9,
1364,attachment,ammo_9s_op,306,iw9,LAUNCH
1369,attachment,silencer04_sh,307,iw9,
1372,attachment,bar_br_long_p01,308,iw9,
1374,attachment,comb_hvy_p20,309,iw9,
1376,attachment,comp_br_03,310,iw9,
1377,attachment,bar_ar_light_p02,311,iw9,
1378,attachment,silencer02_sn,312,iw9,
1382,attachment,drum_lm_large_p04,313,iw9,
1383,attachment,iw9_lnchrscope_mike32,314,iw9,
1385,attachment,mag_ar_p04,315,iw9,
1386,attachment,holo06,316,iw9,
1389,attachment,bolt_lgt_p21,317,iw9,
1390,attachment,lever_light_p19,318,iw9,
1392,attachment,trigger_light_p24,319,iw9,
1394,attachment,stock_sh_heavy_p13,320,iw9,
1401,attachment,iw9_ironsdefault_charlie725,321,iw9,
1404,attachment,comb_ammo_p19,322,iw9,LAUNCH
1405,attachment,tube_10_45gvt,323,iw9,
1409,attachment,bartube_sh_hvylong_p13,324,iw9,
1411,attachment,trigger_p24,325,iw9,
1415,attachment,ammo_762n_tr,326,iw9,LAUNCH
1416,attachment,pgrip_aim_p18,327,iw9,LAUNCH
1417,attachment,wounded_sniper,328,iw9,
1418,attachment,silencer03_ar,329,iw9,
1423,attachment,stock_ar_assault_p02,330,iw9,
1425,attachment,snscope_vz01,331,iw9,
1428,attachment,comp_sm_04,332,iw9,
1429,attachment,ironsdefault_charlie9,333,iw9,
1430,attachment,pgrip_br_snp_p02,334,iw9,LAUNCH
1431,attachment,silencer03_sn,335,iw9,
1435,attachment,stock_sm_assault_p07,336,iw9,
1436,attachment,guard_heavy_p14,337,iw9,
1438,attachment,bar_sn_long_p05,338,iw9,
1440,attachment,mag_pi_large_p25,339,iw9,
1444,attachment,compside_pi_p25,340,iw9,
1448,attachment,bar_ar_short2_p06,341,iw9,
1449,attachment,rec_kgolf,342,iw9,
1453,attachment,bartube_sh_p13,343,iw9,
1455,attachment,grip_vertshort04,344,iw9,LAUNCH
1457,attachment,comp_br_04,345,iw9,
1458,attachment,rec_pgolf1,346,iw9,
1461,attachment,bipod_rkilo,347,iw9,
1462,attachment,rec_sa700,348,iw9,
1464,attachment,pgrip_br_p02,349,iw9,LAUNCH
1466,attachment,breacher_pi_01,350,iw9,
1469,attachment,ammo_762s_fr,351,iw9,LAUNCH
1470,attachment,ammo_dm_default,352,iw9,LAUNCH
1473,attachment,ammo_338nm_op,353,iw9,LAUNCH
1475,attachment,ironsdefault_akilo47,354,iw9,
1479,attachment,bar_dm_tac_p38,355,iw9,
1480,attachment,mag_ar_lgtxlarge_p04,356,iw9,
1482,attachment,stock_sn_p05,357,iw9,
1484,attachment,iw9_lnchrscope_kgolf,358,iw9,
1485,attachment,bar_sm_lgtshort_p08,359,iw9,
1486,attachment,pgrip_p04,360,iw9,LAUNCH
1490,attachment,ironsdefault_golf17_stockp,361,iw9,
1494,attachment,bartube_sh_p12,362,iw9,
1496,attachment,pgrip_aim_p11,363,iw9,LAUNCH
1501,attachment,ammo_4x30_tr,364,iw9,LAUNCH
1502,attachment,hybrid,365,iw9,
1503,attachment,holostable_west01_light,366,iw9,
1507,attachment,silencer07_br,367,iw9,
1510,attachment,comp_sm_05,368,iw9,
1513,attachment,rec_mike24,369,iw9,
1514,attachment,bipod_med_p17,370,iw9,
1516,attachment,ammo_9s_fr,371,iw9,LAUNCH
1518,attachment,silencer06_sm,372,iw9,
1519,attachment,bar_sm_lngheavy_p24,373,iw9,
1520,attachment,ironsdefault_alpha50,374,iw9,
1522,attachment,rec_akilo74,375,iw9,
1523,attachment,pgrip_dm_snp_p02,376,iw9,LAUNCH
1524,attachment,comb_heavy_p06,377,iw9,
1525,attachment,mag_ar_p01,378,iw9,
1530,attachment,mag_sn_xlarge_p05,379,iw9,
1532,attachment,rec_mike16,380,iw9,
1533,attachment,ammo_9m_op,381,iw9,LAUNCH
1534,attachment,stock_sm_tactical_p04,382,iw9,
1535,attachment,bar_ar_long_p08,383,iw9,
1541,attachment,pgrip_tac_p03,384,iw9,LAUNCH
1542,attachment,bar_sm_xlong_p09,385,iw9,
1544,attachment,ammo_45gvt_hp,386,iw9,LAUNCH
1546,attachment,silencer04_ar,387,iw9,
1550,attachment,comp_charlie725_03,388,iw9,
1553,attachment,ammo_45acp_ap,389,iw9,LAUNCH
1555,attachment,ironsdefault_uzulu,390,iw9,
1556,attachment,laserir_cyl,391,iw9,
1558,attachment,mag_ar_p02,392,iw9,
1559,attachment,lasercyl_hip04,393,iw9,
1569,attachment,bar_sm_p15,394,iw9,
1570,attachment,mag_br_p02,395,iw9,
1572,attachment,ironsdefault_pgolf1,396,iw9,
1573,attachment,silencer_victor,397,iw9,
1575,attachment,arscope_nvgvz01,398,iw9,
1576,attachment,vzscope_dm_01_2x,399,iw9,
1577,attachment,bar_sm_long2_p11,400,iw9,
1583,attachment,bar_ar_light_p08,401,iw9,
1590,attachment,guard_light_p14,402,iw9,
1593,attachment,flashlight_cyl01,403,iw9,
1597,attachment,ammo_sm_default,404,iw9,LAUNCH
1600,attachment,pgrip_lm_p02,405,iw9,LAUNCH
1609,attachment,ammo_45acp_hp,406,iw9,LAUNCH
1611,attachment,mag_ar_large_p05,407,iw9,
1612,attachment,reflex06,408,iw9,
1613,attachment,silencer04_sn,409,iw9,
1614,attachment,comp_sn_02,410,iw9,
1616,attachment,pgrip_ass_p21,411,iw9,LAUNCH
1617,attachment,ammo_545s_fr,412,iw9,BETA
1620,attachment,guard_p12,413,iw9,
1622,attachment,pgrip_snp_p01,414,iw9,LAUNCH
1623,attachment,pgrip_tac_p01,415,iw9,LAUNCH
1627,attachment,bar_pi_light_p24,416,iw9,
1628,attachment,pgrip_tac_p05,417,iw9,LAUNCH
1629,attachment,stock_lm_light_p15,418,iw9,
1633,attachment,barsil_sm_p08,419,iw9,
1635,attachment,flashlight_box01,420,iw9,
1636,attachment,drum_br_p18,421,iw9,
1638,attachment,br_rangeext_snpr,422,iw9,
1641,attachment,rail_ar_large_p06,423,iw9,
1643,attachment,stock_sh_tactical_p12,424,iw9,
1644,attachment,flashlight_pstl02,425,iw9,
1645,attachment,fourx_aug,426,iw9,
1647,attachment,bar_lm_short_p17,427,iw9,
1655,attachment,comp_sm_07,428,iw9,
1660,attachment,rec_alpha57,429,iw9,
1661,attachment,pgrip_p27,430,iw9,LAUNCH
1662,attachment,choke_sh03,431,iw9,
1663,attachment,ironsdefault_swhiskey,432,iw9,
1664,attachment,hybridtherm02,433,iw9,
1665,attachment,comp_ar_02,434,iw9,
1671,attachment,laserbox_hip01,435,iw9,
1672,attachment,stock_sn_light_p21,436,iw9,
1675,attachment,stockp_pi_p24,437,iw9,
1678,attachment,bar_ar_longhvy_p04,438,iw9,
1679,attachment,ammo_9p_fr,439,iw9,LAUNCH
1682,attachment,ammo_762n_hv,440,iw9,LAUNCH
1684,attachment,pgrip_sm_ass_p02,441,iw9,LAUNCH
1686,attachment,reflex04,442,iw9,
1687,attachment,ironsdefault,443,iw9,
1688,attachment,iw9_rec_falpha,444,iw9,
1689,attachment,ironsdefault_golf17,445,iw9,
1691,attachment,bar_dm_p20,446,iw9,
1693,attachment,bar_sm_short_p10,447,iw9,
1695,attachment,stockr_sn_heavy_p20,448,iw9,
1701,attachment,bar_sn_p20,449,iw9,
1702,attachment,ammo_556n_ap,450,iw9,LAUNCH
1703,attachment,pgrip_p01,451,iw9,LAUNCH
1705,attachment,rec_papa220,452,iw9,
1706,attachment,speedloader_lgt_p26,453,iw9,
1712,attachment,stock_dm_heavy_p18,454,iw9,
1718,attachment,rec_foxtrot,455,iw9,
1719,attachment,iw9_bipod,456,iw9,
1720,attachment,ammo_50b_fr,457,iw9,LAUNCH
1722,attachment,bar_sn_hvyshort_p23,458,iw9,
1723,attachment,pgrip_aim_p17,459,iw9,LAUNCH
1724,attachment,mag_pi_xlarge_p24,460,iw9,
1725,attachment,mag_sm_xlarge_p09,461,iw9,
1726,attachment,barsil_sm_long_p07,462,iw9,
1727,attachment,comp_br_06,463,iw9,
1728,attachment,bipodgrip_small,464,iw9,LAUNCH
1729,attachment,pgrip_ar_p02,465,iw9,LAUNCH
1734,attachment,bar_sm_hvyshort_p09,466,iw9,
1735,attachment,grip_angled08,467,iw9,LAUNCH
1737,attachment,rec_schotel,468,iw9,
1742,attachment,pgrip_tac_p27,469,iw9,LAUNCH
1743,attachment,iw9_rec_uzulu,470,iw9,
1744,attachment,stock_sm_p08,471,iw9,
1748,attachment,pgrip_aim_p24,472,iw9,LAUNCH
1750,attachment,choke_sh01,473,iw9,
1752,attachment,comp_sn_03,474,iw9,
1753,attachment,rec_mike32,475,iw9,
1754,attachment,bipodgrip_small_p05,476,iw9,LAUNCH
1755,attachment,stock_sm_tactical_p07,477,iw9,
1756,attachment,pgrip_ass_p09,478,iw9,LAUNCH
1758,attachment,flash_ar_03,479,iw9,
1763,attachment,mag_ar_lgtlarge_p04,480,iw9,
1764,attachment,mag_sh_large_p13,481,iw9,
1765,attachment,hybridscope_sn01_le,482,iw9,
1774,attachment,rec_alpha50,483,iw9,
1775,attachment,mag_pi_p25,484,iw9,
1783,attachment,ironsdefault_mike24,485,iw9,
1784,attachment,ironsdefault_mike16,486,iw9,
1785,attachment,gunsling_1pt,487,iw9,
1788,attachment,laserhip_bright_p26,488,iw9,
1789,attachment,guard_heavy_p12,489,iw9,
1791,attachment,stock_sn_heavy_p20,490,iw9,
1793,attachment,drum_br_p02,491,iw9,
1795,attachment,mag_sh_small_p13,492,iw9,
1796,attachment,pgrip_ass_p17,493,iw9,LAUNCH
1799,attachment,silencer_uzulu,494,iw9,
1800,attachment,stock_dm_p20,495,iw9,
1801,attachment,ammo_9m_ap,496,iw9,LAUNCH
1802,attachment,bar_lm_hvylong_p17,497,iw9,
1807,attachment,ammo_338nm_ap,498,iw9,LAUNCH
1811,attachment,dmscope01,499,iw9,
1812,attachment,snscope_therm01,500,iw9,
1813,attachment,ammo_300wm_hp,501,iw9,LAUNCH
1816,attachment,barsil_sm_light_p03,502,iw9,
1817,attachment,guard_tactical_p13,503,iw9,
1818,attachment,iw9_ironsdefault_victor,504,iw9,
1820,attachment,bar_sm_p10,505,iw9,
1821,attachment,stock_sn_heavy_p21,506,iw9,
1822,attachment,hybridscope_ar01,507,iw9,
1825,attachment,belt_lm_large_p01,508,iw9,
1831,attachment,ammo_45gvt_hv,509,iw9,LAUNCH
1832,attachment,bar_sm_light_p04,510,iw9,
1833,attachment,trigger_heavy_p24,511,iw9,
1836,attachment,ammo_762s_tr,512,iw9,LAUNCH
1838,attachment,comb_tactical_p03,513,iw9,
1841,attachment,mag_sm_small_p02,514,iw9,
1846,attachment,ammo_9s_ap,515,iw9,LAUNCH
1847,attachment,gripside_small_p16,516,iw9,LAUNCH
1854,attachment,pgrip_aim_p21,517,iw9,LAUNCH
1856,attachment,stock_ar_assault_p01,518,iw9,
1857,attachment,rec_akilo,519,iw9,
1860,attachment,mag_ar_large_p06,520,iw9,
1861,attachment,pgrip_lm_ass_p02,521,iw9,LAUNCH
1862,attachment,pgrip_lm_aim_p02,522,iw9,LAUNCH
1863,attachment,stockr_dm_tactical_p20,523,iw9,
1866,attachment,fourxtherm02,524,iw9,
1868,attachment,stock_ar_tactical_p01,525,iw9,
1869,attachment,bolt_p20,526,iw9,
1871,attachment,arscope_nvg02,527,iw9,
1872,attachment,bar_ar_short_p01,528,iw9,
1873,attachment,bar_lm_light_p04,529,iw9,
1879,attachment,ironsdefault_delta,530,iw9,
1882,attachment,hybridtherm01,531,iw9,
1883,attachment,pgrip_aim_p10,532,iw9,LAUNCH
1884,attachment,ammo_50p_ap,533,iw9,LAUNCH
1886,attachment,stock_sm_heavy_p10,534,iw9,
1894,attachment,barbrake_pi_p25,535,iw9,
1896,attachment,lasercyl_ads05,536,iw9,
1899,attachment,ironsdefault_crossbow,537,iw9,
1903,attachment,mag_sm_p07,538,iw9,
1904,attachment,ammo_338nm_fr,539,iw9,LAUNCH
1905,attachment,tacknife,540,iw9,
1906,attachment,bipod_slima,541,iw9,
1908,attachment,guard_vert_p13,542,iw9,
1910,attachment,rec_mpapax,543,iw9,
1912,attachment,flash_pi_02,544,iw9,
1914,attachment,bar_sm_long_p08,545,iw9,
1915,attachment,iw9_minireddot02,546,iw9,
1916,attachment,pgrip_sm_aim_p02,547,iw9,LAUNCH
1918,attachment,silencer04_pi,548,iw9,
1919,attachment,pgrip_ass_p25,549,iw9,LAUNCH
1923,attachment,tube_8_12g_mbravo,550,iw9,
1925,attachment,pgrip_tac_p15,551,iw9,LAUNCH
1926,attachment,stock_sm_p09,552,iw9,
1928,attachment,pgrip_tac_p12,553,iw9,LAUNCH
1929,attachment,mag_sm_p02,554,iw9,
1930,attachment,bar_dm_light_p19,555,iw9,
