-1,weapon_melee2,weapon_melee2,WEAPON/FISTS,iw9_me_climbfists,iw9_me_climbfists,hud_icon_weapon_me_fist,PERKS/FISTS_DESC,1,,,0,,,,,,,,,,,,,,,,,,,0,65,5,0,80,0,hud_icon_weapon_me_fist,weapon_profile_fists_f,assault,,,-1,0,0,,,,,0,,1,,1,1,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_cac_weapon_me_fists,100,0,0,0
-1,weapon_melee2,weapon_melee2,WEAPON/KNIFE_ONLY,iw9_knifestab,iw9_knifestab_mp,icon_weapon_me_soscar_knife,PERKS/KNIFE_ONLY_DESC,1,,,0,,,,,,,,,,,,,,,,,,,0,90,5,0,80,0,icon_weapon_me_soscar_knife,weapon_profile_knifeonly_f,,,,-1,0,0,,,,,0,,1,,1,1,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_cac_weapon_me_soscar_knife,100,0,0,0
-1,weapon_melee2,weapon_melee2,WEAPON/FISTS,iw8_swimfists,iw8_swimfists_mp,hud_icon_weapon_me_fist,PERKS/FISTS_DESC,1,,,0,,,,,,,,,,,,,,,,,,,0,65,5,0,80,0,hud_icon_weapon_me_fist,weapon_profile_fists_f,assault,,,-1,0,0,,,,,0,,1,,1,1,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_cac_weapon_me_fists,100,0,0,0
-1,weapon_melee2,weapon_melee2,WEAPON/FISTS,iw9_swimfists,iw9_swimfists_mp,hud_icon_weapon_me_fist,PERKS/FISTS_DESC,1,,,0,,,,,,,,,,,,,,,,,,,0,65,5,0,80,0,hud_icon_weapon_me_fist,weapon_profile_fists_f,assault,,,-1,0,0,,,,,0,,1,,1,1,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_cac_weapon_me_fists,100,0,0,0
-1,weapon_melee2,weapon_melee2,WEAPON/KNIFE_DIVE,iw9_me_diveknife,iw9_me_diveknife_mp,icon_weapon_me_soscar_knife,PERKS/KNIFE_ONLY_DESC,1,rec,,0,,,,,,,,,,,,,,,,,,,0,90,5,0,80,0,icon_weapon_me_soscar_knife,weapon_profile_knifeonly_f,,,,-1,0,0,,,,,0,,1,,1,1,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_cac_weapon_me_soscar_knife,100,0,0,0
-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
-1,weapon_assault,weapon_assault,WEAPON/AR_AUGOLF,iw9_ar_augolf,iw9_ar_augolf_mp,hud_icon_weapon_ar_augolf,PERKS/AR_AUGOLF,1,rec front back mag gripdefault ironsdefault ,,4,,,,,,,,,,,,,,,,,,,74,79,70,59,60,68,hud_icon_weapon_ar_augolf,weapon_profile_ak12_f,assault,,,4,100,1,,semi_auto_fire_mode,,8,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_2,WEAPON/SUBCLASS_ID_2,icon_cac_weapon_ar_falima,2000,0,1,0
-1,weapon_assault,weapon_assault,WEAPON/AR_MIKE4,iw9_ar_mike4,iw9_ar_mike4_mp,hud_icon_weapon_ar_mike4,PERKS/AR_MIKE4,1,rec front back mag gripdefault selectsemi ironsdefault,,4,,,,,,,,,,,,,,,,,,,71,72,63,75,63,71,hud_icon_weapon_ar_mike4,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,6,100,1,,full_auto_fire_mode,,1,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_3,WEAPON/SUBCLASS_ID_3,icon_cac_weapon_ar_mike4,2000,0,1,0
-1,weapon_assault,weapon_assault,WEAPON/ZM_DG2,jup_ar_dg2,jup_ar_dg2_mp,weapon_missing_image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,placeholder_x,,,,0
-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
-1,weapon_projectile,weapon_projectile,WEAPON/LA_RPAPA7,iw9_la_rpapa7,iw9_la_rpapa7_mp,hud_icon_weapon_la_rpapa7,PERKS/LA_RPAPA7,1,rec,,3,,,,,,,,,,,,,,,,,,,56,86,85,30,49,40,hud_icon_weapon_la_rpapa7,weapon_profile_mk32_f,assault,,,1,100,1,,single_fire_mode,,1,0,,0.8,,1,0,0,WEAPON/SUBCLASS_ID_4,WEAPON/SUBCLASS_ID_4,icon_cac_weapon_la_rpapa7,1500,0,0,0
-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
-1,weapon_dmr,weapon_dmr,WEAPON/DM_PGOLF1,iw9_dm_pgolf1,iw9_dm_pgolf1_mp,hud_icon_weapon_dm_pgolf1,PERKS/DM_PGOLF1,1,rec front back mag gripdefault ironsdefault,,4,cable|arms|bolt|boltaction,,,,,,,,,,,,,,,,,,75,76,71,52,59,73,hud_icon_weapon_dm_pgolf1,weapon_profile_usr_f,assault,,,1,100,1,,semi_auto_fire_mode,,5,1,noscope,0.92,,0,0,1,WEAPON/SUBCLASS_ID_5,WEAPON/SUBCLASS_ID_5,icon_cac_weapon_sn_sksierra,2500,0,0,0
-1,weapon_sniper,weapon_sniper,WEAPON/SN_ALPHA50,iw9_sn_alpha50,iw9_sn_alpha50_mp,hud_icon_weapon_sn_alpha50,PERKS/SN_ALPHA50,1,rec front back mag scope,,4,cable|arms|bolt|boltaction,,,,,,,,,,,,,,,,,,82,85,79,38,44,70,hud_icon_weapon_sn_alpha50,weapon_profile_usr_f,assault,,,2,100,1,,bolt_action_fire_mode,,4,1,noscope,0.92,,0,0,1,WEAPON/SUBCLASS_ID_3,WEAPON/SUBCLASS_ID_3,icon_cac_weapon_sn_alpha50,2500,0,0,0
-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0
-1,weapon_shotgun,weapon_shotgun,WEAPON/SH_MBRAVO,iw9_sh_mbravo,iw9_sh_mbravo_mp,hud_icon_weapon_sh_mbravo,PERKS/SH_MBRAVO,1,rec front back mag guardrail ironsdefault,,2,pump|guard|pumpgrip,,,,,,,,,,,,,,,,,,60,82,45,44,69,65,hud_icon_weapon_sh_mbravo,weapon_profile_fp6_f,assault,,,2,100,1,,pump_action_fire_mode,,4,1,,0.95,,0,0,1,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_cac_weapon_sh_romeo870,1200,0,0,0
-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,placeholder_x,,,,0
-1,,,EQUIPMENT/SUPPORT_BOX,support_box_mp,support_box_mp,weapon_missing_image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,icon_weapon_emp,,,,,,,,,,,,,,,,1,1,,,,placeholder_x,,,,0
-1,,,MENU/NONE,specialty_null,specialty_null,specialty_ks_null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,1,,,,placeholder_x,,,,0
-1,,,MENU/NONE,none,none,weapon_missing_image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,1,,,,placeholder_x,,,,0
-1,,,WEAPON/CASE_BOMB,briefcase_bomb_mp,briefcase_bomb_mp,weapon_missing_image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,icon_weapon_emp,,,,,,,,,,,,,,,,1,1,,,,placeholder_x,,,,0
-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,placeholder_x,,,,0
-1,weapon_melee,weapon_melee,,jup_me_zombie_melee,jup_me_zombie_melee_mp,weapon_missing_image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,placeholder_x,,,,0
-1,weapon_melee,weapon_melee,,jup_me_zombie_hellhound,jup_me_zombie_hellhound_mp,weapon_missing_image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,placeholder_x,,,,0
-1,weapon_melee,weapon_melee,,jup_me_zombie_mimic,jup_me_zombie_mimic_mp,weapon_missing_image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,placeholder_x,,,,0
