setchancecol,mp/loot/br/truckwar/lootset_contract_dom.csv,39,,# contract_dom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/truckwar/lootset_contract_scav1.csv,40,,# contract_scav1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/truckwar/lootset_contract_scav2.csv,41,,# contract_scav2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/truckwar/lootset_contract_scav3.csv,42,,# contract_scav3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/truckwar/lootset_contract_safe1.csv,43,,# contract_safe1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/truckwar/lootset_contract_intel.csv,44,,# contract_intel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/truckwar/lootset_cache_pe_crate_drop.csv,45,,# pe_crate_drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/truckwar/lootset_supply_drop.csv,46,,# supply_drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/truckwar/lootset_empty.csv,47,,# empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/truckwar/lootset_cache_reusable.csv,48,,# cache_reusable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tagReject,nobr,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
tagReject,sealion,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
tagReject,delta,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
tagReject,nobigmap,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
reqLimit,gear,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reqLimit,super,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chance,ammo,,235,265,85,15,0,0,300,300,0,0,0,0,0,0,0,0,160,125,125,160,185,160,155,185,300,125,0,1,0,0,0,1,0,20,20,2,2,2,2,2,2,2,0,150,1,95,
chance,health,,170,175,95,55,0,0,150,150,0,0,0,0,0,0,0,0,160,160,185,140,145,120,150,100,300,130,0,1,0,0,0,0,0,0,0,25,25,25,25,25,25,25,0,10,0,95,
chance,plunder,,160,120,80,95,205,155,170,170,0,0,0,0,0,0,0,0,120,125,135,105,115,115,135,290,0,220,1,0,1,0,0,0,0,0,0,2,2,2,2,2,2,2,1,100,0,55,
chance,killstreak,,20,0,150,250,205,185,0,0,0,0,0,0,0,0,0,0,10,0,0,5,10,5,0,0,5,0,0,0,1,0,0,0,0,1,1,3,3,3,3,3,3,3,0,0,0,85,
chance,lethal,,75,75,120,30,0,0,175,175,1,1,1,1,1,1,1,1,120,160,120,130,135,120,105,105,0,135,0,1,1,0,0,0,0,5,5,10,10,10,10,10,10,10,0,50,0,150,
chance,tactical,,75,75,120,30,0,0,175,175,1,1,1,1,1,1,1,1,120,160,175,130,135,120,105,105,0,135,0,1,1,400,750,0,0,5,5,10,10,10,10,10,10,10,0,50,0,150,
chance,super,,90,90,205,170,225,215,5,5,0,0,0,0,0,0,0,0,100,115,125,115,110,110,135,70,300,100,0,1,0,300,300,0,600,5,5,20,20,20,20,20,20,20,0,0,0,205,
chance,weapon,,175,175,30,10,15,125,5,5,0,0,0,0,0,0,0,0,160,110,90,180,120,215,175,110,55,110,0,1,1,0,0,1,0,0,0,5,5,5,5,5,5,5,0,500,0,25,
chance,gear,,0,0,50,150,195,220,5,5,0,0,0,0,1,1,1,1,15,0,0,0,10,0,0,0,305,10,0,1,0,0,0,0,200,0,0,3,3,3,3,3,3,3,0,40,0,50,
chance,revive,,0,0,20,55,95,0,5,5,0,0,0,0,1,1,1,1,0,0,10,0,0,0,0,0,1,0,0,0,0,300,250,0,100,5,5,0,0,0,0,0,0,0,0,50,0,20,
chance,tablet,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,10,10,10,10,15,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
chance,keycard,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
chance,valuable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
chance,key,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
chance,mission,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
chance,perkpack,,25,25,50,100,100,100,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,
chance,extractable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
chance,token,,0,0,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
chance,plate_carrier,,30,0,40,70,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,20,0,20,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,1,0,0,10,
item,brloot_ammo_12g,,175,175,175,175,0,0,175,175,0,0,0,0,0,0,0,0,175,175,175,175,175,175,175,175,0,175,0,175,0,0,0,175,0,175,175,175,175,175,175,175,175,175,0,175,0,175,
item,brloot_ammo_50cal,,200,200,200,200,0,0,200,200,0,0,0,0,0,0,0,0,225,225,225,225,225,225,225,225,0,225,0,225,0,0,0,200,0,200,200,200,200,200,200,200,200,200,0,200,0,200,
item,brloot_ammo_762,,325,325,325,325,0,0,325,325,0,0,0,0,0,0,0,0,325,325,325,325,325,325,325,325,0,325,0,325,0,0,0,325,0,325,325,325,325,325,325,325,325,325,0,325,0,325,
item,brloot_ammo_919,,250,250,250,250,0,0,250,250,0,0,0,0,0,0,0,0,225,225,225,225,225,225,225,225,0,225,0,225,0,0,0,250,0,250,250,250,250,250,250,250,250,250,0,250,0,250,
item,brloot_ammo_rocket,,50,50,50,50,0,0,50,50,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,50,0,50,0,0,0,50,0,50,50,50,50,50,50,50,50,50,0,50,0,50,
item,brloot_equip_gasmask,,0,0,400,400,400,400,400,400,0,0,0,0,1,1,1,1,400,0,0,0,400,0,0,0,400,400,0,400,0,0,0,0,400,0,0,400,400,400,400,400,400,400,0,400,0,400,
item,brloot_equip_gasmask_durable,,0,0,100,100,100,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,100,0,100,0,0,0,0,100,0,0,100,100,100,100,100,100,100,0,100,0,100,
item,brloot_plate_carrier_3_medic,,318,0,318,318,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,318,0,318,0,0,318,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,318,0,318,0,0,318,
item,brloot_plate_carrier_3_comms,,248,0,248,248,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,248,0,248,0,0,248,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,248,0,248,0,0,248,
item,brloot_plate_carrier_3_stealth,,93,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,93,0,93,0,0,93,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,93,0,93,0,0,93,
item,brloot_plate_carrier_tempered,,93,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,93,0,93,0,0,93,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,93,0,93,0,0,93,
item,brloot_plate_carrier_high_capacity,,248,0,248,248,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,248,0,248,0,0,248,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,248,0,248,0,0,248,
item,brloot_self_revive,,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,
rarity,0_lethal,,450,450,450,450,0,0,450,450,50,50,50,50,50,50,50,50,450,450,450,450,450,450,450,450,0,450,0,450,450,0,0,0,0,45,45,45,45,45,45,45,45,45,0,450,0,450,
rarity,1_lethal,,300,300,300,300,0,0,300,300,30,30,30,30,30,30,30,30,300,300,300,300,300,300,300,300,0,300,0,300,300,0,0,0,0,30,30,30,30,30,30,30,30,30,0,300,0,300,
rarity,2_lethal,,200,200,200,200,0,0,200,200,20,20,20,20,20,20,20,20,200,200,200,200,200,200,200,200,0,200,0,200,200,0,0,0,0,20,20,20,20,20,20,20,20,20,0,200,0,200,
rarity,3_lethal,,100,100,100,100,0,0,100,100,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,0,100,0,100,100,0,0,0,0,10,10,10,10,10,10,10,10,10,0,100,0,100,
rarity,4_lethal,,50,50,50,50,0,0,50,50,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,50,0,50,50,0,0,0,0,5,5,5,5,5,5,5,5,5,0,50,0,50,
rarity,0_tactical,,440,450,450,450,0,0,450,450,500,500,500,0,500,500,500,500,450,450,450,450,450,450,450,450,0,450,0,450,450,1,1,0,0,45,45,45,45,45,45,45,45,45,0,45,0,450,
rarity,1_tactical,,300,300,300,300,0,0,300,300,300,300,300,0,300,300,300,300,300,300,300,300,300,300,300,300,0,300,0,300,300,0,0,0,0,30,30,30,30,30,30,30,30,30,0,30,0,300,
rarity,2_tactical,,200,200,200,200,0,0,200,200,200,200,200,0,200,200,200,200,200,200,200,200,200,200,200,200,0,200,0,200,200,0,0,0,0,20,20,20,20,20,20,20,20,20,0,20,0,200,
rarity,3_tactical,,100,100,100,100,0,0,100,100,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,0,100,0,100,100,0,0,0,0,10,10,10,10,10,10,10,10,10,0,10,0,100,
rarity,4_tactical,,50,50,50,50,0,0,50,50,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,50,0,50,50,0,0,0,0,5,5,5,5,5,5,5,5,5,0,5,0,50,
item,brloot_health_adrenaline,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rarity,0_super,,400,0,250,100,100,100,100,100,0,0,0,0,0,0,0,0,300,350,300,350,350,350,350,350,350,350,0,50,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,250,
rarity,1_super,,350,0,250,150,150,150,150,150,0,0,0,0,0,0,0,0,250,300,250,300,300,300,300,300,300,300,0,100,0,0,0,0,150,150,150,0,0,0,0,0,0,0,0,0,0,250,
rarity,2_super,,250,0,200,200,200,200,200,200,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0,0,200,200,200,40,40,40,40,40,40,40,0,0,0,200,
rarity,3_super,,0,0,150,250,250,250,250,250,0,0,0,0,0,0,0,0,150,150,150,150,150,150,150,150,150,150,0,0,0,0,0,0,250,250,250,40,40,40,40,40,40,40,0,0,0,150,
rarity,4_super,,0,0,150,300,300,300,300,300,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,300,300,300,20,20,20,20,20,20,20,0,0,0,150,
item,brloot_offhand_advancedsupplydrop,,0,0,5,25,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
item,brloot_balloon_extract,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
item,brloot_plunder_extract,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
item,brloot_super_oxygenmask,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rarity,0_weapon,,1,0,390,0,0,0,390,390,1,0,0,0,0,0,0,0,500,500,500,450,500,450,500,500,0,500,0,500,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,390,
rarity,1_weapon,,1,0,310,220,225,200,350,350,0,0,0,0,0,0,0,0,300,300,300,325,300,325,300,300,0,300,0,300,0,0,0,400,0,0,0,55,55,55,55,55,30,30,0,0,0,310,
rarity,2_weapon,,1,0,255,200,175,175,260,260,0,0,0,0,0,0,0,0,200,200,200,225,200,225,200,200,5,200,0,200,970,0,0,49,0,0,0,45,45,45,45,45,40,40,0,30,0,255,
rarity,4_weapon,,1,0,45,80,100,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,10,10,0,11,0,45,
rarity,0_health,,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,
rarity,1_health,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rarity,2_health,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rarity,3_health,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
rarity,4_health,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
item,brloot_plunder_cash_common_1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
item,brloot_plunder_cash_uncommon_1,,100,100,100,0,0,0,0,0,1,0,0,0,0,0,0,0,768,768,768,768,768,768,768,768,0,768,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,500,
item,brloot_plunder_cash_uncommon_2,,157,157,200,200,0,0,500,500,1,1,0,0,0,0,0,0,157,157,157,157,157,157,157,157,0,157,345,0,0,0,0,0,0,0,0,20,20,20,20,20,20,0,420,0,0,345,
item,brloot_plunder_cash_uncommon_3,,49,49,100,150,650,0,200,200,0,1,1,0,0,0,0,0,49,49,49,49,49,49,49,49,0,49,100,0,0,0,0,0,0,0,0,12,12,12,12,12,12,0,150,1,0,100,
item,brloot_plunder_cash_rare_1,,25,25,50,100,200,500,150,150,0,0,1,1,0,0,0,0,18,18,18,18,18,18,18,18,0,18,50,0,550,0,0,0,0,0,0,8,8,8,8,8,8,0,50,0,0,50,
item,brloot_plunder_cash_rare_2,,10,10,10,50,100,200,100,100,0,0,0,1,0,0,0,0,7,7,7,7,7,7,7,7,0,7,5,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,
item,brloot_plunder_cash_epic_1,,2,2,0,5,50,150,50,50,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
item,brloot_plunder_cash_epic_2,,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
item,brloot_plunder_cash_legendary_1,,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
item,brloot_killstreak_assaultdrone,,100,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0,100,0,0,0,125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,125,
item,brloot_killstreak_uav,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
item,brloot_killstreak_uav_bigmap,,100,0,100,100,125,125,0,0,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0,100,0,0,0,100,0,0,0,0,1,1,15,15,15,15,15,15,15,0,0,0,100,
item,brloot_killstreak_clusterstrike,,125,0,125,120,115,115,0,0,0,0,0,0,0,0,0,0,125,0,0,125,125,125,0,0,125,0,0,0,125,0,0,0,0,1,0,25,25,25,25,25,25,25,0,0,0,125,
item,brloot_killstreak_precision_airstrike,,110,0,110,115,110,110,0,0,0,0,0,0,0,0,0,0,115,0,0,115,115,115,0,0,115,0,0,0,115,0,0,0,0,1,0,25,25,25,25,25,25,25,0,0,0,115,
item,brloot_killstreak_cluster_spike,,110,0,110,105,100,100,0,0,0,0,0,0,0,0,0,0,110,0,0,110,110,110,0,0,110,0,0,0,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110,
item,brloot_killstreak_scramblerdrone,,100,0,100,110,125,125,0,0,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0,110,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,
item,brloot_assassination_phone,,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
item,brloot_vip_phone,,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
item,brloot_intel_phone,,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
item,brloot_safecracker_phone,,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
item,brloot_stronghold_infil_phone,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
item,brloot_elite_arrow_phone,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
item,brloot_hacker_phone_phone,,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FEATURE_QUEST_HACKER_PHONE
item,brloot_durable_loot,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
item,brloot_access_card_blue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
