8832,iw9_ch_br_daily_dmr_kills_easy,CHALLENGE/BR_DAILY_ACE_KILLS_DMR,CHALLENGE/BR_DAILY_ACE_KILLS_DMR_DESC,2,2500,,2,,,,,6,,,
8833,iw9_ch_br_daily_br_kills_easy,CHALLENGE/BR_DAILY_ACE_KILLS_BR,CHALLENGE/BR_DAILY_ACE_KILLS_BR_DESC,2,2500,,2,,,,,7,,,
8834,iw9_ch_br_daily_pistol_kills_easy,CHALLENGE/BR_DAILY_ACE_KILLS_PISTOL,CHALLENGE/BR_DAILY_ACE_KILLS_PISTOL_DESC,2,2500,,2,,,,,8,,,
8835,iw9_ch_br_daily_launcher_kills_easy,CHALLENGE/BR_DAILY_ACE_KILLS_LAUNCHER,CHALLENGE/BR_DAILY_ACE_KILLS_LAUNCHER_DESC,1,2500,,2,,,,,9,,,
8836,iw9_ch_br_daily_explosives_kills_easy,CHALLENGE/BR_DAILY_ACE_KILLS_EXPLOSIVES,CHALLENGE/BR_DAILY_ACE_KILLS_EXPLOSIVES_DESC,1,2500,,2,,,,,10,,,
8837,iw9_ch_br_daily_shotgun_kills_easy,CHALLENGE/BR_DAILY_ACE_KILLS_SHOTGUN,CHALLENGE/BR_DAILY_ACE_KILLS_SHOTGUN_DESC,2,2500,,2,,,,,11,,,
8838,iw9_ch_br_daily_vehicle_kills_easy,CHALLENGE/BR_DAILY_ACE_KILLS_VEHICLE,CHALLENGE/BR_DAILY_ACE_KILLS_VEHICLE_DESC,1,2500,,2,,,,,12,,,
9736,iw9_ch_br_daily_operator_kills_med,CHALLENGE/BR_DAILY_BONUS_ANY_KILLS,CHALLENGE/BR_DAILY_BONUS_ANY_KILLS_DESC,5,2500,,6,,,,,1,,,
9737,iw9_ch_br_daily_ar_operator_kills_med,CHALLENGE/BR_DAILY_BONUS_ANY_KILLS,CHALLENGE/BR_DAILY_BONUS_AR_KILLS_DESC,3,2500,,5,,,,,1,,,
9739,iw9_ch_br_daily_smg_operator_kills_med,CHALLENGE/BR_DAILY_BONUS_ANY_KILLS,CHALLENGE/BR_DAILY_BONUS_SMG_KILLS_DESC,3,2500,,5,,,,,2,,,
9740,iw9_ch_br_daily_lmg_operator_kills_med,CHALLENGE/BR_DAILY_BONUS_ANY_KILLS,CHALLENGE/BR_DAILY_BONUS_LMG_KILLS_DESC,3,2500,,5,,,,,3,,,
9741,iw9_ch_br_daily_sn_operator_kills_med,CHALLENGE/BR_DAILY_BONUS_ANY_KILLS,CHALLENGE/BR_DAILY_BONUS_SN_KILLS_DESC,3,2500,,5,,,,,4,,,
9742,iw9_ch_br_daily_mr_operator_kills_med,CHALLENGE/BR_DAILY_BONUS_ANY_KILLS,CHALLENGE/BR_DAILY_BONUS_MR_KILLS_DESC,3,2500,,5,,,,,5,,,
9743,iw9_ch_br_daily_br_operator_kills_med,CHALLENGE/BR_DAILY_BONUS_ANY_KILLS,CHALLENGE/BR_DAILY_BONUS_BR_KILLS_DESC,3,2500,,5,,,,,6,,,
9744,iw9_ch_br_daily_pi_operator_kills_med,CHALLENGE/BR_DAILY_BONUS_ANY_KILLS,CHALLENGE/BR_DAILY_BONUS_PI_KILLS_DESC,3,2500,,5,,,,,7,,,
9745,iw9_ch_br_daily_la_operator_kills_med,CHALLENGE/BR_DAILY_BONUS_ANY_KILLS,CHALLENGE/BR_DAILY_BONUS_LA_KILLS_DESC,3,2500,,5,,,,,8,,,
9746,iw9_ch_br_daily_veh_operator_kills_med,CHALLENGE/BR_DAILY_BONUS_ANY_KILLS,CHALLENGE/BR_DAILY_BONUS_VEH_KILLS_DESC,3,2500,,5,,,,,9,,,
9747,iw9_ch_br_daily_ai_operator_kills_med,CHALLENGE/BR_DAILY_BONUS_ANY_KILLS,CHALLENGE/BR_DAILY_BONUS_AI_KILLS_DESC,10,2500,,5,,,,,10,,,
9708,iw9_ch_br_daily_loot_caches,CHALLENGE/BR_DAILY_LOOT_CACHES,CHALLENGE/BR_DAILY_LOOT_CACHES_DESC,3,2500,,1,,,,,6,,,
9709,iw9_ch_br_daily_loot_medicine_cabinets,CHALLENGE/BR_DAILY_LOOT_MEDICINE_CABINETS,CHALLENGE/BR_DAILY_LOOT_MEDICINE_CABINETS_DESC,3,2500,,1,,,,,7,,,
9710,iw9_ch_br_daily_loot_weapon_locker,CHALLENGE/BR_DAILY_LOOT_WEAPON_LOCKERS,CHALLENGE/BR_DAILY_LOOT_WEAPON_LOCKERS_DESC,3,2500,,1,,,,,8,,,
9711,iw9_ch_br_daily_loot_duffle_bags,CHALLENGE/BR_DAILY_LOOT_DUFFLE_BAGS,CHALLENGE/BR_DAILY_LOOT_DUFFLE_BAGS_DESC,3,2500,,1,,,,,9,,,
9712,iw9_ch_br_daily_loot_cash_registers,CHALLENGE/BR_DAILY_LOOT_CASH_REGISTERS,CHALLENGE/BR_DAILY_LOOT_CASH_REGISTERS_DESC,3,2500,,1,,,,,10,,,
9713,iw9_ch_br_daily_contracts_observatory,CHALLENGE/BR_DAILY_CONTRACT_START_OBSERVATORY,CHALLENGE/BR_DAILY_CONTRACT_START_OBSERVATORY_DESC,1,2500,,2,,,,,17,,,
9714,iw9_ch_br_daily_contracts_oldtown,CHALLENGE/BR_DAILY_CONTRACT_START_OLDTOWN,CHALLENGE/BR_DAILY_CONTRACT_START_OLDTOWN_DESC,1,2500,,2,,,,,18,,,
9715,iw9_ch_br_daily_contracts_fishtown,CHALLENGE/BR_DAILY_CONTRACT_START_FISHTOWN,CHALLENGE/BR_DAILY_CONTRACT_START_FISHTOWN_DESC,1,2500,,2,,,,,19,,,
9716,iw9_ch_br_daily_contracts_caves,CHALLENGE/BR_DAILY_CONTRACT_START_CAVES,CHALLENGE/BR_DAILY_CONTRACT_START_CAVES_DESC,1,2500,,2,,,,,20,,,
9717,iw9_ch_br_daily_contracts_sira,CHALLENGE/BR_DAILY_CONTRACT_START_SIRA,CHALLENGE/BR_DAILY_CONTRACT_START_SIRA_DESC,1,2500,,2,,,,,21,,,
9718,iw9_ch_br_daily_contracts_sunken,CHALLENGE/BR_DAILY_CONTRACT_START_SUNKEN,CHALLENGE/BR_DAILY_CONTRACT_START_SUNKEN_DESC,1,2500,,2,,,,,22,,,
9719,iw9_ch_br_daily_contracts_wartorn,CHALLENGE/BR_DAILY_CONTRACT_START_WARTORN,CHALLENGE/BR_DAILY_CONTRACT_START_WARTORN_DESC,1,2500,,2,,,,,23,,,
9720,iw9_ch_br_daily_contracts_moderncity,CHALLENGE/BR_DAILY_CONTRACT_START_MODERNCITY,CHALLENGE/BR_DAILY_CONTRACT_START_MODERNCITY_DESC,1,2500,,2,,,,,24,,,
9721,iw9_ch_br_daily_contracts_oilfield,CHALLENGE/BR_DAILY_CONTRACT_START_OILFIELD,CHALLENGE/BR_DAILY_CONTRACT_START_OILFIELD_DESC,1,2500,,2,,,,,25,,,
9722,iw9_ch_br_daily_contracts_fort,CHALLENGE/BR_DAILY_CONTRACT_START_FORT,CHALLENGE/BR_DAILY_CONTRACT_START_FORT_DESC,1,2500,,2,,,,,26,,,
9723,iw9_ch_br_daily_contracts_exhume,CHALLENGE/BR_DAILY_CONTRACT_START_EXHUME,CHALLENGE/BR_DAILY_CONTRACT_START_EXHUME_DESC,1,2500,,2,,,,,27,,,
9724,iw9_ch_br_daily_contracts_hydro,CHALLENGE/BR_DAILY_CONTRACT_START_HYDRO,CHALLENGE/BR_DAILY_CONTRACT_START_HYDRO_DESC,1,2500,,2,,,,,28,,,
9725,iw9_ch_br_daily_contracts_airport,CHALLENGE/BR_DAILY_CONTRACT_START_AIRPORT,CHALLENGE/BR_DAILY_CONTRACT_START_AIRPORT_DESC,1,2500,,2,,,,,29,,,
9726,iw9_ch_br_daily_contracts_lone,CHALLENGE/BR_DAILY_CONTRACT_START_LONE,CHALLENGE/BR_DAILY_CONTRACT_START_LONE_DESC,1,2500,,2,,,,,30,,,
9727,iw9_ch_br_daily_contracts_marshland,CHALLENGE/BR_DAILY_CONTRACT_START_MARSHLAND,CHALLENGE/BR_DAILY_CONTRACT_START_MARSHLAND_DESC,1,2500,,2,,,,,31,,,
9728,iw9_ch_br_daily_contracts_mountaintown,CHALLENGE/BR_DAILY_CONTRACT_START_MOUNTAINTOWN,CHALLENGE/BR_DAILY_CONTRACT_START_MOUNTAINTOWN_DESC,1,2500,,2,,,,,32,,,
9738,compound_iw9_br_ar_or_any_operator_kills,CHALLENGE/BR_DAILY_BONUS_CHALLENGE,CHALLENGE/NONE,1,10000,,4,,,,,1,9736|9737,,
9748,compound_iw9_br_smg_or_any_operator_kills,CHALLENGE/BR_DAILY_BONUS_CHALLENGE,CHALLENGE/NONE,1,10000,,4,,,,,2,9736|9739,,
9749,compound_iw9_br_lmg_or_any_operator_kills,CHALLENGE/BR_DAILY_BONUS_CHALLENGE,CHALLENGE/NONE,1,10000,,4,,,,,3,9736|9740,,
9750,compound_iw9_br_sn_or_any_operator_kills,CHALLENGE/BR_DAILY_BONUS_CHALLENGE,CHALLENGE/NONE,1,10000,,4,,,,,4,9736|9741,,
9751,compound_iw9_br_mr_or_any_operator_kills,CHALLENGE/BR_DAILY_BONUS_CHALLENGE,CHALLENGE/NONE,1,10000,,4,,,,,5,9736|9742,,
9752,compound_iw9_br_br_or_any_operator_kills,CHALLENGE/BR_DAILY_BONUS_CHALLENGE,CHALLENGE/NONE,1,10000,,4,,,,,6,9736|9743,,
9753,compound_iw9_br_pi_or_any_operator_kills,CHALLENGE/BR_DAILY_BONUS_CHALLENGE,CHALLENGE/NONE,1,10000,,4,,,,,7,9736|9744,,
9754,compound_iw9_br_la_or_any_operator_kills,CHALLENGE/BR_DAILY_BONUS_CHALLENGE,CHALLENGE/NONE,1,10000,,4,,,,,8,9736|9745,,
9755,compound_iw9_br_veh_or_any_operator_kills,CHALLENGE/BR_DAILY_BONUS_CHALLENGE,CHALLENGE/NONE,1,10000,,4,,,,,9,9736|9746,,
9756,compound_iw9_br_ai_or_any_operator_kills,CHALLENGE/BR_DAILY_BONUS_CHALLENGE,CHALLENGE/NONE,1,10000,,4,,,,,10,9736|9747,,
