-1,30013,insured_slot_acquisition_1,jup_insured_slot_acquisition_1
-1,30014,insured_slot_acquisition_2,jup_insured_slot_acquisition_2
-1,30015,insured_slot_acquisition_3,jup_insured_slot_acquisition_3
-1,30038,insured_slot_weapon_1,jup_insured_slot_weapon_1
-1,30039,insured_slot_weapon_2,jup_insured_slot_weapon_2
-1,30040,insured_slot_weapon_3,jup_insured_slot_weapon_3
9166,27351,jackal,jackal_jup
9176,27341,juggernaut,juggernaut_jup
-1,27362,juggernaut_recon,juggernaut_recon_jup
5135,31350,loadout_4,jup_loadout_4
5130,31351,loadout_5,jup_loadout_5
32477,32478,loadout_6,jup_loadout_6
-1,27360,loitering_munition,loitering_munition_jup
-1,27359,lrad,lrad_jup
9142,27348,manual_turret,manual_turret_jup
-1,27356,missile_turret,missile_turret_jup
9172,27349,multi_airstrike,multi_airstrike_jup
-1,31324,nova_gas_bomb,nova_gas_bomb_jup
9164,27342,nuke,nuke_jup
-1,27357,nuke_multi,nuke_multi_jup
9174,27355,nuke_select_location,nuke_select_location_jup
-1,37306,ob_feature,jup_ob_feature
9168,27333,pac_sentry,pac_sentry_jup
9171,27331,precision_airstrike,precision_airstrike_jup
9143,27347,radar_drone_overwatch,radar_drone_overwatch_jup
9163,27346,radar_drone_recon,radar_drone_recon_jup
-1,27361,remote_turret,remote_turret_jup
9170,27328,scrambler_drone_guard,scrambler_drone_guard_jup
5131,31354,season1,jup_season1
5132,31355,season2,jup_season2
5140,31356,season3,jup_season3
5141,31357,season4,jup_season4
5129,31358,season5,jup_season5
5142,31359,season6,jup_season6
9175,27332,sentry_gun,sentry_gun_jup
-1,27366,specialty_acoustic_sensor,specialty_acoustic_sensor_jup
-1,45957,specialty_adrenaline,specialty_adrenaline_jup_wz
-1,31563,specialty_aegis_vest,specialty_aegis_vest_jup
-1,27253,specialty_armor_regen,specialty_armor_regen_jup
-1,27392,specialty_assault_gloves,specialty_assault_gloves_jup
-1,27377,specialty_blacklight_flashlight,specialty_blacklight_flashlight_jup
-1,27386,specialty_bone_conduction,specialty_bone_conduction_jup
-1,27375,specialty_canvas_sneakers,specialty_canvas_sneakers_jup
-1,31564,specialty_cct_vest,specialty_cct_vest_jup
-1,45960,specialty_combat_scout,specialty_combat_scout_jup_wz
-1,27397,specialty_compression_carrier,specialty_compression_carrier_jup
-1,45961,specialty_contract_payout,specialty_contract_payout_jup_wz
9198,33536,specialty_covert_ops,specialty_covert_ops_jup
-1,34562,specialty_cranked_boots,specialty_cranked_boots_jup
-1,27383,specialty_custom_gloves,specialty_custom_gloves_jup
-1,29668,specialty_deadshot,specialty_deadshot_jup
-1,29669,specialty_death_perception,specialty_death_perception_jup
-1,27373,specialty_dex_gloves,specialty_dex_gloves_jup
-1,27372,specialty_elasomer_pads,specialty_elasomer_pads_jup
-1,29673,specialty_elemental_pop,specialty_elemental_pop_jup
9199,45942,specialty_eod,specialty_eod_jup_wz
-1,27396,specialty_eod_vest,specialty_eod_vest_jup
-1,27404,specialty_extra_plate,specialty_extra_plate_jup
-1,27252,specialty_fast_armor,specialty_fast_armor_jup
-1,33749,specialty_fast_reload,specialty_fast_reload_jup
-1,27389,specialty_flame_res_insulation,spcialty_flame_res_insulation_jup
9188,45949,specialty_focus,specialty_focus_jup_wz
-1,27378,specialty_ghost,specialty_ghost_jup
-1,27398,specialty_ghost_camo,specialty_ghost_camo_jup
9202,45948,specialty_grenade_expert,specialty_grenade_expert_jup_wz
-1,33539,specialty_grenadier_vest,specialty_grenadier_vest_jup
9183,45939,specialty_guerrilla,specialty_guerrilla_jup_wz
-1,33543,specialty_gunner_vest,specialty_gunner_vest_jup
9216,33537,specialty_hardline,specialty_hardline_jup
-1,27379,specialty_high_gain_antenna,specialty_high_gain_antenna_jup
-1,,specialty_high_gain_antenna_a,specialty_high_gain_antenna_a_jup
-1,,specialty_high_gain_antenna_b,specialty_high_gain_antenna_b_jup
-1,,specialty_high_gain_antenna_c,specialty_high_gain_antenna_c_jup
-1,,specialty_high_gain_antenna_d,specialty_high_gain_antenna_d_jup
-1,,specialty_high_gain_antenna_e,specialty_high_gain_antenna_e_jup
9215,45943,specialty_huntmaster,specialty_huntmaster_jup_wz
-1,27382,specialty_impact_res_gloves,specialty_impact_res_gloves_jup
-1,33538,specialty_infantry_vest,specialty_infantry_vest_jup
-1,27387,specialty_intel_jacker,specialty_intel_jacker_jup
-1,,specialty_intel_jacker_a,specialty_intel_jacker_a_jup
-1,,specialty_intel_jacker_b,specialty_intel_jacker_b_jup
-1,,specialty_intel_jacker_c,specialty_intel_jacker_c_jup
-1,,specialty_intel_jacker_d,specialty_intel_jacker_d_jup
-1,,specialty_intel_jacker_e,specialty_intel_jacker_e_jup
-1,29670,specialty_juggernog,specialty_juggernog_jup
-1,45962,specialty_lightweight_br,specialty_lightweight_br_jup_wz
-1,27400,specialty_lightweight_vest,specialty_lightweight_vest_jup
-1,27368,specialty_lr_detector,specialty_lr_detector_jup
-1,,specialty_lr_detector_a,specialty_lr_detector_a_jup
-1,,specialty_lr_detector_b,specialty_lr_detector_b_jup
-1,,specialty_lr_detector_c,specialty_lr_detector_c_jup
-1,,specialty_lr_detector_d,specialty_lr_detector_d_jup
-1,,specialty_lr_detector_e,specialty_lr_detector_e_jup
-1,27376,specialty_maritime_boots,specialty_maritime_boots_jup
-1,31565,specialty_marksman_gloves,specialty_marksman_gloves_jup
-1,36158,specialty_marksman_vest,specialty_marksman_vest_jup
-1,45958,specialty_mechanic,specialty_mechanic_jup_wz
-1,39158,specialty_medic,specialty_medic_jup
-1,33327,specialty_medic_gloves,specialty_medic_gloves_jup
-1,27370,specialty_monomer_plate,specialty_monomer_plate_jup
-1,27384,specialty_nods,specialty_nods_jup
-1,45956,specialty_outlander,specialty_outlander_jup_wz
-1,33541,specialty_overkill_vest,specialty_overkill_vest_jup
9186,45947,specialty_overwatch,specialty_overwatch_jup_wz
-1,29674,specialty_phd_flopper,specialty_phd_flopper_jup
9194,45944,specialty_quick_fix,specialty_quick_fix_jup_wz
-1,29678,specialty_quickrevive,specialty_quickrevive_jup
-1,27388,specialty_radio_intercept,specialty_radio_intercept_jup
-1,45963,specialty_restock_br,specialty_restock_br_jup_wz
-1,27399,specialty_rhino_rig,specialty_rhino_rig_jup
-1,27394,specialty_running_sneakers,specialty_running_sneakers_jup
-1,45945,specialty_scavenger_br,specialty_scavenger_jup_wz
-1,,specialty_scavenger_plus_a,specialty_scavenger_plus_a_jup
-1,,specialty_scavenger_plus_b,specialty_scavenger_plus_b_jup
-1,,specialty_scavenger_plus_c,specialty_scavenger_plus_c_jup
-1,,specialty_scavenger_plus_d,specialty_scavenger_plus_d_jup
-1,,specialty_scavenger_plus_e,specialty_scavenger_plus_e_jup
-1,33540,specialty_scout_vest,specialty_scout_vest_jup
-1,27390,specialty_shielded_carrier,specialty_shielded_carrier_jup
-1,27401,specialty_shielded_electronics,specialty_shielded_electronics_jup
-1,45964,specialty_shrapnel_br,specialty_shrapnel_br_jup_wz
-1,45959,specialty_shroud,specialty_shroud_jup_wz
-1,27369,specialty_signal_jammer,specialty_signal_jammer_jup
-1,,specialty_signal_jammer_a,specialty_signal_jammer_a_jup
-1,,specialty_signal_jammer_b,specialty_signal_jammer_b_jup
-1,,specialty_signal_jammer_c,specialty_signal_jammer_c_jup
-1,,specialty_signal_jammer_d,specialty_signal_jammer_d_jup
-1,,specialty_signal_jammer_e,specialty_signal_jammer_e_jup
-1,27381,specialty_silicon_gloves,specialty_silicon_gloves_jup
-1,45968,specialty_silicon_gloves_br,specialty_gungho_jup_wz
-1,29644,specialty_speedcola,specialty_speedcola_jup
-1,31566,specialty_stalker_boots,specialty_stalker_boots_jup
-1,29672,specialty_staminup,specialty_staminup_jup
9193,45938,specialty_surveillance,specialty_surveillance_jup_wz
-1,48002,specialty_survivor_br,specialty_survivor_br_jup_wz
-1,27391,specialty_suspension_pads,specialty_suspension_pads_jup
-1,27374,specialty_tac_gloves,specialty_tac_gloves_jup
-1,27367,specialty_tac_mask,specialty_tac_mask_jup
-1,27393,specialty_tac_pads,specialty_tac_pads_jup
-1,45966,specialty_tac_pads_br,specialty_tac_pads_br_jup_wz
-1,45967,specialty_tac_resist_br,specialty_tac_resist_br_jup_wz
-1,33542,specialty_tac_vest,specialty_tac_vest_jup
-1,27385,specialty_taccom_system,specialty_taccom_system_jup
9217,45940,specialty_tactical_recon,specialty_tactical_recon_jup_wz
-1,46002,specialty_tempered_br,specialty_tempered_br_jup_wz
-1,27371,specialty_thermal_camo,specialty_thermal_camo_jup
-1,27402,specialty_thermal_insulation,specialty_thermal_insulation_jup
-1,30869,specialty_tombstone,specialty_tombstone_jup
-1,27395,specialty_treadless_boots,specialty_treadless_boots_jup
-1,45965,specialty_treadless_boots_br,specialty_treadless_boots_br_jup_wz
-1,27380,specialty_ultra_light_boots,specialty_ultra_light_boots_jup
-1,27403,specialty_wunderfizz,specialty_wunderfizz_jup
-1,44149,specialty_zombie_legs,specialty_zombie_legs_jup
-1,34661,specialty_zombie_vision,specialty_zombie_vision_jup
-1,27450,super_aether_shroud,super_aether_shroud_jup
9230,27420,super_ammo_drop,super_ammo_drop_jup
9224,27425,super_armor_drop,super_armor_drop_jup
9240,27505,super_balloon_extract,super_balloon_extract_jup
9254,27431,super_battlerage,super_battlerage_jup
9246,27434,super_blastshield_drop,super_blastshield_drop_jup
9264,27436,super_blinding_turret,super_blinding_turret_jup
-1,27440,super_capture_bot,super_capture_bot_jup
9265,27254,super_chopper_gunner,super_chopper_gunner_jup
-1,27449,super_comm_scrambler,super_comm_scrambler_jup
9220,27405,super_cruise_predator,super_cruise_predator_jup
9250,27418,super_deadsilence,super_deadsilence_jup
24030,32473,super_decon_station,super_decon_station_jup
27020,38867,super_deployable_kiosk,super_deployable_kiosk_jup
9257,27438,super_deployed_decoy,super_deployed_decoy_jup
30706,36136,super_electric_discharge,super_electric_discharge_jup
9221,27412,super_emp_drone,super_emp_drone_jup
9251,27430,super_emp_pulse,super_emp_pulse_jup
-1,27453,super_energy_mine,super_energy_mine_jup
-1,32020,super_evg,super_evg_jup
-1,27454,super_frenzied_guard,super_frenzied_guard_jup
-1,27452,super_frost_blast,super_frost_blast_jup
9227,27423,super_fulton,super_fulton_jup
-1,27442,super_hb_sensor,super_hb_sensor_jup
-1,33020,super_healing_aura,super_healing_aura_jup
-1,39159,super_juggernaut,super_juggernaut_jup
30436,36057,super_laser_charge,super_laser_charge_jup
9226,27414,super_laststand_heal,super_lasthand_heal_jup
9247,27439,super_loadout_drop,super_loadout_drop_jup
-1,27441,super_med_box,super_med_box_jup
-1,39160,super_nvg,super_nvg_jup
23806,36961,super_oxygen_mask,super_oxygen_mask_jup
9242,27408,super_pac_sentry,super_pac_sentry_jup
13583,35301,super_personal_redeploy_drone,super_personal_redeploy_drone_jup
9260,27406,super_precision_airstrike,super_precision_airstrike_jup
9236,27411,super_recon_drone,super_recon_drone_jup
15431,35235,super_reinforcement_flare,super_reinforcement_flare_jup
9241,27415,super_remote_detonate,super_remote_detonate_jup
9239,27417,super_scramble,super_scramble_jup
9255,27422,super_select,super_select_jup
9266,27435,super_smoke_airdrop,super_smoke_airdrop_jup
9268,27429,super_sonar_pulse,super_sonar_pulse_jup
9244,27433,super_sound_veil,super_sound_veil_jup
9261,27432,super_stimpistol,super_stimpistol_jup
9231,27424,super_supply_drop,super_supply_drop_jup
9270,27413,super_support_box,super_support_box_jup
9243,27428,super_suppression_rounds,super_suppression_rounds_jup
9225,27427,super_tac_camera,super_tac_camera_jup
9269,27410,super_tac_cover,super_tac_cover_jup
9253,27419,super_tac_insert,super_tac_insert_jup
30244,36058,super_temp_v,super_temp_v_jup
-1,27455,super_tesla_storm,super_tesla_storm_jup
9222,27407,super_toma_strike,super_toma_strike_jup
9238,27416,super_trophy,super_trophy_jup
9248,27409,super_uav,super_uav_jup
-1,47148,super_utility_drop,super_utility_drop_jup
9245,27426,super_vehicle_drop,super_vehicle_drop_jup
9233,27421,super_weapon_drop,super_weapon_drop_jup
13433,43703,supply_sweep,supply_sweep_jup
-1,27504,switchblade_drone,switchblade_drone_jup
9169,27329,toma_strike,toma_strike_jup
9145,27255,uav,uav_jup
29618,37303,uav_bigmap,uav_bigmap_jup
-1,36358,vest_1,jup_vest_1
-1,36360,vest_2,jup_vest_2
-1,36361,vest_3,jup_vest_3
-1,36362,vest_4,jup_vest_4
-1,36363,vest_5,jup_vest_5
-1,36364,vest_6,jup_vest_6
9149,27354,white_phosphorus,white_phosphorus_jup
-1,33863,win_challenges,jup_win_challenges
