Event,air_zip_exfil,rpxf,br
Event,airdrop,ardp,br
Event,airdrop_multiple,ardm,br
Event,all_enemy_eliminated,alee,mp
Event,ally_captured,afcp,mp
Event,ally_dropped,afdr,mp
Event,ally_one_cap_left,aocl,mp
Event,ally_returned,afrt,mp
Event,ally_returning_ours,arof,mp
Event,ally_taken,afst,mp
Event,ally_unresponsive,alu0,bc
Event,ambush,amb0,bc
Event,announcer,annn,br
Event,anticipation,antp,br
Event,anticipation_water,antw,br
Event,approach_first_time,skft,br
Event,approach_first_time_alert,afta,br
Event,approach_first_time_resp,aftr,br
Event,approaching,pprc,br
Event,aquarium_welcome,qrmw,br
Event,aquired_enemy,aqe0,bc
Event,aquired_enemy_1,aqe1,bc
Event,aquired_enemy_2,aqe2,bc
Event,aquired_target,aqt0,bc
Event,aquired_target_1,aqt1,bc
Event,aquired_target_2,aqt2,bc
Event,archives,rchv,br
Event,area_clear,arc0,bc
Event,area_clear_1,arc1,bc
Event,armored,rmrd,mp
Event,armory_breach,rmrb,br
Event,arriving,rrvn,br
Event,arriving_soon,rrvs,br
Event,ask_found_anything,afa0,bc
Event,ask_heard_that,aht0,bc
Event,ask_how_copy,ahc0,bc
Event,ask_low_ammo,ala0,bc
Event,ask_low_ammo_1,ala1,bc
Event,ask_low_ammo_2,ala2,bc
Event,ask_report_hunt,arh0,bc
Event,ask_report_hunt_1,arh1,bc
Event,ask_report_hunt_2,arh2,bc
Event,ask_report_hunt_3,arh3,bc
Event,ask_saw_that,ast0,bc
Event,ask_status,ass0,bc
Event,ask_status_1,ass1,bc
Event,ask_status_2,ass2,bc
Event,ask_target_location,atl0,bc
Event,ask_target_location_1,atl1,bc
Event,ask_target_location_3,atl3,bc
Event,ask_target_location_4,atl4,bc
Event,ask_target_location_5,atl5,bc
Event,ask_target_location_6,atl6,bc
Event,ask_target_wounded,atw0,bc
Event,ask_target_wounded_1,atw1,bc
Event,ask_target_wounded_2,atw2,bc
Event,ask_what_was_that,aww0,bc
Event,ask_wounded,asw0,bc
Event,ask_wounded_1,asw1,bc
Event,ask_wounded_2,asw2,bc
Event,at_my_location,aml0,bc
Event,at_my_location_1,aml1,bc
Event,at_my_location_2,aml2,bc
Event,at_my_location_3,aml3,bc
Event,at_my_location_4,aml4,bc
Event,at_my_location_5,aml5,bc
Event,at_my_location_6,aml6,bc
Event,at_my_location_7,aml7,bc
Event,attack_time_expire,atte,mp
Event,attacking,attk,br
Event,attacking,att0,bc
Event,attacking_1,att1,bc
Event,attacking_2,att2,bc
Event,attacking_alpha,atka,br
Event,attacking_bombgoesoff,abgo,mp
Event,attacking_bombgoesoff_alldead,abod,mp
Event,attacking_bravo,atkb,br
Event,attacking_charlie,atkc,br
Event,attacking_delta,atkd,br
Event,attacking_echo,atke,br
Event,attacking_foxtrot,atkf,br
Event,attacking_golf,atkg,br
Event,attacking_hotel,atkh,br
Event,avenge_teammate,avgt,br
Event,bark_combat,brkc,br
Event,bark_combat_hardened,brch,br
Event,bark_idle,brki,br
Event,bc_combat_action_execution,bcae,op
Event,bc_combat_action_last_mag,lmag,op
Event,bc_combat_action_last_mag_concat_highcal,cchc,op
Event,bc_combat_action_last_mag_concat_launcher,ccla,op
Event,bc_combat_action_last_mag_concat_midcal,ccmc,op
Event,bc_combat_action_last_mag_concat_shells,ccsh,op
Event,bc_combat_action_last_mag_concat_smallcal,ccsc,op
Event,bc_combat_action_lowammo,bcal,op
Event,bc_combat_action_reloading,relo,op
Event,bc_combat_action_reloadnomag,bcar,op
Event,bc_combat_inform_check_fire_ally,cfal,op
Event,bc_combat_inform_contact,cont,op
Event,bc_combat_inform_contact_generic,cntg,op
Event,bc_combat_inform_contact_multiple,cntx,op
Event,bc_combat_inform_taking_fire,takf,op
Event,bc_combat_inform_taking_fire_long,tkfl,op
Event,bc_combat_killfirm_infantry,kone,op
Event,bc_combat_killfirm_sniper,ksni,op
Event,bc_equipment_action_bandage,aban,op
Event,bc_equipment_action_buster,abus,op
Event,bc_equipment_action_c4,acc4,op
Event,bc_equipment_action_claymore,aclm,op
Event,bc_equipment_action_decoy,adec,op
Event,bc_equipment_action_flashbang,afla,op
Event,bc_equipment_action_gas,agas,op
Event,bc_equipment_action_grenade,agrn,op
Event,bc_equipment_action_grenade_generic,eagg,op
Event,bc_equipment_action_grenade_throwback,grth,op
Event,bc_equipment_action_iodinepills,aiod,op
Event,bc_equipment_action_molotov,amol,op
Event,bc_equipment_action_proxmine,apro,op
Event,bc_equipment_action_semtex,asem,op
Event,bc_equipment_action_shockstick,asho,op
Event,bc_equipment_action_smoke,asmo,op
Event,bc_equipment_action_snapshot,asna,op
Event,bc_equipment_action_stim,asti,op
Event,bc_equipment_action_stun,astu,op
Event,bc_equipment_action_thermite,athe,op
Event,bc_equipment_incoming_buster,ibus,op
Event,bc_equipment_incoming_c4,inc4,op
Event,bc_equipment_incoming_flashbang,ifla,op
Event,bc_equipment_incoming_gas,igas,op
Event,bc_equipment_incoming_generic,igen,op
Event,bc_equipment_incoming_grenade,igrn,op
Event,bc_equipment_incoming_molotov,imol,op
Event,bc_equipment_incoming_rpg,irpg,op
Event,bc_equipment_incoming_semtex,isem,op
Event,bc_equipment_incoming_shockstick,isho,op
Event,bc_equipment_incoming_stun,istu,op
Event,bc_equipment_incoming_thermite,ithe,op
Event,bc_fieldupgrade_action_ammobox,aamo,op
Event,bc_fieldupgrade_action_aprounds,aapr,op
Event,bc_fieldupgrade_action_armorbox,aarm,op
Event,bc_fieldupgrade_action_battlerage,abat,op
Event,bc_fieldupgrade_action_deadsilence,adea,op
Event,bc_fieldupgrade_action_deployablecover,adep,op
Event,bc_fieldupgrade_action_emppulse,aemp,op
Event,bc_fieldupgrade_action_inflatabledecoy,ainf,op
Event,bc_fieldupgrade_action_loadoutdrop,alod,op
Event,bc_fieldupgrade_action_recondrone,arec,op
Event,bc_fieldupgrade_action_smokedrop,asmd,op
Event,bc_fieldupgrade_action_sonarpulse,ason,op
Event,bc_fieldupgrade_action_soundveil,asou,op
Event,bc_fieldupgrade_action_stimpistol,astp,op
Event,bc_fieldupgrade_action_taccamera,acam,op
Event,bc_fieldupgrade_action_tacinsert,atac,op
Event,bc_fieldupgrade_action_trophy,atro,op
Event,bc_fieldupgrade_killfirm_ammobox,kamo,op
Event,bc_fieldupgrade_killfirm_armorbox,karm,op
Event,bc_fieldupgrade_killfirm_deployablecover,kdep,op
Event,bc_fieldupgrade_killfirm_inflatabledecoy,kinf,op
Event,bc_fieldupgrade_killfirm_recondrone,krec,op
Event,bc_fieldupgrade_killfirm_soundveil,ksou,op
Event,bc_fieldupgrade_killfirm_taccamera,kcam,op
Event,bc_fieldupgrade_killfirm_tacinsert,ktac,op
Event,bc_fieldupgrade_killfirm_trophy,ktro,op
Event,bc_flavor_player_awesome,flaw,op
Event,bc_flavor_player_closecall,flcc,op
Event,bc_flavor_player_headshotlong,flhl,op
Event,bc_flavor_player_negative,flne,op
Event,bc_flavor_player_positive,flpo,op
Event,bc_flavor_player_revenge,flre,op
Event,bc_flavor_player_save,flsa,op
Event,bc_flavor_player_suppressed,flsp,op
Event,bc_flavor_player_surprise,flsu,op
Event,bc_killstreak_action_airdrop,akad,op
Event,bc_killstreak_action_airstrike,akas,op
Event,bc_killstreak_action_airsupport,aksu,op
Event,bc_killstreak_action_bombdrone,akbd,op
Event,bc_killstreak_action_clustermine,akcm,op
Event,bc_killstreak_action_counteruav,akcu,op
Event,bc_killstreak_action_juggernaut,akju,op
Event,bc_killstreak_action_mortarstrike,akmo,op
Event,bc_killstreak_action_nuke,aknu,op
Event,bc_killstreak_action_recon,akre,op
Event,bc_killstreak_action_sentrygun,aksg,op
Event,bc_killstreak_action_wheelson,akwh,op
Event,bc_killstreak_killfirm_bombdrone,kkbd,op
Event,bc_killstreak_killfirm_clustermine,kkcm,op
Event,bc_killstreak_killfirm_counteruav,kkcu,op
Event,bc_killstreak_killfirm_gunship,kkgu,op
Event,bc_killstreak_killfirm_heli,kkhe,op
Event,bc_killstreak_killfirm_juggernaut,kkju,op
Event,bc_killstreak_killfirm_sentrygun,kksg,op
Event,bc_killstreak_killfirm_uav,kkua,op
Event,bc_killstreak_killfirm_vtol,kkvt,op
Event,bc_killstreak_killfirm_wheelson,kkwh,op
Event,bc_quip_01,qp01,op
Event,bc_quip_02,qp02,op
Event,bc_quip_03,qp03,op
Event,bc_quip_04,qp04,op
Event,bc_quip_05,qp05,op
Event,bc_quip_06,qp06,op
Event,bc_quip_07,qp07,op
Event,bc_quip_08,qp08,op
Event,bc_quip_09,qp09,op
Event,bc_quip_10,qp10,op
Event,bc_quip_11,qp11,op
Event,bc_quip_12,qp12,op
Event,bc_quip_13,qp13,op
Event,bc_quip_14,qp14,op
Event,bc_status_action_reviving,revi,op
Event,bc_status_inform_last_one,ilst,op
Event,bc_status_inform_on_your_six,onu6,op
Event,bc_status_player_last_stand,stnd,op
Event,bc_status_player_low_health,lohp,op
Event,bc_status_player_recover,reco,op
Event,bc_status_player_respawn,resp,op
Event,bc_status_player_revived,revd,op
Event,bc_status_player_selfrevived,srvd,op
Event,bc_vehicle_killfirm_apc,vkap,op
Event,bc_vehicle_killfirm_armoredboat,vkab,op
Event,bc_vehicle_killfirm_atv,vkat,op
Event,bc_vehicle_killfirm_bigheli,vkbh,op
Event,bc_vehicle_killfirm_bike,vkbi,op
Event,bc_vehicle_killfirm_boat,vkbo,op
Event,bc_vehicle_killfirm_car,vkca,op
Event,bc_vehicle_killfirm_heli,vkhe,op
Event,bc_vehicle_killfirm_jetski,vkje,op
Event,bc_vehicle_killfirm_jltv,vkjl,op
Event,bc_vehicle_killfirm_rover,vkro,op
Event,bc_vehicle_killfirm_tank,vkta,op
Event,bc_vehicle_killfirm_truck,vktr,op
Event,behind,beh0,bc
Event,behind_1,beh1,bc
Event,behind_2,beh2,bc
Event,behind_multiple,bcbm,bc
Event,behind_singular,bcbs,bc
Event,blinded,blnd,mp
Event,bm_bink,bmbn,br
Event,bm_contract,bmcn,br
Event,bm_event,bmvn,br
Event,bm_event_ending,bmee,br
Event,bm_extract,bmex,br
Event,bm_gamestate,bmgm,br
Event,bm_gamestate_ending,bmge,br
Event,bm_gamestate_lost,bmgl,br
Event,bm_gamestate_overtime,bmgo,br
Event,bm_gamestate_overtime_obj,bmob,br
Event,bm_gamestate_win,bmgw,br
Event,bm_nuke,bmnk,br
Event,bm_tut,bmtt,br
Event,boatdrive_approach,bdap,br
Event,boatdrive_approach_dropped,bdad,br
Event,boatdrive_assigned,bdas,br
Event,boatdrive_assigned_generic,btdr,br
Event,boatdrive_boat_destroyed,bdbe,br
Event,boatdrive_boat_stolen,bdbs,br
Event,boatdrive_bomb_drop,bdbd,br
Event,boatdrive_bomb_heli,bdbh,br
Event,boatdrive_entered,bden,br
Event,boatdrive_half_klick,bdhk,br
Event,boatdrive_heli_exfil,bdhe,br
Event,boatdrive_heli_extracted,bdhx,br
Event,boatdrive_heli_fire,bdhf,br
Event,boatdrive_near,bdne,br
Event,boatdrive_one_klick,bdok,br
Event,bomb_disarm,bmbd,br
Event,boost,boos,br
Event,boost,bost,mp
Event,boost_attack,bsta,mp
Event,boost_defend,bstd,mp
Event,boost_short,bosh,mp
Event,boss_chemist_confirmed,bhco,br
Event,boss_chemist_eliminated,bhel,br
Event,boss_chemist_items,bhit,br
Event,boss_chemist_nearby,bhne,br
Event,boss_chemist_revealed,bhre,br
Event,boss_chopper_confirmed,bcco,br
Event,boss_chopper_eliminated,bcel,br
Event,boss_chopper_inbound,bcin,br
Event,boss_chopper_items,bcit,br
Event,boss_chopper_nearby,bcne,br
Event,boss_chopper_revealed,bcre,br
Event,boss_driver_eliminated,bdre,br
Event,boss_driver_engage,bdrg,br
Event,boss_driver_kia,bdrk,br
Event,boss_driver_revealed,bdrr,br
Event,boss_eliminated,boel,br
Event,boss_generic_confirmed,bsgc,br
Event,boss_inbound,boin,br
Event,boss_jailer_confirmed,blco,br
Event,boss_jailer_eliminated,blel,br
Event,boss_jailer_nearby,blne,br
Event,boss_jailer_revealed,blre,br
Event,boss_jailer_spotted,blsp,br
Event,boss_jugg_confirmed,bjco,br
Event,boss_jugg_eliminated,bjel,br
Event,boss_jugg_inbound,bjin,br
Event,boss_jugg_items,bjit,br
Event,boss_jugg_nearby,bjne,br
Event,boss_jugg_revealed,bjre,br
Event,boss_nearby,bone,br
Event,boss_pyro_confirmed,bpco,br
Event,boss_pyro_eliminated,bpel,br
Event,boss_pyro_inbound,bpin,br
Event,boss_pyro_items,bpit,br
Event,boss_pyro_nearby,bpne,br
Event,boss_pyro_revealed,bpre,br
Event,boss_rat_confirmed,brco,br
Event,boss_rat_eliminated,brel,br
Event,boss_rat_hint_found,brhf,br
Event,boss_rat_hint_med,brhm,br
Event,boss_rat_hint_near,brhn,br
Event,boss_rat_hint_old,brho,br
Event,boss_rat_items,brit,br
Event,boss_rat_kia,bsrk,br
Event,boss_rat_lost,brlo,br
Event,boss_rat_nearby,brne,br
Event,boss_rat_revealed,brre,br
Event,boss_trapper_confirmed,btco,br
Event,boss_trapper_items,btit,br
Event,boss_trapper_revealed,btre,br
Event,bounty_become_target,bybt,mp
Event,bounty_boost,bybo,mp
Event,bounty_name,bynm,mp
Event,bounty_name_tier1,bnt1,mp
Event,bounty_new_targets,bynt,mp
Event,bounty_new_targets_warning,bytw,mp
Event,box_announce,bxan,br
Event,br_sitrep_circle_in,bsci,br
Event,br_sitrep_circle_mixed,bscm,br
Event,br_sitrep_circle_out,bsct,br
Event,br_sitrep_circle_outfar,bsco,br
Event,bravo,brvo,br
Event,bullet,bllt,mp
Event,burst,brst,mp
Event,buy_back_teammate_nag,bbtn,br
Event,buy_station_nag,busn,br
Event,capture_the_flag_name_tier1,cft1,mp
Event,captured,capt,br
Event,casualties,cac0,bc
Event,casualties_1,cac1,bc
Event,casualties_2,cac2,bc
Event,casualty,cas0,bc
Event,casualty_1,cas1,bc
Event,casualty_2,cas2,bc
Event,casualty_ali,caa0,bc
Event,casualty_brother,cab0,bc
Event,casualty_generic,cag0,bc
Event,casualty_habib,cah0,bc
Event,casualty_imad,cai0,bc
Event,casualty_malik,cam0,bc
Event,casualty_name,can0,bc
Event,casualty_name_1,can1,bc
Event,casualty_name_2,can2,bc
Event,casualty_name_3,can3,bc
Event,casualty_name_4,can4,bc
Event,casualty_name_5,can5,bc
Event,casualty_name_6,can6,bc
Event,casualty_name_7,can7,bc
Event,casualty_rami,car0,bc
Event,casualty_said,cau0,bc
Event,casualty_samir,cal0,bc
Event,casualty_talib,cat0,bc
Event,charlie,chrl,br
Event,checkfire,che0,bc
Event,checkfire_1,che1,bc
Event,checkfire_2,che2,bc
Event,chopper_gunner,chpg,br
Event,chopper_wave1,chw1,br
Event,chopper_wave2,chw2,br
Event,circle_merge,crmr,br
Event,circle_split,crsp,br
Event,circle_split_victory,crsv,br
Event,civ_interrogation_reply,cire,br
Event,civ_reaction_to_breach,creb,br
Event,civ_reaction_to_close_save,crec,br
Event,civ_reaction_to_free,cref,br
Event,civ_reaction_to_save,cres,br
Event,civilian_convo_line,ccli,br
Event,civilian_departing_quick,cdpq,br
Event,civilian_greeting_quick,cgrq,br
Event,civilian_hostile_inside_wary,chiw,br
Event,civilian_hostile_outside_wary,chow,br
Event,civilian_react_gunshot_close,crgc,br
Event,civilian_react_gunshot_far,crgf,br
Event,civilian_see_hostile_panic,cshp,br
Event,civilian_skit_market_oneoff,csm1,br
Event,civilian_skit_market_vendor_oneoff,csmv,br
Event,civs,civs,mp
Event,claymore,clay,cp
Event,clear,cler,br
Event,clear_fort_assigned,cfas,br
Event,clear_fort_cleared,cfcl,br
Event,clear_fort_enter,cfen,br
Event,clear_fort_loud,cfld,br
Event,clear_fort_near,cfnr,br
Event,clear_fort_stealth,cfst,br
Event,clearing_east,cle0,bc
Event,clearing_north,cln0,bc
Event,clearing_south,cls0,bc
Event,clearing_west,clw0,bc
Event,close,clo0,bc
Event,close_1,clo1,bc
Event,close_2,clo2,bc
Event,closecall,clsl,mp
Event,closed,clsd,br
Event,cluster_strike,clsr,br
Event,cmb_order_search_there,cos0,bc
Event,cmb_order_search_there_1,cos1,bc
Event,cmb_order_search_there_2,cos2,bc
Event,cmb_order_search_there_3,cos3,bc
Event,cmb_order_search_there_4,cos4,bc
Event,cmb_order_search_there_5,cos5,bc
Event,code_additional,cadd,br
Event,code_final,cfnl,br
Event,code_first,cone,br
Event,combat_around,skca,br
Event,combat_disengage,cmbd,br
Event,complete,cmpl,mp
Event,complete_all_hacked,cahk,br
Event,component_1,cmp1,br
Event,component_2,cmp2,br
Event,component_all,cmpa,br
Event,confusion,con0,bc
Event,confusion_1,con1,bc
Event,confusion_2,con2,bc
Event,confusion_3,con3,bc
Event,confusion_4,con4,bc
Event,confusion_5,con5,bc
Event,contact_first,ctcf,br
Event,contact_leaving,cntl,br
Event,contract_cancelled,coca,br
Event,contract_cancelled_done,cncd,br
Event,contract_closed,cntc,br
Event,contract_fail,cntf,br
Event,contract_hacked,cnhc,br
Event,contract_reward_reminder,corr,br
Event,contract_start,cons,br
Event,contract_success,cnts,br
Event,control_a_lost,ctal,mp
Event,control_a_taken,ctat,mp
Event,control_almost_dominating,ctad,mp
Event,control_b_lost,ctbl,mp
Event,control_b_taken,ctbt,mp
Event,control_barebones_hardcore_name,cbhn,mp
Event,control_barebones_name,cbbn,mp
Event,control_boost_attacker,cboa,mp
Event,control_boost_defender,cbod,mp
Event,control_c_lost,ctcl,mp
Event,control_c_taken,ctct,mp
Event,control_defending_a,ctda,mp
Event,control_defending_b,ctdb,mp
Event,control_defending_c,ctdc,mp
Event,control_enemy_almost_dominating,cead,mp
Event,control_enemy_cap_multiple,cecm,mp
Event,control_enemy_contest_all,ceca,mp
Event,control_enemy_dominating,cted,mp
Event,control_enemy_low_lives,cell,mp
Event,control_enemy_no_lives,cenl,mp
Event,control_engage_a,ctaa,mp
Event,control_engage_b,ctab,mp
Event,control_engage_c,ctac,mp
Event,control_fireteam_hardcore_name,cfhn,mp
Event,control_fireteam_name,cftn,mp
Event,control_friendly_cap_multiple,cfcm,mp
Event,control_friendly_contest_all,cfca,mp
Event,control_friendly_dominating,ctfd,mp
Event,control_friendly_low_lives,cfll,mp
Event,control_friendly_no_lives,cfnl,mp
Event,control_hardcore,cthc,mp
Event,control_losing_a,clsa,mp
Event,control_losing_b,clsb,mp
Event,control_losing_c,clsc,mp
Event,control_name_tier1,cnt1,mp
Event,control_taking_a,ctka,mp
Event,control_taking_b,ctkb,mp
Event,control_taking_c,ctkc,mp
Event,convoy_attack_approach,caap,br
Event,convoy_attack_assign,caas,br
Event,convoy_attack_destroyed,cade,br
Event,convoy_attack_destroyed_others,cado,br
Event,convoy_attack_drop_weapons,cadw,br
Event,convoy_attack_lost_destination,cald,br
Event,convoy_attack_lost_time,calt,br
Event,convoy_attack_others_destroyed_lose,caol,br
Event,convoy_attack_others_destroyed_win,caow,br
Event,convoy_defend_announce_others,cdao,br
Event,convoy_defend_approach,cdap,br
Event,convoy_defend_assign,cdas,br
Event,convoy_defend_comprimised,cdco,br
Event,convoy_defend_destroyed,cdde,br
Event,convoy_defend_destroyed_others,cddo,br
Event,convoy_defend_enemies_approaching,cdea,br
Event,convoy_defend_heavy_damage,cdhd,br
Event,convoy_defend_lost_time,cdlt,br
Event,convoy_defend_nearly_there,cdnt,br
Event,convoy_defend_operators_approaching,cdoa,br
Event,convoy_defend_success,cdsu,br
Event,convoy_defend_success_others,cdso,br
Event,copy,cop0,bc
Event,copy_1,cop1,bc
Event,copy_2,cop2,bc
Event,copy_3,cop3,bc
Event,copy_4,cop4,bc
Event,copy_5,cop5,bc
Event,copy_6,cop6,bc
Event,copy_7,cop7,bc
Event,core_lab,crlb,br
Event,counter_uav,cntu,br
Event,counter_used,cntu,mp
Event,covering_investigate,coi0,bc
Event,cq,cq01,br
Event,cq_player,cqpl,br
Event,cq_shadow,cqsh,br
Event,cq_team,cqtm,br
Event,cracked,crck,mp
Event,cruise_predator,crpr,br
Event,curse,cur0,bc
Event,curse_1,cur1,bc
Event,cyber_boost,cybo,mp
Event,cyber_boost_short,cybs,mp
Event,cyber_empdefused_enemy,cybc,mp
Event,cyber_empdefused_enemy_final,cybd,mp
Event,cyber_empdefused_friendly,cyba,mp
Event,cyber_empdefused_friendly_final,cybb,mp
Event,cyber_emppickup_enemy,cyac,mp
Event,cyber_emppickup_friendly,cyaa,mp
Event,cyber_emppickup_friendly_first,cyab,mp
Event,cyber_empplanted_enemy,cycb,mp
Event,cyber_empplanted_friendly,cyca,mp
Event,cyber_lead_lost,cyla,mp
Event,cyber_lead_taken,cylb,mp
Event,cyber_name,cynm,mp
Event,cyber_name_tier1,cyt1,mp
Event,dartboard_complete,dart,br
Event,data_center_breach,dtcb,br
Event,data_complete,dtcm,br
Event,data_heist_act_uplink,dhau,br
Event,data_heist_ai_spawn,dhai,br
Event,data_heist_comp_fail,dhcf,br
Event,data_heist_comp_success,dhcs,br
Event,data_heist_enemy_act_uplink,dheu,br
Event,data_heist_enemy_block_down,dhef,br
Event,data_heist_enemy_cap_uplink,dhec,br
Event,data_heist_enemy_lost_uplink,deup,br
Event,data_heist_euip_block_down,dheq,br
Event,data_heist_event_start,dhes,br
Event,data_heist_nearby_comp_uplink,dhnu,br
Event,data_heist_out_range,dhor,br
Event,data_heist_overtime_control,dhoc,br
Event,data_heist_overtime_fail,dhof,br
Event,data_heist_overtime_success,dhos,br
Event,data_heist_team_act_uplink,dhtu,br
Event,data_heist_team_cap_uplink,dhtc,br
Event,data_heist_team_comp_uplink,dtup,br
Event,data_heist_time_warn,dtwn,br
Event,data_incoming,dtnc,br
Event,db_xp_active,xpac,br
Event,dd_name_tier1,ddt1,mp
Event,dead_drop_nag,ddng,br
Event,defeated,dftd,br
Event,defend_enemydead_bomb,dedb,mp
Event,defend_enemydead_nobomb,dedn,mp
Event,defend_extracted_lasthostage_roundover,delh,mp
Event,defend_time_expire,dfte,mp
Event,defending_bombgoesoff,dbgo,mp
Event,delta,dlta,br
Event,demolition_approaching,deap,br
Event,demolition_assigned,deas,br
Event,demolition_defused,dede,br
Event,demolition_defused_others,dedo,br
Event,demolition_first_exploded,defx,br
Event,demolition_first_plant,defp,br
Event,demolition_invite_others,deio,br
Event,demolition_near,dene,br
Event,demolition_safe_reward_contractor,desc,br
Event,demolition_safe_reward_intel,desi,br
Event,demolition_second_exploded,desx,br
Event,demolition_second_plant,desp,br
Event,departing,dprt,br
Event,departing_soon,dprs,br
Event,deployed,dply,br
Event,destination,dstn,br
Event,destroy_sam_arrive,dsar,br
Event,destroy_sam_assigned,dsas,br
Event,destroy_sam_defused,dsde,br
Event,destroy_sam_defusing,dsdg,br
Event,destroy_sam_explode,dsex,br
Event,destroy_sam_incoming,dsin,br
Event,destroy_sam_invite,dsiv,br
Event,destroy_sam_invite_win,dsiw,br
Event,destroy_sam_near,dsnr,br
Event,destroy_sam_planted,dspl,br
Event,device_armed,dvam,br
Event,device_called,dvcl,br
Event,device_defuse_nag,dvdn,br
Event,device_defused,dvdf,br
Event,device_detonated,dvdt,br
Event,device_disarmed_30,dd30,br
Event,device_disarmed_less,ddls,br
Event,device_warning,dvwr,br
Event,difficulty_3,dff3,br
Event,directional_uav,drcu,br
Event,distant,dis0,bc
Event,distant_1,dis1,bc
Event,distant_2,dis2,bc
Event,DMZ Boss Ambient,bamb,br
Event,DMZ Boss Gas Tank Shot,bgts,br
Event,DMZ Boss Intro,bitr,br
Event,DMZ Boss Taunt,btau,br
Event,dmz_boss_intro_passive,dbip,br
Event,dmz_boss_item_bad,dbib,br
Event,dmz_boss_item_best,dbit,br
Event,dmz_boss_item_drop,dbid,br
Event,dmz_boss_item_good,dbig,br
Event,dmz_boss_lost,dblo,br
Event,dmz_intro,dmzi,br
Event,dmz_intro_no_dmz,dind,br
Event,dmz_intro_tier1,dzt1,br
Event,dmz_wiped,dmzw,br
Event,dogtag_taken_by_enemy,dtte,br
Event,dogtag_taken_by_enemy_self,dtts,br
Event,dogtag_took_enemys_tag,dtet,br
Event,dom_captured_a,dcpa,mp
Event,dom_captured_b,dcpb,mp
Event,dom_captured_c,dcpc,mp
Event,dom_captured_d,dcpd,mp
Event,dom_captured_e,dcpe,mp
Event,dom_enemy_captured_2,dec2,mp
Event,dom_friendly_captured_2,dfc2,mp
Event,dom_gamestate_losing,doml,mp
Event,dom_gamestate_winning,domw,mp
Event,dom_losing_a,dlsa,mp
Event,dom_losing_b,dlsb,mp
Event,dom_losing_c,dlsc,mp
Event,dom_losing_d,dlsd,mp
Event,dom_losing_e,dlse,mp
Event,dom_lost_a,dloa,mp
Event,dom_lost_b,dlob,mp
Event,dom_lost_c,dloc,mp
Event,dom_lost_d,dlod,mp
Event,dom_lost_e,dloe,mp
Event,dom_securing_a,dsca,mp
Event,dom_securing_b,dscb,mp
Event,dom_securing_c,dscc,mp
Event,dom_securing_d,dscd,mp
Event,dom_securing_e,dsce,mp
Event,domination_name_tier1,dnt1,mp
Event,double,dble,mp
Event,down,down,mp
Event,driveable_exfil,drex,br
Event,driveable_exfil_extract_hint,deeh,br
Event,driveable_exfil_fuel_find,deff,br
Event,driveable_exfil_refuel,derf,br
Event,drone_used,drns,mp
Event,drop,drop,br
Event,drop,drop,mp
Event,dropzone_boost,dzbo,mp
Event,dropzone_captured_enemy,dzcb,mp
Event,dropzone_captured_friendly,dzca,mp
Event,dropzone_capturing_enemy,dzcd,mp
Event,dropzone_capturing_friendly,dzcc,mp
Event,dropzone_contested,dzcn,mp
Event,dropzone_move_soon,dzms,mp
Event,dropzone_name,dznm,mp
