16937,jup_ob_contract_ping,,ZOMBIE_CHALLENGE/DIRECT_LINE_DESC_1,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
15725,jup_ob_complete_contract,,ZOMBIE_CHALLENGE/DIRECT_LINE_DESC_2,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
15726,jup_ob_exfil_successfully,,ZOMBIE_CHALLENGE/DIRECT_LINE_DESC_3,1,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
17061,jup_ob_escort_kills,,ZOMBIE_CHALLENGE/CHAPERONE_DESC_2,75,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
17062,jup_ob_maintain_escort_health,,ZOMBIE_CHALLENGE/CHAPERONE_DESC_3,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17063,jup_ob_exfil_schematic_chaperone,,ZOMBIE_CHALLENGE/CHAPERONE_DESC_4,1,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
17064,jup_ob_chaperone_complete,ZOMBIE_CHALLENGE/CHAPERONE,,4,,1500,,ZOMBIE_CHALLENGE/CHAPERONE_SUMMARY,,,,,17060|17061|17062|17063,,,,,,,,35520,,,0
16144,jup_ob_nest_wrecker_complete,ZOMBIE_CHALLENGE/NEST_WRECKER,,3,,1500,,ZOMBIE_CHALLENGE/NEST_WRECKER_SUMMARY,,,,,16145|16146|16147,,,,,,,,35518,,,0
16145,jup_ob_obtain_gas_mask,,ZOMBIE_CHALLENGE/NEST_WRECKER_DESC1,1,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
16146,jup_ob_destroy_aether_nest,,ZOMBIE_CHALLENGE/NEST_WRECKER_DESC_2,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
16147,jup_ob_aquire_ava_intel_aether_nest,,ZOMBIE_CHALLENGE/NEST_WRECKER_DESC_3,1,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
15690,jup_factionmissiontier_ob_act1_tier5,,,6,,,,,,,,,16136|14885|14882|16140|17064|16144,,,,,,,,,,,0
15691,jup_factionmission_ob_act1,,,7,30002+30039,,,,,,,,15688|16090|15689|16941|15690|16823|17302,,,,,,,,,,,0
16820,jup_ob_outlast_enter_anomaly,ZOMBIE_CHALLENGE/WHERES_AVA,ZOMBIE_CHALLENGE/WHERES_AVA_DESC_1,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
16821,jup_ob_outlast_pickup_avas_tablet,ZOMBIE_CHALLENGE/WHERES_AVA,ZOMBIE_CHALLENGE/WHERES_AVA_DESC_2,1,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
16822,jup_ob_outlast_wheres_ava,ZOMBIE_CHALLENGE/WHERES_AVA,,3,35666,3000,,ZOMBIE_CHALLENGE/WHERES_AVA_SUMMARY,,,,,16820|16821|22223,,,,,,,,,,,0
22223,jup_ob_exfil_wheres_dr_jansen,ZOMBIE_CHALLENGE/WHERES_AVA,ZOMBIE_CHALLENGE/DIRECT_LINE_DESC_3,1,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
16823,jup_factionmissiontier_ob_act1_tier6,,,1,,,,,,,,,16822,,,,,,,,46537,,,0
17851,jup_ob_extraction_activate_uav,ZOMBIE_CHALLENGE/EXTRACTION,ZOMBIE_CHALLENGE/EXTRACTION_STEP1,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17554,jup_ob_extraction_locate_ava,ZOMBIE_CHALLENGE/EXTRACTION,ZOMBIE_CHALLENGE/EXTRACTION_STEP2,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17556,jup_ob_extraction_defend_ava,ZOMBIE_CHALLENGE/EXTRACTION,ZOMBIE_CHALLENGE/EXTRACTION_STEP3,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17558,jup_ob_extraction_escape_with_ava,ZOMBIE_CHALLENGE/EXTRACTION,ZOMBIE_CHALLENGE/EXTRACTION_STEP4,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
17551,jup_ob_extraction,ZOMBIE_CHALLENGE/EXTRACTION,,2,38809,5000,,ZOMBIE_CHALLENGE/EXTRACTION_SUMMARY,,,,,17554|17558,,,,,,,,,,,0
17302,jup_factionmissiontier_ob_act1_tier7,ZOMBIE_CHALLENGE/EXTRACTION,,1,,,,,,,,,17551,,,,,,,,,,,0
16948,jup_ob_complete_cargo_delivery_land,,ZOMBIE_CHALLENGE/SAME_DAY_DELIVERY_DESC_1,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
16949,jup_ob_destroy_helo_chasing_cargo,,ZOMBIE_CHALLENGE/SAME_DAY_DELIVERY_DESC_2,1,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
16628,jup_ob_delivery_vehicle_scuttle,,ZOMBIE_CHALLENGE/SAME_DAY_DELIVERY_DESC_3,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
16625,jup_ob_same_day_delivery_complete,ZOMBIE_CHALLENGE/SAME_DAY_DELIVERY,,3,,3000,,ZOMBIE_CHALLENGE/SAME_DAY_DELIVERY_SUMMARY,,,,,16948|16949|16628,,,,,,,,35524,,,0
15692,jup_factionmissiontier_ob_act2_tier1,,,1,,,,,,,,,16625,,,,,,,,,,,0
16636,jup_ob_raid_weapons_stash,,ZOMBIE_CHALLENGE/SAFE_CRACKER_DESC_1,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
16950,jup_ob_safe_drill_zombie_kill,,ZOMBIE_CHALLENGE/SAFE_CRACKER_DESC_2,30,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
16951,jup_ob_safe_drill_never_pause,,ZOMBIE_CHALLENGE/SAFE_CRACKER_DESC_3,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
16644,jup_ob_exfil_schematic_safe_cracker,,ZOMBIE_CHALLENGE/SAFE_CRACKER_DESC_4,1,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
16635,jup_ob_safe_cracker_complete,ZOMBIE_CHALLENGE/SAFE_CRACKER,,4,,2000,,ZOMBIE_CHALLENGE/SAFE_CRACKER_SUMMARY,,,,,16636|16950|16951|16644,,,,,,,,29678,,,0
16952,jup_ob_redeploy_drone_diff_region,,ZOMBIE_CHALLENGE/ASCENSION_DESC_1,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
16953,jup_ob_redeploy_drone_ascend_kills,,ZOMBIE_CHALLENGE/ASCENSION_DESC_2,10,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
16645,jup_ob_ascension_complete,ZOMBIE_CHALLENGE/ASCENSION,,1,37353,2000,,ZOMBIE_CHALLENGE/ASCENSION_SUMMARY,,,,,16952,,,,,,,,,,,0
16152,jup_ob_merc_cleanup_complete,ZOMBIE_CHALLENGE/MERC_CLEANUP,,2,,2000,,ZOMBIE_CHALLENGE/MERC_CLEANUP_SUMMARY,,,,,16153|16154,,,,,,,,29668,,,0
16153,jup_ob_mercenary_camp_kills,,ZOMBIE_CHALLENGE/MERC_CLEANUP_DESC_1,20,,,,,ui_menu_missions_tracking_radial_kills,,,2,,,,,,,,,,,,0
16154,jup_ob_loot_mercenary_camps,,ZOMBIE_CHALLENGE/MERC_CLEANUP_DESC_2,3,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
16649,jup_ob_harvester_orb_loot_collect,,ZOMBIE_CHALLENGE/REAPER_DESC_1,15,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
16955,jup_ob_harvester_orbs_destroy,,ZOMBIE_CHALLENGE/REAPER_DESC_2,3,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
16648,jup_ob_reaper_complete,ZOMBIE_CHALLENGE/REAPER,,2,,2000,,ZOMBIE_CHALLENGE/REAPER_SUMMARY,,,,,16649|16955,,,,,,,,29674,,,0
14641,jup_ob_healing_aura_heal,ZOMBIE_CHALLENGE/GUARDIAN_ANGEL,ZOMBIE_CHALLENGE/GUARDIAN_ANGEL_DESC_1,20,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
15914,jup_ob_guardian_angel_complete,ZOMBIE_CHALLENGE/GUARDIAN_ANGEL,,1,,2000,,ZOMBIE_CHALLENGE/GUARDIAN_ANGEL_SUMMARY,,,,,14641,,,,,,,,35521,,,0
14994,jup_ob_deadwire,ZOMBIE_CHALLENGE/SHOCKED,,2,39694,2000,,ZOMBIE_CHALLENGE/SHOCKED_SUMMARY,,,,,14996|16804,,,,,,,,,,,0
14996,jup_ob_deadwire_proc,ZOMBIE_CHALLENGE/SHOCKED,ZOMBIE_CHALLENGE/SHOCKED_DESC_1,25,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
16804,jup_ob_deadwire_special_proc,ZOMBIE_CHALLENGE/SHOCKED,ZOMBIE_CHALLENGE/SHOCKED_DESC_2,5,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
15693,jup_factionmissiontier_ob_act2_tier2,,,6,,,,,,,,,16635|16645|16152|16648|15914|14994,,,,,,,,,,,0
14967,jup_ob_pap_more_firepower,ZOMBIE_CHALLENGE/MORE_FIREPOWER,,3,35665,2000,,ZOMBIE_CHALLENGE/MORE_FIREPOWER_SUMMARY,,,,,14925|14928|14929,,,,,,,,,,,0
14925,jup_ob_pap_purchase_level_2,,ZOMBIE_CHALLENGE/MORE_FIREPOWER_DESC_1,1,,,,,ui_menu_missions_tracking_radial_upgrades,,,,,,,,,,,,,,,0
14928,jup_ob_pap_kill_zombie_level_2,,ZOMBIE_CHALLENGE/MORE_FIREPOWER_DESC_2,75,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
14929,jup_ob_pap_kill_zombie_special_level_2,,ZOMBIE_CHALLENGE/MORE_FIREPOWER_DESC_3,1,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
16957,jup_ob_big_bounty_green,,ZOMBIE_CHALLENGE/BOUNTY_HUNTER_DESC_1,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
16958,jup_ob_big_bounty_yellow,,ZOMBIE_CHALLENGE/BOUNTY_HUNTER_DESC_2,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
16959,jup_ob_big_bounty_orange,,ZOMBIE_CHALLENGE/BOUNTY_HUNTER_DESC_3,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
16651,jup_ob_bounty_hunter_complete,ZOMBIE_CHALLENGE/BOUNTY_HUNTER,,3,,2000,,ZOMBIE_CHALLENGE/BOUNTY_HUNTER_SUMMARY,,,,,16957|16958|16959,,,,,,,,35515,,,0
16656,jup_ob_obtain_essence_bazaar,,ZOMBIE_CHALLENGE/ESSENCE_OF_AETHER_DESC_1,1,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
16657,jup_ob_obtain_essence_shops,,ZOMBIE_CHALLENGE/ESSENCE_OF_AETHER_DESC_2,1,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
16658,jup_ob_obtain_essence_retail,,ZOMBIE_CHALLENGE/ESSENCE_OF_AETHER_DESC_3,1,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
16655,jup_ob_essence_of_aether_complete,ZOMBIE_CHALLENGE/ESSENCE_OF_AETHER,,3,,2000,,ZOMBIE_CHALLENGE/ESSENCE_OF_AETHER_SUMMARY,,,,,16656|16657|16658,,,,,,,,29644,,,0
15694,jup_factionmissiontier_ob_act2_tier3,,,3,,,,,,,,,14967|16651|16655,,,,,,,,,,,0
16444,jup_factionmissiontier_ob_act2_tier4,,,1,,,,,,,,,16445,,,,,,,,,,,0
16445,jup_ob_aether_extractor,ZOMBIE_CHALLENGE/SIPHON_AETHER_TITLE,,2,43529,3000,,ZOMBIE_CHALLENGE/SIPHON_AETHER_TITLE_SUMMARY,,,,,16446|16547,,,,,,,,,,,0
16446,jup_ob_aether_extractor_destroy,ZOMBIE_CHALLENGE/SIPHON_AETHER_TITLE,ZOMBIE_CHALLENGE/SIPHON_AETHER_DESC1,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
16547,jup_ob_aether_extractor_pickup_container,ZOMBIE_CHALLENGE/SIPHON_AETHER_TITLE,ZOMBIE_CHALLENGE/SIPHON_AETHER_DESC2,1,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
16548,jup_ob_aether_extractor_exfil,ZOMBIE_CHALLENGE/SIPHON_AETHER_TITLE,,3,,,,,,,,,,,,,,,,,,,,0
14961,jup_ob_brainrot_kill,ZOMBIE_CHALLENGE/MIND_CONTROL,ZOMBIE_CHALLENGE/MIND_CONTROL_DESC_2,25,,,,,ui_menu_missions_tracking_radial_kills,,,,,,,,,,,,,,,0
14962,jup_ob_brainrot_proc,ZOMBIE_CHALLENGE/MIND_CONTROL,ZOMBIE_CHALLENGE/MIND_CONTROL_DESC_1,20,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
14960,jup_ob_brainrot,ZOMBIE_CHALLENGE/MIND_CONTROL,,2,,2500,,ZOMBIE_CHALLENGE/MIND_CONTROL_SUMMARY,,,,,14962|14961,,,,,,,,29673,,,0
14630,jup_ob_frost_blast_freeze_zombie,,ZOMBIE_CHALLENGE/FROST_BITE_DESC_1,50,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
16986,jup_ob_frost_blast_freeze_mimics,,ZOMBIE_CHALLENGE/FROST_BITE_DESC_2,5,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
16629,jup_ob_frost_bite_complete,ZOMBIE_CHALLENGE/FROST_BITE,,2,3955,2500,,ZOMBIE_CHALLENGE/FROST_BITE_SUMMARY,,,,,14630|16986,,,,,,,,,,,0
16965,jup_ob_spore_control_complete,,ZOMBIE_CHALLENGE/EXTERMINATOR_DESC_1,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
16970,jup_ob_spore_regen_denied,,ZOMBIE_CHALLENGE/EXTERMINATOR_DESC_2,1,,,,,ui_menu_missions_tracking_radial_investigate,,,,,,,,,,,,,,,0
16643,jup_ob_exfil_schematic_exterminator,,ZOMBIE_CHALLENGE/EXTERMINATOR_DESC_3,1,,,,,ui_menu_missions_tracking_radial_loot,,,,,,,,,,,,,,,0
16640,jup_ob_exterminator_complete,ZOMBIE_CHALLENGE/EXTERMINATOR,,3,31285,2500,,ZOMBIE_CHALLENGE/EXTERMINATOR_SUMMARY,,,,,16965|16970|16643,,,,,,,,,,,0
16634,jup_factionmissiontier_ob_act2_tier5,,,3,,,,,,,,,14960|16629|16640,,,,,,,,46537,,,0
