item,brloot_plate_carrier_2,plate_carrier,1,1,8554,medium&loadout,100,,,,MP/BR_PLATE_CARRIER_2,,ui_mp_br_loot_icon_health_armor_satchel,,,,1,,,,,,,,,,1,,ping_loot_armorpouch,,ping_loot_confirm_armorpouch,,,,,0
item,brloot_plate_carrier_3,plate_carrier,2,1,8410,medium&loadout,200,,,,MP/BR_PLATE_CARRIER_3,,ui_mp_br_loot_icon_health_armor_satchel,br_legendary_loot_pickup,,,1,,,,,,,,,,1,brightGold,ping_loot_armorpouch,,ping_loot_confirm_armorpouch,,,,,0
item,brloot_armor_plate,health,0,1,8372,small&loadout,20,equip_armorplate,,,EQUIPMENT/ARMOR_PLATE_BR,,hud_icon_loot_armor_plate,iw9_br_pickup_armor,3,2,3,armor_plate,,1,,,,,,,1,,ping_loot_armor,,ping_loot_confirm_armor,,,,,0
item,brloot_plate_pouch,noDrop,4,1,8421,medium&powerful&loadout,150,,,,EQUIPMENT/BR_PLATE_POUCH,,ui_mp_br_loot_icon_health_armor_satchel,,,,1,armor_satchel,,,,,,,,,1,,ping_loot_armorpouch,,ping_loot_confirm_armorpouch,,,,,0
item,jup_armor_platecarrier_upgrade,plate_carrier,1,1,0,small,20,,,,EQUIPMENT/PLATE_CARRIER_UPGRADE,,hud_icon_loot_armor_heavy,iw9_br_pickup_armor,,,,armor_platecarrier_upgrade,,,,,,,,,,,ping_loot_armor,,ping_loot_confirm_armor,,,,,0
item,brloot_self_revive,revive,4,1,8548,small&loadout&powerful,1000,,,,MP_BR_INGAME/KIOSK_ITEM_SELF_REVIVE,,ui_mp_br_loot_icon_revive_item,br_legendary_loot_pickup,,,1,brloot_self_revive,,,,,,,,,1,brightGold,ping_loot_selfrevive,,ping_loot_confirm_selfrevive,,,,,0
item,cp_ascender_device,token,4,1,,small,0,,,,CP_WEAPON_BUY/ASCENDER,,hud_icon_equipment_ascender,br_legendary_loot_pickup,,,,cp_ascender_device,,,,,,,,,,brightGold,ping_loot_generic,,,,,,,0
item,cp_parachute_activator,token,4,1,,small,0,,,,CP_WEAPON_BUY/PARACHUTE_ACTIVATOR,,hud_icon_equipment_parachute,br_legendary_loot_pickup,,,,cp_parachute_activator,,,,,,,,,,brightGold,ping_loot_generic,,,,,,,0
item,brloot_munition_turret,munition,3,1,,nodrop,20,,,,KILLSTREAKS/MANUAL_TURRET,,hud_icon_killstreak_turret,br_legendary_loot_pickup,,4,1,manual_turret,,,,,,,,,1,brightGold,ping_pickup_generic,,,,,,,0
item,brloot_munition_jup_cruise_missile,munition,3,1,27330,nodrop,20,,,,KILLSTREAKS/CRUISE_PREDATOR,,hud_icon_killstreak_cruise_missile,br_legendary_loot_pickup,,4,1,cruise_missile,,,,,,,,,1,brightGold,ping_pickup_generic,,,,,,,0
item,brloot_munition_jup_auto_drone,munition,4,1,27337,nodrop,20,,,,KILLSTREAKS/AUTO_DRONE,,hud_icon_killstreak_auto_drone,br_legendary_loot_pickup,,4,1,auto_drone,,,,,,,,,1,brightGold,ping_pickup_generic,,,,,,,0
item,brloot_munition_jup_sentry,munition,3,1,27332,nodrop,20,,,,KILLSTREAKS/SENTRY,,hud_icon_killstreak_sentry,br_legendary_loot_pickup,,4,1,sentry,,,,,,,,,1,brightGold,ping_pickup_generic,,,,,,,0
item,brloot_munition_jup_assault_drone,munition,4,1,27256,nodrop,20,,,,KILLSTREAKS/ASSAULT_DRONE,,hud_icon_killstreak_drone_bomb,br_legendary_loot_pickup,,4,1,assault_drone,,,,,,,,,1,brightGold,ping_pickup_generic,,,,,,,0
item,brloot_munition_jup_hover_jet,munition,4,1,27336,nodrop,20,,,,KILLSTREAKS/HOVER_JET,,hud_icon_killstreak_hover_jet,br_legendary_loot_pickup,,4,1,hover_jet,,,,,,,,,1,brightGold,ping_pickup_generic,,,,,,,0
item,brloot_munition_jup_chopper_gunner,munition,4,1,27338,nodrop,80,,,,KILLSTREAKS/CHOPPER_GUNNER,,hud_icon_killstreak_chopper_gunner,br_legendary_loot_pickup,,4,1,chopper_gunner,,,,,,,,,1,brightGold,ping_pickup_generic,,,,,,,0
item,brloot_munition_jup_precision_airstrike,munition,4,1,27331,nodrop,30,,,,KILLSTREAKS/PRECISION_AIRSTRIKE,,hud_icon_killstreak_airstrike,br_legendary_loot_pickup,,4,1,precision_airstrike,,,,,,,,,1,brightGold,ping_pickup_generic,,,,,,,0
item,brloot_munition_jup_uav,munition,4,1,27255,nodrop,20,,,,KILLSTREAKS/UAV,,hud_icon_killstreak_uav,br_legendary_loot_pickup,,4,1,uav,,,,,,,,,1,brightGold,ping_pickup_generic,,,,,,,0
item,brloot_munition_jup_cluster_strike,munition,3,1,27329,nodrop,20,,,,KILLSTREAKS/TOMA_STRIKE,,hud_icon_killstreak_tomastrike,br_legendary_loot_pickup,,4,1,toma_strike,,,,,,,,,1,brightGold,ping_pickup_generic,,,,,,,0
item,brloot_munition_jup_switchblade_drone,munition,4,1,27504,nodrop,20,,,,KILLSTREAKS/SWITCHBLADE_DRONE,,jup_hud_icon_killstreaks_switchblade_drone,br_legendary_loot_pickup,,4,1,switchblade_drone,,,,,,,,,1,brightGold,ping_pickup_generic,,,,,,,0
item,brloot_munition_jup_missile_turret,munition,4,1,27356,nodrop,20,,,,KILLSTREAKS/MISSILE_TURRET,,hud_icon_killstreak_missile_turret,br_legendary_loot_pickup,,4,1,missile_turret,,,,,,,,,1,brightGold,ping_pickup_generic,,,,,,,0
item,brloot_munition_jup_cluster_spike,munition,4,1,27327,nodrop,20,,,,KILLSTREAKS/CLUSTER_SPIKE,,hud_icon_killstreak_clusterspike,br_legendary_loot_pickup,,4,1,cluster_spike,,,,,,,,,1,brightGold,ping_pickup_generic,,,,,,,0
item,brloot_offhand_atmine,lethal,1,1,27260,medium&loadout&nogulag,80,equip_at_mine,,,EQUIPMENT/ATMINE_BR,,hud_icon_equipment_at_mine,iw9_br_pickup_lethal,,2,4,equip_at_mine,,1,,,,,,,4,,ping_loot_equipment_proxmine,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_claymore,lethal,1,1,27250,small&loadout&nogulag,80,equip_claymore,,,EQUIPMENT/CLAYMORE_BR,,hud_icon_equipment_claymore,iw9_br_pickup_lethal,,2,4,equip_claymore,,1,,,,,,,4,,ping_loot_equipment_lethal_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_c4,lethal,2,1,27251,small&loadout,80,equip_c4,,,EQUIPMENT/C4,,hud_icon_equipment_c4,iw9_br_pickup_lethal,,2,4,equip_c4,,1,,,,,,,4,,ping_loot_equipment_lethal_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_frag,lethal,0,1,27087,small&loadout,80,equip_frag,,,EQUIPMENT/FRAG_BR,,hud_icon_equipment_frag,iw9_br_pickup_lethal,,2,4,equip_frag,,1,,,,,,,4,,ping_loot_equipment_lethal_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_molotov,lethal,2,1,27257,small&loadout,80,equip_molotov,,,EQUIPMENT/MOLOTOV_BR,,hud_icon_equipment_molotov,,,2,4,equip_molotov,,1,,,,,,,4,,ping_loot_equipment_lethal_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_semtex,lethal,0,1,27258,small&loadout,80,equip_semtex,,,EQUIPMENT/SEMTEX_BR,,hud_icon_equipment_semtex,,,2,4,equip_semtex,,1,,,,,,,4,,ping_loot_equipment_semtex,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_thermite,lethal,2,1,27261,small&loadout,80,equip_thermite,,,EQUIPMENT/THERMITE_BR,,hud_icon_equipment_thermite,iw9_br_pickup_lethal,,2,4,equip_thermite,,1,,,,,,,4,,ping_loot_equipment_thermite,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_throwingknife,lethal,3,1,27259,small&loadout,80,equip_throwing_knife,,,EQUIPMENT/THROWING_KNIFE_BR,,hud_icon_equipment_throwing_knife,iw9_br_pickup_knife,,2,4,equip_throwing_knife,,1,,,,,,,4,,ping_loot_equipment_throwingknife,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_throwingknife_fire,lethal,3,1,9109,small&noSpawn,80,equip_throwing_knife_fire,,,EQUIPMENT/THROWING_KNIFE_BR,,hud_icon_equipment_throwing_knife,iw9_br_pickup_knife,,2,4,equip_throwing_knife_fire,,1,,,,,,,4,,ping_loot_equipment_throwingknife,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_bunkerbuster,lethal,3,1,27302,small&loadout,80,equip_bunkerbuster,,,EQUIPMENT/BUNKERBUSTER,,hud_icon_equipment_bunker_buster,iw9_br_pickup_lethal,,2,2,equip_bunkerbuster,,1,,,,,,,2,,ping_loot_equipment_lethal_generic,ping_loot_confirm_generic,,,,,,0
item,brloot_health_adrenaline,tactical,0,1,27268,small&loadout,50,equip_adrenaline,,,EQUIPMENT/ADRENALINE_BR,,hud_icon_equipment_stim,,,2,2,equip_adrenaline,,1,,,,,,,2,,ping_loot_equipment_stim,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_binoculars,tactical,0,1,27291,small&loadout&nogulag,80,equip_binoculars,,,EQUIPMENT/BINOCULARS,,hud_icon_equipment_spotter_scope,,2,2,1,equip_binoculars,,,,,,,,,1,,ping_loot_equipment_spotterscope,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_concussion,tactical,1,1,27263,small&loadout,80,equip_concussion,,,EQUIPMENT/CONCUSSION_BR,,hud_icon_equipment_stun,iw9_br_pickup_tactical,,2,4,equip_concussion,,1,,,,,,,4,,ping_loot_equipment_stun,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_decoy,tactical,0,1,27269,small&loadout,80,equip_decoy,,,EQUIPMENT/DECOY_BR,,hud_icon_equipment_decoy,iw9_br_pickup_tactical,,2,4,equip_decoy,,1,,,,,,,4,,ping_loot_equipment_decoy,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_flash,tactical,1,1,27262,small&loadout,80,equip_flash,,,EQUIPMENT/FLASH_BR,,hud_icon_equipment_flash,iw9_br_pickup_tactical,,2,4,equip_flash,,1,,,,,,,4,,ping_loot_equipment_flashbang,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_gas,tactical,0,1,27267,small&loadout,80,equip_gas_grenade,,,EQUIPMENT/GAS_BR,,hud_icon_equipment_gas,iw9_br_pickup_tactical,,2,4,equip_gas_grenade,,1,,,,,,,4,,ping_loot_equipment_gas,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_heartbeatsensor,tactical,3,1,27266,small&loadout&nogulag,80,equip_hb_sensor,,,EQUIPMENT/HEARTBEATSENSOR_BR,,hud_icon_equipment_hb_sensor,,2,2,1,equip_hb_sensor,,,,,,,,,1,,ping_loot_equipment_heartbeatsensor,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_smoke,tactical,1,1,27264,small&loadout&nogulag,80,equip_smoke,,,EQUIPMENT/SMOKE,,hud_icon_equipment_smoke,iw9_br_pickup_tactical,,2,4,equip_smoke,,1,,,,,,,4,,ping_loot_equipment_smoke,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_snapshot,tactical,2,1,27265,small&loadout,80,equip_snapshot_grenade,,,EQUIPMENT/SNAPSHOT_BR,,hud_icon_equipment_snapshot,iw9_br_pickup_tactical,,2,4,equip_snapshot_grenade,,1,,,,,,,4,,ping_loot_equipment_snapshot,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_geigercounter,tactical,5,1,27296,small&loadout&nogulag,80,equip_geigercounter,,,EQUIPMENT/GEIGER_COUNTER,,hud_icon_equipment_geiger,,2,2,1,equip_geigercounter,,,,,,,,,1,,ping_loot_equipment_tactical_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_shockstick,tactical,1,1,27299,small&loadout,80,equip_shockstick,,,EQUIPMENT/SHOCK_STICK,,hud_icon_equipment_shock_stick,iw9_br_pickup_tactical,2,2,4,equip_shockstick,,,,,,,,,4,,ping_loot_equipment_shockstick,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_jup_bottle,tactical,0,1,27312,small&loadout,,equip_bottle,,,EQUIPMENT/BOTTLE,,hud_icon_equipment_bottle,,2,2,4,equip_bottle,,,,,,,,,4,,ping_loot_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_battlerage,tactical,1,1,27294,small&loadout,80,equip_battlerage,,,EQUIPMENT/BATTLE_RAGE,,hud_icon_equipment_battlerage,iw9_br_pickup_tactical,,2,2,equip_battlerage,,1,,,,,,,2,,ping_loot_equipment_tactical_generic,ping_loot_confirm_generic,,,,,,0
item,brloot_offhand_jup_rfid,tactical,5,1,28025,small&loadout&nogulag,80,equip_rfid,,,EQUIPMENT/RFID_READER,,hud_icon_equipment_geiger,,2,2,1,equip_rfid,,,,,,,,,1,,ping_loot_equipment_tactical_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_offhand_tracker,tactical,1,1,27307,small&loadout,80,equip_tracker_grenade,,,EQUIPMENT/TRACKER_GRENADE,EQUIPMENT/TRACKER_GRENADE_DESC,hud_icon_equipment_snapshot,iw9_br_pickup_tactical,2,2,1,equip_tracker_grenade,,,,,,,,,1,,ping_loot_equipment_shockstick,ping_loot_confirm_generic,,,,,,0
item,brloot_offhand_trophysystem,super,2,1,27416,medium&loadout,120,equip_trophy,,,EQUIPMENT/TROPHY,,hud_icon_fieldupgrade_trophy,,4,2,1,super_trophy,,,,,,,,,1,,ping_loot_fieldupgrade_trophy,,ping_loot_confirm_fieldupgrade,,,,,0
item,brloot_super_munitionsbox,super,2,1,27420,medium&loadout&ammo_or_armor_box&nogulag,120,equip_munitionsbox,,,EQUIPMENT/AMMO_DROP,,hud_icon_fieldupgrade_ammo_box,,4,2,1,super_ammo_drop,,,,,,,,,1,,ping_loot_fieldupgrade_ammobox,,ping_loot_confirm_fieldupgrade,,,,,0
item,brloot_super_armorbox,super,2,1,27425,medium&loadout&ammo_or_armor_box&nogulag,120,equip_armorbox,,,EQUIPMENT/ARMOR_DROP,,hud_icon_fieldupgrade_armor_box,,4,2,1,super_armor_drop,,,,,,,,,1,,ping_loot_fieldupgrade_armorbox,,ping_loot_confirm_fieldupgrade,,,,,0
item,brloot_offhand_advancedsupplydrop,super,5,1,27424,medium&loadout&nogulag,120,equip_advanced_supply_drop,,,EQUIPMENT/ADVANCED_SUPPLY_DROP,,ui_mp_br_loot_icon_equipment_requisition_airdrop,,4,2,1,super_supply_drop,,,,,,,,,1,,ping_loot_fieldupgrade_loadoutdrop,,ping_loot_confirm_fieldupgrade,,,,,0
item,brloot_super_emppulse,super,2,1,27430,medium&loadout&nogulag,120,equip_emppulse,,,SUPER_MP/DDOS,,hud_icon_fieldupgrade_emp,,4,2,1,super_emp_pulse,,,,,,,,,1,,ping_loot_fieldupgrade_emppulse,,ping_loot_confirm_fieldupgrade,,,,,0
item,brloot_super_tacticalcamera,super,2,1,27427,medium&loadout,120,equip_tacticalcamera,,,EQUIPMENT/TAC_CAMERA,,hud_icon_fieldupgrade_tac_cam,,4,2,1,super_tac_camera,,,,,,,,,1,,ping_loot_fieldupgrade_taccamera,,ping_loot_confirm_fieldupgrade,,,,,0
item,brloot_super_stimpistol,super,4,1,27432,medium&loadout&nogulag&nodmz,120,equip_stimpistol,,,WEAPON/PI_STIMPISTOL,,hud_icon_fieldupgrade_stim_pistol,,4,2,1,super_stimpistol,,,,,,,,,1,,ping_loot_fieldupgrade_stimpistol,,ping_loot_confirm_fieldupgrade,,,,,0
item,brloot_nvg,nvg,5,1,8396,nodrop,120,,,,MP/DMZ_NVG,,hud_icon_equipment_nvg,,,,1,,,,,,,,,,1,,ping_loot_nvgs,,ping_loot_confirm_fieldupgrade,,,,,0
item,brloot_offhand_deployed_decoy,super,0,1,27438,medium&loadout,80,equip_deployed_decoy,,,EQUIPMENT/DEPLOYED_DECOY,,hud_icon_fieldupgrade_inflatable_decoy,iw9_br_pickup_tactical,4,2,1,super_deployed_decoy,,,,,,,,,1,,ping_loot_fieldupgrade_inflatabledecoy,,ping_loot_confirm_fieldupgrade,,,,,0
item,brloot_super_recondrone,super,1,1,27411,medium&loadout&nogulag,120,equip_recondrone,,,EQUIPMENT/RECONDRONE_BR,,hud_icon_fieldupgrade_drone_recon,,4,2,1,super_recon_drone,,,,,,,,,1,,ping_loot_fieldupgrade_recondrone,,ping_loot_confirm_fieldupgrade,,,,,0
item,brloot_super_heartbeatsensor,super,3,1,27442,small&loadout&nogulag,80,equip_hb_sensor,,,EQUIPMENT/HEARTBEATSENSOR_BR,,hud_icon_equipment_hb_sensor,,2,2,1,super_hb_sensor,,,,,,,,,1,,ping_loot_equipment_heartbeatsensor,,ping_loot_confirm_generic,,,,,0
item,brloot_super_sonarpulse,super,2,1,27429,small&loadout&nogulag&brPowerItem,120,equip_sonar_pulse,,,SUPER_CP/SNAPSHOT_PULSE,,hud_icon_fieldupgrade_sonar_pulse,,4,2,1,super_sonar_pulse,,,,,,,,,1,,ping_loot_fieldupgrade_emppulse,,ping_loot_confirm_fieldupgrade,,,,,0
item,brloot_super_suppressionrounds,super,5,1,27428,medium&loadout&nogulag&nobr,120,equip_suppression_rounds,,,SUPER_MP/SUPPRESSION_ROUNDS,,hud_icon_fieldupgrade_apr,,4,2,1,super_suppression_rounds,,,,,,,,,1,,ping_loot_fieldupgrade_aprounds,ping_loot_confirm_fieldupgrade,,,,,,0
item,brloot_super_nvg,super,5,1,28178,nodrop,120,equip_nvg,,,EQUIPMENT/NVG,,hud_icon_equipment_nvg,,,,1,super_nvg,,,,,,,,,1,,ping_loot_nvgs,,ping_loot_confirm_fieldupgrade,,,,,0
item,br_loot_cache,cache,1,1,,nodrop,,,,,MP/BR_LOOT_CACHE,,hud_icon_loot_br_crate,,4,2,1,,,,,,,,,,,,ping_loot_generic,,ping_cache_confirm,,,,,0
item,brloot_specialist_bonus,noDrop,4,1,,nodrop,,,,,MP/BR_SPECIALISTBONUS,,icon_perk_slot_specialist_ui,br_legendary_loot_pickup,,,,,,,,,,,,,,brightGold,ping_loot_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_rock,noDrop,0,1,27285,nodrop,,equip_rock,,,EQUIPMENT/ROCK,,ui_mp_br_loot_icon_gulag_rock,,1,2,4,,,,,,,,,,,,ping_loot_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_weapon_generic_me,weapon,10,,11355,medium&nodrop,,iw9_me_knife,,,MP/BR_TYPE_GENERIC_ME,,icon_weapon_ar_mike4,,,,1,,,,,,,,,,1,,ping_loot_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_weapon_generic_pi,weapon,10,,11307,medium&nodrop,,iw9_pi_golf17,,,MP/BR_TYPE_GENERIC_PI,,icon_weapon_ar_mike4,,,,1,,,,,,,,,,1,,ping_loot_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_weapon_generic_sh,weapon,10,,11356,medium&nodrop,,iw9_sh_mbravo,,,MP/BR_TYPE_GENERIC_SH,,icon_weapon_ar_mike4,,,,1,,,,,,,,,,1,,ping_loot_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_weapon_generic_sm,weapon,10,,11338,medium&nodrop,,iw9_sm_mpapa5,,,MP/BR_TYPE_GENERIC_SM,,icon_weapon_ar_mike4,,,,1,,,,,,,,,,1,,ping_loot_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_weapon_generic_ar,weapon,10,,11354,medium&nodrop,,iw9_ar_mike4,,,MP/BR_TYPE_GENERIC_AR,,icon_weapon_ar_mike4,,,,1,,,,,,,,,,1,,ping_loot_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_weapon_generic_lm,weapon,10,,11303,medium&nodrop,,iw9_lm_ngolf7,,,MP/BR_TYPE_GENERIC_LM,,icon_weapon_ar_mike4,,,,1,,,,,,,,,,1,,ping_loot_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_weapon_generic_dm,weapon,10,,11329,medium&nodrop,,iw9_dm_sbeta,,,MP/BR_TYPE_GENERIC_DM,,icon_weapon_ar_mike4,,,,1,,,,,,,,,,1,,ping_loot_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_weapon_generic_sn,weapon,10,,11358,medium&nodrop,,iw9_sn_limax,,,MP/BR_TYPE_GENERIC_SN,,icon_weapon_ar_mike4,,,,1,,,,,,,,,,1,,ping_loot_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_weapon_generic_la,weapon,10,,11351,medium&nodrop,,iw9_la_rpapa7,,,MP/BR_TYPE_GENERIC_LA,,icon_weapon_ar_mike4,,,,1,,,,,,,,,,1,,ping_loot_generic,,ping_loot_confirm_generic,,,,,0
item,brloot_weapon_generic_kn,weapon,10,,11355,medium&nodrop,,iw9_me_knife,,,MP/BR_TYPE_GENERIC_KN,,icon_weapon_ar_mike4,,,,1,,,,,,,,,,1,,ping_loot_generic,,ping_loot_confirm_generic,,,,,0
raritydef,0,,227,225,225,vfx/iw8_br/gameplay/vfx_br_item_drop_white,,vfx/iw8_br/gameplay/vfx_br_item_take_white,#common,,,,,,,,,,,,,,,,,,,,,,,,,,,0
raritydef,1,,30,255,0,vfx/iw8_br/gameplay/vfx_br_money_drop_green,,vfx/iw8_br/gameplay/vfx_br_money_take_green,#uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,0
raritydef,2,,0,112,221,vfx/iw8_br/gameplay/vfx_br_money_drop_blue,,vfx/iw8_br/gameplay/vfx_br_money_take_blue,#rare,,,,,,,,,,,,,,,,,,,,,,,,,,,0
raritydef,3,,163,53,238,vfx/iw8_br/gameplay/vfx_br_money_drop_purple,,vfx/iw8_br/gameplay/vfx_br_money_take_purple,#epic,,,,,,,,,,,,,,,,,,,,,,,,,,,0
raritydef,4,,255,128,0,vfx/iw8_br/gameplay/vfx_br_item_drop_orange,,vfx/iw8_br/gameplay/vfx_br_item_take_gold,#legendary,,,,,,,,,,,,,,,,,,,,,,,,,,,0
raritydef,5,,255,221,0,vfx/iw8_br/gameplay/vfx_br_item_drop_red,,vfx/iw8_br/gameplay/vfx_br_item_take_red,#CUSTOM - NOT USED IN LOOT,,,,,,,,,,,,,,,,,,,,,,,,,,,0
raritydef,6,,255,0,212,vfx/iw8_br/gameplay/vfx_br_item_drop_gold,,vfx/iw8_br/gameplay/vfx_br_item_take_gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
