mp_catedral,LUA_MENU/MAPNAME_CATEDRAL,LUA_MENU/MAPNAME_CATEDRAL,,0.45,205,542,0,0,0.004,ICORPS,USMC,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_catedral_bg_preview,loading_mp_catedral_bg,0,LUA_MENU/MAPNAME_CATEDRAL,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,MP_CHYRON/MP_CATEDRAL_ALLIES_1,MP_CHYRON/MP_CATEDRAL_ALLIES_2,MP_CHYRON/MP_CATEDRAL_ALLIES_3,MP_CHYRON/MP_CATEDRAL_ALLIES_4,MP_CHYRON/MP_CATEDRAL_AXIS_1,MP_CHYRON/MP_CATEDRAL_AXIS_2,MP_CHYRON/MP_CATEDRAL_AXIS_3,MP_CHYRON/MP_CATEDRAL_AXIS_4,0
mp_caves_afghan,LUA_MENU/MAPNAME_CAVES,LUA_MENU/MAPNAME_CAVES,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,LUA_MENU/MAPNAME_CAVES,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_crossing,LUA_MENU/MAPNAME_CROSSING,LUA_MENU/MAPNAME_CROSSING,,0.45,205,542,0,0,0.004,ZVIR,USMC,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_crossing_bg_preview,loading_mp_crossing_bg,0,LUA_MENU/MAPNAME_CROSSING,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,MP_CHYRON/MP_CROSSING_ALLIES_1,MP_CHYRON/MP_CROSSING_ALLIES_2,MP_CHYRON/MP_CROSSING_ALLIES_3,MP_CHYRON/MP_CROSSING_ALLIES_4,MP_CHYRON/MP_CROSSING_AXIS_1,MP_CHYRON/MP_CROSSING_AXIS_2,MP_CHYRON/MP_CROSSING_AXIS_3,MP_CHYRON/MP_CROSSING_AXIS_4,0
mp_cruce,LUA_MENU/MAPNAME_CRUCE,LUA_MENU/MAPNAME_CRUCE,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,LUA_MENU/MAPNAME_CRUCE,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_crypto,LUA_MENU/MAPNAME_CRYPTO,LUA_MENU/MAPNAME_CRYPTO,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,LUA_MENU/MAPNAME_CRYPTO,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_davos,LUA_MENU/MAPNAME_DAVOS,LUA_MENU/MAPNAME_DAVOS,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,loading_mp_davos_bg_preview,loading_mp_davos_bg,0,LUA_MENU/MAPNAME_DAVOS,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_dogtown,LUA_MENU/MAPNAME_DOGTOWN,LUA_MENU/MAPNAME_DOGTOWN,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,loading_mp_dtown_gw_bg_preview,loading_mp_dtown_gw_bg,0,LUA_MENU/MAPNAME_DOGTOWN,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_egypt,LUA_MENU/MAPNAME_EGYPT,LUA_MENU/MAPNAME_EGYPT,,0.45,205,542,0,0,0.004,ICORPS,SAS,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_embassy_bg_preview,loading_mp_embassy_bg,0,LUA_MENU/MAPNAME_EGYPT,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_embassy,LUA_MENU/MAPNAME_EMBASSY,LUA_MENU/MAPNAME_EMBASSY,,0.45,205,542,0,0,0.004,ICORPS,SAS,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_embassy_bg_preview,loading_mp_embassy_bg,0,LUA_MENU/MAPNAME_EMBASSY,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,MP_CHYRON/MP_EMBASSY_ALLIES_1,MP_CHYRON/MP_EMBASSY_ALLIES_2,MP_CHYRON/MP_EMBASSY_ALLIES_3,MP_CHYRON/MP_EMBASSY_ALLIES_4,MP_CHYRON/MP_EMBASSY_AXIS_1,MP_CHYRON/MP_EMBASSY_AXIS_2,MP_CHYRON/MP_EMBASSY_AXIS_3,MP_CHYRON/MP_EMBASSY_AXIS_4,0
mp_exhume,LUA_MENU/MAPNAME_EXHUME,LUA_MENU/MAPNAME_EXHUME,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,LUA_MENU/MAPNAME_EXHUME,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_farm_18,LUA_MENU/MAPNAME_FARM_18,LUA_MENU/MAPNAME_FARM_18,,0.45,205,542,0,0,0.004,RUSF,GRP9,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_farm_18_bg_preview,loading_mp_farm_18_bg,0,LUA_MENU/MAPNAME_FARM_18,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,MP_CHYRON/MP_FARM_18_ALLIES_1,MP_CHYRON/MP_FARM_18_ALLIES_2,MP_CHYRON/MP_FARM_18_ALLIES_3,MP_CHYRON/MP_FARM_18_ALLIES_4,MP_CHYRON/MP_FARM_18_AXIS_1,MP_CHYRON/MP_FARM_18_AXIS_2,MP_CHYRON/MP_FARM_18_AXIS_3,MP_CHYRON/MP_FARM_18_AXIS_4,0
mp_favela,LUA_MENU/MAPNAME_FAVELA,LUA_MENU/MAPNAME_FAVELA,,0.6,205,542,0,-0.01,-0.008,SABF,SAS,SAS,RUSF,FIVE,SIX,FREE,1,,3000,5000,image_mp_map_templogo,loading_mp_fort_bg,0,LUA_MENU/MAPNAME_FAVELA,,DXR_OFF,,1,0,1125,3500,1,,-0.01,-0.008,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_favela2_gw,LUA_MENU/MAPNAME_FAVELA,LUA_MENU/MAPNAME_FAVELA,,0.6,205,542,0,-0.01,-0.008,SABF,SAS,SAS,RUSF,FIVE,SIX,FREE,1,,3000,5000,image_mp_map_templogo,loading_mp_fort_bg,0,LUA_MENU/MAPNAME_FAVELA,,DXR_OFF,,1,0,1125,3500,1,,-0.01,-0.008,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_firingrange,,,,,,,,,,RUSF,SAS,,,,,,,,,,image_mp_map_templogo,,0,,,DXR_OFF,,1,0,,,1,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_floating_bay,LUA_MENU/MAPNAME_FLOATING_BAY,LUA_MENU/MAPNAME_FLOATING_BAY,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,LUA_MENU/MAPNAME_FLOATING_BAY,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_fort,LUA_MENU/MAPNAME_FORT,LUA_MENU/MAPNAME_FORT,,0.45,205,542,0,0,0.004,RUSF,USMC,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_fort_bg_preview,loading_mp_fort_bg,0,LUA_MENU/MAPNAME_FORT,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,MP_CHYRON/MP_FORT_ALLIES_1,MP_CHYRON/MP_FORT_ALLIES_2,MP_CHYRON/MP_FORT_ALLIES_3,MP_CHYRON/MP_FORT_ALLIES_4,MP_CHYRON/MP_FORT_AXIS_1,MP_CHYRON/MP_FORT_AXIS_2,MP_CHYRON/MP_FORT_AXIS_3,MP_CHYRON/MP_FORT_AXIS_4,0
mp_fort_6v6_dev,LUA_MENU/MAPNAME_FORT,LUA_MENU/MAPNAME_FORT,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,LUA_MENU/MAPNAME_FORT,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,MP_CHYRON/MP_FORT_ALLIES_1,MP_CHYRON/MP_FORT_ALLIES_2,MP_CHYRON/MP_FORT_ALLIES_3,MP_CHYRON/MP_FORT_ALLIES_4,MP_CHYRON/MP_FORT_AXIS_1,MP_CHYRON/MP_FORT_AXIS_2,MP_CHYRON/MP_FORT_AXIS_3,MP_CHYRON/MP_FORT_AXIS_4,0
mp_futbol,LUA_MENU/MAPNAME_FUTBOL,LUA_MENU/MAPNAME_FUTBOL,,0.45,205,542,0,0,0.004,EASIMA,ALMAS,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_futbol_bg_preview,loading_mp_futbol_bg,0,LUA_MENU/MAPNAME_FUTBOL,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_hackney_yard,LUA_MENU/MAPNAME_HACKNEY_YARD,LUA_MENU/MAPNAME_HACKNEY_YARD,1,0.45,205,542,0,0.002,-0.01,SIX,SAS,USMC,SABF,FIVE,RUSF,FREE,,,,,image_mp_map_templogo,loading_mp_fort_bg,0,LUA_MENU/MAPNAME_HACKNEY_YARD,,DXR_ON,,1,10,550,3500,1,,0.056,-0.057,1,1,1,1,1,12000,2000,4000,15000,2000,,MP_CHYRON/MP_HACKNEY_YARD_ALLIES_1,MP_CHYRON/MP_HACKNEY_YARD_ALLIES_2,MP_CHYRON/MP_HACKNEY_YARD_ALLIES_3,MP_CHYRON/MP_HACKNEY_YARD_ALLIES_4,MP_CHYRON/MP_HACKNEY_YARD_AXIS_1,MP_CHYRON/MP_HACKNEY_YARD_AXIS_2,MP_CHYRON/MP_HACKNEY_YARD_AXIS_3,MP_CHYRON/MP_HACKNEY_YARD_AXIS_4,0
mp_hackney_am,LUA_MENU/MAPNAME_HACKNEY_AM,LUA_MENU/MAPNAME_HACKNEY_AM,,0.45,205,542,0,0.002,-0.01,SIX,SAS,USMC,SABF,FIVE,RUSF,FREE,,,,,image_mp_map_templogo,loading_mp_fort_bg,0,LUA_MENU/MAPNAME_HACKNEY_AM,,DXR_ON,,1,11,550,3500,1,,0.056,-0.057,1,1,1,1,1,12000,2000,4000,15000,2000,,MP_CHYRON/MP_HACKNEY_AM_ALLIES_1,MP_CHYRON/MP_HACKNEY_AM_ALLIES_2,MP_CHYRON/MP_HACKNEY_AM_ALLIES_3,MP_CHYRON/MP_HACKNEY_AM_ALLIES_4,MP_CHYRON/MP_HACKNEY_AM_AXIS_1,MP_CHYRON/MP_HACKNEY_AM_AXIS_2,MP_CHYRON/MP_HACKNEY_AM_AXIS_3,MP_CHYRON/MP_HACKNEY_AM_AXIS_4,0
mp_iw9_audprop,LUA_MENU/MAPNAME_AUDPROP,LUA_MENU/MAPNAME_AUDPROP,,0.45,205,542,0,0.002,-0.01,SIX,SAS,USMC,SABF,FIVE,RUSF,FREE,,,,,image_mp_map_templogo,loading_mp_fort_bg,0,LUA_MENU/MAPNAME_AUDPROP,,DXR_ON,,1,11,550,3500,1,,0.056,-0.057,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_grandprix_pm_2,LUA_MENU/MAPNAME_GRANDPRIX,LUA_MENU/MAPNAME_GRANDPRIX,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_grandprix_pm_2_bg_preview,loading_mp_grandprix_pm_2_bg,0,LUA_MENU/MAPNAME_GRANDPRIX,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,MP_CHYRON/MP_GRANDPRIX_ALLIES_1,MP_CHYRON/MP_GRANDPRIX_ALLIES_2,MP_CHYRON/MP_GRANDPRIX_ALLIES_3,MP_CHYRON/MP_GRANDPRIX_ALLIES_4,MP_CHYRON/MP_GRANDPRIX_AXIS_1,MP_CHYRON/MP_GRANDPRIX_AXIS_2,MP_CHYRON/MP_GRANDPRIX_AXIS_3,MP_CHYRON/MP_GRANDPRIX_AXIS_4,0
mp_gulag_caves,LUA_MENU/MAPNAME_GULAG_CAVES,LUA_MENU/MAPNAME_GULAG_CAVES,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,LUA_MENU/MAPNAME__GULAG_CAVES,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_historic_gw,LUA_MENU/MAPNAME_HISTORIC,LUA_MENU/MAPNAME_HISTORIC,,0.45,205,542,0,0,0.004,ICORPS,USMC,SAS,ZVIR,ICORPS,GRP9,FREE,1,,3000,5000,loading_mp_historic_gw_bg_preview,loading_mp_historic_gw_bg,0,LUA_MENU/MAPNAME_HISTORIC,25000,DXR_OFF,,1,0,,,1,,,,1.5,1.5,1.5,1.5,1.5,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_historic_gw2,LUA_MENU/MAPNAME_HISTORIC,LUA_MENU/MAPNAME_HISTORIC,,0.45,205,542,0,0,0.004,ICORPS,USMC,SAS,ZVIR,ICORPS,GRP9,FREE,1,,3000,5000,loading_mp_historic_gw_bg_preview,loading_mp_historic_gw_bg,0,LUA_MENU/MAPNAME_HISTORIC,25000,DXR_OFF,,1,0,,,1,,,,1.5,1.5,1.5,1.5,1.5,12000,2000,4000,15000,2000,,MP_CHYRON/MP_HISTORIC_ALLIES_1,MP_CHYRON/MP_HISTORIC_ALLIES_2,MP_CHYRON/MP_HISTORIC_ALLIES_3,MP_CHYRON/MP_HISTORIC_ALLIES_4,MP_CHYRON/MP_HISTORIC_AXIS_1,MP_CHYRON/MP_HISTORIC_AXIS_2,MP_CHYRON/MP_HISTORIC_AXIS_3,MP_CHYRON/MP_HISTORIC_AXIS_4,0
mp_historic_dev,LUA_MENU/MAPNAME_HISTORIC,LUA_MENU/MAPNAME_HISTORIC,,,,,,,,ICORPS,USMC,SAS,ZVIR,ICORPS,GRP9,FREE,1,,3000,5000,loading_mp_historic_gw_bg_preview,loading_mp_historic_gw_bg,0,LUA_MENU/MAPNAME_HISTORIC,25000,DXR_OFF,,1,0,,,1,,,,1.5,1.5,1.5,1.5,1.5,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_hydro,LUA_MENU/MAPNAME_HYDRO,LUA_MENU/MAPNAME_HYDRO,,0.45,205,542,0,0,0.004,ZVIR,GRP9,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_hydro_bg_preview,loading_mp_hydro_bg,0,LUA_MENU/MAPNAME_HYDRO,,DXR_ON,,0,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,MP_CHYRON/MP_HYDRO_ALLIES_1,MP_CHYRON/MP_HYDRO_ALLIES_2,MP_CHYRON/MP_HYDRO_ALLIES_3,MP_CHYRON/MP_HYDRO_ALLIES_4,MP_CHYRON/MP_HYDRO_AXIS_1,MP_CHYRON/MP_HYDRO_AXIS_2,MP_CHYRON/MP_HYDRO_AXIS_3,MP_CHYRON/MP_HYDRO_AXIS_4,0
mp_hydro_dev,LUA_MENU/MAPNAME_HYDRO_DEV,LUA_MENU/MAPNAME_HYDRO_DEV,,0.45,205,542,0,0,0.004,ZVIR,GRP9,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,image_mp_map_templogo,loading_mp_hydro_bg,0,LUA_MENU/MAPNAME_HYDRO_DEV,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_invasion,LUA_MENU/MAPNAME_INVASION,LUA_MENU/MAPNAME_INVASION,,0.6,205,542,0,-0.01,-0.008,SABF,SAS,SAS,RUSF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_fort_bg,0,LUA_MENU/MAPNAME_INVASION,,DXR_OFF,,1,0,1125,3500,1,,-0.01,-0.008,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_intercept,LUA_MENU/MAPNAME_INTERCEPT,LUA_MENU/MAPNAME_INTERCEPT,,0.6,205,542,0,-0.01,-0.008,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,loading_mp_intercept_bg_preview,loading_mp_intercept_bg,0,LUA_MENU/MAPNAME_INTERCEPT,,DXR_OFF,,0,0,1125,3500,1,,-0.01,-0.008,1,1,1,1,1,12000,2000,4000,15000,2000,,MP_CHYRON/MP_INTERCEPT_ALLIES_1,MP_CHYRON/MP_INTERCEPT_ALLIES_2,MP_CHYRON/MP_INTERCEPT_ALLIES_3,MP_CHYRON/MP_INTERCEPT_ALLIES_4,MP_CHYRON/MP_INTERCEPT_AXIS_1,MP_CHYRON/MP_INTERCEPT_AXIS_2,MP_CHYRON/MP_INTERCEPT_AXIS_3,MP_CHYRON/MP_INTERCEPT_AXIS_4,0
mp_jup_bigmap,LUA_MENU/MAPNAME_JUP_BIGMAP,LUA_MENU/MAPNAME_JUP_BIGMAP,,,,,,,,RUSF,SAS,RUSF,SAS,RUSF,SAS,FREE,1,,,,loading_mp_jup_bigmap_bg_preview,loading_mp_jup_bigmap_bg,0,LUA_MENU/MAPNAME_JUP_BIGMAP,,DXR_OFF,,1,0,,,1,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,MP_CHYRON/MP_JUP_BIGMAP_ALLIES_1,MP_CHYRON/MP_JUP_BIGMAP_ALLIES_2,MP_CHYRON/MP_JUP_BIGMAP_ALLIES_3,MP_CHYRON/MP_JUP_BIGMAP_ALLIES_4,MP_CHYRON/MP_JUP_BIGMAP_AXIS_1,MP_CHYRON/MP_JUP_BIGMAP_AXIS_2,MP_CHYRON/MP_JUP_BIGMAP_AXIS_3,MP_CHYRON/MP_JUP_BIGMAP_AXIS_4,0
mp_jup_bigmap_wz2,LUA_MENU/MAPNAME_JUP_BIGMAP,LUA_MENU/MAPNAME_JUP_BIGMAP,,,,,,,,RUSF,SAS,RUSF,SAS,RUSF,SAS,FREE,1,,,,loading_mp_jup_bigmap_bg_preview,loading_mp_jup_bigmap_bg,0,LUA_MENU/MAPNAME_JUP_BIGMAP,,DXR_OFF,,1,0,,,1,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,MP_CHYRON/MP_JUP_BIGMAP_ALLIES_1,MP_CHYRON/MP_JUP_BIGMAP_ALLIES_2,MP_CHYRON/MP_JUP_BIGMAP_ALLIES_3,MP_CHYRON/MP_JUP_BIGMAP_ALLIES_4,MP_CHYRON/MP_JUP_BIGMAP_AXIS_1,MP_CHYRON/MP_JUP_BIGMAP_AXIS_2,MP_CHYRON/MP_JUP_BIGMAP_AXIS_3,MP_CHYRON/MP_JUP_BIGMAP_AXIS_4,0
mp_iw9_greenbox,LUA_MENU/MAPNAME_GREENBOX,LUA_MENU/MAPNAME_GREENBOX,,0.45,205,542,0,0,0.004,ZVIR,GRP9,SAS,ZVIR,ICORPS,GRP9,FREE,,,,,loading_mp_hydro_bg_preview,loading_mp_hydro_bg,0,LUA_MENU/MAPNAME_GREENBOX,,DXR_ON,,1,0,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_jup_ob_proto,,,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_jup_st_a,,,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_jup_st_b,,,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_jup_st_c,,,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_jup_st_d,,,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_jup_st_e,,,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_jup_st_f,,,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_jup_st_g,,,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_jup_st_h,,,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
mp_jup_st_i,,,,,,,,,,,,,,,,,1,,,,image_mp_map_templogo,,0,,,,,,,,,,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,,,,,,,,,0
