14912,iw9_ch_daily_p2_weapon_kills_sniper_hs_1,0
14913,iw9_ch_daily_p2_weapon_kills_battle_riffle_1,0
14914,iw9_ch_daily_p2_weapon_kills_battle_riffle_hs_1,0
387,iw9_ch_daily_p2_weapon_kills_launcher,0
409,iw9_ch_daily_p2_weapon_kills_lm,0
14915,iw9_ch_daily_p2_weapon_kills_lm_hs_1,0
2008,iw9_ch_daily_p3_fieldupgrade_kills_using_dead_silence,0
4012,iw9_ch_daily_p3_fieldupgrade_respawn_using_tactical_insertion,0
7369,iw9_ch_daily_p3_fieldupgrade_destroy_projectile_with_trophy,0
774,iw9_ch_daily_p3_lethals_kills_frag,0
138,iw9_ch_daily_p3_lethals_kills_semtex,0
365,iw9_ch_daily_p3_lethals_kills_molotov,0
1797,iw9_ch_daily_p3_lethals_kills_claymore,0
780,iw9_ch_daily_p3_lethals_kills_throwing_knife,0
47,iw9_ch_daily_p3_lethals_knife_proximity_mine,0
3867,iw9_ch_daily_p3_perks_kills_using_battle_hardened,0
584,iw9_ch_daily_p3_perks_kills_using_cold_blooded,0
1074,iw9_ch_daily_p3_perks_kills_using_muntitions,0
3890,iw9_ch_daily_p3_tacticals_blind_flash_grenade,0
14916,iw9_ch_daily_p3_tacticals_spot_snapshot_grenade_1,0
146,iw9_ch_daily_p1_general_assists,0
652,iw9_ch_daily_p1_general_killstreak_3,0
362,iw9_ch_daily_p2_weapon_kills_dmr,0
14917,iw9_ch_daily_p2_weapon_kills_dmr_hs_1,0
2949,iw9_ch_daily_p3_fieldupgrade_use_field_upgrade,0
1763,iw9_ch_daily_p3_fieldupgrade_kills_battle_rage,0
958,iw9_ch_daily_p3_killstreaks_use_killstreak,0
726,iw9_ch_daily_p3_lethals_kills_drill_charge,0
402,iw9_ch_daily_p3_lethals_kills_thermite,0
3072,iw9_ch_daily_p3_perks_kills_using_overkill_secondary_weapon,0
2746,iw9_ch_daily_p3_perks_kills_using_double_time,0
4015,iw9_ch_daily_p3_perks_kills_using_scavenger,0
2911,iw9_ch_daily_p3_perks_kills_using_tracker,0
7893,iw9_ch_daily_p3_tacticals_injure_gas_grenade_1,0
306,iw9_ch_daily_p6_fieldupgrade_kills_using_dead_silence,0
3902,iw9_ch_daily_p6_lethals_kills_frag,0
3134,iw9_ch_daily_p6_lethals_kills_semtex,0
3948,iw9_ch_daily_p6_lethals_kills_claymore,0
3814,iw9_ch_daily_p6_lethals_kills_throwing_knife,0
3077,iw9_ch_daily_p6_lethals_knife_proximity_mine,0
3045,iw9_ch_daily_p6_perks_kills_using_battle_hardened,0
3870,iw9_ch_daily_p6_tacticals_blind_flash_grenade,0
14918,iw9_ch_daily_p6_tacticals_spot_snapshot_grenade_1,0
3986,iw9_ch_daily_p6_fieldupgrade_use_field_upgrade,0
4116,iw9_ch_daily_p6_fieldupgrade_kills_battle_rage,0
1824,iw9_ch_daily_p6_killstreaks_use_killstreak,0
1919,iw9_ch_daily_p6_lethals_kills_drill_charge,0
2919,iw9_ch_daily_p6_lethals_kills,0
3117,iw9_ch_daily_p6_lethals_kills_thermite,0
1035,iw9_ch_daily_p6_perks_kills_using_overkill_secondary_weapon,0
1988,iw9_ch_daily_p6_perks_kills_using_double_time,0
3878,iw9_ch_daily_p6_perks_kills_using_scavenger,0
842,iw9_ch_daily_p6_perks_kills_using_tracker,0
14919,iw9_ch_daily_p6_tacticals_injure_gas_grenade_1,0
2868,iw9_ch_daily_p4_general_kills,0
14920,iw9_ch_daily_p4_general_longshot_kills_1,0
2818,iw9_ch_daily_p4_general_wins,0
2711,iw9_ch_daily_p4_general_kills_crouched,0
2793,iw9_ch_daily_p4_general_headshots,0
14921,iw9_ch_daily_p4_general_kills_mounted_1,0
2855,iw9_ch_daily_p4_general_kills_point_blank,0
2664,iw9_ch_daily_p4_general_kills_kingslayer,0
46,iw9_ch_daily_p4_general_kills_secondary_weapon,0
3033,iw9_ch_daily_p4_general_kills_recent_enemy,0
1083,iw9_ch_daily_p4_general_shut_down_killstreaks,0
451,iw9_ch_daily_p4_general_double_kills,0
2891,iw9_ch_daily_p4_general_kills_low_health,0
692,iw9_ch_daily_p4_general_headshots_secondary_weapon,0
165,iw9_ch_daily_p4_general_kills_hipfire,0
347,iw9_ch_daily_p4_general_kills_1s1k,0
3113,iw9_ch_daily_p4_general_kills_lethal,0
4123,iw9_ch_daily_p4_general_kills_ads,0
3935,iw9_ch_pmc_uav_tower_single,0
1896,iw9_ch_pmc_loot_cache_extract_item,0
38,iw9_ch_pmc_loot_cache,0
3852,iw9_ch_pmc_extract_any_item,0
438,iw9_ch_pmc_ping_phone_start_contract,0
2856,iw9_ch_pmc_ping_phone,0
3823,iw9_ch_pmc_start_contract,0
205,iw9_ch_pmc_clear_stronghold,0
3131,iw9_ch_pmc_clear_stronghold_get_key,0
900,iw9_ch_pmc_clear_stronghold_clear,0
7477,iw9_ch_pmc_clear_stronghold_intel,0
2742,iw9_ch_pmc_demolition_safe,0
1042,iw9_ch_pmc_demolition_start_demo,0
848,iw9_ch_pmc_demolition_end_demo,0
3893,iw9_ch_pmc_demolition_open_safe,0
1704,iw9_ch_pmc_fuel_repair_loot_gas_cans,0
1935,iw9_ch_pmc_fuel_repair_fuel,0
1746,iw9_ch_pmc_fuel_repair_loot,0
278,iw9_ch_pmc_loot_extract_dog_tags,0
256,iw9_ch_pmc_extract_dog_tags,0
7450,iw9_ch_pmc_extract_faction_intel,0
2782,iw9_ch_pmc_medium_bird_story,0
988,iw9_ch_pmc_medium_bird_story_pilot,0
904,iw9_ch_pmc_medium_bird_story_land,0
3934,iw9_ch_pmc_medium_bird_story_download,0
9706,iw9_ch_pmc_medium_bird_story_extract,0
87,iw9_ch_pmc_pickup_radio_kill_enemies,0
2601,iw9_ch_pmc_pickup_radio_kill_enemies_pickup,0
2744,iw9_ch_pmc_pickup_radio_kill_enemies_kill,0
684,iw9_ch_pmc_complete_hunt_extract_weapon,0
2770,iw9_ch_pmc_complete_hunt_extract_weapon_hunt,0
3819,iw9_ch_pmc_complete_hunt_extract_weapon_extract,0
563,iw9_ch_pmc_loot_sell_liquor,0
123,iw9_ch_pmc_loot_sell_liquor_loot,0
662,iw9_ch_pmc_loot_sell_liquor_sell,0
7374,iw9_ch_pmc_acquire_spend_cash,0
7385,iw9_ch_pmc_acquire_spend_cash_acquire,0
7405,iw9_ch_pmc_acquire_spend_cash_spend,0
7444,iw9_ch_pmc_geiger_loot,0
7447,iw9_ch_pmc_geiger_loot_geiger,0
7445,iw9_ch_pmc_geiger_loot_loot,0
7448,iw9_ch_pmc_drive_by_story,0
7449,iw9_ch_pmc_drive_by_buy,0
7452,iw9_ch_pmc_drive_by_kill,0
7451,iw9_ch_pmc_drive_by_destroy,0
7454,iw9_ch_pmc_extract_meds,0
7455,iw9_ch_pmc_extract_meds_loot,0
7456,iw9_ch_pmc_extract_meds_stims,0
7453,iw9_ch_pmc_extract_meds_bandages,0
7458,iw9_ch_pmc_two_birds_story,0
7459,iw9_ch_pmc_two_birds_travel,0
7473,iw9_ch_pmc_two_birds_kill,0
7464,iw9_ch_pmc_two_birds_destroy,0
7466,iw9_ch_pmc_cargo_fuel_repair,0
7469,iw9_ch_pmc_cargo_fuel_repair_cargo,0
7463,iw9_ch_pmc_cargo_fuel_repair_fuel_repair,0
7465,iw9_ch_pmc_utility_deaddrop,0
7471,iw9_ch_pmc_utility_deaddrop_screws,0
7462,iw9_ch_pmc_utility_deaddrop_bulbs,0
7474,iw9_ch_pmc_utility_deaddrop_drill,0
7468,iw9_ch_pmc_solo_infil_exfil,0
8763,iw9_ch_pmc_solo_infil_exfil_infil,0
8764,iw9_ch_pmc_solo_infil_exfil_exfil,0
7476,iw9_ch_pmc_request_assimilation,0
7472,iw9_ch_pmc_espionage_story,0
7460,iw9_ch_pmc_espionage_story_loot,0
7461,iw9_ch_pmc_espionage_story_deliver,0
7475,iw9_ch_pmc_espionage_story_plant,0
7494,iw9_ch_pmc_hack_kill_uav,0
7480,iw9_ch_pmc_hack_kill_uav_hack,0
7495,iw9_ch_pmc_hack_kill_uav_kill,0
7493,iw9_ch_pmc_buy_kill_precision,0
7492,iw9_ch_pmc_buy_kill_precision_buy,0
7483,iw9_ch_pmc_buy_kill_precision_kill,0
7487,iw9_ch_pmc_hostage_exfil,0
7486,iw9_ch_pmc_hostage_exfil_hostage,0
7481,iw9_ch_pmc_hostage_exfil_exfil,0
7485,iw9_ch_pmc_run_over_repair,0
7482,iw9_ch_pmc_run_over_repair_run,0
7484,iw9_ch_pmc_run_over_repair_repair,0
7489,iw9_ch_pmc_piracy_story,0
7488,iw9_ch_pmc_piracy_story_board,0
7490,iw9_ch_pmc_piracy_story_loot,0
7491,iw9_ch_pmc_piracy_story_extract,0
7918,iw9_ch_pmc_no_rushing_story,0
7919,iw9_ch_pmc_no_rushing_story_kill,0
7920,iw9_ch_pmc_no_rushing_story_destroy,0
7921,iw9_ch_pmc_sam_shoot_loot,0
7922,iw9_ch_pmc_sam_shoot_loot_capture,0
7850,iw9_ch_pmc_sam_shoot_loot_shoot,0
7923,iw9_ch_pmc_sam_shoot_loot_loot,0
7924,iw9_ch_pmc_elim_loot_unlock,0
7925,iw9_ch_pmc_elim_loot_unlock_elim,0
7926,iw9_ch_pmc_elim_loot_unlock_loot,0
7870,iw9_ch_pmc_elim_loot_unlock_unlock,0
7927,iw9_ch_pmc_loot_pc,0
7928,iw9_ch_pmc_loot_pc_loot,0
7929,iw9_ch_pmc_loot_pc_usb,0
7930,iw9_ch_pmc_loot_pc_hdd,0
7931,iw9_ch_pmc_fort_loot_kill,0
7871,iw9_ch_pmc_fort_loot_kill_travel,0
7872,iw9_ch_pmc_fort_loot_kill_loot,0
7932,iw9_ch_pmc_fort_loot_kill_kill,0
7933,iw9_ch_pmc_deliver_equipment_moderncity,0
7873,iw9_ch_pmc_deliver_equipment_moderncity_travel,0
7934,iw9_ch_pmc_deliver_equipment_moderncity_deliver,0
7935,iw9_ch_pmc_intel_boss,0
7936,iw9_ch_pmc_intel_boss_start,0
7937,iw9_ch_pmc_intel_boss_end,0
7938,iw9_ch_pmc_intel_boss_kill,0
7939,iw9_ch_pmc_extract_attachments,0
7940,iw9_ch_pmc_extract_tacticals,0
7941,iw9_ch_pmc_extract_tacticals_gas,0
7942,iw9_ch_pmc_extract_tacticals_flash,0
7943,iw9_ch_pmc_extract_tacticals_snapshot,0
7944,iw9_ch_pmc_recon_tag_kill,0
7945,iw9_ch_pmc_recon_tag_kill_acquire,0
7946,iw9_ch_pmc_recon_tag_kill_tag,0
7947,iw9_ch_pmc_recon_tag_kill_kill,0
7948,iw9_ch_pmc_deliver_extract_flamables,0
7949,iw9_ch_pmc_deliver_extract_flamables_gascans,0
7950,iw9_ch_pmc_deliver_extract_flamables_lethals,0
7951,iw9_ch_pmc_deliver_extract_flamables_items,0
7952,iw9_ch_pmc_moving_vehicle_kill,0
7953,iw9_ch_pmc_moving_vehicle_kill_roof,0
7954,iw9_ch_pmc_moving_vehicle_kill_lean,0
7874,iw9_ch_pmc_sync_uav_control,0
7955,iw9_ch_pmc_sept_vehicle_kill,0
7956,iw9_ch_pmc_final_exfil_cash,0
7957,iw9_ch_pmc_final_exfil_cash_loot,0
7958,iw9_ch_pmc_final_exfil_cash_exfil,0
7959,iw9_ch_pmc_mechanics_deaddrop,0
7960,iw9_ch_pmc_mechanics_deaddrop_torch,0
7961,iw9_ch_pmc_mechanics_deaddrop_cable,0
7962,iw9_ch_pmc_mechanics_deaddrop_battery,0
7963,iw9_ch_pmc_hydro_gas_story,0
7964,iw9_ch_pmc_hydro_gas_story_loot,0
7875,iw9_ch_pmc_hydro_gas_story_throw,0
7965,iw9_ch_pmc_multi_stronghold_clear,0
7876,iw9_ch_pmc_multi_stronghold_clear_unlock,0
7877,iw9_ch_pmc_multi_stronghold_clear_clear,0
7966,iw9_ch_pmc_ammo_extract,0
7967,iw9_ch_pmc_ammo_extract_pistol,0
7968,iw9_ch_pmc_ammo_extract_ar,0
7969,iw9_ch_pmc_ammo_extract_shotgun,0
7970,iw9_ch_pmc_battle_rifle_kill,0
7971,iw9_ch_pmc_battle_rifle_kill_enemies,0
7972,iw9_ch_pmc_battle_rifle_kill_operators,0
7973,iw9_ch_pmc_intel_speedrun,0
7974,iw9_ch_pmc_radiation_extract,0
7975,iw9_ch_pmc_radiation_extract_gasmask,0
7976,iw9_ch_pmc_radiation_extract_iodine,0
7977,iw9_ch_pmc_unique_contracts,0
7978,iw9_ch_pmc_car_bomb_story,0
7878,iw9_ch_pmc_car_bomb_story_park,0
7854,iw9_ch_pmc_car_bomb_story_plant,0
7879,iw9_ch_pmc_car_bomb_story_explode,0
7848,iw9_ch_pmc_gps_travel_story,0
7979,iw9_ch_pmc_gps_travel_story_loot,0
7880,iw9_ch_pmc_gps_travel_story_travel,0
7980,iw9_ch_pmc_gps_travel_story_extract,0
7840,iw9_ch_pmc_water_caves_story,0
7881,iw9_ch_pmc_water_caves_story_enter,0
7981,iw9_ch_pmc_water_caves_story_kill,0
7982,iw9_ch_pmc_water_caves_story_extract,0
9961,iw9_ch_pmc_water_caves_story_swap,0
7847,iw9_ch_pmc_caves_tracking,0
7983,iw9_ch_pmc_caves_tracking_loot,0
7882,iw9_ch_pmc_caves_tracking_plant,0
7883,iw9_ch_pmc_caves_tracking_download,0
7984,iw9_ch_pmc_oilfield_camera_story,0
7985,iw9_ch_pmc_oilfield_camera_story_loot,0
7884,iw9_ch_pmc_oilfield_camera_story_plant,0
7986,iw9_ch_pmc_oilfield_camera_story_snapshot,0
7846,iw9_ch_pmc_treasure_hunt_story,0
7987,iw9_ch_pmc_treasure_hunt_story_first,0
7988,iw9_ch_pmc_treasure_hunt_story_second,0
7989,iw9_ch_pmc_treasure_hunt_story_extract,0
7853,iw9_ch_pmc_fort_sewer_story,0
7885,iw9_ch_pmc_fort_sewer_story_travel,0
7886,iw9_ch_pmc_fort_sewer_story_disarm,0
7729,iw9_ch_pmc_fort_sewer_story_extract,0
7990,iw9_ch_pmc_plant_usb_story,0
7991,iw9_ch_pmc_plant_usb_story_loot,0
7887,iw9_ch_pmc_plant_usb_story_plant,0
7992,iw9_ch_pmc_train_kills,0
7993,iw9_ch_pmc_suppressed_elim,0
7994,iw9_ch_pmc_suppressed_elim_elim,0
7995,iw9_ch_pmc_suppressed_elim_enemies,0
7996,iw9_ch_pmc_computer_delivery,0
7997,iw9_ch_pmc_computer_delivery_gpu,0
7998,iw9_ch_pmc_computer_delivery_console,0
7999,iw9_ch_pmc_computer_delivery_hdd,0
8000,iw9_ch_pmc_trap_no_down,0
8001,iw9_ch_pmc_trap_no_down_start,0
8002,iw9_ch_pmc_trap_no_down_end,0
8003,iw9_ch_pmc_extract_weapons_case,0
8004,iw9_ch_pmc_extract_weapons_case_end,0
8005,iw9_ch_pmc_extract_weapons_case_kill,0
8006,iw9_ch_pmc_extract_weapons_case_extract,0
8007,iw9_ch_pmc_trap_no_damage,0
8008,iw9_ch_pmc_elim_speedrun,0
7844,iw9_ch_pmc_modern_city_snipe,0
8009,iw9_ch_pmc_modern_city_snipe_enemies,0
8010,iw9_ch_pmc_modern_city_snipe_players,0
8011,iw9_ch_pmc_infil_solo_extract_no_weapons,0
7888,iw9_ch_pmc_infil_solo_extract_no_weapons_infil,0
7889,iw9_ch_pmc_infil_solo_extract_no_weapons_exfil,0
8012,iw9_ch_pmc_wine_delivery,0
8013,iw9_ch_pmc_wine_delivery_wine,0
8014,iw9_ch_pmc_wine_delivery_aged,0
8015,iw9_ch_pmc_wine_delivery_vintage,0
7845,iw9_ch_pmc_large_cash_valuables_extract,0
8016,iw9_ch_pmc_extract_photos,0
8017,iw9_ch_pmc_extract_photos_diagrams,0
8018,iw9_ch_pmc_extract_photos_photos,0
8019,iw9_ch_pmc_extract_photos_intel,0
8020,iw9_ch_pmc_observatory_dmr,0
7849,iw9_ch_pmc_loot_supply_drops,0
8021,iw9_ch_pmc_suppressed_melee_kills,0
8022,iw9_ch_pmc_suppressed_melee_kills_smg,0
8023,iw9_ch_pmc_suppressed_melee_kills_melee,0
8024,iw9_ch_pmc_gold_delivery,0
8025,iw9_ch_pmc_gold_delivery_bars,0
8026,iw9_ch_pmc_gold_delivery_skull,0
8027,iw9_ch_pmc_execute_kill_stunned,0
8028,iw9_ch_pmc_execute_kill_stunned_kill,0
8029,iw9_ch_pmc_execute_kill_stunned_execute,0
8030,iw9_ch_pmc_thermal_ranged_sniper,0
8031,iw9_ch_pmc_unique_poi_contracts,0
8032,iw9_ch_pmc_extract_weapons_case_streak,0
8033,iw9_ch_pmc_tech_killstreak_extraction,0
8034,iw9_ch_pmc_tech_killstreak_extraction_uav,0
8035,iw9_ch_pmc_tech_killstreak_extraction_drone,0
8036,iw9_ch_pmc_tech_killstreak_extraction_drive,0
8037,iw9_ch_pmc_dog_tag_extract_kill,0
8038,iw9_ch_pmc_dog_tag_extract_kill_extract,0
8039,iw9_ch_pmc_dog_tag_extract_kill_kill,0
8040,iw9_ch_pmc_hunt_streak,0
8041,iw9_ch_pmc_locked_stronghold_kills,0
8042,iw9_ch_pmc_locked_stronghold_kills_ping,0
8043,iw9_ch_pmc_locked_stronghold_kills_kill,0
8044,iw9_ch_pmc_kill_armored,0
8045,iw9_ch_pmc_kill_armored_armor,0
8046,iw9_ch_pmc_kill_armored_riot,0
8047,iw9_ch_pmc_kill_armored_heli,0
8048,iw9_ch_pmc_hostage_speedrun,0
8049,iw9_ch_pmc_grenade_deliver_extract,0
8050,iw9_ch_pmc_grenade_deliver_extract_mines,0
8051,iw9_ch_pmc_grenade_deliver_extract_thermite,0
8052,iw9_ch_pmc_grenade_deliver_extract_frag,0
7890,iw9_ch_pmc_full_backpack_loadout,0
8053,iw9_ch_pmc_deliver_supplies,0
8054,iw9_ch_pmc_deliver_supplies_toothpaste,0
8055,iw9_ch_pmc_deliver_supplies_tape,0
8056,iw9_ch_pmc_deliver_supplies_food,0
8057,iw9_ch_pmc_multiple_contract_speedrun,0
8058,iw9_ch_pmc_shotgun_kills,0
8059,iw9_ch_pmc_shotgun_kills_enemies,0
8060,iw9_ch_pmc_shotgun_kills_operators,0
8061,iw9_ch_pmc_shotgun_kills_melee,0
7841,iw9_ch_pmc_humanitarian_extract,0
8062,iw9_ch_pmc_humanitarian_extract_bandage,0
8063,iw9_ch_pmc_humanitarian_extract_revive,0
8064,iw9_ch_pmc_humanitarian_extract_asprin,0
8065,iw9_ch_pmc_gold_decho_extract,0
7891,iw9_ch_pmc_gold_decho_extract_unlock,0
8066,iw9_ch_pmc_gold_decho_extract_extract,0
8067,iw9_ch_pmc_hero_stronghold_clears,0
8768,iw9_ch_pmc_hero_stronghold_clears_warehouse,0
8769,iw9_ch_pmc_hero_stronghold_clears_postoffice,0
8770,iw9_ch_pmc_hero_stronghold_clears_embassy,0
8068,iw9_ch_pmc_lmg_attachment_kill,0
8069,iw9_ch_pmc_lmg_attachment_kill_enemies,0
8070,iw9_ch_pmc_lmg_attachment_kill_headshots,0
8071,iw9_ch_pmc_lmg_attachment_kill_players,0
7842,iw9_ch_pmc_one_match_extract_killstreaks,0
8072,iw9_ch_pmc_revolver_headshot_kills,0
8073,iw9_ch_pmc_revolver_headshot_kills_loot,0
8074,iw9_ch_pmc_revolver_headshot_kills_kill,0
8075,iw9_ch_pmc_stronghold_clear_speedrun,0
8076,iw9_ch_pmc_stronghold_clear_speedrun_unlock,0
7869,iw9_ch_pmc_stronghold_clear_speedrun_clear,0
8077,iw9_ch_pmc_lmg_kills_armor,0
8078,iw9_ch_pmc_lmg_kills_armor_kill,0
8079,iw9_ch_pmc_lmg_kills_armor_armored,0
8080,iw9_ch_pmc_sync_samsite_control,0
8081,iw9_ch_pmc_one_match_safes_extract_cash,0
8082,iw9_ch_pmc_one_match_safes_extract_cash_safe,0
8083,iw9_ch_pmc_one_match_safes_extract_cash_extract,0
8084,iw9_ch_pmc_meds_deliver_extract,0
8085,iw9_ch_pmc_meds_deliver_extract_stims,0
8086,iw9_ch_pmc_meds_deliver_extract_liquor,0
8087,iw9_ch_pmc_meds_deliver_extract_revive,0
7851,iw9_ch_pmc_crane_intel_extract,0
8088,iw9_ch_pmc_crane_intel_extract_key,0
8089,iw9_ch_pmc_crane_intel_extract_unlock,0
8090,iw9_ch_pmc_crane_intel_extract_extract,0
8137,iw9_ch_pmc_mall_kills,0
8138,iw9_ch_pmc_mall_kills_enemies,0
8139,iw9_ch_pmc_mall_kills_players,0
8827,iw9_ch_br_daily_any_kills_easy,0
8853,iw9_ch_br_daily_location_kills_observatory,0
8854,iw9_ch_br_daily_location_kills_oldtown,0
8855,iw9_ch_br_daily_location_kills_fishtown,0
8856,iw9_ch_br_daily_location_kills_caves,0
8857,iw9_ch_br_daily_location_kills_sira,0
8858,iw9_ch_br_daily_location_kills_sunken,0
8859,iw9_ch_br_daily_location_kills_wartorn,0
8860,iw9_ch_br_daily_location_kills_moderncity,0
8861,iw9_ch_br_daily_location_kills_oilfield,0
8862,iw9_ch_br_daily_location_kills_fort,0
8863,iw9_ch_br_daily_location_kills_exhume,0
8864,iw9_ch_br_daily_location_kills_hydro,0
8865,iw9_ch_br_daily_location_kills_airport,0
8866,iw9_ch_br_daily_location_kills_lone,0
8867,iw9_ch_br_daily_location_kills_marshland,0
8868,iw9_ch_br_daily_location_kills_mountaintown,0
8839,iw9_ch_br_daily_ai_kills_easy,0
8828,iw9_ch_br_daily_ar_kills_easy,0
8829,iw9_ch_br_daily_smg_kills_easy,0
8830,iw9_ch_br_daily_lmg_kills_easy,0
8831,iw9_ch_br_daily_sniper_kills_easy,0
8832,iw9_ch_br_daily_dmr_kills_easy,0
8833,iw9_ch_br_daily_br_kills_easy,0
8834,iw9_ch_br_daily_pistol_kills_easy,0
8835,iw9_ch_br_daily_launcher_kills_easy,0
8836,iw9_ch_br_daily_explosives_kills_easy,0
8837,iw9_ch_br_daily_shotgun_kills_easy,0
8838,iw9_ch_br_daily_vehicle_kills_easy,0
9736,iw9_ch_br_daily_operator_kills_med,0
9737,iw9_ch_br_daily_ar_operator_kills_med,0
9739,iw9_ch_br_daily_smg_operator_kills_med,0
9740,iw9_ch_br_daily_lmg_operator_kills_med,0
9741,iw9_ch_br_daily_sn_operator_kills_med,0
9742,iw9_ch_br_daily_mr_operator_kills_med,0
9743,iw9_ch_br_daily_br_operator_kills_med,0
9744,iw9_ch_br_daily_pi_operator_kills_med,0
9745,iw9_ch_br_daily_la_operator_kills_med,0
9746,iw9_ch_br_daily_veh_operator_kills_med,0
9747,iw9_ch_br_daily_ai_operator_kills_med,0
9708,iw9_ch_br_daily_loot_caches,0
9709,iw9_ch_br_daily_loot_medicine_cabinets,0
9710,iw9_ch_br_daily_loot_weapon_locker,0
9711,iw9_ch_br_daily_loot_duffle_bags,0
9712,iw9_ch_br_daily_loot_cash_registers,0
9713,iw9_ch_br_daily_contracts_observatory,0
9714,iw9_ch_br_daily_contracts_oldtown,0
9715,iw9_ch_br_daily_contracts_fishtown,0
9716,iw9_ch_br_daily_contracts_caves,0
9717,iw9_ch_br_daily_contracts_sira,0
9718,iw9_ch_br_daily_contracts_sunken,0
9719,iw9_ch_br_daily_contracts_wartorn,0
9720,iw9_ch_br_daily_contracts_moderncity,0
9721,iw9_ch_br_daily_contracts_oilfield,0
9722,iw9_ch_br_daily_contracts_fort,0
9723,iw9_ch_br_daily_contracts_exhume,0
9724,iw9_ch_br_daily_contracts_hydro,0
9725,iw9_ch_br_daily_contracts_airport,0
9726,iw9_ch_br_daily_contracts_lone,0
9727,iw9_ch_br_daily_contracts_marshland,0
9728,iw9_ch_br_daily_contracts_mountaintown,0
9738,compound_iw9_br_ar_or_any_operator_kills,0
9748,compound_iw9_br_smg_or_any_operator_kills,0
9749,compound_iw9_br_lmg_or_any_operator_kills,0
9750,compound_iw9_br_sn_or_any_operator_kills,0
9751,compound_iw9_br_mr_or_any_operator_kills,0
9752,compound_iw9_br_br_or_any_operator_kills,0
9753,compound_iw9_br_pi_or_any_operator_kills,0
9754,compound_iw9_br_la_or_any_operator_kills,0
