chance,killstreak,,0,130,100,290,180,190,0,0,0,130,1,0,0,0,1,1,170,3,130,130,130,3,0,0,25,10,0,0,20,0,0,0,10,10,10,10,0,3,50,130,0,290
chance,lethal,,100,120,165,25,0,0,40,165,0,120,1,0,0,0,5,5,40,10,120,120,120,10,0,140,133,150,140,120,135,165,125,158,105,120,120,120,80,10,0,120,0,25
chance,tactical,,100,120,155,25,0,0,40,165,0,120,1,250,500,0,5,5,40,10,120,120,120,10,0,140,133,150,140,170,135,165,125,158,105,120,120,175,80,10,0,120,0,25
chance,super,,137,230,220,190,200,210,205,220,0,230,0,250,0,0,5,5,200,20,230,230,230,20,0,125,111,136,125,144,130,125,155,108,135,110,110,125,90,20,0,230,0,190
chance,weapon,,55,70,60,50,0,0,55,60,0,70,1,0,0,1,0,0,55,5,70,70,70,5,0,72,120,88,72,45,79,13,24,0,175,215,215,90,190,5,25,70,0,50
chance,gear,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chance,revive,,0,50,20,75,85,0,60,20,0,50,0,250,250,0,5,5,60,0,50,50,50,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,50,50,0,75
chance,tablet,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,17,12,15,10,10,10,5,0,0,0,0,0
chance,valuable,,50,40,40,20,155,300,0,0,0,40,1,250,250,0,0,0,0,0,40,40,40,0,0,24,29,16,24,71,46,24,35,27,20,20,20,20,20,0,50,40,0,20
chance,perk,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chance,plate_carrier,,0,0,10,0,0,0,10,10,0,0,0,0,0,0,0,5,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,10,10,10,5,0,0,0,1,0
item,brloot_ammo_12g,,175,175,150,175,0,0,150,150,0,175,0,0,0,175,150,150,150,150,150,150,150,150,0,175,175,175,175,175,175,175,175,175,150,150,150,150,150,100,100,175,0,175
item,brloot_ammo_50cal,,200,200,205,200,0,0,205,205,0,225,0,0,0,200,205,205,205,205,205,205,205,205,0,225,225,225,225,225,225,225,225,225,205,205,205,205,205,205,205,200,0,200
item,brloot_ammo_762,,325,325,330,325,0,0,330,330,0,325,0,0,0,325,330,330,330,330,330,330,330,330,0,325,325,325,325,325,325,325,325,325,330,330,330,330,330,330,330,325,0,325
item,brloot_ammo_919,,250,250,265,250,0,0,265,265,0,225,0,0,0,250,265,265,265,265,265,265,265,265,0,225,225,225,225,225,225,225,225,225,265,265,265,265,265,265,265,250,0,250
item,brloot_ammo_rocket,,50,50,50,50,0,0,50,50,0,50,0,0,0,50,50,50,50,50,50,50,50,50,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,50
item,brloot_equip_gasmask,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
item,brloot_equip_gasmask_durable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
item,brloot_self_revive,,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,100,1,0,1
rarity,0_lethal,,450,450,450,450,0,0,450,450,0,450,450,0,0,0,45,45,450,45,45,45,45,45,0,450,450,450,450,450,450,450,450,450,450,450,450,450,450,45,0,450,0,450
rarity,1_lethal,,300,300,300,300,0,0,300,300,0,300,300,0,0,0,30,30,300,30,30,30,30,30,0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,30,0,300,0,300
rarity,2_lethal,,200,200,200,200,0,0,200,200,0,200,200,0,0,0,20,20,200,20,20,20,20,20,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,20,0,200,0,200
rarity,3_lethal,,100,100,100,100,0,0,100,100,0,100,100,0,0,0,10,10,100,10,10,10,10,10,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10,0,100,0,100
rarity,4_lethal,,50,50,50,50,0,0,50,50,0,50,50,0,0,0,5,5,50,5,5,5,5,5,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,5,0,50,0,50
rarity,0_tactical,,440,450,450,450,0,0,450,450,0,450,450,1,1,0,45,45,450,45,45,45,45,45,0,450,450,450,450,450,450,450,450,450,450,450,450,450,440,45,0,450,0,450
rarity,1_tactical,,300,300,300,300,0,0,300,300,0,300,300,0,0,0,30,30,300,30,30,30,30,30,0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,30,0,300,0,300
rarity,2_tactical,,200,200,200,200,0,0,200,200,0,200,200,0,0,0,20,20,200,20,20,20,20,20,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,20,0,200,0,200
rarity,3_tactical,,100,100,100,100,0,0,100,100,0,100,100,0,0,0,10,10,100,10,10,10,10,10,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10,0,100,0,100
rarity,4_tactical,,50,50,50,50,0,0,50,50,0,50,50,0,0,0,5,5,50,5,5,5,5,5,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,5,0,50,0,50
item,brloot_health_adrenaline,,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
rarity,0_super,,400,230,250,90,100,100,100,100,0,230,0,0,0,0,100,100,100,0,0,0,0,0,0,350,300,350,350,300,350,350,350,350,350,350,350,300,400,0,0,250,0,90
rarity,1_super,,350,250,250,140,150,150,150,150,0,250,0,0,0,0,150,150,150,0,0,0,0,0,0,300,250,300,300,250,300,300,300,300,300,300,300,250,350,0,0,250,0,140
rarity,2_super,,250,200,200,190,200,200,200,200,0,200,0,0,0,0,200,200,200,40,40,40,40,40,0,200,200,200,200,200,200,200,200,200,200,200,200,200,250,40,0,200,0,190
rarity,3_super,,0,150,150,240,250,250,250,250,0,150,0,0,0,0,250,250,250,40,40,40,40,40,0,150,150,150,150,150,150,150,150,150,150,150,150,150,0,40,0,150,0,240
rarity,4_super,,0,150,150,300,300,300,300,300,0,150,0,1,0,0,300,300,300,20,20,20,20,20,0,0,100,0,0,100,0,0,0,0,0,0,0,100,0,20,0,150,0,300
item,brloot_offhand_advancedsupplydrop,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
item,brloot_plunder_extract,,400,300,0,300,100,100,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,350,300,350,350,300,350,350,350,350,0,0,0,0,0,0,0,250,0,300
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rarity,0_weapon,,0,0,390,0,0,0,390,390,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,500,450,450,500,545,0,0,0,0,0
rarity,1_weapon,,0,0,310,0,0,0,350,350,0,0,0,0,0,0,0,0,220,55,30,55,55,30,0,0,0,0,0,0,0,0,0,0,300,325,325,300,275,20,0,0,0,0
rarity,2_weapon,,0,0,255,0,0,0,260,260,0,0,0,0,0,0,0,0,200,45,25,0,45,40,0,0,0,0,0,0,0,0,0,0,200,225,225,200,180,30,0,0,0,0
rarity,4_weapon,,1,1,45,1,1,1,0,0,0,1,1,0,0,1,0,0,80,0,0,10,10,10,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,10,100,1,0,1
item,brloot_armor_plate,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
item,brloot_plunder_cash_common_1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
item,brloot_plunder_cash_uncommon_1,,775,550,450,0,0,100,800,800,28,20,20,20,20,0,0,0,0,0,550,550,550,8,0,715,775,775,715,775,775,775,775,715,768,768,768,768,800,0,0,500,375,0
item,brloot_plunder_cash_uncommon_2,,200,305,450,455,455,200,175,175,8,10,10,10,10,0,455,450,455,20,305,305,305,20,0,250,200,200,250,200,200,200,200,250,157,157,157,157,175,20,20,345,420,455
item,brloot_plunder_cash_uncommon_3,,20,100,75,400,400,200,25,25,4,10,10,10,10,0,400,400,400,12,100,100,100,12,0,25,20,20,25,20,20,20,20,25,49,49,49,49,25,12,12,100,150,400
item,brloot_plunder_cash_rare_1,,5,40,25,100,100,200,0,0,1,5,5,5,5,0,100,100,100,8,40,40,40,8,0,10,5,5,10,5,5,5,5,10,18,18,18,18,0,8,8,50,50,100
item,brloot_plunder_cash_rare_2,,0,5,0,40,40,150,0,0,0,0,0,0,0,0,40,50,40,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,5,5,5,40
item,brloot_plunder_cash_epic_1,,0,0,0,5,5,100,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,5
item,brloot_plunder_cash_epic_2,,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
item,brloot_plunder_cash_legendary_1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
item,brloot_killstreak_assaultdrone,,0,125,125,125,125,125,0,0,0,0,125,0,0,0,125,125,125,0,0,0,0,0,0,125,125,125,125,125,125,125,125,125,125,125,125,125,125,0,0,125,0,125
item,brloot_killstreak_uav,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
item,brloot_killstreak_uav_bigmap,,0,100,100,100,100,100,0,0,0,0,100,0,0,0,100,100,100,15,15,15,15,15,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,15,0,100,0,100
item,brloot_killstreak_clusterstrike,,0,125,125,125,125,125,0,0,0,0,125,0,0,0,125,125,125,25,25,25,25,25,0,125,125,125,125,125,125,125,125,125,125,125,125,125,125,25,0,125,0,125
item,brloot_killstreak_precision_airstrike,,0,115,115,115,115,115,0,0,0,0,115,0,0,0,115,115,115,25,25,25,25,25,0,115,115,115,115,115,115,115,115,115,115,115,115,115,115,25,0,115,0,115
item,brloot_killstreak_cluster_spike,,0,110,110,110,110,110,0,0,0,0,110,0,0,0,110,110,110,0,0,0,0,0,0,110,110,110,110,110,110,110,110,110,110,110,110,110,110,0,100,110,0,110
item,brloot_killstreak_scramblerdrone,,0,100,100,100,100,100,0,0,0,0,100,0,0,0,100,100,100,0,20,20,20,15,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10,200,100,0,100
item,brloot_killstreak_supply_sweep,,0,100,100,100,100,100,0,0,0,0,100,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,0,100
item,brloot_munition_jup_switchblade_drone,,0,100,100,100,100,100,0,0,0,0,100,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,0,100
item,brloot_munition_jup_lrad,,0,100,100,100,100,100,0,0,0,0,100,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,0,100
item,brloot_munition_jup_missile_turret,,0,100,100,100,100,100,0,0,0,0,100,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,0,100
item,brloot_killstreak_auav,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
item,brloot_assassination_laptop,,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0,0,0,0,0
item,brloot_master_assassination_laptop,,150,0,0,0,0,0,0,0,0,0,0,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0
item,brloot_vip_laptop,,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0,0
item,brloot_intel_laptop,,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,250,250,250,250,250,250,250,250,250,250,250,250,0,0,0,0,0
item,brloot_safecracker_laptop,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0
item,brloot_scavenger_laptop,,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,0,0,0,0,0
item,brloot_stronghold_infil_laptop,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rarity,0_noDrop,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rarity,1_noDrop,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rarity,2_noDrop,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rarity,3_noDrop,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rarity,4_noDrop,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
item,brloot_dead_agent_radio,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
item,brloot_specialist_bonus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
item,brloot_valuable_watch,,260,0,0,0,0,0,0,0,0,210,0,0,0,0,260,260,260,260,0,0,0,210,0,260,260,260,260,260,260,260,260,260,260,260,260,260,180,180,0,0,0,0
item,brloot_valuable_folder_classified,,260,0,0,0,0,0,0,0,0,210,0,0,0,0,260,260,260,260,0,0,0,210,0,260,260,260,260,260,260,260,260,260,260,260,260,260,180,180,0,0,0,0
item,brloot_valuable_comicbook_firsted,,260,0,0,0,0,0,0,0,0,210,0,0,0,0,260,260,260,260,0,0,0,210,0,260,260,260,260,260,260,260,260,260,260,260,260,260,180,180,0,0,0,0
item,brloot_valuable_gpu,,100,375,0,0,0,0,0,0,0,120,0,0,0,0,100,100,100,100,375,375,375,120,0,100,100,100,100,100,100,100,100,100,100,100,100,100,180,180,375,375,375,0
item,brloot_valuable_harddrive,,100,385,0,0,0,0,0,0,0,120,0,0,0,0,100,100,100,100,385,385,385,120,0,100,100,100,100,100,100,100,100,100,100,100,100,100,180,180,385,385,385,0
item,brloot_valuable_laptop,,10,105,340,340,425,350,350,350,0,50,0,0,0,0,10,10,10,10,105,105,105,50,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,105,105,105,340
item,brloot_valuable_game_console,,10,105,340,340,425,350,350,350,0,50,0,0,0,0,10,10,10,10,105,105,105,50,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,105,105,105,340
item,brloot_valuable_wine_vintage,,0,25,210,210,95,175,175,175,0,30,0,0,0,0,0,0,0,0,25,25,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,210
item,brloot_valuable_goldbar,,0,5,100,100,50,100,100,100,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,100
item,brloot_valuable_gold_skull,,0,0,10,10,5,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
item,brloot_plate_carrier_3_medic,,318,318,318,318,318,318,318,318,318,318,1,1,1,1,0,318,318,318,318,318,318,318,0,1,1,0,1,1,318,318,318,318,1,1,1,1,0,318,0,318,318,318
item,brloot_plate_carrier_3_comms,,248,248,248,248,248,248,248,248,248,248,1,1,1,1,0,248,248,248,248,248,248,248,0,0,0,0,0,1,248,248,248,248,1,1,1,1,0,248,0,248,248,248
item,brloot_plate_carrier_3_stealth,,93,93,93,93,93,93,93,93,93,93,1,1,1,1,0,93,93,93,93,93,93,93,0,0,0,0,0,1,93,93,93,93,1,1,1,1,0,93,0,93,93,93
item,brloot_plate_carrier_tempered,,93,93,93,93,93,93,93,93,93,93,1,1,1,1,0,93,93,93,93,93,93,93,0,0,0,0,0,1,93,93,93,93,1,1,1,1,0,93,0,93,93,93
rarity,2_perkpack,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rarity,3_perkpack,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rarity,4_perkpack,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pointFlagFilter,loot_spawn_large,0,large|medium|small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pointFlagFilter,loot_spawn_medium,0,medium|small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pointFlagFilter,loot_spawn_small,0,small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
