25774,jup_the_boys_5_ob,JUP_CHALLENGE/JUP_THE_BOYS_5,JUP_OB_EVENT_CHALLENGES/THE_BOYS_5,1,,,,,,,1000,1705514400,1706112000,,,0,OB
25775,jup_the_boys_5_br,JUP_CHALLENGE/JUP_THE_BOYS_5,JUP_CHALLENGE/JUP_THE_BOYS_5_DESC,1,,,,,,,1000,1705514400,1706112000,,,0,BR
23301,jup_the_boys_6,JUP_CHALLENGE/JUP_THE_BOYS_6,JUP_CHALLENGE/JUP_THE_BOYS_6_DESC,1,,3955,,,,25776|25778|25777,0,1705514400,1706112000,,,0,
25776,jup_the_boys_6_mp,JUP_CHALLENGE/JUP_THE_BOYS_6,JUP_CHALLENGE/JUP_THE_BOYS_6_DESC,7,,,,,,,1000,1705514400,1706112000,,,0,MP
25778,jup_the_boys_6_ob,JUP_CHALLENGE/JUP_THE_BOYS_6,JUP_OB_EVENT_CHALLENGES/THE_BOYS_6,1,,,,,,,1000,1705514400,1706112000,,,0,OB
25777,jup_the_boys_6_br,JUP_CHALLENGE/JUP_THE_BOYS_6,JUP_CHALLENGE/JUP_THE_BOYS_6_DESC,1,,,,,,,1000,1705514400,1706112000,,,0,BR
23302,jup_the_seven_mastery,JUP_CHALLENGE/JUP_THE_BOYS_MASTERY,JUP_CHALLENGE/JUP_THE_BOYS_MASTERY_DESC,6,,37063,,,,23303|23304|23305|23306|23307|23308,,1706724000,1707321600,,,0,
23303,jup_the_seven_1,JUP_CHALLENGE/JUP_THE_SEVEN_1,JUP_CHALLENGE/JUP_THE_SEVEN_1_DESC,1,,44252,,,,25838|25840|25839,0,1706724000,1707321600,,,0,
25838,jup_the_seven_1_mp,JUP_CHALLENGE/JUP_THE_SEVEN_1,JUP_CHALLENGE/JUP_THE_SEVEN_1_DESC,1,,,,,,,0,1706724000,1707321600,,,0,MP
25840,jup_the_seven_1_ob,JUP_CHALLENGE/JUP_THE_SEVEN_1,JUP_CHALLENGE/JUP_THE_SEVEN_2_DESC,1,,,,,,,0,1706724000,1707321600,,,0,OB
25839,jup_the_seven_1_br,JUP_CHALLENGE/JUP_THE_SEVEN_1,JUP_CHALLENGE/JUP_THE_SEVEN_1_DESC,1,,,,,,,0,1706724000,1707321600,,,0,BR
23304,jup_the_seven_2,JUP_CHALLENGE/JUP_THE_SEVEN_2,JUP_CHALLENGE/JUP_THE_SEVEN_2_DESC,1,,44497,,,,25841|25843|25842,0,1706724000,1707321600,,,0,
25841,jup_the_seven_2_mp,JUP_CHALLENGE/JUP_THE_SEVEN_2,JUP_CHALLENGE/JUP_THE_SEVEN_2_DESC,20,,,,,,,0,1706724000,1707321600,,,0,MP
25843,jup_the_seven_2_ob,JUP_CHALLENGE/JUP_THE_SEVEN_2,JUP_CHALLENGE/JUP_THE_SEVEN_2_DESC,1,,,,,,,0,1706724000,1707321600,,,0,OB
25842,jup_the_seven_2_br,JUP_CHALLENGE/JUP_THE_SEVEN_2,JUP_CHALLENGE/JUP_THE_SEVEN_2_DESC,1,,,,,,,0,1706724000,1707321600,,,0,BR
23305,jup_the_seven_3,JUP_CHALLENGE/JUP_THE_SEVEN_3,JUP_CHALLENGE/JUP_THE_SEVEN_3_DESC,1,,37063,,,,25844|25846|25845,0,1706724000,1707321600,,,0,
25844,jup_the_seven_3_mp,JUP_CHALLENGE/JUP_THE_SEVEN_3,JUP_CHALLENGE/JUP_THE_SEVEN_3_DESC,45,,,,,,,0,1706724000,1707321600,,,0,MP
25846,jup_the_seven_3_ob,JUP_CHALLENGE/JUP_THE_SEVEN_3,JUP_CHALLENGE/JUP_THE_SEVEN_3_DESC,1,,,,,,,0,1706724000,1707321600,,,0,OB
25845,jup_the_seven_3_br,JUP_CHALLENGE/JUP_THE_SEVEN_3,JUP_CHALLENGE/JUP_THE_SEVEN_3_DESC,1,,,,,,,0,1706724000,1707321600,,,0,BR
23306,jup_the_seven_4,JUP_CHALLENGE/JUP_THE_SEVEN_4,JUP_CHALLENGE/JUP_THE_SEVEN_4_DESC,1,,44140,,,,25847|25849|25848,0,1706724000,1707321600,,,0,
25847,jup_the_seven_4_mp,JUP_CHALLENGE/JUP_THE_SEVEN_4,JUP_CHALLENGE/JUP_THE_SEVEN_4_DESC,5,,,,,,,0,1706724000,1707321600,,,0,MP
25849,jup_the_seven_4_ob,JUP_CHALLENGE/JUP_THE_SEVEN_4,JUP_CHALLENGE/JUP_THE_SEVEN_4_DESC,1,,,,,,,0,1706724000,1707321600,,,0,OB
25848,jup_the_seven_4_br,JUP_CHALLENGE/JUP_THE_SEVEN_4,JUP_CHALLENGE/JUP_THE_SEVEN_4_DESC,1,,,,,,,0,1706724000,1707321600,,,0,BR
23307,jup_the_seven_5,JUP_CHALLENGE/JUP_THE_SEVEN_5,JUP_CHALLENGE/JUP_THE_SEVEN_5_DESC,1,,43134,,,,25850|25852|25851,0,1706724000,1707321600,,,0,
25850,jup_the_seven_5_mp,JUP_CHALLENGE/JUP_THE_SEVEN_5,JUP_CHALLENGE/JUP_THE_SEVEN_5_DESC,15,,,,,,,1000,1706724000,1707321600,,,0,MP
25852,jup_the_seven_5_ob,JUP_CHALLENGE/JUP_THE_SEVEN_5,JUP_CHALLENGE/JUP_THE_SEVEN_5_DESC,1,,,,,,,1000,1706724000,1707321600,,,0,OB
25851,jup_the_seven_5_br,JUP_CHALLENGE/JUP_THE_SEVEN_5,JUP_CHALLENGE/JUP_THE_SEVEN_5_DESC,1,,,,,,,1000,1706724000,1707321600,,,0,BR
23308,jup_the_seven_6,JUP_CHALLENGE/JUP_THE_SEVEN_6,JUP_CHALLENGE/JUP_THE_SEVEN_6_DESC,1,,3978,,,,25781|25854|25853,0,1706724000,1707321600,,,0,
25781,jup_the_seven_6_mp,JUP_CHALLENGE/JUP_THE_SEVEN_6,JUP_CHALLENGE/JUP_THE_SEVEN_6_DESC,7,,,,,,,1000,1706724000,1707321600,,,0,MP
25854,jup_the_seven_6_ob,JUP_CHALLENGE/JUP_THE_SEVEN_6,JUP_CHALLENGE/JUP_THE_SEVEN_6_DESC,1,,,,,,,1000,1706724000,1707321600,,,0,OB
25853,jup_the_seven_6_br,JUP_CHALLENGE/JUP_THE_SEVEN_6,JUP_CHALLENGE/JUP_THE_SEVEN_6_DESC,1,,,,,,,1000,1706724000,1707321600,,,0,BR
