hash_1359a3079f1d01e,SPLASHES/SEVEN_KILL_SHORT,MEDALS_MP/SEVEN_KILL,MEDALS_MP/SEVEN_KILL_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,50,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_fa09c7954013cdf0,SPLASHES/EIGHT_KILL_SHORT,MEDALS_MP/EIGHT_KILL,MEDALS_MP/EIGHT_KILL_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,51,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_a3a0144007c5f9f2,SPLASHES/NINE_KILL_SHORT,MEDALS_MP/MULTI_KILL,MEDALS_MP/MULTI_KILL_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,52,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_dab63315abcdb6b4,MEDALS_MP/POSTHUMOUS,MEDALS_MP/POSTHUMOUS,MEDALS_MP/POSTHUMOUS_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,36,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_b25fda74d611ddf2,MEDALS_MP/FIRST_PLACE_KILL,MEDALS_MP/FIRST_PLACE_KILL,MEDALS_MP/FIRST_PLACE_KILL_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,38,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_d3bb96c8bd6efd71,MEDALS_MP/ONE_SHOT_KILL,MEDALS_MP/ONE_SHOT_KILL,MEDALS_MP/ONE_SHOT_KILL_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,37,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_20fbb2528f21bd3,MEDALS_MP/GUN_BUTT,MEDALS_MP/GUN_BUTT,MEDALS_MP/GUN_BUTT_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,6,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_978b9bab778f200b,MEDALS_MP/GRENADE_DOUBLE,MEDALS_MP/GRENADE_DOUBLE,MEDALS_MP/GRENADE_DOUBLE_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,43,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_d3dd8a69e4a03838,MEDALS_MP/FIST_KILL,MEDALS_MP/FIST_KILL,MEDALS_MP/FIST_KILL_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,7,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_86c2b3d1fa522f2b,MEDALS_MP/MANTLE_KILL,MEDALS_MP/MANTLE_KILL,MEDALS_MP/MANTLE_KILL_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,8,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_af4ab7b4b90c051b,MEDALS_MP/SLIDE_KILL,MEDALS_MP/SLIDE_KILL,MEDALS_MP/SLIDE_KILL_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,9,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_909d2a91d79f1dd5,MEDALS_MP/STUNNED_KILL,MEDALS_MP/STUNNED_KILL,MEDALS_MP/STUNNED_KILL_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,10,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_aceee63cb46a233a,MEDALS_MP/BACKSTAB,MEDALS_MP/BACKSTAB,MEDALS_MP/BACKSTAB_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,11,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_224b63cc1f966a36,MEDALS_MP/BACKFIRE,MEDALS_MP/BACKFIRE,MEDALS_MP/BACKFIRE_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,25,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_dabb834e68cca5af,MEDALS_MP/QUAD_FEED,MEDALS_MP/QUAD_FEED,MEDALS_MP/QUAD_FEED_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,53,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_58b9cd84a305dd09,MEDALS_MP/SAVE_TEAMMATE,MEDALS_MP/SAVE_TEAMMATE,MEDALS_MP/SAVE_TEAMMATE_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,26,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_8368a43e439d8a67,MEDALS_MP/ONE_SHOT_TWO_KILLS,MEDALS_MP/ONE_SHOT_TWO_KILLS,MEDALS_MP/ONE_SHOT_TWO_KILLS_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,44,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_3b7863dcdff98b13,MEDALS_MP/EXPLOSIVE_STICK,MEDALS_MP/EXPLOSIVE_STICK,MEDALS_MP/EXPLOSIVE_STICK_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,42,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_e13c7899c2eed171,MEDALS_MP/LAUNCHER_DIRECT_HIT,MEDALS_MP/LAUNCHER_DIRECT_HIT,MEDALS_MP/LAUNCHER_DIRECT_HIT_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,34,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_123320811bf44b63,MEDALS_MP/THROWINGKNIFE_KILL,MEDALS_MP/THROWINGKNIFE_KILL,MEDALS_MP/THROWINGKNIFE_KILL_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,35,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_37c5d5f71008db1d,MEDALS_MP/KILL_JUMPER,MEDALS_MP/KILL_JUMPER,MEDALS_MP/KILL_JUMPER_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,13,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_77bda5ea2c97fbd8,MEDALS_MP/AIR_KILL,MEDALS_MP/AIR_KILL,MEDALS_MP/AIR_KILL_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,15,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_358d0d85e7b1851,MEDALS_MP/LOW_HEALTH_KILL,MEDALS_MP/LOW_HEALTH_KILL,MEDALS_MP/LOW_HEALTH_KILL_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,32,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_585359fb294f2c3,MEDALS_MP/AIR_TO_AIR_KILL,MEDALS_MP/AIR_TO_AIR_KILL,MEDALS_MP/AIR_TO_AIR_KILL_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,16,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_29065087e352eb71,MEDALS_MP/ITEM_IMPACT,MEDALS_MP/ITEM_IMPACT,MEDALS_MP/ITEM_IMPACT_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,33,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_1c66af162fb14ca3,MEDALS_MP/STREAK_5,MEDALS_MP/STREAK_5,MEDALS_MP/STREAK_5_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,54,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_f3d5adb30a50aa6d,MEDALS_MP/STREAK_10,MEDALS_MP/STREAK_10,MEDALS_MP/STREAK_10_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,55,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_f3d5a8b30a50a1ee,MEDALS_MP/STREAK_15,MEDALS_MP/STREAK_15,MEDALS_MP/STREAK_15_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,56,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_f3d913b30a538d96,MEDALS_MP/STREAK_20,MEDALS_MP/STREAK_20,MEDALS_MP/STREAK_20_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,57,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_f3d918b30a539615,MEDALS_MP/STREAK_25,MEDALS_MP/STREAK_25,MEDALS_MP/STREAK_25_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,58,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_f3dc99b30a56a71f,MEDALS_MP/STREAK_30,MEDALS_MP/STREAK_30,MEDALS_MP/30_STREAK_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,59,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_1236123912008792,MEDALS_MP/STREAK_MAX,MEDALS_MP/STREAK_MAX,MEDALS_MP/STREAK_MAX_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,60,1,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_3ae8267a71b8f2c,,,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_770c515531cfb4d,MEDALS_MP/CRUISE_PREDATOR_KILL,MEDALS_MP/CRUISE_PREDATOR_KILL,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_e1bda745d7e2b780,,,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_cdd61ad0a230d999,,,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_2d9306cd3eb5ae5a,,,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_f63ac0cb5bc77bff,,,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_7b9598bd6b22e423,,,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_17a8cf73f6e02c75,,,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_74a5c4c18ca483bf,,,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_d3e2ae2ab4772088,,,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_927f2d6c18fb8ac4,,,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_2788375db3c98773,,,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_f4a8a91810123d8a,,,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_9f9435897f7fed30,,,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_26fc08d2e997ea40,,,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_19ebab090ae4e731,,,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_93fd323e5dcba2d4,,,,hud_icon_splash_kill,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_56f98863010a0795,,,,icon_splash_skill_shot,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_51408d3913aac1c9,,,,icon_splash_skill_shot,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_4016c5712732cbf5,,,,icon_splash_skill_shot,hash_0,splash,skill,,,,,,,,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_f724d9c81e05584b,MEDALS_MP/KILL_SS_RADAR_DRONE,MEDALS_MP/KILL_SS_RADAR_DRONE,MEDALS_MP/KILL_SS_RADAR_DRONE_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_13b605e7ed53b72e,MEDALS_MP/KILL_SS_RECON_DRONE,MEDALS_MP/KILL_SS_RECON_DRONE,MEDALS_MP/KILL_SS_RECON_DRONE_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_2dd6f453a706cd8c,MEDALS_MP/KILL_SS_RADAR_DRONE,MEDALS_MP/KILL_SS_RADAR_DRONE,MEDALS_MP/KILL_SS_RADAR_DRONE_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_6f7cf4dd6af9667e,MEDALS_MP/KILL_SS_SCRAMBLER_DRONE,MEDALS_MP/KILL_SS_SCRAMBLER_DRONE,MEDALS_MP/KILL_SS_SCRAMBLER_DRONE_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_106f292dcc64263f,MEDALS_MP/KILL_SS_SCRAMBLER_DRONE,MEDALS_MP/KILL_SS_SCRAMBLER_DRONE,MEDALS_MP/KILL_SS_SCRAMBLER_DRONE_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_37fce6cabec1da7a,MEDALS_MP/KILL_SS_SUPPORT_BOX,MEDALS_MP/KILL_SS_SUPPORT_BOX,MEDALS_MP/KILL_SS_SUPPORT_BOX_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_e8888b8c416a9576,MEDALS_MP/KILL_SS_MANUAL_TURRET,MEDALS_MP/KILL_SS_MANUAL_TURRET,MEDALS_MP/KILL_SS_MANUAL_TURRET_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_67f5de88f74425f1,MEDALS_MP/KILL_SS_TOMA_STRIKE,MEDALS_MP/KILL_SS_TOMA_STRIKE,MEDALS_MP/KILL_SS_TOMA_STRIKE_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_d85d8de6ed30fc6b,MEDALS_MP/KILL_SS_MULTI_AIRSTRIKE,MEDALS_MP/KILL_SS_MULTI_AIRSTRIKE,MEDALS_MP/KILL_SS_MULTI_AIRSTRIKE_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_d851aa0ed3213c58,MEDALS_MP/KILL_SS_CRUISE_PREDATOR,MEDALS_MP/KILL_SS_CRUISE_PREDATOR,MEDALS_MP/KILL_SS_CRUISE_PREDATOR_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_64f0db238dac1f73,MEDALS_MP/KILL_SS_PAC_SENTRY,MEDALS_MP/KILL_SS_PAC_SENTRY,MEDALS_MP/KILL_SS_PAC_SENTRY_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_52e67b81529d3ab2,MEDALS_MP/KILL_SS_CHOPPER_GUNNER,MEDALS_MP/KILL_SS_CHOPPER_GUNNER,MEDALS_MP/KILL_SS_CHOPPER_GUNNER_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_7d137502f73f6b67,MEDALS_MP/KILL_SS_AC130,MEDALS_MP/KILL_SS_AC130,MEDALS_MP/KILL_SS_AC130_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_5f88c4da4671af00,MEDALS_MP/KILL_SS_DRONEDROP,MEDALS_MP/KILL_SS_DRONEDROP,MEDALS_MP/KILL_SS_DRONEDROP_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_1e430290ce72e47,MEDALS_MP/KILL_SS_UAV,MEDALS_MP/KILL_SS_UAV,MEDALS_MP/KILL_SS_UAV_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_d3f18ecd0bc1a128,MEDALS_MP/KILL_SS_COUNTER_UAV,MEDALS_MP/KILL_SS_COUNTER_UAV,MEDALS_MP/KILL_SS_COUNTER_UAV_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_e2a6cdfdd2e23304,MEDALS_MP/KILL_SS_DIRECTIONAL_UAV,MEDALS_MP/KILL_SS_DIRECTIONAL_UAV,MEDALS_MP/KILL_SS_DIRECTIONAL_UAV_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_2823ba96a58d710,MEDALS_MP/KILL_SS_FUEL_AIRSTRIKE,MEDALS_MP/KILL_SS_FUEL_AIRSTRIKE,MEDALS_MP/KILL_SS_FUEL_AIRSTRIKE_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_f88a0d21a577aa90,MEDALS_MP/KILL_SS_FUEL_AIRSTRIKE,MEDALS_MP/KILL_SS_FUEL_AIRSTRIKE,MEDALS_MP/KILL_SS_FUEL_AIRSTRIKE_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_b346a69f055c00a4,MEDALS_MP/KILL_SS_FLASH_TURRET,MEDALS_MP/KILL_SS_FLASH_TURRET,MEDALS_MP/KILL_SS_FLASH_TURRET_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_7c3376e4654a7dad,MEDALS_MP/KILL_SS_HOVER_JET,MEDALS_MP/KILL_SS_HOVER_JET,MEDALS_MP/KILL_SS_HOVER_JET_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_e2a2b49b5b2fe490,MEDALS_MP_KILL_SS_EMP_DRONE,MEDALS_MP_KILL_SS_EMP_DRONE,MEDALS_MP_KILL_SS_EMP_DRONE_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_2b5885666af24123,MEDALS_MP/KILL_SS_SENTRY_GUN,MEDALS_MP/KILL_SS_SENTRY_GUN,MEDALS_MP/KILL_SS_SENTRY_GUN_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_f9e3d5b3830715ee,MEDALS_MP/KILL_SS_BRADLEY,MEDALS_MP/KILL_SS_BRADLEY,MEDALS_MP/KILL_SS_BRADLEY_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_cd839781c4fa65a5,MEDALS_MP/KILL_SS_ASSAULT_DRONE,MEDALS_MP/KILL_SS_ASSAULT_DRONE,MEDALS_MP/KILL_SS_ASSAULT_DRONE_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
hash_a6aa7bec1696763f,MEDALS_MP/KILL_SS_AUTO_DRONE,MEDALS_MP/KILL_SS_AUTO_DRONE,MEDALS_MP/KILL_SS_AUTO_DRONE_DESC,hud_icon_splash_kill,hash_0,splash,skill,,,,,,0,0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,hash_0,,,0
