0,none,none,none,none,none,none,0,none,
47,spetsnaz_eastern_quip_7,spetsnaz_eastern,QUIPS/QUIP_SPETSNAZ_7,ui_loot_operator_quip_east_nikto,ui_default_null,_70,1,QUIPS/NIKTO_7,WZ2,IW9,MGL
48,spetsnaz_eastern_quip_8,spetsnaz_eastern,QUIPS/QUIP_SPETSNAZ_8,ui_loot_operator_quip_east_nikto,ui_default_null,_80,1,QUIPS/NIKTO_8,WZ2,IW9,MGL
49,spetsnaz_eastern_quip_9,spetsnaz_eastern,QUIPS/QUIP_SPETSNAZ_9,ui_loot_operator_quip_east_nikto,ui_default_null,_90,1,QUIPS/NIKTO_9,WZ2,IW9,MGL
50,spetsnaz_eastern_quip_10,spetsnaz_eastern,QUIPS/QUIP_SPETSNAZ_10,ui_loot_operator_quip_east_nikto,ui_default_null,_100,1,QUIPS/NIKTO_10,WZ2,IW9,MGL
51,murphy_western_quip_1,murphy_western,QUIPS/QUIP_THORNE_1,ui_loot_operator_quip_west_thorne,ui_default_null,_10,1,QUIPS/MURPHY_1,WZ2,IW9,MGL
3,murphy_western_quip_2,murphy_western,QUIPS/QUIP_THORNE_2,ui_loot_operator_quip_west_thorne,ui_default_null,_20,1,QUIPS/MURPHY_2,WZ2,IW9,MGL
52,murphy_western_quip_3,murphy_western,QUIPS/QUIP_THORNE_3,ui_loot_operator_quip_west_thorne,ui_default_null,_30,1,QUIPS/MURPHY_3,WZ2,IW9,MGL
53,murphy_western_quip_4,murphy_western,QUIPS/QUIP_THORNE_4,ui_loot_operator_quip_west_thorne,ui_default_null,_40,1,QUIPS/MURPHY_4,WZ2,IW9,MGL
54,murphy_western_quip_5,murphy_western,QUIPS/QUIP_THORNE_5,ui_loot_operator_quip_west_thorne,ui_default_null,_50,1,QUIPS/MURPHY_5,WZ2,IW9,MGL
55,murphy_western_quip_6,murphy_western,QUIPS/QUIP_THORNE_6,ui_loot_operator_quip_west_thorne,ui_default_null,_60,1,QUIPS/MURPHY_6,WZ2,IW9,MGL
56,murphy_western_quip_7,murphy_western,QUIPS/QUIP_THORNE_7,ui_loot_operator_quip_west_thorne,ui_default_null,_70,1,QUIPS/MURPHY_7,WZ2,IW9,MGL
57,murphy_western_quip_8,murphy_western,QUIPS/QUIP_THORNE_8,ui_loot_operator_quip_west_thorne,ui_default_null,_80,1,QUIPS/MURPHY_8,WZ2,IW9,MGL
58,murphy_western_quip_9,murphy_western,QUIPS/QUIP_THORNE_9,ui_loot_operator_quip_west_thorne,ui_default_null,_90,1,QUIPS/MURPHY_9,WZ2,IW9,MGL
59,murphy_western_quip_10,murphy_western,QUIPS/QUIP_THORNE_10,ui_loot_operator_quip_west_thorne,ui_default_null,_100,1,QUIPS/MURPHY_10,WZ2,IW9,MGL
60,dday_western_quip_1,dday_western,QUIPS/QUIP_DDAY_1,ui_loot_operator_quip_west_dday,ui_default_null,_10,1,QUIPS/DDAY_1,WZ2,IW9,MGL
4,dday_western_quip_2,dday_western,QUIPS/QUIP_DDAY_2,ui_loot_operator_quip_west_dday,ui_default_null,_20,1,QUIPS/DDAY_2,WZ2,IW9,MGL
61,dday_western_quip_3,dday_western,QUIPS/QUIP_DDAY_3,ui_loot_operator_quip_west_dday,ui_default_null,_30,1,QUIPS/DDAY_3,WZ2,IW9,MGL
62,dday_western_quip_4,dday_western,QUIPS/QUIP_DDAY_4,ui_loot_operator_quip_west_dday,ui_default_null,_40,1,QUIPS/DDAY_4,WZ2,IW9,MGL
63,dday_western_quip_5,dday_western,QUIPS/QUIP_DDAY_5,ui_loot_operator_quip_west_dday,ui_default_null,_50,1,QUIPS/DDAY_5,WZ2,IW9,MGL
64,dday_western_quip_6,dday_western,QUIPS/QUIP_DDAY_6,ui_loot_operator_quip_west_dday,ui_default_null,_60,1,QUIPS/DDAY_6,WZ2,IW9,MGL
65,dday_western_quip_7,dday_western,QUIPS/QUIP_DDAY_7,ui_loot_operator_quip_west_dday,ui_default_null,_70,1,QUIPS/DDAY_7,WZ2,IW9,MGL
66,dday_western_quip_8,dday_western,QUIPS/QUIP_DDAY_8,ui_loot_operator_quip_west_dday,ui_default_null,_80,1,QUIPS/DDAY_8,WZ2,IW9,MGL
67,dday_western_quip_9,dday_western,QUIPS/QUIP_DDAY_9,ui_loot_operator_quip_west_dday,ui_default_null,_90,1,QUIPS/DDAY_9,WZ2,IW9,MGL
68,dday_western_quip_10,dday_western,QUIPS/QUIP_DDAY_10,ui_loot_operator_quip_west_dday,ui_default_null,_100,1,QUIPS/DDAY_10,WZ2,IW9,MGL
69,charly_western_quip_1,charly_western,QUIPS/QUIP_CHARLY_1,ui_loot_operator_quip_west_charly,ui_default_null,_10,1,QUIPS/CHARLY_1,WZ2,IW9,MGL
70,charly_western_quip_2,charly_western,QUIPS/QUIP_CHARLY_2,ui_loot_operator_quip_west_charly,ui_default_null,_20,1,QUIPS/CHARLY_2,WZ2,IW9,MGL
71,charly_western_quip_3,charly_western,QUIPS/QUIP_CHARLY_3,ui_loot_operator_quip_west_charly,ui_default_null,_30,1,QUIPS/CHARLY_3,WZ2,IW9,MGL
5,charly_western_quip_4,charly_western,QUIPS/QUIP_CHARLY_4,ui_loot_operator_quip_west_charly,ui_default_null,_40,1,QUIPS/CHARLY_4,WZ2,IW9,MGL
72,charly_western_quip_5,charly_western,QUIPS/QUIP_CHARLY_5,ui_loot_operator_quip_west_charly,ui_default_null,_50,1,QUIPS/CHARLY_5,WZ2,IW9,MGL
73,charly_western_quip_6,charly_western,QUIPS/QUIP_CHARLY_6,ui_loot_operator_quip_west_charly,ui_default_null,_60,1,QUIPS/CHARLY_6,WZ2,IW9,MGL
74,charly_western_quip_7,charly_western,QUIPS/QUIP_CHARLY_7,ui_loot_operator_quip_west_charly,ui_default_null,_70,1,QUIPS/CHARLY_7,WZ2,IW9,MGL
75,charly_western_quip_8,charly_western,QUIPS/QUIP_CHARLY_8,ui_loot_operator_quip_west_charly,ui_default_null,_80,1,QUIPS/CHARLY_8,WZ2,IW9,MGL
76,charly_western_quip_9,charly_western,QUIPS/QUIP_CHARLY_9,ui_loot_operator_quip_west_charly,ui_default_null,_90,1,QUIPS/CHARLY_9,WZ2,IW9,MGL
77,charly_western_quip_10,charly_western,QUIPS/QUIP_CHARLY_10,ui_loot_operator_quip_west_charly,ui_default_null,_100,1,QUIPS/CHARLY_10,WZ2,IW9,MGL
78,alice_western_quip_1,alice_western,QUIPS/QUIP_ALICE_1,ui_loot_operator_quip_west_alice,ui_default_null,_10,1,QUIPS/ALICE_1,WZ2,IW9,MGL
79,alice_western_quip_2,alice_western,QUIPS/QUIP_ALICE_2,ui_loot_operator_quip_west_alice,ui_default_null,_20,1,QUIPS/ALICE_2,WZ2,IW9,MGL
80,alice_western_quip_3,alice_western,QUIPS/QUIP_ALICE_3,ui_loot_operator_quip_west_alice,ui_default_null,_30,1,QUIPS/ALICE_3,WZ2,IW9,MGL
81,alice_western_quip_4,alice_western,QUIPS/QUIP_ALICE_4,ui_loot_operator_quip_west_alice,ui_default_null,_40,1,QUIPS/ALICE_4,WZ2,IW9,MGL
6,alice_western_quip_5,alice_western,QUIPS/QUIP_ALICE_5,ui_loot_operator_quip_west_alice,ui_default_null,_50,1,QUIPS/ALICE_5,WZ2,IW9,MGL
82,alice_western_quip_6,alice_western,QUIPS/QUIP_ALICE_6,ui_loot_operator_quip_west_alice,ui_default_null,_60,1,QUIPS/ALICE_6,WZ2,IW9,MGL
83,alice_western_quip_7,alice_western,QUIPS/QUIP_ALICE_7,ui_loot_operator_quip_west_alice,ui_default_null,_70,1,QUIPS/ALICE_7,WZ2,IW9,MGL
84,alice_western_quip_8,alice_western,QUIPS/QUIP_ALICE_8,ui_loot_operator_quip_west_alice,ui_default_null,_80,1,QUIPS/ALICE_8,WZ2,IW9,MGL
85,alice_western_quip_9,alice_western,QUIPS/QUIP_ALICE_9,ui_loot_operator_quip_west_alice,ui_default_null,_90,1,QUIPS/ALICE_9,WZ2,IW9,MGL
86,alice_western_quip_10,alice_western,QUIPS/QUIP_ALICE_10,ui_loot_operator_quip_west_alice,ui_default_null,_100,1,QUIPS/ALICE_10,WZ2,IW9,MGL
87,syd_eastern_quip_1,syd_eastern,QUIPS/QUIP_SYD_1,ui_loot_operator_quip_east_syd,ui_default_null,_10,1,QUIPS/SYD_1,WZ2,IW9,MGL
88,syd_eastern_quip_2,syd_eastern,QUIPS/QUIP_SYD_2,ui_loot_operator_quip_east_syd,ui_default_null,_20,1,QUIPS/SYD_2,WZ2,IW9,MGL
89,syd_eastern_quip_3,syd_eastern,QUIPS/QUIP_SYD_3,ui_loot_operator_quip_east_syd,ui_default_null,_30,1,QUIPS/SYD_3,WZ2,IW9,MGL
7,syd_eastern_quip_4,syd_eastern,QUIPS/QUIP_SYD_4,ui_loot_operator_quip_east_syd,ui_default_null,_40,1,QUIPS/SYD_4,WZ2,IW9,MGL
90,syd_eastern_quip_5,syd_eastern,QUIPS/QUIP_SYD_5,ui_loot_operator_quip_east_syd,ui_default_null,_50,1,QUIPS/SYD_5,WZ2,IW9,MGL
91,syd_eastern_quip_6,syd_eastern,QUIPS/QUIP_SYD_6,ui_loot_operator_quip_east_syd,ui_default_null,_60,1,QUIPS/SYD_6,WZ2,IW9,MGL
92,syd_eastern_quip_7,syd_eastern,QUIPS/QUIP_SYD_7,ui_loot_operator_quip_east_syd,ui_default_null,_70,1,QUIPS/SYD_7,WZ2,IW9,MGL
93,syd_eastern_quip_8,syd_eastern,QUIPS/QUIP_SYD_8,ui_loot_operator_quip_east_syd,ui_default_null,_80,1,QUIPS/SYD_8,WZ2,IW9,MGL
94,syd_eastern_quip_9,syd_eastern,QUIPS/QUIP_SYD_9,ui_loot_operator_quip_east_syd,ui_default_null,_90,1,QUIPS/SYD_9,WZ2,IW9,MGL
95,syd_eastern_quip_10,syd_eastern,QUIPS/QUIP_SYD_10,ui_loot_operator_quip_east_syd,ui_default_null,_100,1,QUIPS/SYD_10,WZ2,IW9,MGL
96,bale_eastern_quip_1,bale_eastern,QUIPS/QUIP_BALE_1,ui_loot_operator_quip_east_bale,ui_default_null,_10,1,QUIPS/BALE_1,WZ2,IW9,MGL
8,bale_eastern_quip_2,bale_eastern,QUIPS/QUIP_BALE_2,ui_loot_operator_quip_east_bale,ui_default_null,_20,1,QUIPS/BALE_2,WZ2,IW9,MGL
97,bale_eastern_quip_3,bale_eastern,QUIPS/QUIP_BALE_3,ui_loot_operator_quip_east_bale,ui_default_null,_30,1,QUIPS/BALE_3,WZ2,IW9,MGL
98,bale_eastern_quip_4,bale_eastern,QUIPS/QUIP_BALE_4,ui_loot_operator_quip_east_bale,ui_default_null,_40,1,QUIPS/BALE_4,WZ2,IW9,MGL
99,bale_eastern_quip_5,bale_eastern,QUIPS/QUIP_BALE_5,ui_loot_operator_quip_east_bale,ui_default_null,_50,1,QUIPS/BALE_5,WZ2,IW9,MGL
100,bale_eastern_quip_6,bale_eastern,QUIPS/QUIP_BALE_6,ui_loot_operator_quip_east_bale,ui_default_null,_60,1,QUIPS/BALE_6,WZ2,IW9,MGL
101,bale_eastern_quip_7,bale_eastern,QUIPS/QUIP_BALE_7,ui_loot_operator_quip_east_bale,ui_default_null,_70,1,QUIPS/BALE_7,WZ2,IW9,MGL
102,bale_eastern_quip_8,bale_eastern,QUIPS/QUIP_BALE_8,ui_loot_operator_quip_east_bale,ui_default_null,_80,1,QUIPS/BALE_8,WZ2,IW9,MGL
103,bale_eastern_quip_9,bale_eastern,QUIPS/QUIP_BALE_9,ui_loot_operator_quip_east_bale,ui_default_null,_90,1,QUIPS/BALE_9,WZ2,IW9,MGL
104,bale_eastern_quip_10,bale_eastern,QUIPS/QUIP_BALE_10,ui_loot_operator_quip_east_bale,ui_default_null,_100,1,QUIPS/BALE_10,WZ2,IW9,MGL
105,domino_western_quip_1,domino_western,QUIPS/QUIP_DOMINO_1,ui_loot_operator_quip_west_domino,ui_default_null,_10,1,QUIPS/DOMINO_1,WZ2,IW9,MGL
106,domino_western_quip_2,domino_western,QUIPS/QUIP_DOMINO_2,ui_loot_operator_quip_west_domino,ui_default_null,_20,1,QUIPS/DOMINO_2,WZ2,IW9,MGL
107,domino_western_quip_3,domino_western,QUIPS/QUIP_DOMINO_3,ui_loot_operator_quip_west_domino,ui_default_null,_30,1,QUIPS/DOMINO_3,WZ2,IW9,MGL
9,domino_western_quip_4,domino_western,QUIPS/QUIP_DOMINO_4,ui_loot_operator_quip_west_domino,ui_default_null,_40,1,QUIPS/DOMINO_4,WZ2,IW9,MGL
108,domino_western_quip_5,domino_western,QUIPS/QUIP_DOMINO_5,ui_loot_operator_quip_west_domino,ui_default_null,_50,1,QUIPS/DOMINO_5,WZ2,IW9,MGL
109,domino_western_quip_6,domino_western,QUIPS/QUIP_DOMINO_6,ui_loot_operator_quip_west_domino,ui_default_null,_60,1,QUIPS/DOMINO_6,WZ2,IW9,MGL
110,domino_western_quip_7,domino_western,QUIPS/QUIP_DOMINO_7,ui_loot_operator_quip_west_domino,ui_default_null,_70,1,QUIPS/DOMINO_7,WZ2,IW9,MGL
111,domino_western_quip_8,domino_western,QUIPS/QUIP_DOMINO_8,ui_loot_operator_quip_west_domino,ui_default_null,_80,1,QUIPS/DOMINO_8,WZ2,IW9,MGL
112,domino_western_quip_9,domino_western,QUIPS/QUIP_DOMINO_9,ui_loot_operator_quip_west_domino,ui_default_null,_90,1,QUIPS/DOMINO_9,WZ2,IW9,MGL
113,domino_western_quip_10,domino_western,QUIPS/QUIP_DOMINO_10,ui_loot_operator_quip_west_domino,ui_default_null,_100,1,QUIPS/DOMINO_10,WZ2,IW9,MGL
114,otter_western_quip_1,otter_western,QUIPS/QUIP_OTTER_1,ui_loot_operator_quip_west_otter,ui_default_null,_10,1,QUIPS/OTTER_1,WZ2,IW9,MGL
115,otter_western_quip_2,otter_western,QUIPS/QUIP_OTTER_2,ui_loot_operator_quip_west_otter,ui_default_null,_20,1,QUIPS/OTTER_2,WZ2,IW9,MGL
116,otter_western_quip_3,otter_western,QUIPS/QUIP_OTTER_3,ui_loot_operator_quip_west_otter,ui_default_null,_30,1,QUIPS/OTTER_3,WZ2,IW9,MGL
117,otter_western_quip_4,otter_western,QUIPS/QUIP_OTTER_4,ui_loot_operator_quip_west_otter,ui_default_null,_40,1,QUIPS/OTTER_4,WZ2,IW9,MGL
118,otter_western_quip_5,otter_western,QUIPS/QUIP_OTTER_5,ui_loot_operator_quip_west_otter,ui_default_null,_50,1,QUIPS/OTTER_5,WZ2,IW9,MGL
119,otter_western_quip_6,otter_western,QUIPS/QUIP_OTTER_6,ui_loot_operator_quip_west_otter,ui_default_null,_60,1,QUIPS/OTTER_6,WZ2,IW9,MGL
120,otter_western_quip_7,otter_western,QUIPS/QUIP_OTTER_7,ui_loot_operator_quip_west_otter,ui_default_null,_70,1,QUIPS/OTTER_7,WZ2,IW9,MGL
121,otter_western_quip_8,otter_western,QUIPS/QUIP_OTTER_8,ui_loot_operator_quip_west_otter,ui_default_null,_80,1,QUIPS/OTTER_8,WZ2,IW9,MGL
10,otter_western_quip_9,otter_western,QUIPS/QUIP_OTTER_9,ui_loot_operator_quip_west_otter,ui_default_null,_90,1,QUIPS/OTTER_9,WZ2,IW9,MGL
122,otter_western_quip_10,otter_western,QUIPS/QUIP_OTTER_10,ui_loot_operator_quip_west_otter,ui_default_null,_100,1,QUIPS/OTTER_10,WZ2,IW9,MGL
11,quin_western_quip_1,quin_western,QUIPS/QUIP_QUINN_1,,ui_default_null,_10,1,QUIPS/QUINN_1,WZ2,IW9,MGL
123,quin_western_quip_2,quin_western,QUIPS/QUIP_QUINN_2,,ui_default_null,_20,1,QUIPS/QUINN_2,WZ2,IW9,MGL
124,quin_western_quip_3,quin_western,QUIPS/QUIP_QUINN_3,,ui_default_null,_30,1,QUIPS/QUINN_3,WZ2,IW9,MGL
125,quin_western_quip_4,quin_western,QUIPS/QUIP_QUINN_4,,ui_default_null,_40,1,QUIPS/QUINN_4,WZ2,IW9,MGL
126,quin_western_quip_5,quin_western,QUIPS/QUIP_QUINN_5,,ui_default_null,_50,1,QUIPS/QUINN_5,WZ2,IW9,MGL
127,quin_western_quip_6,quin_western,QUIPS/QUIP_QUINN_6,,ui_default_null,_60,1,QUIPS/QUINN_6,WZ2,IW9,MGL
128,quin_western_quip_7,quin_western,QUIPS/QUIP_QUINN_7,,ui_default_null,_70,1,QUIPS/QUINN_7,WZ2,IW9,MGL
129,quin_western_quip_8,quin_western,QUIPS/QUIP_QUINN_8,,ui_default_null,_80,1,QUIPS/QUINN_8,WZ2,IW9,MGL
130,quin_western_quip_9,quin_western,QUIPS/QUIP_QUINN_9,,ui_default_null,_90,1,QUIPS/QUINN_9,WZ2,IW9,MGL
131,quin_western_quip_10,quin_western,QUIPS/QUIP_QUINN_10,,ui_default_null,_100,1,QUIPS/QUINN_10,WZ2,IW9,MGL
12,kato_western_quip_1,kato_western,QUIPS/QUIP_KATO_1,,ui_default_null,_10,1,QUIPS/KATO_1,WZ2,IW9,MGL
131,kato_western_quip_2,kato_western,QUIPS/QUIP_KATO_2,,ui_default_null,_20,1,QUIPS/KATO_2,WZ2,IW9,MGL
132,kato_western_quip_3,kato_western,QUIPS/QUIP_KATO_3,,ui_default_null,_30,1,QUIPS/KATO_3,WZ2,IW9,MGL
133,kato_western_quip_4,kato_western,QUIPS/QUIP_KATO_4,,ui_default_null,_40,1,QUIPS/KATO_4,WZ2,IW9,MGL
134,kato_western_quip_5,kato_western,QUIPS/QUIP_KATO_5,,ui_default_null,_50,1,QUIPS/KATO_5,WZ2,IW9,MGL
135,kato_western_quip_6,kato_western,QUIPS/QUIP_KATO_6,,ui_default_null,_60,1,QUIPS/KATO_6,WZ2,IW9,MGL
136,kato_western_quip_7,kato_western,QUIPS/QUIP_KATO_7,,ui_default_null,_70,1,QUIPS/KATO_7,WZ2,IW9,MGL
137,kato_western_quip_8,kato_western,QUIPS/QUIP_KATO_8,,ui_default_null,_80,1,QUIPS/KATO_8,WZ2,IW9,MGL
138,kato_western_quip_9,kato_western,QUIPS/QUIP_KATO_9,,ui_default_null,_90,1,QUIPS/KATO_9,WZ2,IW9,MGL
139,kato_western_quip_10,kato_western,QUIPS/QUIP_KATO_10,,ui_default_null,_100,1,QUIPS/KATO_10,WZ2,IW9,MGL
13,zedra_western_quip_1,zedra_western,QUIPS/QUIP_ZEDRA_1,ui_loot_operator_quip_west_mara,ui_default_null,_10,1,QUIPS/ZEDRA_1,WZ2,IW9,MGL
140,zedra_western_quip_2,zedra_western,QUIPS/QUIP_ZEDRA_2,ui_loot_operator_quip_west_mara,ui_default_null,_20,1,QUIPS/ZEDRA_2,WZ2,IW9,MGL
141,zedra_western_quip_3,zedra_western,QUIPS/QUIP_ZEDRA_3,ui_loot_operator_quip_west_mara,ui_default_null,_30,1,QUIPS/ZEDRA_3,WZ2,IW9,MGL
142,zedra_western_quip_4,zedra_western,QUIPS/QUIP_ZEDRA_4,ui_loot_operator_quip_west_mara,ui_default_null,_40,1,QUIPS/ZEDRA_4,WZ2,IW9,MGL
143,zedra_western_quip_5,zedra_western,QUIPS/QUIP_ZEDRA_5,ui_loot_operator_quip_west_mara,ui_default_null,_50,1,QUIPS/ZEDRA_5,WZ2,IW9,MGL
144,zedra_western_quip_6,zedra_western,QUIPS/QUIP_ZEDRA_6,ui_loot_operator_quip_west_mara,ui_default_null,_60,1,QUIPS/ZEDRA_6,WZ2,IW9,MGL
145,zedra_western_quip_7,zedra_western,QUIPS/QUIP_ZEDRA_7,ui_loot_operator_quip_west_mara,ui_default_null,_70,1,QUIPS/ZEDRA_7,WZ2,IW9,MGL
146,zedra_western_quip_8,zedra_western,QUIPS/QUIP_ZEDRA_8,ui_loot_operator_quip_west_mara,ui_default_null,_80,1,QUIPS/ZEDRA_8,WZ2,IW9,MGL
147,zedra_western_quip_9,zedra_western,QUIPS/QUIP_ZEDRA_9,ui_loot_operator_quip_west_mara,ui_default_null,_90,1,QUIPS/ZEDRA_9,WZ2,IW9,MGL
148,zedra_western_quip_10,zedra_western,QUIPS/QUIP_ZEDRA_10,ui_loot_operator_quip_west_mara,ui_default_null,_100,1,QUIPS/ZEDRA_10,WZ2,IW9,MGL
149,golem_western_quip_1,golem_western,QUIPS/QUIP_GOLEM_1,ui_loot_operator_quip_west_golem,ui_default_null,_10,1,QUIPS/GOLEM_1,WZ2,IW9,MGL
150,golem_western_quip_2,golem_western,QUIPS/QUIP_GOLEM_2,ui_loot_operator_quip_west_golem,ui_default_null,_20,1,QUIPS/GOLEM_2,WZ2,IW9,MGL
151,golem_western_quip_3,golem_western,QUIPS/QUIP_GOLEM_3,ui_loot_operator_quip_west_golem,ui_default_null,_30,1,QUIPS/GOLEM_3,WZ2,IW9,MGL
152,golem_western_quip_4,golem_western,QUIPS/QUIP_GOLEM_4,ui_loot_operator_quip_west_golem,ui_default_null,_40,1,QUIPS/GOLEM_4,WZ2,IW9,MGL
153,golem_western_quip_5,golem_western,QUIPS/QUIP_GOLEM_5,ui_loot_operator_quip_west_golem,ui_default_null,_50,1,QUIPS/GOLEM_5,WZ2,IW9,MGL
154,golem_western_quip_6,golem_western,QUIPS/QUIP_GOLEM_6,ui_loot_operator_quip_west_golem,ui_default_null,_60,1,QUIPS/GOLEM_6,WZ2,IW9,MGL
155,golem_western_quip_7,golem_western,QUIPS/QUIP_GOLEM_7,ui_loot_operator_quip_west_golem,ui_default_null,_70,1,QUIPS/GOLEM_7,WZ2,IW9,MGL
14,golem_western_quip_8,golem_western,QUIPS/QUIP_GOLEM_8,ui_loot_operator_quip_west_golem,ui_default_null,_80,1,QUIPS/GOLEM_8,WZ2,IW9,MGL
156,golem_western_quip_9,golem_western,QUIPS/QUIP_GOLEM_9,ui_loot_operator_quip_west_golem,ui_default_null,_90,1,QUIPS/GOLEM_9,WZ2,IW9,MGL
157,golem_western_quip_10,golem_western,QUIPS/QUIP_GOLEM_10,ui_loot_operator_quip_west_golem,ui_default_null,_100,1,QUIPS/GOLEM_10,WZ2,IW9,MGL
15,farah_western_quip_1,farah_western,QUIPS/QUIP_FARAH_1,,ui_default_null,_10,1,QUIPS/FARAH_1,WZ2,IW9,MGL
158,farah_western_quip_2,farah_western,QUIPS/QUIP_FARAH_2,,ui_default_null,_20,1,QUIPS/FARAH_2,WZ2,IW9,MGL
159,farah_western_quip_3,farah_western,QUIPS/QUIP_FARAH_3,,ui_default_null,_30,1,QUIPS/FARAH_3,WZ2,IW9,MGL
160,farah_western_quip_4,farah_western,QUIPS/QUIP_FARAH_4,,ui_default_null,_40,1,QUIPS/FARAH_4,WZ2,IW9,MGL
161,farah_western_quip_5,farah_western,QUIPS/QUIP_FARAH_5,,ui_default_null,_50,1,QUIPS/FARAH_5,WZ2,IW9,MGL
162,farah_western_quip_6,farah_western,QUIPS/QUIP_FARAH_6,,ui_default_null,_60,1,QUIPS/FARAH_6,WZ2,IW9,MGL
163,farah_western_quip_7,farah_western,QUIPS/QUIP_FARAH_7,,ui_default_null,_70,1,QUIPS/FARAH_7,WZ2,IW9,MGL
164,farah_western_quip_8,farah_western,QUIPS/QUIP_FARAH_8,,ui_default_null,_80,1,QUIPS/FARAH_8,WZ2,IW9,MGL
165,farah_western_quip_9,farah_western,QUIPS/QUIP_FARAH_9,,ui_default_null,_90,1,QUIPS/FARAH_9,WZ2,IW9,MGL
166,farah_western_quip_10,farah_western,QUIPS/QUIP_FARAH_10,,ui_default_null,_100,1,QUIPS/FARAH_10,WZ2,IW9,MGL
16,ghost_western_quip_1,ghost_western,QUIPS/QUIP_GHOST_1,ui_loot_operator_quip_west_ghost,ui_default_null,_10,1,QUIPS/GHOST_1,WZ2,IW9,MGL
167,ghost_western_quip_2,ghost_western,QUIPS/QUIP_GHOST_2,ui_loot_operator_quip_west_ghost,ui_default_null,_20,1,QUIPS/GHOST_2,WZ2,IW9,MGL
168,ghost_western_quip_3,ghost_western,QUIPS/QUIP_GHOST_3,ui_loot_operator_quip_west_ghost,ui_default_null,_30,1,QUIPS/GHOST_3,WZ2,IW9,MGL
169,ghost_western_quip_4,ghost_western,QUIPS/QUIP_GHOST_4,ui_loot_operator_quip_west_ghost,ui_default_null,_40,1,QUIPS/GHOST_4,WZ2,IW9,MGL
170,ghost_western_quip_5,ghost_western,QUIPS/QUIP_GHOST_5,ui_loot_operator_quip_west_ghost,ui_default_null,_50,1,QUIPS/GHOST_5,WZ2,IW9,MGL
