KILLSTREAKS/LRAD_COUNT_OVER_LIMIT,0
KILLSTREAKS/SWITCHBLADE_COUNT_OVER_LIMIT,0
MP/LETHALS_UNAVAILABLE_FOR_N,0
MP/SUPERS_UNAVAILABLE_FOR_N,0
MP/SUPERS_UNAVAILABLE,0
MP/SUPERS_UNAVAILABLE_EQUIP,0
MP/SUPERS_UNAVAILABLE_ARB_UP,0
MP/AUTOBALANCE_NEXT_ROUND,0
MP/AUTOBALANCE_SECONDS,0
MP/FRIENDLY_FIRE_WILL_NOT,0
MP/CANT_PLANT_WITHOUT_BOMB,0
MP/TELEPORT_FAILED,0
MP/REWIND_FAILED,0
MP/INGAME_ONLY_RPS_WIN,0
MP/INGAME_ONLY_RPS_LOSE,0
MP/INGAME_ONLY_RPS_TOO_LATE,0
MP/INGAME_ONLY_RPS_START,0
MP/INGAME_ONLY_RPS_DRAW,0
MP/BLINK_KNIFE_FAILED,0
MP/PLAYER_ALREADY_BEING_REVIVED,0
MP/BR_ATTACH_XMAGS,0
MP/BR_ATTACH_DENY_INCOMPATIBLE,0
MP/BR_ATTACH_DENY_NO_ROOM,0
MP/BR_AMMO_DENY_NO_ROOM,0
MP/BR_EQUIP_DENY_NO_ROOM,0
MP/BR_WEAPON_DENY_ALREADY_HAVE,0
MP/BR_ALL_DENY_JUGG,0
MP/BR_NOT_ENOUGH_PLUNDER,0
MP/BR_EXTRACTION_IN_PROGRESS,0
MP/BR_EXTRACTION_NOT_IN_ZONE,0
MP/BR_EXTRACTION_CANCELLED,0
MP/BR_PLUNDER_BANKED,0
MP/BR_PLUNDER_STOLE,0
MP/BR_PLUNDER_GONE,0
MP/BR_PRESS_TO_DEPLOY,0
MP/BR_PRESS_TO_SELECT_INFIL,0
PERKS/UPGRADE_MENU_BLOCKED,0
MP/FRIENDLY_FIRE_PUNISH_SWITCH,0
MP/BR_ARMOR_DENY_NOT_BETTER,0
MP/BR_KILLSTREAK_DENY_ALREADY_HAVE,0
MP/BR_MOBILE_ARMORY_ALREADY_USED,0
MP/BR_ALREADY_HOLDING_WEAPON,0
MP/SUPPORT_BOX_INCOMPAT,0
MP/TAC_COVER_CANNOT_PLACE,0
SUPER_MP/TACTICAL_CAMERA_OUT_OF_RANGE,0
SUPER_MP/TACTICAL_CAMERA_MAX_TEAM_NUM,0
SUPER_MP/COMM_SCRAMBLER_KILLSTREAK_BLOCKED_MESSAGE,0
MP/CANNOT_USE_GENERIC,0
VEHICLES/SEAT_SWITCH_TOO_SOON,0
VEHICLES/SEAT_SWITCH_OCCUPIED,0
MP_INGAME_ONLY/AMMO_RESTOCK_STOCK_FULL,0
MP_INGAME_ONLY/AMMO_RESTOCK_ON_COOLDOWN,0
MP_INGAME_ONLY/ARMOR_RESTOCK_STOCK_FULL,0
MP_BR_INGAME/MOBILE_ARMORY_ACTION_ERROR,0
MP_BR_INGAME/LOADOUT_ALREADY_EQUIPPED,0
MP_BR_INGAME/NO_MORE_RESPAWN,0
MP_BR_INGAME/ALREADY_HAVE_RESPAWN_TOKEN,0
MP_BR_INGAME/ALREADY_HAVE_GULAG_TOKEN,0
MP_BR_INGAME/NOT_ENOUGH_PLUNDER_ACTIVATE,0
MP_BR_INGAME/ALREADY_HAVE_PLATE_POUCH_ITEM,0
MP_BR_INGAME/ALREADY_HAVE_GULAG_TOKEN,0
MP_BR_INGAME/ALREADY_HAVE_SUPER,0
MP/TAC_COVER_DOOR_TOO_CLOSE,0
MP/TAC_COVER_PLACE_IN_DOORWAY,0
MP/WEAPON_DROP_TOO_MANY_ATTACHMENTS,0
MP/WEAPON_DROP_INCOMPAT,0
EQUIPMENT/PLANT_FAILED,0
MP_INGAME_ONLY/SAFE,0
VEHICLES/CANNOT_EXIT,0
MP/BR_ARMOR_DENY_ARMOR_FULL,0
MP/BR_PICKUP_DENY_PARACHUTING,0
MP_BR_INGAME/PLUNDER_HELD_LIMIT_REACHED,0
MP_BR_INGAME/TABLET_PICKUP_FAILURE,0
MP/VEHICLE_PURCHASE_FAILED,0
MP_BR_INGAME/ARMOR_INSERT_IN_PROGRESS,0
MP_BR_INGAME/ALREADY_HAVE_SELF_REVIVE_ITEM,0
MP/CANNOT_DEPOSIT,0
MP/CANNOT_DEPOSIT_LS,0
MP/CANNOT_DEPOSIT_VEHICLE,0
MP/CANNOT_DEPOSIT_NO_CASH,0
MP/PLACEHOLDER_CANNOT_DEPOSIT_LEAVING,0
MP/CANNOT_DEPOSIT_CASH_BALLOON_LEAVING,0
MP/CANNOT_DEPOSIT_CASH_HELI_LEAVING,0
MP/PLACEHOLDER_CANNOT_DEPOSIT_FULL,0
MP/CANNOT_DEPOSIT_CASH_BALLOON_FULL,0
MP/CANNOT_DEPOSIT_CASH_HELI_FULL,0
MP/PLACEHOLDER_LEAVING_IN_N,0
MP/CASH_BALLOON_LEAVING_IN_N,0
MP/CASH_HELI_LEAVING_IN_N,0
MP/CASH_BALLOON_BLOCKED,0
MP/CASH_BALLOON_TOO_MANY,0
MP/CASH_BALLOON_CANNOT_PLACE,0
MP_INGAME_ONLY/LOW_BATTERY,0
MP_BR_INGAME/ALREADY_HAVE_SPECIALIST_BONUS_ITEM,0
MP_BR_INGAME/REPAIR_VEHICLE_FAILED,0
MP_BR_INGAME/REPLACE_VEHICLE_FAILED,0
MP_BR_INGAME/CIRCLE_PEEK_LIMIT,0
MP_BR_INGAME/EXTRACTED_SUCCESS,0
MP_BR_INGAME/SECONDARY_VICTORY,0
MP/TAC_INSERT_CANNOT_PLACE,0
MP/EXPLOSVE_DAMAGE_ONLY,0
VEHICLES/CANNOT_ENTER_TURRET,0
MP/BR_PICKUP_ITEM_MAX_LIMIT,0
MP_DMZ_MISSIONS/DMZ_DESTROY_SAM_PLANT_ERROR,0
DMZ/INACTIVE_UAV_TOWER,0
DMZ/SAMSITE_BLOCK_KILLSTREAK_ERR_MSG,0
DMZ/UPLOAD_STATION_USE_ERR,0
MP_PING_INGAME/ASSIM_FAILED_TEAM_SIZE,0
MP_PING_INGAME/ASSIM_FAILED_PLAYER_IN_VEHICLE,0
MP_PING_INGAME/ASSIM_FAILED_PLAYER_NOT_DOWNED,0
MP_PING_INGAME/ASSIM_FAILED_ELITE_CONTRACT,0
MP_PING_INGAME/ASSIM_FAILED_DISABLED,0
MP_PING_INGAME/ASSIM_FAILED_DISABLED_ENEMY,0
MP/DENY_EQUIP_PICKUP,0
MP/BALLOON_EXTRACT_DENY_NO_ROOM,0
MP_DMZ_MISSIONS/HOSTAGE_HELI_MSG,0
MP/BALLOON_EXTRACT_LEAVING_IN,0
MP/BALLOON_EXTRACT_TIP,0
MP/BR_EQUIP_DENY_PLATE_CARRIER_SAME,0
MP/BR_EQUIP_DENY_PLATE_CARRIER_LESS,0
MP/BR_AI_GULAG_VENT_UNABLE,0
MP/NO_VALID_TARGETS,0
MP_DMZ_MISSIONS/GEIGER_SEARCH_GC_CACHE_ERR,0
COOP_GAME_PLAY/CANT_DROP_WEAPON_WHILE_SWIMMING,0
COOP_GAME_PLAY/CANT_PICK_UP_WEAPON_WHILE_SWIMMING,0
MP/BR_ALREADY_EQUIPPED_ITEM,0
WEAPON/CANNOT_DROP_EQUIPMENT,0
MP/BR_EQUIP_DENY_BACKPACK_LESS,0
MP/NUM_REVIVES_LEFT,0
MP/CANNOT_EQUIP_NOW,0
MP_BR_INGAME/MISSION_WHITELISTED,0
MP_DMZ_MISSIONS/GEIGER_SEARCH_CONTRACT_CANCELLED_ERR,0
MP_BR_INGAME/MISSION_OCCUPIED,0
MP/MISSING_GULAG_KEY,0
SUPER_MP/SUPER_CANNOT_USE_UNDERWATER,0
COOP_GAME_PLAY/SERVER_SHUT_DOWN_WARNING_MINUTES,0
COOP_GAME_PLAY/SERVER_SHUT_DOWN_WARNING_SECONDS,0
MP_DMZ_LOCKS/CACHE_LOCKED_HINT,0
MP_DMZ_LOCKS/CACHE_LOCKED_FORTRESS,0
COOP_GAME_PLAY/CANNOT_DROP_MISSION_ITEM,0
VEHICLES/LEAN_OUT_BLOCKED,0
SUPER_MP/TACTICAL_CAMERA_INVALID_DEPLOYMENT,0
MP_DMZ_LOCKS/CACHE_LOCKED_AIRPORT_LOUNGE,0
MP_DMZ_LOCKS/CACHE_LOCKED_BAGGAGE_HANDLING,0
MP_DMZ_LOCKS/CACHE_LOCKED_CANAL_UW_CONTAINER,0
MP_DMZ_LOCKS/CACHE_LOCKED_CAVES_BENCH_CONTAINER,0
MP_DMZ_LOCKS/CACHE_LOCKED_CLOCKTOWER_CONTAINER,0
MP_DMZ_LOCKS/CACHE_LOCKED_END_PYRO_TUNNEL,0
MP_DMZ_LOCKS/CACHE_LOCKED_END_RUNWAY,0
MP_DMZ_LOCKS/CACHE_LOCKED_FISHING_BOX_DOCK,0
MP_DMZ_LOCKS/CACHE_LOCKED_GRAVESITE_CONTAINER,0
MP_DMZ_LOCKS/CACHE_LOCKED_HYDRO_ISLAND_ROOM,0
MP_DMZ_LOCKS/CACHE_LOCKED_POWERSUBSTATION_CONTAINER,0
MP_DMZ_LOCKS/CACHE_LOCKED_SHIP_ABOVE_WATER,0
MP_DMZ_LOCKS/CACHE_LOCKED_SHIP_BRIDGE,0
MP_DMZ_LOCKS/CACHE_LOCKED_SHIP_CENTER,0
MP_DMZ_LOCKS/CACHE_LOCKED_SUNKEN_SHIP,0
MP_DMZ_LOCKS/CACHE_LOCKED_TOWER_HILL,0
MP_DMZ_LOCKS/CACHE_LOCKED_UNDERBRIDGE,0
MP_DMZ_LOCKS/CACHE_LOCKED_UNDERGROUND_PASSAGE,0
MP_DMZ_LOCKS/CACHE_LOCKED_UNDERWATER_SHIP,0
MP_DMZ_LOCKS/CACHE_LOCKED_WATERPIT_CONTAINER,0
MP_DMZ_LOCKS/CACHE_LOCKED_HALLWAY_LOCKER,0
MP_DMZ_LOCKS/CACHE_LOCKED_CONTROL_ROOM,0
MP_DMZ_LOCKS/CACHE_LOCKED_POLICE_LOCKER,0
MP_BR_INGAME/WILL_REVIVE_INTO_CROUCH,0
MP_BR_INGAME/WILL_REVIVE_INTO_PRONE,0
COOP_GAME_PLAY/GENERIC_UNAVAILABLE,0
MP_INGAME_ONLY/KOTH_OVERTIME_WARNING,0
PMC/DONT_HAVE_HACKED_LAPTOP,0
PMC/NOT_ALL_BOMBS_ARE_PLANTED,0
PMC/NOT_ALL_GAS_STATIONS_ARE_OCCUPIED,0
PMC/HACKED_THUMB_DRIVE_REQUIRED,0
PMC/NO_TRACKING_DEVICES_IN_BACKPACK,0
MP_BR_INGAME/INTERROGATION_IN_PROGRESS,0
MP/DENY_CARRY_OBJECT,0
MP_INGAME_ONLY/CANNOT_REFILL_MINIGUN,0
MP/REVIVE_BLOCKED,0
MP_SEALION/AUAVSCAN_IN_PROGRESS,0
MP_SEALION/UAV_SCAN_IN_PROGRESS,0
MP_BR_INGAME/TOO_MANY_TEAMMATES,0
MP_PING_INGAME/BLOCKED_BY_INTERROGATE,0
MP/CANNOT_USE_GAS_CAN,0
MP/CANNOT_USE_GAS_CAN_PALFA,0
MP/CANNOT_USE_GAS_CAN_IN_PALFA,0
MP/DENY_USE_CARRY,0
PMC/NO_DOCUMENTS_ERR_MSG,0
MP/CANNOT_USE_GAS_CAN_ELECTRIC,0
MP_DMZ_MISSIONS/HOSTAGE_PLACE_ERR,0
COOP_GAME_PLAY/CANNOT_DROP_NOW,0
MP_DMZ_LOCKS/CACHE_LOCKED_DELTA_CITYHALL,0
MP_DMZ_LOCKS/CACHE_LOCKED_DELTA_NEWMUSEUM,0
MP_DMZ_LOCKS/CACHE_LOCKED_DELTA_OLDMUSEUM,0
MP_DMZ_LOCKS/CACHE_LOCKED_DELTA_SEWERS,0
MP_DMZ_LOCKS/CACHE_LOCKED_DELTA_SHOPPINGMALL,0
MP_DMZ_LOCKS/CACHE_LOCKED_DELTA_STABLES,0
MP_DMZ_LOCKS/CACHE_LOCKED_DELTA_SUNKENHOUSE,0
MP_DMZ_LOCKS/CACHE_LOCKED_DELTA_UNDERBRIDGE,0
MP_DMZ_LOCKS/CACHE_LOCKED_DELTA_UNIVERSITY,0
MP_DMZ_LOCKS/CACHE_LOCKED_DELTA_WINDMILL,0
MP_DMZ_LOCKS/LOCKED_CACHE_TEST,0
MP_BR_INGAME/BACKPACK_FULL,0
DMZ/EXFIL_PURCHASED_FAILED,0
MP/GUN_GAME_PRESS_FOR_NEXT_GUN,0
MP_BR_INGAME/CANNOT_STOW_IN_GULAG,0
MP/DISABLED_WHILE_SWIM_SPRINT,0
MP/DISABLED_WHILE_NOT_SWIMMING,0
KILLSTREAKS/AIR_SPACE_TOO_CROWDED_TIME,0
KILLSTREAKS/AIR_SPACE_TOO_CROWDED_AREA_TIME,0
DMZ/INSUFFICIENT_MONEY_UAV_TOWER,0
DMZ/EXFIL_PURCHASED_FAILED,0
DMZ/BB_FLOODED_WARP,0
DMZ/BB_RADIATION_WARP,0
DMZ/BB_SAFE_WARP,0
MP_BR_INGAME/UNUSABLE_KIOSK,0
MP_BR_INGAME/INTERROGATE_BLOCKED,0
MP_BR_INGAME/INTERROGATE_BLOCKED_SWIMMING,0
MP_BR_INGAME/INTERROGATE_BLOCKED_STANCE,0
COOP_GAME_PLAY/DROP_WARHEAD,0
MP/GAS_CAN_IS_EMPTY,0
MP/GAS_CAN_FULL,0
MP/VEHICLE_IS_EMPTY,0
MP/GAS_CAN_SIPHON_ON_EV,0
MP/VEHICLE_FULL_GAS,0
MP_DMZ_LOCKS/LOCKED_DIAMOND_DRILL,0
EQUIPMENT/CARRIABLE_PRONE,0
EQUIPMENT/MUNITION_CANNOT_BE_PICKED_UP,0
MP_INGAME_ONLY/SNOWBALL_PILE_COOL_DOWN,0
MP_INGAME_ONLY/SNOWBALL_PILE_STOCK_FULL,0
DMZ/CANT_USE_GAS_CANISTER,0
DMZ/CANT_PLACE_GAS_CANISTER,0
PMC_S4/BUNKER_EXIT_BUTTON_ERR_MSG,0
PMC_S4/BUNKER_EXIT_BUTTON_ALREADY_SECURED_ERR_MSG,0
MP_BR_INGAME/UNUSABLE_DISGUISED_KIOSK,0
MP/CANNOT_USE_MRAP_KEY,0
MP/MRAP_ALREADY_UNLOCKED,0
MP/ACTIVATE_DISGUISE_ERROR,0
MP_BR_INGAME/UNUSABLE_OBS_KIOSK,0
MP_BR_INGAME/ZMB_SHOUT_ERROR_UNDERWATER,0
MP_BR_INGAME/ZMB_SHOUT_ERROR_LADDER,0
MP_BR_INGAME/ZMB_CHARGED_JUMP_ERROR_UNDERWATER,0
MP_BR_INGAME/ZMB_CHARGED_JUMP_ERROR_PRONE,0
MP_BR_INGAME/ZMB_CHARGED_JUMP_ERROR_HANGING,0
VEHICLES/GRENADE_TURRET_LOCKED,0
MP_BR_INGAME/UNAUTHORIZED_ACCESS,0
SUPER_MP/VEHICLE_DROP_CANNOT_USE_OOB,0
MP/DENY_VEHICLE_DROP,0
MP/EXTRACT_BALLOON_BLOCKED,0
MP/EXTRACT_BALLOON_CANNOT_PLACE,0
