saba_mtntwn,11250.0,-7728.0,1779.23,0.0,345.85,0.0,,,dmz_squadSpawnPoint,,,,,320,,,63,
saba_mtntwn,10168.0,-13240.0,3128.0,0.0,0.0,0.0,,,dmz_squadSpawnPoint,,,,,320,,,64,
saba_observatory,2817.0,-16473.5,3668.0,0.0,105.85,0.0,,,dmz_squadSpawnPoint,,,,,320,,,65,
saba_observatory,-137.0,-23791.5,3181.09,0.0,195.85,0.0,,,dmz_squadSpawnPoint,,,,,320,,,66,
saba_observatory,-4918.0,-25301.5,3666.74,0.0,10.25,0.0,,,dmz_squadSpawnPoint,,,,,320,,,67,
saba_observatory,-7037.0,-14910.5,4209.12,0.0,326.25,0.0,,,dmz_squadSpawnPoint,,,,,320,,,68,
saba_observatory,-3592.0,-8172.5,3750.86,0.0,302.45,0.0,,,dmz_squadSpawnPoint,,,,,320,,,69,
saba_oilfield,-14643.5,28404.5,-174.84,0.0,185.9,0.0,,,dmz_squadSpawnPoint,,,,,,,,70,
saba_oilfield,-16776.5,13173.0,275.51,359.43,137.39,2.63,,,dmz_squadSpawnPoint,,,,,,,,71,
saba_oldtwn,2308.0,-21466.5,2367.28,1.14,306.91,0.45,,,dmz_squadSpawnPoint,,,,,,,,72,
saba_oldtwn,9526.0,-22115.5,1409.78,1.04,253.87,-0.64,,,dmz_squadSpawnPoint,,,,,,,,73,
saba_suburbs_05,-15174.8,-50390.5,181.72,0.0,333.98,0.0,,cspf_1_auto15246,dmz_squadSpawnPoint_GLOuterEdge1,,,(0.0,0.0,0.0),,,,,74,14
saba_suburbs_13,-42388.0,15066.5,741.1,0.0,44.45,0.0,,,dmz_squadSpawnPoint,,,,,,,,75,
saba_suburbs_13,-42388.0,15066.5,741.1,0.0,44.45,0.0,,,dmz_squadSpawnPoint,,,,,,,,76,
