10591,xbl,11977,#attachment,#rec_mike16_v3,#iw9_firstparty_0001_code_protector_xbl
10591,bnet,11978,#attachment,#rec_mike16_v3,#iw9_firstparty_0001_code_protector_bnet
10591,steam,11979,#attachment,#rec_mike16_v3,#iw9_firstparty_0001_code_protector_steam
10740,psn,11976,#attachment,#stock_ar_mike16_v3,#iw9_firstparty_0001_code_protector_psn
10740,xbl,11977,#attachment,#stock_ar_mike16_v3,#iw9_firstparty_0001_code_protector_xbl
10740,bnet,11978,#attachment,#stock_ar_mike16_v3,#iw9_firstparty_0001_code_protector_bnet
10740,steam,11979,#attachment,#stock_ar_mike16_v3,#iw9_firstparty_0001_code_protector_steam
13170,psn,11976,#attachment,#barrel_sn_la700_v2,#iw9_firstparty_0001_code_protector_psn
13170,xbl,11977,#attachment,#barrel_sn_la700_v2,#iw9_firstparty_0001_code_protector_xbl
13170,bnet,11978,#attachment,#barrel_sn_la700_v2,#iw9_firstparty_0001_code_protector_bnet
13170,steam,11979,#attachment,#barrel_sn_la700_v2,#iw9_firstparty_0001_code_protector_steam
12942,psn,11976,#attachment,#magazine_sn_la700_v2,#iw9_firstparty_0001_code_protector_psn
12942,xbl,11977,#attachment,#magazine_sn_la700_v2,#iw9_firstparty_0001_code_protector_xbl
12942,bnet,11978,#attachment,#magazine_sn_la700_v2,#iw9_firstparty_0001_code_protector_bnet
12942,steam,11979,#attachment,#magazine_sn_la700_v2,#iw9_firstparty_0001_code_protector_steam
13040,psn,11976,#attachment,#pgrip_sn_la700_v2,#iw9_firstparty_0001_code_protector_psn
13040,xbl,11977,#attachment,#pgrip_sn_la700_v2,#iw9_firstparty_0001_code_protector_xbl
13040,bnet,11978,#attachment,#pgrip_sn_la700_v2,#iw9_firstparty_0001_code_protector_bnet
13040,steam,11979,#attachment,#pgrip_sn_la700_v2,#iw9_firstparty_0001_code_protector_steam
13023,psn,11976,#attachment,#rec_sn_la700_v2,#iw9_firstparty_0001_code_protector_psn
13023,xbl,11977,#attachment,#rec_sn_la700_v2,#iw9_firstparty_0001_code_protector_xbl
13023,bnet,11978,#attachment,#rec_sn_la700_v2,#iw9_firstparty_0001_code_protector_bnet
13023,steam,11979,#attachment,#rec_sn_la700_v2,#iw9_firstparty_0001_code_protector_steam
12930,psn,11976,#attachment,#scope_sn_la700_v2,#iw9_firstparty_0001_code_protector_psn
12930,xbl,11977,#attachment,#scope_sn_la700_v2,#iw9_firstparty_0001_code_protector_xbl
12930,bnet,11978,#attachment,#scope_sn_la700_v2,#iw9_firstparty_0001_code_protector_bnet
12930,steam,11979,#attachment,#scope_sn_la700_v2,#iw9_firstparty_0001_code_protector_steam
13101,psn,11976,#attachment,#stock_sn_la700_v2,#iw9_firstparty_0001_code_protector_psn
13101,xbl,11977,#attachment,#stock_sn_la700_v2,#iw9_firstparty_0001_code_protector_xbl
13101,bnet,11978,#attachment,#stock_sn_la700_v2,#iw9_firstparty_0001_code_protector_bnet
13101,steam,11979,#attachment,#stock_sn_la700_v2,#iw9_firstparty_0001_code_protector_steam
1784,psn,11976|13390,#attachment,#ironsdefault_mike16,#iw9_firstparty_0001_code_protector_psn|iw9_firstparty_entitlement_mwii_vault_pack_psn
1784,xbl,11977|13391,#attachment,#ironsdefault_mike16,#iw9_firstparty_0001_code_protector_xbl|iw9_firstparty_entitlement_mwii_vault_pack_xbl
1784,bnet,11978|13399,#attachment,#ironsdefault_mike16,#iw9_firstparty_0001_code_protector_bnet|iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
1784,steam,11979|13316,#attachment,#ironsdefault_mike16,#iw9_firstparty_0001_code_protector_steam|iw9_firstparty_0005_mwii_vault_edition_steam
1200,psn,11976|13390,#attachment,#iw9_selectsemi,#iw9_firstparty_0001_code_protector_psn|iw9_firstparty_entitlement_mwii_vault_pack_psn
1200,xbl,11977|13391,#attachment,#iw9_selectsemi,#iw9_firstparty_0001_code_protector_xbl|iw9_firstparty_entitlement_mwii_vault_pack_xbl
1200,bnet,11978|13399,#attachment,#iw9_selectsemi,#iw9_firstparty_0001_code_protector_bnet|iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
1200,steam,11979|13316,#attachment,#iw9_selectsemi,#iw9_firstparty_0001_code_protector_steam|iw9_firstparty_0005_mwii_vault_edition_steam
3507,psn,11976|13570|13390,#attachment,#ammo_556n,#iw9_firstparty_0001_code_protector_psn|iw9_firstparty_entitlement_mwii_preorder_pack_psn|iw9_firstparty_entitlement_mwii_vault_pack_psn
3507,xbl,11977|13391,#attachment,#ammo_556n,#iw9_firstparty_0001_code_protector_xbl|iw9_firstparty_entitlement_mwii_vault_pack_xbl
3507,bnet,11978|13399,#attachment,#ammo_556n,#iw9_firstparty_0001_code_protector_bnet|iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
3507,steam,11979|13316,#attachment,#ammo_556n,#iw9_firstparty_0001_code_protector_steam|iw9_firstparty_0005_mwii_vault_edition_steam
3861,psn,11976,#attachment,#ammo_300wm,#iw9_firstparty_0001_code_protector_psn
3861,xbl,11977,#attachment,#ammo_300wm,#iw9_firstparty_0001_code_protector_xbl
3861,bnet,11978,#attachment,#ammo_300wm,#iw9_firstparty_0001_code_protector_bnet
3861,steam,11979,#attachment,#ammo_300wm,#iw9_firstparty_0001_code_protector_steam
10837,psn,13390,#attachment,#bar_ar_heavy_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10837,xbl,13391,#attachment,#bar_ar_heavy_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10837,bnet,13399,#attachment,#bar_ar_heavy_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10837,steam,13316,#attachment,#bar_ar_heavy_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10916,psn,13390,#attachment,#bar_ar_lgtshort_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10916,xbl,13391,#attachment,#bar_ar_lgtshort_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10916,bnet,13399,#attachment,#bar_ar_lgtshort_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10916,steam,13316,#attachment,#bar_ar_lgtshort_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10631,psn,13390,#attachment,#bar_ar_light_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10631,xbl,13391,#attachment,#bar_ar_light_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10631,bnet,13399,#attachment,#bar_ar_light_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10631,steam,13316,#attachment,#bar_ar_light_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
11076,psn,13390,#attachment,#bar_ar_long_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
11076,xbl,13391,#attachment,#bar_ar_long_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
11076,bnet,13399,#attachment,#bar_ar_long_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
11076,steam,13316,#attachment,#bar_ar_long_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10749,psn,13390,#attachment,#bar_ar_longhvy_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10749,xbl,13391,#attachment,#bar_ar_longhvy_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10749,bnet,13399,#attachment,#bar_ar_longhvy_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10749,steam,13316,#attachment,#bar_ar_longhvy_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10726,psn,13390,#attachment,#bar_ar_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10726,xbl,13391,#attachment,#bar_ar_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10726,bnet,13399,#attachment,#bar_ar_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10726,steam,13316,#attachment,#bar_ar_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10737,psn,13390,#attachment,#bar_ar_short_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10737,xbl,13391,#attachment,#bar_ar_short_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10737,bnet,13399,#attachment,#bar_ar_short_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10737,steam,13316,#attachment,#bar_ar_short_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10903,psn,13390,#attachment,#bar_ar_shorthvy_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10903,xbl,13391,#attachment,#bar_ar_shorthvy_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10903,bnet,13399,#attachment,#bar_ar_shorthvy_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10903,steam,13316,#attachment,#bar_ar_shorthvy_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10870,psn,13390,#attachment,#bar_br_heavy_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10870,xbl,13391,#attachment,#bar_br_heavy_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10870,bnet,13399,#attachment,#bar_br_heavy_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10870,steam,13316,#attachment,#bar_br_heavy_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10628,psn,13390,#attachment,#bar_lm_long_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10628,xbl,13391,#attachment,#bar_lm_long_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10628,bnet,13399,#attachment,#bar_lm_long_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10628,steam,13316,#attachment,#bar_lm_long_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
11005,psn,13390,#attachment,#bar_lm_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
11005,xbl,13391,#attachment,#bar_lm_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
11005,bnet,13399,#attachment,#bar_lm_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
11005,steam,13316,#attachment,#bar_lm_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10785,psn,13390,#attachment,#bar_lm_short_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10785,xbl,13391,#attachment,#bar_lm_short_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10785,bnet,13399,#attachment,#bar_lm_short_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10785,steam,13316,#attachment,#bar_lm_short_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10657,psn,13390,#attachment,#bar_sm_long_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10657,xbl,13391,#attachment,#bar_sm_long_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10657,bnet,13399,#attachment,#bar_sm_long_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10657,steam,13316,#attachment,#bar_sm_long_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
11024,psn,13390,#attachment,#bar_sm_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
11024,xbl,13391,#attachment,#bar_sm_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
11024,bnet,13399,#attachment,#bar_sm_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
11024,steam,13316,#attachment,#bar_sm_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10947,psn,13390,#attachment,#barsil_sm_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10947,xbl,13391,#attachment,#barsil_sm_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10947,bnet,13399,#attachment,#barsil_sm_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10947,steam,13316,#attachment,#barsil_sm_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10673,psn,13390,#attachment,#belt_lm_large_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10673,xbl,13391,#attachment,#belt_lm_large_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10673,bnet,13399,#attachment,#belt_lm_large_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10673,steam,13316,#attachment,#belt_lm_large_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10869,psn,13390,#attachment,#belt_lm_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10869,xbl,13391,#attachment,#belt_lm_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10869,bnet,13399,#attachment,#belt_lm_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10869,steam,13316,#attachment,#belt_lm_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10899,psn,13390,#attachment,#mag_ar_large_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10899,xbl,13391,#attachment,#mag_ar_large_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10899,bnet,13399,#attachment,#mag_ar_large_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10899,steam,13316,#attachment,#mag_ar_large_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10660,psn,13390,#attachment,#mag_ar_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10660,xbl,13391,#attachment,#mag_ar_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10660,bnet,13399,#attachment,#mag_ar_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10660,steam,13316,#attachment,#mag_ar_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10580,psn,13390,#attachment,#mag_ar_small_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10580,xbl,13391,#attachment,#mag_ar_small_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10580,bnet,13399,#attachment,#mag_ar_small_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10580,steam,13316,#attachment,#mag_ar_small_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10702,psn,13390,#attachment,#mag_ar_xlarge_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10702,xbl,13391,#attachment,#mag_ar_xlarge_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10702,bnet,13399,#attachment,#mag_ar_xlarge_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10702,steam,13316,#attachment,#mag_ar_xlarge_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10808,psn,13390,#attachment,#mag_br_large_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10808,xbl,13391,#attachment,#mag_br_large_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10808,bnet,13399,#attachment,#mag_br_large_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10808,steam,13316,#attachment,#mag_br_large_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
11026,psn,13390,#attachment,#mag_br_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
11026,xbl,13391,#attachment,#mag_br_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
11026,bnet,13399,#attachment,#mag_br_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
11026,steam,13316,#attachment,#mag_br_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10609,psn,13390,#attachment,#mag_br_small_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10609,xbl,13391,#attachment,#mag_br_small_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10609,bnet,13399,#attachment,#mag_br_small_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10609,steam,13316,#attachment,#mag_br_small_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10949,psn,13390,#attachment,#mag_sm_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10949,xbl,13391,#attachment,#mag_sm_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10949,bnet,13399,#attachment,#mag_sm_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10949,steam,13316,#attachment,#mag_sm_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10874,psn,13390,#attachment,#pgrip_aim_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10874,xbl,13391,#attachment,#pgrip_aim_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10874,bnet,13399,#attachment,#pgrip_aim_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10874,steam,13316,#attachment,#pgrip_aim_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
11062,psn,13390,#attachment,#pgrip_ass_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
11062,xbl,13391,#attachment,#pgrip_ass_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
11062,bnet,13399,#attachment,#pgrip_ass_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
11062,steam,13316,#attachment,#pgrip_ass_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10686,psn,13390,#attachment,#pgrip_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10686,xbl,13391,#attachment,#pgrip_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10686,bnet,13399,#attachment,#pgrip_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10686,steam,13316,#attachment,#pgrip_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
11032,psn,13390,#attachment,#pgrip_ske_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
11032,xbl,13391,#attachment,#pgrip_ske_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
11032,bnet,13399,#attachment,#pgrip_ske_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
11032,steam,13316,#attachment,#pgrip_ske_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10732,psn,13390,#attachment,#pgrip_snp_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10732,xbl,13391,#attachment,#pgrip_snp_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10732,bnet,13399,#attachment,#pgrip_snp_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10732,steam,13316,#attachment,#pgrip_snp_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10955,psn,13390,#attachment,#pgrip_tac_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10955,xbl,13391,#attachment,#pgrip_tac_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10955,bnet,13399,#attachment,#pgrip_tac_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10955,steam,13316,#attachment,#pgrip_tac_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
10633,psn,13390,#attachment,#stock_ar_assault_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
10633,xbl,13391,#attachment,#stock_ar_assault_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
10633,bnet,13399,#attachment,#stock_ar_assault_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
10633,steam,13316,#attachment,#stock_ar_assault_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
11061,psn,13390,#attachment,#stock_ar_light_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_psn
11061,xbl,13391,#attachment,#stock_ar_light_p01_v90,#iw9_firstparty_entitlement_mwii_vault_pack_xbl
11061,bnet,13399,#attachment,#stock_ar_light_p01_v90,#iw9_firstparty_entitlement_mwii_vault_edition_items_bnet
11061,steam,13316,#attachment,#stock_ar_light_p01_v90,#iw9_firstparty_0005_mwii_vault_edition_steam
