22015,jup_daily_ob_ch_p2_packapunch_kills,CHALLENGE_DAILY_OB/DAILY_POOL2_PACK_A_PUNCH_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL2_PACK_A_PUNCH_KILLS_DESCRIPTION,100,2500,,2,,,,,2,,,0
22016,jup_daily_ob_ch_p2_killstreak_kills,CHALLENGE_DAILY_OB/DAILY_POOL2_USED_KILLSTREAK_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL2_USED_KILLSTREAK_DESCRIPTION,5,2500,,2,,,,,3,,,0
22017,jup_daily_ob_ch_p2_mangler_kills,CHALLENGE_DAILY_OB/DAILY_POOL2_MANGLER_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL2_MANGLER_KILLS_DESCRIPTION,1,2500,,2,,,,,4,,,0
22018,jup_daily_ob_ch_p2_hellhound_kills,CHALLENGE_DAILY_OB/DAILY_POOL2_HELLHOUND_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL2_HELLHOUND_KILLS_DESCRIPTION,25,2500,,2,,,,,5,,,0
22019,jup_daily_ob_ch_p2_disciple_kills,CHALLENGE_DAILY_OB/DAILY_POOL2_DISCIPLE_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL2_DISCIPLE_KILLS_DESCRIPTION,1,2500,,2,,,,,6,,,0
22020,jup_daily_ob_ch_p2_mimic_kills,CHALLENGE_DAILY_OB/DAILY_POOL2_MIMIC_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL2_MIMIC_KILLS_DESCRIPTION,1,2500,,2,,,,,7,,,0
22021,jup_daily_ob_ch_p2_mercenary_kills,CHALLENGE_DAILY_OB/DAILY_POOL2_MERCENARY_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL2_MERCENARY_KILLS_DESCRIPTION,15,2500,,2,,,,,8,,,0
22022,jup_daily_ob_ch_p2_armored_zombie_kills,CHALLENGE_DAILY_OB/DAILY_POOL2_ARMORED_ZOMBIE_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL2_ARMORED_ZOMBIE_KILLS_DESCRIPTION,30,2500,,2,,,,,9,,,0
22023,jup_daily_ob_ch_p2_fire_kills,CHALLENGE_DAILY_OB/DAILY_POOL2_FIRE_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL2_FIRE_KILLS_DESCRIPTION,30,2500,,2,,,,,10,,,0
22024,jup_daily_ob_ch_p2_frost_kills,CHALLENGE_DAILY_OB/DAILY_POOL2_FROST_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL2_FROST_KILLS_DESCRIPTION,30,2500,,2,,,,,11,,,0
22026,jup_daily_ob_ch_p2_electric_kills,CHALLENGE_DAILY_OB/DAILY_POOL2_ELECTRIC_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL2_ELECTRIC_KILLS_DESCRIPTION,30,2500,,2,,,,,12,,,0
22025,jup_daily_ob_ch_p2_toxic_kills,CHALLENGE_DAILY_OB/DAILY_POOL2_TOXIC_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL2_TOXIC_KILLS_DESCRIPTION,30,2500,,2,,,,,13,,,0
22027,jup_daily_ob_ch_p3_assault_rifle_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_ASSAULT_RIFLE_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_ASSAULT_RIFLE_KILLS_DESCRIPTION,100,2500,,3,,,,,1,,,0
22028,jup_daily_ob_ch_p3_battle_rifle_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_BATTLE_RIFLE_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_BATTLE_RIFLE_KILLS_DESCRIPTION,100,2500,,3,,,,,2,,,0
22029,jup_daily_ob_ch_p3_smg_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_SMG_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_SMG_CRITICAL_KILLS_DESCRIPTION,100,2500,,3,,,,,3,,,0
22030,jup_daily_ob_ch_p3_shotgun_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_SHOTGUN_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_SHOTGUN_KILLS_DESCRIPTION,100,2500,,3,,,,,4,,,0
22031,jup_daily_ob_ch_p3_marksman_rifle_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_MARKSMAN_RIFLE_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_MARKSMAN_RIFLE_KILLS_DESCRIPTION,100,2500,,3,,,,,5,,,0
22032,jup_daily_ob_ch_p3_sniper_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_SNIPER_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_SNIPER_KILLS_DESCRIPTION,100,2500,,3,,,,,6,,,0
22034,jup_daily_ob_ch_p3_lmg_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_LMG_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_LMG_KILLS_DESCRIPTION,100,2500,,3,,,,,7,,,0
22036,jup_daily_ob_ch_p3_pistol_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_PISTOL_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_PISTOL_KILLS_DESCRIPTION,100,2500,,3,,,,,8,,,0
22037,jup_daily_ob_ch_p3_launcher_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_LAUNCHER_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_LAUNCHER_KILLS_DESCRIPTION,75,2500,,3,,,,,9,,,0
22038,jup_daily_ob_ch_p3_melee_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_MELEE_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_MELEE_KILLS_DESCRIPTION,75,2500,,3,,,,,10,,,0
22039,jup_daily_ob_ch_p3_assault_rifle_critical_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_ASSAULT_RIFLE_CRITICAL_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_ASSAULT_RIFLE_CRITICAL_KILLS_DESCRIPTION,75,2500,,3,,,,,11,,,0
22040,jup_daily_ob_ch_p3_battle_rifle_critical_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_BATTLE_RIFLE_CRITICAL_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_BATTLE_RIFLE_CRITICAL_KILLS_DESCRIPTION,75,2500,,3,,,,,12,,,0
22041,jup_daily_ob_ch_p3_smg_critical_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_SMG_CRITICAL_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_SMG_CRITICAL_KILLS_DESCRIPTION,75,2500,,3,,,,,13,,,0
22046,jup_daily_ob_ch_p3_shotgun_critical_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_SHOTGUN_CRITICAL_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_SHOTGUN_CRITICAL_KILLS_DESCRIPTION,75,2500,,3,,,,,14,,,0
22047,jup_daily_ob_ch_p3_marksman_rifle_critical_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_MARKSMAN_RIFLE_CRITICAL_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_MARKSMAN_RIFLE_CRITICAL_KILLS_DESCRIPTION,75,2500,,3,,,,,15,,,0
22048,jup_daily_ob_ch_p3_sniper_critical_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_SNIPER_CRITICAL_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_SNIPER_CRITICAL_KILLS_DESCRIPTION,75,2500,,3,,,,,16,,,0
22049,jup_daily_ob_ch_p3_lmg_critical_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_LMG_CRITICAL_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_LMG_CRITICAL_KILLS_DESCRIPTION,75,2500,,3,,,,,17,,,0
22050,jup_daily_ob_ch_p3_pistol_critical_kills,CHALLENGE_DAILY_OB/DAILY_POOL3_PISTOL_CRITICAL_KILLS_TITLE,CHALLENGE_DAILY_OB/DAILY_POOL3_PISTOL_CRITICAL_KILLS_DESCRIPTION,75,2500,,3,,,,,18,,,0
21792,jup_daily_ob_ch_bonus,,,3,,,4,,,,,1,,,0
