-1,weapon_smg,weapon_smg,WEAPON/SM_BETA,iw9_sm_beta,iw9_sm_beta_mp,hud_icon_weapon_sm_beta,PERKS/SM_BETA,1,rec front mag gripdefault ironsdefault,,5,,,,,,,,,,,,,,,,,,,67,70,58,72,65,72,hud_icon_weapon_sm_beta,weapon_profile_kriss_f,assault,,,5,100,1,,full_auto_fire_mode,,3,1,,0.95,,0,0,1,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_weapon_sm_beta,1500,0,1,0
-1,weapon_smg,weapon_smg,WEAPON/SM_PAPA90,iw9_sm_papa90,iw9_sm_papa90_mp,hud_icon_weapon_sm_papa90,PERKS/SM_PAPA90,1,rec front mag selectsemi ironsdefault,,5,,,,,,,,,,,,,,,,,,,69,65,52,77.5,70,74,hud_icon_weapon_sm_papa90,weapon_profile_kriss_f,assault,,,7,100,1,,full_auto_fire_mode,,4,1,,0.95,,0,0,1,WEAPON/SUBCLASS_ID_2,WEAPON/SUBCLASS_ID_2,icon_weapon_sm_papa90,1500,0,1,0
-1,weapon_smg,weapon_smg,WEAPON/SM_MPAPA7,iw9_sm_mpapa7,iw9_sm_mpapa7_mp,hud_icon_weapon_sm_mpapa7,PERKS/SM_MPAPA7,1,rec front back mag gripdefault ironsdefault,,5,,,,,,,,,,,,,,,,,,,63,64,47,78.5,75,76,hud_icon_weapon_sm_mpapa7,weapon_profile_kriss_f,assault,,,8,100,1,,full_auto_fire_mode,,5,1,,0.95,,0,0,1,WEAPON/SUBCLASS_ID_6,WEAPON/SUBCLASS_ID_6,icon_weapon_sm_mpapa7,1500,0,1,0
-1,weapon_smg,weapon_smg,WEAPON/SM_VICTOR,iw9_sm_victor,iw9_sm_victor_mp,hud_icon_weapon_sm_victor,PERKS/SM_VICTOR,1,rec front back mag selectsemi ironsdefault,,5,,,,,,,,,,,,,,,,,,,71,65,50,82,70,73,hud_icon_weapon_sm_victor,weapon_profile_kriss_f,assault,,,10,100,1,,full_auto_fire_mode,,9,1,,0.95,,0,0,1,WEAPON/SUBCLASS_ID_8,WEAPON/SUBCLASS_ID_8,icon_weapon_sm_victor,1500,0,1,0
-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
-1,weapon_melee,weapon_melee,WEAPON/RIOTSHIELD,iw9_me_riotshield,iw9_me_riotshield_mp,hud_icon_weapon_me_riotshield,PERKS/ME_RIOTSHIELD_DESC,1,,,5,,iw8_me_riotshield_mp_frontend,iw8_me_riotshield_mp_frontend_sorting,,,,,,,,,,,,,,,,0,90,5,0,80,0,hud_icon_weapon_me_riotshield,weapon_profile_knifeonly_f,assault,,,1,100,0,,,,,0,,1,,1,0,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_weapon_me_riotshield,10000,1,0,0
-1,weapon_melee2,weapon_melee2,WEAPON/KNIFE_ONLY,iw9_me_knife,iw9_me_knife_mp,hud_icon_weapon_me_knife,PERKS/KNIFE_ONLY_DESC,1,rec,,0,,,,,,,,,,,,,,,,,,,0,90,5,0,80,30,hud_icon_weapon_me_knife,weapon_profile_knifeonly_f,assault,,,1,100,0,,,,,0,,1,,1,0,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_weapon_me_knife,100,0,0,0
-1,weapon_melee2,weapon_melee2,WEAPON/KNIFE_ONLY,iw8_knife,iw8_knife_mp,icon_weapon_me_soscar_knife,PERKS/KNIFE_ONLY_DESC,1,rec,,0,,,,,,,,,,,,,,,,,,,0,90,5,0,80,30,icon_weapon_me_soscar_knife,weapon_profile_knifeonly_f,assault,,,-1,100,0,,,,,0,,1,,1,0,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_weapon_ar_mike4,100,0,0,0
-1,,,WEAPON/FISTS,iw8_fists,iw8_fists_mp,hud_icon_weapon_me_fist,PERKS/FISTS_DESC,1,,,0,,,,,,,,,,,,,,,,,,,0,65,5,0,80,0,hud_icon_weapon_me_fist,,assault,,,-1,0,0,,,,,0,,1,,1,1,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_weapon_ar_mike4,100,0,0,0
-1,,,WEAPON/FISTS,iw9_me_fists,iw9_me_fists_mp,hud_icon_weapon_me_fist,PERKS/FISTS_DESC,1,,,0,,,,,,,,,,,,,,,,,,,0,65,5,0,80,0,hud_icon_weapon_me_fist,,assault,,,-1,0,0,,,,,0,,1,,1,1,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_weapon_ar_mike4,100,0,0,0
-1,,,WEAPON/FISTS,iw9_me_climbfists,iw9_me_climbfists,hud_icon_weapon_me_fist,PERKS/FISTS_DESC,1,,,0,,,,,,,,,,,,,,,,,,,0,65,5,0,80,0,hud_icon_weapon_me_fist,,assault,,,-1,0,0,,,,,0,,1,,1,1,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_weapon_ar_mike4,100,0,0,0
-1,,,WEAPON/KNIFE_ONLY,iw9_knifestab,iw9_knifestab_mp,icon_weapon_me_soscar_knife,PERKS/KNIFE_ONLY_DESC,1,,,0,,,,,,,,,,,,,,,,,,,0,90,5,0,80,0,icon_weapon_me_soscar_knife,weapon_profile_knifeonly_f,,,,-1,0,0,,,,,0,,1,,1,1,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_weapon_ar_mike4,100,0,0,0
-1,,,WEAPON/FISTS,iw9_swimfists,iw9_swimfists_mp,hud_icon_weapon_me_fist,PERKS/FISTS_DESC,1,,,0,,,,,,,,,,,,,,,,,,,0,65,5,0,80,0,hud_icon_weapon_me_fist,,assault,,,-1,0,0,,,,,0,,1,,1,1,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_weapon_ar_mike4,100,0,0,0
-1,,,WEAPON/KNIFE_DIVE,iw9_me_diveknife,iw9_me_diveknife_mp,icon_weapon_me_soscar_knife,PERKS/KNIFE_ONLY_DESC,1,rec,,0,,,,,,,,,,,,,,,,,,,0,90,5,0,80,0,icon_weapon_me_soscar_knife,weapon_profile_knifeonly_f,,,,-1,0,0,,,,,0,,1,,1,1,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_weapon_ar_mike4,100,0,0,0
-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
-1,weapon_assault,weapon_battle,WEAPON/AR_SCHOTEL,iw9_ar_schotel,iw9_ar_schotel_mp,hud_icon_weapon_ar_schotel,PERKS/AR_SCHOTEL,1,rec front back mag gripdefault ironsdefault,,5,,,,,,,,,,,,,,,,,,,70,73,64,72.5,61,72,hud_icon_weapon_ar_schotel,weapon_profile_ak12_f,assault,,,1,100,1,,full_auto_fire_mode,,8,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_weapon_ar_schotel,2000,0,1,0
-1,weapon_assault,weapon_assault,WEAPON/AR_MCBRAVO,iw9_ar_mcbravo,iw9_ar_mcbravo_mp,hud_icon_weapon_ar_mcbravo,PERKS/AR_MCBRAVO,1,rec front back mag gripdefault ironsdefault,,5,,,,,,,,,,,,,,,,,,,70,73,64,72.5,61,72,hud_icon_weapon_ar_mcbravo,weapon_profile_ak12_f,assault,,,2,100,1,,full_auto_fire_mode,,8,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_weapon_ar_mcbravo,2000,0,1,0
-1,weapon_assault,weapon_assault,WEAPON/AR_KILO53,iw9_ar_kilo53,iw9_ar_kilo53_mp,hud_icon_weapon_ar_kilo53,PERKS/AR_KILO53,1,rec front back mag gripdefault selectsemi ironsdefault,,5,,,,,,,,,,,,,,,,,,,70,73,64,72.5,61,72,hud_icon_weapon_ar_kilo53,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,3,100,1,,full_auto_fire_mode,,8,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_weapon_ar_kilo53,2000,0,1,0
-1,weapon_assault,weapon_assault,WEAPON/AR_AUGOLF,iw9_ar_augolf,iw9_ar_augolf_mp,hud_icon_weapon_ar_augolf,PERKS/AR_AUGOLF,1,rec front back mag gripdefault ironsdefault ,,5,,,,,,,,,,,,,,,,,,,74,79,70,59,60,68,hud_icon_weapon_ar_augolf,weapon_profile_ak12_f,assault,,,4,100,1,,semi_auto_fire_mode,,8,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_2,WEAPON/SUBCLASS_ID_2,icon_weapon_ar_augolf,2000,0,1,0
-1,weapon_assault,weapon_battle,WEAPON/AR_GOLF3,iw9_ar_golf3,iw9_ar_golf3_mp,hud_icon_weapon_ar_golf3,PERKS/AR_GOLF3,1,rec front back mag gripdefault ironsdefault,,5,,,,,,,,,,,,,,,,,,,74,79,70,59,60,68,hud_icon_weapon_ar_golf3,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,5,100,1,,semi_auto_fire_mode,,8,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_2,WEAPON/SUBCLASS_ID_2,icon_weapon_ar_golf3,2000,0,1,0
-1,weapon_assault,weapon_battle,WEAPON/BR_SOSCAR14,iw9_br_soscar14,iw9_br_soscar14_mp,hud_icon_weapon_br_soscar14,PERKS/BR_SOSCAR14,1,rec front back mag gripdefault ironsdefault,,5,,,,,,,,,,,,,,,,,,,74,79,70,59,60,68,hud_icon_weapon_br_soscar14,weapon_profile_ak12_f,assault,,,1,100,1,,semi_auto_fire_mode,,8,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_2,WEAPON/SUBCLASS_ID_2,icon_weapon_br_soscar14,2000,0,1,0
-1,weapon_assault,weapon_assault,WEAPON/AR_MIKE4,iw9_ar_mike4,iw9_ar_mike4_mp,hud_icon_weapon_ar_mike4,PERKS/AR_MIKE4,1,rec front back mag gripdefault selectsemi ironsdefault,,5,,,,,,,,,,,,,,,,,,,71,72,63,75,63,71,hud_icon_weapon_ar_mike4,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,6,100,1,,full_auto_fire_mode,,1,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_3,WEAPON/SUBCLASS_ID_3,icon_weapon_ar_mike4,2000,0,1,0
-1,weapon_assault,weapon_assault,WEAPON/AR_MIKE16,iw9_ar_mike16,iw9_ar_mike16_mp,hud_icon_weapon_ar_mike16,PERKS/AR_MIKE16,1,rec front back mag gripdefault selectsemi ironsdefault,,5,,,,,,,,,,,,,,,,,,,71,72,63,75,63,71,hud_icon_weapon_ar_mike16,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,7,100,1,,full_auto_fire_mode,,1,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_3,WEAPON/SUBCLASS_ID_3,icon_weapon_ar_mike16,2000,0,1,0
-1,weapon_assault,weapon_battle,WEAPON/BR_MSECHO,iw9_br_msecho,iw9_br_msecho_mp,hud_icon_weapon_dm_msecho,PERKS/BR_MSECHO,1,rec front back mag selectsemi ironsdefault,,5,,,,,,,,,,,,,,,,,,,71,72,63,75,63,71,hud_icon_weapon_dm_msecho,weapon_profile_ak12_f,assault,,,2,100,1,,full_auto_fire_mode,,1,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_3,WEAPON/SUBCLASS_ID_3,icon_weapon_dm_msecho,2000,0,1,0
-1,weapon_assault,weapon_assault,WEAPON/AR_AKILO47,iw9_ar_akilo,iw9_ar_akilo_mp,hud_icon_weapon_ar_akilo,PERKS/AR_AKILO47,1,rec front back mag gripdefault selectsemi ironsdefault,,5,,,,,,,,,,,,,,,,,,,68,77,67,61,59,69,hud_icon_weapon_ar_akilo,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,9,100,1,,full_auto_fire_mode,,3,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_8,WEAPON/SUBCLASS_ID_8,icon_weapon_ar_akilo,2000,0,1,0
-1,weapon_assault,weapon_assault,WEAPON/AR_AKILO74,iw9_ar_akilo74,iw9_ar_akilo74_mp,hud_icon_weapon_ar_akilo74,PERKS/AR_AKILO74,1,rec front back mag gripdefault ironsdefault,,5,,,,,,,,,,,,,,,,,,,68,77,67,61,59,69,hud_icon_weapon_ar_akilo74,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,10,100,1,,full_auto_fire_mode,,3,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_8,WEAPON/SUBCLASS_ID_8,icon_weapon_ar_akilo74,2000,0,1,0
-1,weapon_assault,weapon_assault,WEAPON/AR_AKILO105,iw9_ar_akilo105,iw9_ar_akilo105_mp,hud_icon_weapon_ar_akilo105,PERKS/AR_AKILO105,1,rec front back mag gripdefault selectsemi ironsdefault,,5,,,,,,,,,,,,,,,,,,,68,77,67,61,59,69,hud_icon_weapon_ar_akilo105,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,11,100,1,,full_auto_fire_mode,,3,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_8,WEAPON/SUBCLASS_ID_8,icon_weapon_ar_akilo105,2000,0,1,0
-1,weapon_assault,weapon_assault,WEAPON/AR_MCHARLIE,iw9_ar_mcharlie,iw9_ar_mcharlie_mp,hud_icon_weapon_ar_mcharlie,PERKS/AR_MCHARLIE,1,rec front back mag selectsemi ironsdefault,,5,,,,,,,,,,,,,,,,,,,72,71,64,77,62,74,hud_icon_weapon_ar_mcharlie,weapon_profile_ak12_f,assault,,,15,100,1,,full_auto_fire_mode,,6,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_6,WEAPON/SUBCLASS_ID_6,icon_weapon_ar_mcharlie,2000,0,1,0
-1,weapon_assault,weapon_assault,WEAPON/AR_SCHARLIE,iw9_ar_scharlie,iw9_ar_scharlie_mp,hud_icon_weapon_ar_scharlie,PERKS/AR_SCHARLIE,1,rec front back mag selectsemi ironsdefault,,5,,,,,,,,,,,,,,,,,,,69,77,68,62.5,57,67,hud_icon_weapon_ar_scharlie,weapon_profile_ak12_f,assault,,,16,100,1,,full_auto_fire_mode,,9,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_7,WEAPON/SUBCLASS_ID_7,icon_weapon_ar_scharlie,2000,0,1,0
-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
-1,weapon_projectile,weapon_projectile,WEAPON/LA_RPAPA7,iw9_la_rpapa7,iw9_la_rpapa7_mp,hud_icon_weapon_la_rpapa7,PERKS/LA_RPAPA7,1,rec,,5,,,,,,,,,,,,,,,,,,,56,86,85,30,49,40,hud_icon_weapon_la_rpapa7,weapon_profile_mk32_f,assault,,,1,100,1,,single_fire_mode,,1,0,,0.8,,1,0,0,WEAPON/SUBCLASS_ID_4,WEAPON/SUBCLASS_ID_4,icon_weapon_la_rpapa7,1500,0,0,0
-1,weapon_projectile,weapon_projectile,WEAPON/LA_GROMEO,iw9_la_gromeo,iw9_la_gromeo_mp,hud_icon_weapon_la_gromeo,PERKS/LA_GROMEO,1,scope,,5,,,,,,,,,,,,,,,,,,,68,82,90,25,47,30,hud_icon_weapon_la_gromeo,weapon_profile_mk32_f,assault,,,2,100,1,,single_fire_mode,,2,0,,0.9,,1,0,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_weapon_la_gromeo,1500,0,0,0
-1,weapon_projectile,weapon_projectile,WEAPON/LA_JULIET,iw9_la_juliet,iw9_la_juliet_mp,hud_icon_weapon_la_juliet,PERKS/LA_JULIET,1,scope,,5,,,,,,,,,,,,,,,,,,,90,80,95,25,42,40,hud_icon_weapon_la_juliet,weapon_profile_mk32_f,assault,,,3,100,1,,single_fire_mode,,4,0,,0.8,,1,0,0,WEAPON/SUBCLASS_ID_3,WEAPON/SUBCLASS_ID_3,icon_weapon_la_juliet,1500,0,0,0
-1,weapon_projectile,weapon_projectile,WEAPON/LA_KGOLF,iw9_la_kgolf,iw9_la_kgolf_mp,hud_icon_weapon_la_kgolf,PERKS/LA_KGOLF,1,scope,,5,,,,,,,,,,,,,,,,,,,70,88,87,30,47,35,hud_icon_weapon_la_kgolf,weapon_profile_mk32_f,assault,,,-1,100,1,,single_fire_mode,,3,0,,0.9,,1,0,0,WEAPON/SUBCLASS_ID_2,WEAPON/SUBCLASS_ID_2,icon_weapon_la_kgolf,1500,0,0,0
-1,weapon_projectile,weapon_projectile,WEAPON/LA_MIKE32,iw9_la_mike32,iw9_la_mike32_mp,hud_icon_weapon_la_mike32,PERKS/LA_MIKE32,1,scope fastreload,,5,,,,,,,,,,,,,,,,,,,55,84,83,28,52,30,hud_icon_weapon_la_mike32,weapon_profile_mk32_f,,,,-1,100,1,,semi_auto_fire_mode,,3,0,,0.9,,1,0,0,WEAPON/SUBCLASS_ID_5,WEAPON/SUBCLASS_ID_5,icon_weapon_ar_mike4,1500,,,0
-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
-1,weapon_dmr,weapon_dmr,WEAPON/DM_PGOLF1,iw9_dm_pgolf1,iw9_dm_pgolf1_mp,hud_icon_weapon_dm_pgolf1,PERKS/DM_PGOLF1,1,rec front back mag gripdefault ironsdefault,,5,cable|arms|bolt|boltaction,,,,,,,,,,,,,,,,,,75,76,71,52,59,73,hud_icon_weapon_dm_pgolf1,weapon_profile_usr_f,assault,,,1,100,1,,semi_auto_fire_mode,,5,1,noscope,0.92,,0,0,1,WEAPON/SUBCLASS_ID_5,WEAPON/SUBCLASS_ID_5,icon_weapon_dm_pgolf1,2500,0,0,0
-1,weapon_dmr,weapon_dmr,WEAPON/DM_MIKE24,iw9_dm_mike24,iw9_dm_mike24_mp,hud_icon_weapon_dm_mike24,PERKS/DM_MIKE24,1,rec front guardrail back mag boltaction ironsdefault,,5,cable|arms,,,,,,,,,,,,,,,,,,80,76,74,43,53,72,hud_icon_weapon_dm_mike24,weapon_profile_usr_f,assault,,,2,100,1,,semi_auto_fire_mode,,6,1,noscope,0.92,,0,0,1,WEAPON/SUBCLASS_ID_6,WEAPON/SUBCLASS_ID_6,icon_weapon_dm_mike24,2500,0,0,0
-1,weapon_dmr,weapon_dmr,WEAPON/DM_MIKE14,iw9_dm_mike14,iw9_dm_mike14_mp,hud_icon_weapon_dm_mike14,PERKS/DM_MIKE14,1,rec front guardrail back mag boltaction ironsdefault,,5,cable|arms,,,,,,,,,,,,,,,,,,80,76,74,43,53,72,hud_icon_weapon_dm_mike14,weapon_profile_usr_f,assault,,,3,100,1,,semi_auto_fire_mode,,6,1,noscope,0.92,,0,0,1,WEAPON/SUBCLASS_ID_6,WEAPON/SUBCLASS_ID_6,icon_weapon_dm_mike14,2500,0,0,0
-1,weapon_dmr,weapon_dmr,WEAPON/DM_SA700,iw9_dm_sa700,iw9_dm_sa700_mp,hud_icon_weapon_dm_sa700,PERKS/DM_SA700,1,rec front guardrail back mag boltaction ironsdefault gripdefault,,5,cable|arms,,,,,,,,,,,,,,,,,,80,76,74,43,53,72,hud_icon_weapon_dm_sa700,weapon_profile_usr_f,assault,,,4,100,1,,semi_auto_fire_mode,,6,1,noscope,0.92,,0,0,1,WEAPON/SUBCLASS_ID_6,WEAPON/SUBCLASS_ID_6,icon_weapon_dm_sa700,2500,0,0,0
-1,weapon_dmr,weapon_dmr,WEAPON/DM_SBETA,iw9_dm_sbeta,iw9_dm_sbeta_mp,hud_icon_weapon_dm_sbeta,PERKS/DM_SBETA,1,rec front guard back mag trig ironsdefault,,5,cable|arms,,,,,,,,,,,,,,,,,,80,76,74,43,53,72,hud_icon_weapon_dm_sbeta,weapon_profile_usr_f,assault,,,5,100,1,,semi_auto_fire_mode,,6,1,noscope,0.92,,0,0,1,WEAPON/SUBCLASS_ID_6,WEAPON/SUBCLASS_ID_6,icon_weapon_dm_sbeta,2500,0,0,0
-1,weapon_dmr,weapon_dmr,WEAPON/DM_SCROMEO,iw9_dm_scromeo,iw9_dm_scromeo_mp,hud_icon_weapon_dm_scromeo,PERKS/DM_SCROMEO,1,rec front guard back mag trig ironsdefault,,5,cable|arms,,,,,,,,,,,,,,,,,,80,76,74,43,53,72,hud_icon_weapon_dm_scromeo,weapon_profile_usr_f,assault,,,6,100,1,,semi_auto_fire_mode,,6,1,noscope,0.92,,0,0,1,WEAPON/SUBCLASS_ID_6,WEAPON/SUBCLASS_ID_6,icon_weapon_dm_scromeo,2500,0,0,0
