7635,iw9_ch_daily_use_loadout_crate_cp,CHALLENGE/DAILY_USE_LOADOUT_CRATE_CP,CHALLENGE/DAILY_USE_LOADOUT_CRATE_CP_DESC,1,2500,,2,,,,,8,,,
7631,iw9_ch_daily_snapshot_pulse_outline,CHALLENGE/DAILY_SNAPSHOT_PULSE_OUTLINE,CHALLENGE/DAILY_SNAPSHOT_PULSE_OUTLINE_DESC,5,2500,,3,,,,,6,,,
7637,iw9_ch_daily_hack_equipment,CHALLENGE/DAILY_HACK_EQUIPMENT,CHALLENGE/DAILY_HACK_EQUIPMENT_DESC,3,2500,,3,,,,,7,,,
7633,iw9_ch_daily_fill_plates,CHALLENGE/DAILY_FILL_PLATES,CHALLENGE/DAILY_FILL_PLATES_DESC,3,2500,,3,,,,,8,,,
7630,iw9_ch_daily_destroy_chopper_with_cruise,CHALLENGE/DAILY_DESTROY_CHOPPER_WITH_CRUISE,CHALLENGE/DAILY_DESTROY_CHOPPER_WITH_CRUISE_DESC,1,0,,6,,,,,10,,,
7629,iw9_ch_daily_destroy_chopper_with_mgl,CHALLENGE/DAILY_DESTROY_CHOPPER_WITH_MGL,CHALLENGE/DAILY_DESTROY_CHOPPER_WITH_MGL_DESC,1,0,,6,,,,,11,,,
7634,iw9_ch_daily_complete_mission_no_down_defender,CHALLENGE/DAILY_COMPLETE_MISSION_NO_DOWN_DEFENDER,CHALLENGE/DAILY_COMPLETE_MISSION_NO_DOWN_DEFENDER_DESC,1,0,,6,,,,,12,,,
7636,iw9_ch_daily_complete_wave_6_defender_no_bomb,CHALLENGE/DAILY_COMPLETE_WAVE_6_DEFENDER_NO_BOMB,CHALLENGE/DAILY_COMPLETE_WAVE_6_DEFENDER_NO_BOMB_DESC,1,0,,6,,,,,13,,,
7769,iw9_ch_daily_kill_with_assault_suit,CHALLENGE/DAILY_KILL_WITH_ASSAULT_SUIT,CHALLENGE/DAILY_KILL_WITH_ASSAULT_SUIT_DESC,10,2500,,3,,,,,9,,,
7771,iw9_ch_daily_kill_with_sentry_gun,CHALLENGE/DAILY_KILL_WITH_SENTRY_GUN,CHALLENGE/DAILY_KILL_WITH_SENTRY_GUN_DESC,25,2500,,3,,,,,10,,,
7773,iw9_ch_daily_kill_while_leaning_out_of_vehicle,CHALLENGE/DAILY_KILL_WHILE_LEANING_OUT_OF_VEHICLE,CHALLENGE/DAILY_KILL_WHILE_LEANING_OUT_OF_VEHICLE_DESC,3,2500,,1,,,,,2,,,
7775,iw9_ch_daily_kill_jugg_with_drill_charge,CHALLENGE/DAILY_KILL_JUGG_WITH_DRILL_CHARGE,CHALLENGE/DAILY_KILL_JUGG_WITH_DRILL_CHARGE_DESC,1,0,,6,,,,,14,,,
7777,iw9_ch_daily_kill_while_wearing_full_armor,CHALLENGE/DAILY_KILL_WHILE_WEARING_FULL_ARMOR,CHALLENGE/DAILY_KILL_WHILE_WEARING_FULL_ARMOR_DESC,15,2500,,1,,,,,3,,,
7779,iw9_ch_daily_melee_kills,CHALLENGE/DAILY_MELEE_KILLS,CHALLENGE/DAILY_MELEE_KILLS_DESC,5,2500,,1,,,,,4,,,
7781,iw9_ch_daily_pistol_kills,CHALLENGE/DAILY_PISTOL_KILLS,CHALLENGE/DAILY_PISTOL_KILLS_DESC,15,2500,,1,,,,,5,,,
7783,iw9_ch_daily_execution_kills,CHALLENGE/DAILY_EXECUTION_KILLS,CHALLENGE/DAILY_EXECUTION_KILLS_DESC,5,2500,,1,,,,,6,,,
7785,iw9_ch_daily_throwing_knife_kills,CHALLENGE/DAILY_THROWING_KNIFE_KILLS,CHALLENGE/DAILY_THROWING_KNIFE_KILLS_DESC,20,2500,,2,,,,,9,,,
7787,iw9_ch_daily_cluster_mine_kills,CHALLENGE/DAILY_CLUSTER_MINE_KILLS,CHALLENGE/DAILY_CLUSTER_MINE_KILLS_DESC,4,2500,,3,,,,,11,,,
7791,iw9_ch_daily_delta_squad_assists,CHALLENGE/DAILY_DELTA_SQUAD_ASSISTS,CHALLENGE/DAILY_DELTA_SQUAD_ASSISTS_DESC,50,2500,,3,,,,,12,,,
7793,iw9_ch_daily_bomb_drone_kills,CHALLENGE/DAILY_BOMB_DRONE_KILLS,CHALLENGE/DAILY_BOMB_DRONE_KILLS_DESC,3,2500,,3,,,,,13,,,
7797,iw9_ch_daily_vehicle_surf_kills,CHALLENGE/DAILY_VEHICLE_SURF_KILLS,CHALLENGE/DAILY_VEHICLE_SURF_KILLS_DESC,5,2500,,1,,,,,7,,,
7799,iw9_ch_daily_third_person_kills,CHALLENGE/DAILY_THIRD_PERSON_KILLS,CHALLENGE/DAILY_THIRD_PERSON_KILLS_DESC,30,2500,,1,,,,,8,,,
7803,iw9_ch_daily_third_person_ledge_hang_kills,CHALLENGE/DAILY_THIRD_PERSON_LEDGE_HANG_KILLS,CHALLENGE/DAILY_THIRD_PERSON_LEDGE_HANG_KILLS_DESC,10,2500,,2,,,,,10,,,
7805,iw9_ch_daily_third_person_throwing_knife_kills,CHALLENGE/DAILY_THIRD_PERSON_THROWING_KNIFE_KILLS,CHALLENGE/DAILY_THIRD_PERSON_THROWING_KNIFE_KILLS_DESC,5,2500,,2,,,,,11,,,
