item,brloot_ammo_12g,ammo,0,16,,,,,,,MP/BR_AMMO_SHOTGUN,MP/BR_AMMO_SHOTGUN,ui_mp_br_loot_icon_ammo_shells_detail,br_pickup_ammo,,,40,,,1,,,,,,,,,MP/BR_AMMO_SHOTGUN,,,,,ui_mp_br_loot_icon_ammo_shells_detail,,0
item,brloot_killstreak_precision_airstrike_mgl,killstreak,4,1,,,,,,,KILLSTREAKS/PRECISION_AIRSTRIKE,KILLSTREAKS/PRECISION_AIRSTRIKE,hud_icon_killstreak_airstrike,br_legendary_loot_pickup,,4,,precision_airstrike,,1,,,,,,,,,KILLSTREAKS/PRECISION_AIRSTRIKE,,,,,hud_icon_killstreak_airstrike,,0
item,brloot_killstreak_uav_mgl,killstreak,4,1,,,,,,,KILLSTREAKS/UAV,KILLSTREAKS/UAV,hud_icon_killstreak_uav,br_legendary_loot_pickup,,4,,uav,,1,,,,,,,,,KILLSTREAKS/UAV,,,,,hud_icon_killstreak_uav,,0
item,brloot_killstreak_auav_mgl,killstreak,4,1,,,,,,,KILLSTREAKS/DIRECTIONAL_UAV,KILLSTREAKS/DIRECTIONAL_UAV,hud_icon_killstreak_auav,br_legendary_loot_pickup,,4,,directional_uav,,1,,,,,,,,,KILLSTREAKS/DIRECTIONAL_UAV,,,,,hud_icon_killstreak_auav,,0
item,brloot_offhand_taccover,super,2,1,,,,equip_tac_cover,,,EQUIPMENT/TACTICAL_COVER,EQUIPMENT/TACTICAL_COVER_DESC,ui_mp_br_loot_icon_equipment_taccover,,4,2,1,super_tac_cover,,1,,,,,,,,,EQUIPMENT/TACTICAL_COVER,,,,,ui_mp_br_loot_icon_equipment_taccover,,0
item,brloot_offhand_trophysystem,super,2,1,,,,equip_trophy,,,EQUIPMENT/TROPHY,EQUIPMENT/TROPHY_DESC,hud_icon_fieldupgrade_trophy,,4,2,1,super_trophy,,1,,,,,,,,,EQUIPMENT/TROPHY,,,,,hud_icon_fieldupgrade_trophy,,0
item,brloot_super_stoppingpower,super,4,1,,,,equip_stoppingpower,,,EQUIPMENT/SUPPORT_BOX,EQUIPMENT/SUPPORT_BOX_DESC,hud_icon_fieldupgrade_ammo_box,br_legendary_loot_pickup,4,2,1,super_support_box,,1,,,,,,,,,EQUIPMENT/SUPPORT_BOX,,,,,hud_icon_fieldupgrade_ammo_box,,0
item,brloot_super_munitionsbox,super,4,1,,,,equip_munitionsbox,,,EQUIPMENT/AMMO_DROP,EQUIPMENT/AMMO_DROP_DESC,hud_icon_fieldupgrade_ammo_box,br_legendary_loot_pickup,4,2,1,super_ammo_drop,,1,,,,,,,,,EQUIPMENT/AMMO_DROP,,,,,hud_icon_fieldupgrade_ammo_box,,0
item,brloot_super_armorbox,super,4,1,,,,equip_armorbox,,,EQUIPMENT/ARMOR_DROP,EQUIPMENT/ARMORDROP_DESC,hud_icon_fieldupgrade_armor_box,br_legendary_loot_pickup,4,2,1,super_armor_drop,,1,,,,,,,,,EQUIPMENT/ARMOR_DROP,,,,,hud_icon_fieldupgrade_armor_box,,0
item,brloot_offhand_advancedsupplydrop,super,4,1,,,,equip_advanced_supply_drop,,,EQUIPMENT/ADVANCED_SUPPLY_DROP,EQUIPMENT/ADVANCED_SUPPLY_DROP_DESC,ui_mp_br_loot_icon_equipment_requisition_airdrop,br_legendary_loot_pickup,4,2,1,super_supply_drop,,1,,,,,,,,,EQUIPMENT/ADVANCED_SUPPLY_DROP,,,,,ui_mp_br_loot_icon_equipment_requisition_airdrop,,0
item,brloot_weapon_generic_me,weapon,10,,,,,iw9_me_knife,,,MP/BR_TYPE_GENERIC_ME,PERKS/AR_MIKE4,icon_weapon_me_tactical_knife_v10,,,,,,,1,,,,,,,,,MP/BR_TYPE_GENERIC_ME,,,,,icon_weapon_me_tactical_knife_v10,,0
item,brloot_weapon_generic_pi,weapon,10,,,,,iw9_pi_golf17,,,MP/BR_TYPE_GENERIC_PI,PERKS/PI_GOLF17,hud_icon_weapon_pi_golf17,,,,,,,1,,,,,,,,,MP/BR_TYPE_GENERIC_PI,,,,,hud_icon_weapon_pi_golf17,,0
item,brloot_weapon_generic_sh,weapon,10,,,,,iw9_sh_mbravo,,,MP/BR_TYPE_GENERIC_SH,PERKS/SH_MBRAVO,hud_icon_weapon_sh_mbravo,,,,,,,1,,,,,,,,,MP/BR_TYPE_GENERIC_SH,,,,,hud_icon_weapon_sh_mbravo,,0
item,brloot_weapon_generic_sm,weapon,10,,,,,iw9_sm_mpapa5,,,MP/BR_TYPE_GENERIC_SM,PERKS/SM_MPAPA5,hud_icon_weapon_sm_mpapa5,,,,,,,1,,,,,,,,,MP/BR_TYPE_GENERIC_SM,,,,,hud_icon_weapon_sm_mpapa5,,0
item,brloot_weapon_generic_ar,weapon,10,,,,,iw9_ar_mike4,,,MP/BR_TYPE_GENERIC_AR,PERKS/AR_MIKE4,hud_icon_weapon_ar_mike4,,,,,,,1,,,,,,,,,MP/BR_TYPE_GENERIC_AR,,,,,hud_icon_weapon_ar_mike4,,0
item,brloot_weapon_generic_lm,weapon,10,,,,,iw9_lm_slima,,,MP/BR_TYPE_GENERIC_LM,PERKS/LM_SLIMA,hud_icon_weapon_lm_slima,,,,,,,1,,,,,,,,,MP/BR_TYPE_GENERIC_LM,,,,,hud_icon_weapon_lm_slima,,0
item,brloot_weapon_generic_dm,weapon,10,,,,,iw9_dm_pgolf1,,,MP/BR_TYPE_GENERIC_DM,PERKS/DM_PGOLF1,hud_icon_weapon_dm_pgolf1,,,,,,,1,,,,,,,,,MP/BR_TYPE_GENERIC_DM,,,,,hud_icon_weapon_dm_pgolf1,,0
item,brloot_weapon_generic_sn,weapon,10,,,,,iw9_sn_alpha50,,,MP/BR_TYPE_GENERIC_SN,PERKS/SN_ALPHA50,icon_weapon_sn_alpha50,,,,,,,1,,,,,,,,,MP/BR_TYPE_GENERIC_SN,,,,,hud_icon_weapon_sn_alpha50,,0
item,brloot_weapon_generic_la,weapon,10,,,,,iw9_la_rpapa7,,,MP/BR_TYPE_GENERIC_LA,PERKS/LA_RPAPA7,icon_weapon_la_rpapa7,,,,,,,1,,,,,,,,,MP/BR_TYPE_GENERIC_LA,,,,,icon_weapon_la_rpapa7,,0
item,brloot_weapon,weapon,10,,,nodrop,,iw9_me_knife,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
item,brloot_weapon_me_tactical_knife_comm,weapon,0,,11355,noSpawn,,iw9_me_knife,,iw9_me_knife_mp+iw9_me_knife,MP/BR_TYPE_KN,PERKS/AR_MIKE4,icon_weapon_me_tactical_knife_v10,,,,,,,1,,,,,,,,,MP/BR_TYPE_KN,,,,,icon_weapon_me_tactical_knife_v10,brloot_weapon,0
item,brloot_weapon_pi_golf17_comm,weapon,0,,11307,noSpawn,,iw9_pi_golf17,iw9_minireddot01_pstl,iw9_pi_golf17_mp+ammo_9p+bar_pi_p24+iw9_minireddot01_pstl+mag_pi_p24+pgrip_p24+rec_golf17+stockno_pi_p24+trigger_p24,MP/BR_TYPE_PI,PERKS/PI_GOLF17,hud_icon_weapon_pi_golf17,,,,,,,1,,,,,,,,,MP/BR_TYPE_PI,,,,,hud_icon_weapon_pi_golf17,brloot_weapon,0
item,brloot_weapon_pi_golf17_unco,weapon,1,,11307,noSpawn,,iw9_pi_golf17,laserpstl_hip01,iw9_pi_golf17_mp+ammo_9p+bar_pi_p24+ironsdefault_golf17+laserpstl_hip01+mag_pi_p24+pgrip_p24+rec_golf17+stockno_pi_p24+trigger_p24,MP/BR_TYPE_PI,PERKS/PI_GOLF17,hud_icon_weapon_pi_golf17,,,,,,,1,,,,,,,,,MP/BR_TYPE_PI,,,,,hud_icon_weapon_pi_golf17,brloot_weapon,0
item,brloot_weapon_pi_golf17_rare,weapon,2,,11307,,,iw9_pi_golf17,mag_pi_large_p24+iw9_minireddot02_pstl,iw9_pi_golf17_mp+ammo_9p+bar_pi_p24+mag_pi_large_p24+pgrip_p24+rec_golf17+iw9_minireddot02_pstl+stockno_pi_p24+trigger_p24,MP/BR_TYPE_PI,PERKS/PI_GOLF17,hud_icon_weapon_pi_golf17,,,,,,,1,,,,,,,,,MP/BR_TYPE_PI,,,,,hud_icon_weapon_pi_golf17,brloot_weapon,0
item,brloot_weapon_pi_golf17_epic,weapon,3,,11307,,,iw9_pi_golf17,bar_pi_heavy_p24+comp_pi_04+trigger_heavy_p24,iw9_pi_golf17_mp+ammo_9p+bar_pi_heavy_p24+comp_pi_04+ironsdefault_golf17+mag_pi_p24+pgrip_p24+rec_golf17+stockno_pi_p24+trigger_heavy_p24,MP/BR_TYPE_PI,PERKS/PI_GOLF17,hud_icon_weapon_pi_golf17,,,,,,,1,,,,,,,,,MP/BR_TYPE_PI,,,,,hud_icon_weapon_pi_golf17,brloot_weapon,0
item,brloot_weapon_pi_golf17_lege,weapon,4,,11307,,,iw9_pi_golf17,laserpstl_ads02+mag_pi_xlarge_p24+iw9_minireddot02_pstl+silencer03_pi+trigger_light_p24,iw9_pi_golf17_mp+ammo_9p+bar_pi_p24+laserpstl_ads02+mag_pi_xlarge_p24+pgrip_p24+rec_golf17+iw9_minireddot02_pstl+silencer03_pi+stockno_pi_p24+trigger_light_p24,MP/BR_TYPE_PI,PERKS/PI_GOLF17,hud_icon_weapon_pi_golf17,,,,,,,1,,,,,,,,,MP/BR_TYPE_PI,,,,,hud_icon_weapon_pi_golf17,brloot_weapon,0
item,brloot_weapon_pi_golf18_comm,weapon,0,,11361,noSpawn,,iw9_pi_golf18,,iw9_pi_golf18_mp+ammo_9p+bar_sm_p24+ironsdefault_golf17+mag_pi_p24+pgrip_p24+rec_golf18+stockno_pi_p24+trigger_p24,MP/BR_TYPE_PI,PERKS/PI_GOLF18,hud_icon_weapon_pi_golf18,,,,,,,1,,,,,,,,,MP/BR_TYPE_PI,,,,,hud_icon_weapon_pi_golf18,brloot_weapon,0
item,brloot_weapon_pi_golf18_unco,weapon,1,,11361,,,iw9_pi_golf18,bar_sm_heavy_p24,iw9_pi_golf18_mp+ammo_9p+bar_sm_heavy_p24+ironsdefault_golf17+mag_pi_p24+pgrip_p24+rec_golf18+stockno_pi_p24+trigger_p24,MP/BR_TYPE_PI,PERKS/PI_GOLF18,hud_icon_weapon_pi_golf18,,,,,,,1,,,,,,,,,MP/BR_TYPE_PI,,,,,hud_icon_weapon_pi_golf18,brloot_weapon,0
item,brloot_weapon_pi_golf18_rare,weapon,2,,11361,,,iw9_pi_golf18,pgrip_ass_p24+trigger_p24,iw9_pi_golf18_mp+ammo_9p+bar_sm_p24+ironsdefault_golf17+mag_pi_p24+pgrip_ass_p24+rec_golf18+stockno_pi_p24+trigger_p24,MP/BR_TYPE_PI,PERKS/PI_GOLF18,hud_icon_weapon_pi_golf18,,,,,,,1,,,,,,,,,MP/BR_TYPE_PI,,,,,hud_icon_weapon_pi_golf18,brloot_weapon,0
item,brloot_weapon_pi_golf18_epic,weapon,3,,11361,,,iw9_pi_golf18,ammo_9p_hp+comp_pi_03+mag_pi_large_p24,iw9_pi_golf18_mp+ammo_9p_hp+bar_sm_p24+comp_pi_03+ironsdefault_golf17+mag_pi_large_p24+pgrip_p24+rec_golf18+stockno_pi_p24+trigger_p24,MP/BR_TYPE_PI,PERKS/PI_GOLF18,hud_icon_weapon_pi_golf18,,,,,,,1,,,,,,,,,MP/BR_TYPE_PI,,,,,hud_icon_weapon_pi_golf18,brloot_weapon,0
item,brloot_weapon_pi_golf18_lege,weapon,4,,11361,,,iw9_pi_golf18,comp_pi_05+laserpstl_hip02+mag_pi_xlarge_p24+pgrip_tac_p24+trigger_p24,iw9_pi_golf18_mp+ammo_9p+bar_sm_p24+comp_pi_05+ironsdefault_golf17+laserpstl_hip02+mag_pi_xlarge_p24+pgrip_tac_p24+rec_golf18+stockno_pi_p24+trigger_p24,MP/BR_TYPE_PI,PERKS/PI_GOLF18,hud_icon_weapon_pi_golf18,,,,,,,1,,,,,,,,,MP/BR_TYPE_PI,,,,,hud_icon_weapon_pi_golf18,brloot_weapon,0
item,brloot_weapon_pi_swhiskey_comm,weapon,0,,11367,,,iw9_pi_swhiskey,,iw9_pi_swhiskey_mp+ammo_500sw+bar_pi_p26+cylinder_pi_p26+ironsdefault_swhiskey+pgrip_p26+rec_swhiskey+trigger_p26,MP/BR_TYPE_PI,PERKS/PI_SWHISKEY,hud_icon_weapon_pi_swhiskey,,,,,,,1,,,,,,,,,MP/BR_TYPE_PI,,,,,hud_icon_weapon_pi_swhiskey,brloot_weapon,0
item,brloot_weapon_pi_swhiskey_unco,weapon,1,,11367,noSpawn,,iw9_pi_swhiskey,pgrip_tac_p26,iw9_pi_swhiskey_mp+ammo_500sw+bar_pi_p26+cylinder_pi_p26+ironsdefault_swhiskey+pgrip_tac_p26+rec_swhiskey+trigger_p26,MP/BR_TYPE_PI,PERKS/PI_SWHISKEY,hud_icon_weapon_pi_swhiskey,,,,,,,1,,,,,,,,,MP/BR_TYPE_PI,,,,,hud_icon_weapon_pi_swhiskey,brloot_weapon,0
