chance,tactical,,80,165,155,45,0,0,40,165,0,165,40,800,800,400,5,5,40,10,10,10,10,10,0,135,105,175,160,175,120,135,105,135,105,120,120,175,80,10,0,165,0,75,,,
chance,super,,90,210,220,230,200,200,205,220,0,220,200,150,150,100,5,5,200,20,20,20,20,20,0,80,105,95,85,95,80,70,105,100,135,110,110,125,90,20,0,220,0,90,,,
chance,weapon,,155,90,60,60,5,120,55,60,0,60,55,0,0,1,0,0,55,5,5,5,5,5,0,120,175,90,110,90,215,110,175,110,175,215,215,90,190,5,25,90,0,400,,,
chance,gear,,0,10,50,60,180,220,200,50,0,50,200,0,0,0,0,5,200,3,3,3,3,3,0,10,0,0,10,0,10,0,0,10,0,10,10,0,0,3,100,10,0,0,,,
chance,revive,,0,20,20,70,85,0,60,20,0,20,60,100,100,0,5,5,60,0,2,2,5,0,0,0,0,10,0,10,0,10,0,0,0,0,0,10,0,0,50,20,0,0,,,
chance,tablet,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,10,20,10,10,10,15,10,15,10,10,10,5,0,0,0,0,20,,,
chance,keycard,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
chance,valuable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
chance,key,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
chance,mission,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
chance,perk,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,,,
chance,extractable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
chance,plate_carrier,,10,10,10,10,180,220,10,10,0,10,10,50,50,0,0,5,10,0,2,2,5,5,0,10,10,10,10,10,10,10,10,10,10,10,10,10,5,0,0,10,1,25,,,
item,brloot_ammo_12g,,150,150,150,150,150,150,150,150,0,150,150,0,0,150,150,150,150,150,150,150,150,150,0,150,150,150,150,150,150,150,150,150,150,150,150,150,150,100,100,150,0,175,,,
item,brloot_ammo_50cal,,205,205,205,205,205,205,205,205,0,205,205,0,0,205,205,205,205,205,205,205,205,205,0,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,0,200,,,
item,brloot_ammo_762,,330,330,330,330,330,330,330,330,0,330,330,0,0,330,330,330,330,330,330,330,330,330,0,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,0,325,,,
item,brloot_ammo_919,,265,265,265,265,265,265,265,265,0,265,265,0,0,265,265,265,265,265,265,265,265,265,0,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,0,250,,,
item,brloot_ammo_rocket,,50,50,50,50,50,50,50,50,0,50,50,0,0,50,50,50,50,50,50,50,50,50,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,50,,,
item,brloot_equip_gasmask,,0,400,400,400,400,400,400,400,0,400,400,0,0,0,0,400,400,400,400,400,400,400,0,400,0,0,400,0,400,0,0,400,0,400,400,0,0,400,300,400,0,0,,,
item,brloot_equip_gasmask_durable,,0,100,100,100,100,100,100,100,0,100,100,0,0,0,0,100,100,100,100,100,100,100,0,100,0,0,100,0,100,0,0,100,0,100,100,0,0,100,100,100,0,0,,,
item,brloot_self_revive,,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,100,1,0,0,,,
rarity,0_lethal,,450,450,450,450,0,0,450,450,0,450,450,0,0,450,45,45,450,45,45,45,45,45,0,450,450,450,450,450,450,450,450,450,450,450,450,450,450,45,0,450,0,450,,,
rarity,1_lethal,,300,300,300,300,0,0,300,300,0,300,300,0,0,300,30,30,300,30,30,30,30,30,0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,30,0,300,0,300,,,
rarity,2_lethal,,200,200,200,200,0,0,200,200,0,200,200,0,0,200,20,20,200,20,20,20,20,20,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,20,0,200,0,200,,,
rarity,3_lethal,,100,100,100,100,0,0,100,100,0,100,100,0,0,100,10,10,100,10,10,10,10,10,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10,0,100,0,100,,,
rarity,4_lethal,,50,50,50,50,0,0,50,50,0,50,50,0,0,50,5,5,50,5,5,5,5,5,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,5,0,50,0,50,,,
rarity,0_tactical,,400,450,450,450,0,0,450,450,0,450,450,1,1,450,45,45,450,45,45,45,45,45,0,450,450,450,450,450,450,450,450,450,450,450,450,450,440,45,0,450,0,440,,,
rarity,1_tactical,,310,300,300,300,0,0,300,300,0,300,300,1,1,300,30,30,300,30,30,30,30,30,0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,30,0,300,0,300,,,
rarity,2_tactical,,210,200,200,200,0,0,200,200,0,200,200,1,1,200,20,20,200,20,20,20,20,20,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,20,0,200,0,200,,,
rarity,3_tactical,,210,100,100,100,0,0,100,100,0,100,100,1,1,100,10,10,100,10,10,10,10,10,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10,0,100,0,100,,,
rarity,4_tactical,,60,50,50,50,0,0,50,50,0,50,50,1,1,50,5,5,50,5,5,5,5,5,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,5,0,50,0,50,,,
item,brloot_health_adrenaline,,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,,,
rarity,0_super,,400,250,250,100,100,100,100,100,0,250,250,0,0,100,100,100,100,0,0,0,0,0,0,350,350,300,350,300,350,350,350,350,350,350,350,300,400,0,0,250,0,400,,,
rarity,1_super,,350,250,250,150,150,150,150,150,0,250,250,0,0,150,150,150,150,0,0,0,0,0,0,300,300,250,300,250,300,300,300,300,300,300,300,250,350,0,0,250,0,350,,,
rarity,2_super,,250,200,200,200,200,200,200,200,0,200,200,0,0,200,200,200,200,40,40,40,40,40,0,200,200,200,200,200,200,200,200,200,200,200,200,200,250,40,0,200,0,250,,,
rarity,3_super,,0,150,150,250,250,250,250,250,0,150,150,0,0,250,250,250,250,40,40,40,40,40,0,150,150,150,150,150,150,150,150,150,150,150,150,150,0,40,0,150,0,0,,,
rarity,4_super,,0,150,150,300,300,300,300,300,0,150,150,1,1,300,300,300,300,20,20,20,20,20,0,0,0,100,0,100,0,0,0,0,0,0,0,100,0,20,0,150,0,0,,,
item,brloot_offhand_advancedsupplydrop,,0,5,5,25,50,50,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,
item,brloot_balloon_extract,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_plunder_extract,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rarity,0_weapon,,545,390,390,0,0,0,390,390,0,500,0,0,0,550,0,0,0,0,35,0,0,0,0,500,500,500,500,500,450,500,500,500,500,450,450,500,545,0,0,390,0,545,,,
rarity,1_weapon,,275,310,310,220,225,200,350,350,0,300,0,0,0,400,0,0,220,55,30,55,55,30,0,300,300,300,300,300,325,300,300,300,300,325,325,300,275,20,0,310,0,275,,,
rarity,2_weapon,,180,255,255,200,175,175,260,260,0,200,970,0,0,49,0,0,200,45,25,0,45,40,0,200,200,200,200,200,225,200,200,200,200,225,225,200,180,30,0,255,0,180,,,
rarity,4_weapon,,0,45,45,80,100,125,0,0,0,0,30,0,0,1,0,0,80,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,45,0,0,,,
item,brloot_armor_plate,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,
item,brloot_plunder_cash_common_1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_plunder_cash_uncommon_1,,800,450,450,0,0,0,800,800,500,450,0,0,0,0,0,0,0,0,5,5,5,8,0,768,768,768,768,768,768,768,768,768,768,768,768,768,800,0,0,450,375,768,,,
item,brloot_plunder_cash_uncommon_2,,175,450,450,450,0,0,175,175,300,450,0,0,0,0,450,450,450,20,20,20,20,20,0,157,157,157,157,157,157,157,157,157,157,157,157,157,175,20,20,450,420,157,,,
item,brloot_plunder_cash_uncommon_3,,25,75,75,400,650,0,25,25,150,75,0,0,0,0,400,400,400,12,12,12,12,12,0,49,49,49,49,49,49,49,49,49,49,49,49,49,25,12,12,75,150,49,,,
item,brloot_plunder_cash_rare_1,,0,25,25,100,200,500,0,0,50,25,550,0,0,0,100,100,100,8,8,8,8,8,0,18,18,18,18,18,18,18,18,18,18,18,18,18,0,8,8,25,50,18,,,
item,brloot_plunder_cash_rare_2,,0,0,0,50,100,200,0,0,0,0,450,0,0,0,50,50,50,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,5,0,5,7,,,
item,brloot_plunder_cash_epic_1,,0,0,0,0,50,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,,,
item,brloot_plunder_cash_epic_2,,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_plunder_cash_legendary_1,,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_killstreak_assaultdrone,,0,125,125,125,100,100,0,0,0,125,125,0,0,125,0,1,125,0,0,0,0,0,0,125,125,125,125,125,125,125,125,125,125,125,125,125,125,0,0,125,0,0,,,
item,brloot_killstreak_uav,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_killstreak_uav_bigmap,,0,100,100,100,125,125,0,0,0,100,100,0,0,100,0,0,100,15,15,15,15,15,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,15,0,100,0,,,,
item,brloot_killstreak_clusterstrike,,0,125,125,125,115,115,0,0,0,125,125,0,0,125,1,0,125,25,25,25,25,25,0,125,125,125,125,125,125,125,125,125,125,125,125,125,125,25,0,125,0,0,,,
item,brloot_killstreak_precision_airstrike,,0,115,115,115,110,110,0,0,0,115,115,0,0,115,0,1,115,25,25,25,25,25,0,115,115,115,115,115,115,115,115,115,115,115,115,115,115,25,0,115,0,0,,,
item,brloot_killstreak_cluster_spike,,0,110,110,110,100,100,0,0,0,110,110,0,0,110,1,0,110,0,0,0,0,0,0,110,110,110,110,110,110,110,110,110,110,110,110,110,110,0,100,110,0,0,,,
item,brloot_killstreak_scramblerdrone,,0,100,100,100,125,125,0,0,0,100,100,0,0,100,0,0,100,0,20,20,20,15,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10,200,100,0,0,,,
item,brloot_killstreak_supply_sweep,,0,100,100,100,125,125,0,0,0,100,100,0,0,100,0,0,100,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,0,,,,
item,brloot_munition_jup_switchblade_drone,,0,100,100,100,100,100,0,0,0,100,100,0,0,100,1,0,100,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,0,,,,
item,brloot_munition_jup_lrad,,0,100,100,100,100,100,0,0,0,100,100,0,0,100,1,0,100,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,0,,,,
item,brloot_munition_jup_missile_turret,,0,100,100,100,100,100,0,0,0,100,100,0,0,100,0,0,100,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,0,,,,
item,brloot_killstreak_auav,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
item,brloot_assassination_laptop,,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0,0,0,0,,,,
item,brloot_master_assassination_laptop,,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,150,150,150,150,0,150,0,0,0,0,0,,,,,,,,,
item,brloot_vip_laptop,,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0,,,,
item,brloot_intel_laptop,,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,250,250,250,250,250,250,250,250,250,250,250,250,0,0,0,0,,,,
item,brloot_safecracker_laptop,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,,,,
item,brloot_scavenger_laptop,,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,0,0,0,0,,,,
item,brloot_stronghold_infil_laptop,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
item,brloot_elite_arrow_laptop,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
item,brloot_elite_chopper_laptop,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
item,brloot_elite_geiger_laptop,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
item,brloot_durable_loot,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_access_card_blue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_access_card_green,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_access_card_red,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_access_card_blue_stadium_parking,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_access_card_blue_stadium_executive,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_access_card_blue_stadium_concourse,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
rarity,0_noDrop,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
rarity,1_noDrop,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
rarity,2_noDrop,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
rarity,3_noDrop,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
rarity,4_noDrop,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_dead_agent_radio,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_specialist_bonus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
item,brloot_valuable_harddrive,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
