-1,,none,ATTACHMENTS/BAR_AR_HEAVY_P04,bar_ar_heavy_p04,bar_ar_heavy_p04,icon_attachment_p04_ar_akilo_barhvy_v0,ATTACHMENTS/BAR_AR_HEAVY_P04_DESC,ATTACHMENTS/BAR_AR_HEAVY_P04,,,,,,3,0,5,0,-3,4,,ATTACHMENTS/MOD_DAMAGE_RANGE|1,ATTACHMENTS/MOD_BULLET_VELOCITY|1,ATTACHMENTS/MOD_RECOIL_CONTROL|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_AR_HVYLONG_P04,bar_ar_hvylong_p04,bar_ar_hvylong_p04,icon_attachment_p04_ar_akilo_barhvy02_v0,ATTACHMENTS/BAR_AR_HVYLONG_P04_DESC,ATTACHMENTS/BAR_AR_HVYLONG_P04,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,,0
-1,,frontpiece,ATTACHMENTS/BAR_AR_HVYSHORT2_P04,bar_ar_hvyshort2_p04,bar_ar_hvyshort2_p04,icon_attachment_p04_ar_akilo74_barhvyshort_v0,ATTACHMENTS/BAR_AR_HVYSHORT2_P04_DESC,ATTACHMENTS/BAR_AR_HVYSHORT2_P04,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,,0
-1,,frontpiece,ATTACHMENTS/BAR_AR_HVYSHORT_P04,bar_ar_hvyshort_p04,bar_ar_hvyshort_p04,icon_attachment_p04_ar_akilo_barhvyshort_v0,ATTACHMENTS/BAR_AR_HVYSHORT_P04_DESC,ATTACHMENTS/BAR_AR_HVYSHORT_P04,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,,0
-1,,frontpiece,ATTACHMENTS/BAR_AR_LGTSHORT_P04,bar_ar_lgtshort_p04,bar_ar_lgtshort_p04,icon_attachment_p04_ar_akilo74_barlgtshort_v0,ATTACHMENTS/BAR_AR_LGTSHORT_P04_DESC,ATTACHMENTS/BAR_AR_LGTSHORT_P04,,,,,,2,0,0,0,-2,3,,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|-1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_AR_LIGHT_P01,bar_ar_light_p01,bar_ar_light_p01,icon_attachment_p01_ar_mike4_barlight_v0,ATTACHMENTS/BAR_AR_LIGHT_P01_DESC,ATTACHMENTS/BAR_AR_LIGHT_P01,,,,,,-2,0,0,0,3,-1,,ATTACHMENTS/MOD_ADS_RAISE_SPEED|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|-1,,,,,,,0,,,,0
-1,,frontpiece,ATTACHMENTS/BAR_AR_LIGHT_P02,bar_ar_light_p02,bar_ar_light_p02,icon_attachment_p02_ar_kilo53_barlight_v0,ATTACHMENTS/BAR_AR_LIGHT_P02_DESC,ATTACHMENTS/BAR_AR_LIGHT_P02,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_AR_LIGHT_P03,bar_ar_light_p03,bar_ar_light_p03,icon_attachment_p03_ar_augolf_barlgt_v0,ATTACHMENTS/BAR_AR_LIGHT_P03_DESC,ATTACHMENTS/BAR_AR_LIGHT_P03,,,,,,-3,0,-2,0,9,-4,,ATTACHMENTS/MOD_MOVEMENT_SPEED|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|-1,ATTACHMENTS/MOD_RECOIL_CONTROL|-1,,,,,0,,,,0
-1,,frontpiece,ATTACHMENTS/BAR_AR_LIGHT_P04,bar_ar_light_p04,bar_ar_light_p04,icon_attachment_p04_ar_akilo74_barlgt_v0,ATTACHMENTS/BAR_AR_LIGHT_P04_DESC,ATTACHMENTS/BAR_AR_LIGHT_P04,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_AR_LONG_P01,bar_ar_long_p01,bar_ar_long_p01,icon_attachment_p01_ar_mike4_barlong_v0,ATTACHMENTS/BAR_AR_LONG_P01_DESC,ATTACHMENTS/BAR_AR_LONG_P01,,,,,,-2,0,0,0,3,-1,,ATTACHMENTS/MOD_ADS_RAISE_SPEED|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|-1,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_AR_LONG_P03,bar_ar_long_p03,bar_ar_long_p03,icon_attachment_p03_ar_augolf_barlong_v0,ATTACHMENTS/BAR_AR_LONG_P03_DESC,ATTACHMENTS/BAR_AR_LONG_P03,,,,,,-1,0,0,0,4,-2.5,,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|-1,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_AR_LONG_P04,bar_ar_long_p04,bar_ar_long_p04,icon_attachment_p04_ar_akilo_barrel_v0,ATTACHMENTS/BAR_AR_LONG_P04_DESC,ATTACHMENTS/BAR_AR_LONG_P04,,,,,,2,0,0,0,-2,3,,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|-1,ATTACHMENTS/MOD_ADS_SWAY_CONTROL|1,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_AR_LONGHVY_P01,bar_ar_longhvy_p01,bar_ar_longhvy_p01,icon_attachment_p01_ar_mike16_barrel_v0,ATTACHMENTS/BAR_AR_LONGHVY_P01_DESC,ATTACHMENTS/BAR_AR_LONGHVY_P01,,,,,,2,0,0,0,-2,3,,,,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_AR_LONGHVY_P04,bar_ar_longhvy_p04,bar_ar_longhvy_p04,icon_attachment_p04_ar_akilo_barhvy02_v0,ATTACHMENTS/BAR_AR_LONGHVY_P04_DESC,ATTACHMENTS/BAR_AR_LONGHVY_P04,,,,,,0,0,0,0,-5,-3,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_AR_P01,bar_ar_p01,bar_ar_p01,icon_attachment_p01_ar_mike4_barrel_v0,ATTACHMENTS/BAR_AR_P01_DESC,ATTACHMENTS/BAR_AR_P01,,,,,,0,0,0,0,-2,-2,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,1,0
-1,,none,ATTACHMENTS/BAR_AR_P02,bar_ar_p02,bar_ar_p02,icon_attachment_p02_ar_kilo53_barlong_v0,ATTACHMENTS/BAR_AR_P02_DESC,ATTACHMENTS/BAR_AR_P02,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_AR_P03,bar_ar_p03,bar_ar_p03,icon_attachment_p03_ar_augolf_barrel_v0,ATTACHMENTS/BAR_AR_P03_DESC,ATTACHMENTS/BAR_AR_P03,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_AR_P04,bar_ar_p04,bar_ar_p04,icon_attachment_p04_ar_akilo105_barrel_v0,ATTACHMENTS/BAR_AR_P04_DESC,ATTACHMENTS/BAR_AR_P04,,,,,,0,0,0,0,-2,-2,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_AR_SHORT_P01,bar_ar_short_p01,bar_ar_short_p01,icon_attachment_p01_ar_mike4_barshort_v0,ATTACHMENTS/BAR_AR_SHORT_P01_DESC,ATTACHMENTS/BAR_AR_SHORT_P01,,,,,,0,0,0,0,-5,-3,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_AR_SHORT_P02,bar_ar_short_p02,bar_ar_short_p02,icon_attachment_p02_ar_kilo53_barrel_v0,ATTACHMENTS/BAR_AR_SHORT_P02_DESC,ATTACHMENTS/BAR_AR_SHORT_P02,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_AR_SHORT_P04,bar_ar_short_p04,bar_ar_short_p04,icon_attachment_p04_ar_akilo74_barrel_v0,ATTACHMENTS/BAR_AR_SHORT_P04_DESC,ATTACHMENTS/BAR_AR_SHORT_P04,,,,,,0,0,0,0,-2,-2,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_AR_SHORTHVY_P01,bar_ar_shorthvy_p01,bar_ar_shorthvy_p01,icon_attachment_p01_ar_mike4_barhvyshort_v0,ATTACHMENTS/BAR_AR_SHORTHVY_P01_DESC,ATTACHMENTS/BAR_AR_SHORTHVY_P01,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_AR_SHORTHVY_P04,bar_ar_shorthvy_p04,bar_ar_shorthvy_p04,icon_attachment_p04_ar_akilo_barhvyshort_v0,ATTACHMENTS/BAR_AR_SHORTHVY_P04_DESC,ATTACHMENTS/BAR_AR_SHORTHVY_P04,,,,,,0,0,0,0,-2,-2,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,,0
-1,,frontpiece,ATTACHMENTS/BAR_BR_HEAVY_P01,bar_br_heavy_p01,bar_br_heavy_p01,icon_attachment_p01_dm_msecho_barbull_v0,ATTACHMENTS/BAR_BR_HEAVY_P01_DESC,ATTACHMENTS/BAR_BR_HEAVY_P01,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,,0
-1,,frontpiece,ATTACHMENTS/BAR_BR_HEAVY_P18,bar_br_heavy_p18,bar_br_heavy_p18,icon_attachment_p18_dm_mike14_barhvy_v0,ATTACHMENTS/BAR_BR_HEAVY_P18_DESC,ATTACHMENTS/BAR_BR_HEAVY_P18,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_BR_LIGHT_P01,bar_br_light_p01,bar_br_light_p01,icon_attachment_p01_dm_msecho_barlgt_v0,ATTACHMENTS/BAR_BR_LIGHT_P01_DESC,ATTACHMENTS/BAR_BR_LIGHT_P01,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_BR_LIGHT_P02,bar_br_light_p02,bar_br_light_p02,icon_attachment_p02_ar_golf3_barlight_v0,ATTACHMENTS/BAR_BR_LIGHT_P02_DESC,ATTACHMENTS/BAR_BR_LIGHT_P02,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_BR_LONG_P01,bar_br_long_p01,bar_br_long_p01,icon_attachment_p01_dm_msecho_barlong_v0,ATTACHMENTS/BAR_BR_LONG_P01_DESC,ATTACHMENTS/BAR_BR_LONG_P01,,,,,,0,0,0,0,-2,-2,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,,0
-1,,frontpiece,ATTACHMENTS/BAR_BR_LONG_P05,bar_br_long_p05,bar_br_long_p05,icon_attachment_p05_ar_schotel_barlong_v0,ATTACHMENTS/BAR_BR_LONG_P05_DESC,ATTACHMENTS/BAR_BR_LONG_P05,,,,,,0,0,0,0,-5,-3,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_BR_P01,bar_br_p01,bar_br_p01,icon_attachment_p01_dm_msecho_barbull_v0,ATTACHMENTS/BAR_BR_P01_DESC,ATTACHMENTS/BAR_BR_P01,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_BR_P02,bar_br_p02,bar_br_p02,icon_attachment_p02_ar_golf3_barrel_v0,ATTACHMENTS/BAR_BR_P02_DESC,ATTACHMENTS/BAR_BR_P02,,,,,,0,0,0,0,-2,-2,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_BR_P05,bar_br_p05,bar_br_p05,icon_attachment_p05_ar_schotel_barrel_v0,ATTACHMENTS/BAR_BR_P05_DESC,ATTACHMENTS/BAR_BR_P05,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,,0
-1,,frontpiece,ATTACHMENTS/BAR_BR_P18,bar_br_p18,bar_br_p18,icon_attachment_p18_dm_mike14_barstd_v0,ATTACHMENTS/BAR_BR_P18_DESC,ATTACHMENTS/BAR_BR_P18,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_BR_SHORT_P01,bar_br_short_p01,bar_br_short_p01,icon_attachment_p01_dm_msecho_barshort_v0,ATTACHMENTS/BAR_BR_SHORT_P01_DESC,ATTACHMENTS/BAR_BR_SHORT_P01,,,,,,3,0,0,0,-1,-1,,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_SIGHT_PICTURE|1,,,,,,,0,,,,0
-1,,frontpiece,ATTACHMENTS/BAR_BR_SHORT_P05,bar_br_short_p05,bar_br_short_p05,icon_attachment_p05_ar_schotel_barshort_v0,ATTACHMENTS/BAR_BR_SHORT_P05_DESC,ATTACHMENTS/BAR_BR_SHORT_P05,,,,,,3,0,0,0,-1,-1,,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_SIGHT_PICTURE|1,,,,,,,0,,,,0
-1,,frontpiece,ATTACHMENTS/BAR_DM_HEAVY_P18,bar_dm_heavy_p18,bar_dm_heavy_p18,icon_attachment_p18_dm_mike14_barhvylong_v0,ATTACHMENTS/BAR_DM_HEAVY_P18_DESC,ATTACHMENTS/BAR_DM_HEAVY_P18,,,,,,3,0,0,0,-1,-1,,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_SIGHT_PICTURE|1,,,,,,,0,,,,0
-1,,frontpiece,ATTACHMENTS/BAR_DM_HVYLONG_P19,bar_dm_hvylong_p19,bar_dm_hvylong_p19,icon_attachment_p19_dm_sbeta_barsn_v0,ATTACHMENTS/BAR_DM_HVYLONG_P19_DESC,ATTACHMENTS/BAR_DM_HVYLONG_P19,,,,,tube_6_45gvt,3,0,0,0,-1,-1,,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_SIGHT_PICTURE|1,,,,,,,0,,,,0
-1,,frontpiece,ATTACHMENTS/BAR_DM_LIGHT_P19,bar_dm_light_p19,bar_dm_light_p19,icon_attachment_p19_dm_sbeta_barfluted_v0,ATTACHMENTS/BAR_DM_LIGHT_P19_DESC,ATTACHMENTS/BAR_DM_LIGHT_P19,,,,,tube_6_45gvt,5,0,4,0,-3,-3,,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ZOOM_LEVEL|1,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_DM_LIGHT_P20,bar_dm_light_p20,bar_dm_light_p20,icon_attachment_p20_dm_mike24_barlight_v0,ATTACHMENTS/BAR_DM_LIGHT_P20_DESC,ATTACHMENTS/BAR_DM_LIGHT_P20,,,,,,5,0,4,0,-3,-3,,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ZOOM_LEVEL|1,,,,,,,0,,,,0
-1,,frontpiece,ATTACHMENTS/BAR_DM_LONG_P19,bar_dm_long_p19,bar_dm_long_p19,icon_attachment_p19_dm_sbeta_barhvy_v0,ATTACHMENTS/BAR_DM_LONG_P19_DESC,ATTACHMENTS/BAR_DM_LONG_P19,,,,,tube_8_45gvt,5,0,4,0,-3,-3,,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,ATTACHMENTS/MOD_ZOOM_LEVEL|1,,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_DM_P18,bar_dm_p18,bar_dm_p18,icon_attachment_p18_dm_mike14_barrel_v0,ATTACHMENTS/BAR_DM_P18_DESC,ATTACHMENTS/BAR_DM_P18,,,,,,4,0,5,0,-2,-3,,ATTACHMENTS/MOD_REFLEX_ACOG_TOGGLE|1,ATTACHMENTS/MOD_ZOOM_LEVEL|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_DM_P19,bar_dm_p19,bar_dm_p19,icon_attachment_p19_dm_sbeta_barrel_v0,ATTACHMENTS/BAR_DM_P19_DESC,ATTACHMENTS/BAR_DM_P19,,,,,tube_6_45gvt,4,0,5,0,-2,-3,,ATTACHMENTS/MOD_REFLEX_ACOG_TOGGLE|1,ATTACHMENTS/MOD_ZOOM_LEVEL|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_DM_P20,bar_dm_p20,bar_dm_p20,icon_attachment_p20_dm_mike24_barrel_v0,ATTACHMENTS/BAR_DM_P20_DESC,ATTACHMENTS/BAR_DM_P20,,,,,,4,0,5,0,-2,-3,,ATTACHMENTS/MOD_REFLEX_ACOG_TOGGLE|1,ATTACHMENTS/MOD_ZOOM_LEVEL|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,,,,,,0,,,,0
-1,,frontpiece,ATTACHMENTS/BAR_DM_SHORT_P19,bar_dm_short_p19,bar_dm_short_p19,icon_attachment_p19_dm_sbeta_barshort_v0,ATTACHMENTS/BAR_DM_SHORT_P19_DESC,ATTACHMENTS/BAR_DM_SHORT_P19,,,,,tube_4_45gvt,4,0,5,0,-2,-3,,ATTACHMENTS/MOD_REFLEX_ACOG_TOGGLE|1,ATTACHMENTS/MOD_ZOOM_LEVEL|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,,,,,,0,,,,0
-1,,none,ATTACHMENTS/BAR_DM_SHORT_P20,bar_dm_short_p20,bar_dm_short_p20,icon_attachment_p20_dm_sa700_barrel_v0,ATTACHMENTS/BAR_DM_SHORT_P20_DESC,ATTACHMENTS/BAR_DM_SHORT_P20,,,,,,5,0,4,0,-4,-4,,ATTACHMENTS/MOD_THERMAL_IDENTIFICATION|1,ATTACHMENTS/MOD_ZOOM_LEVEL|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,,,,,,0,,,,0
