8225,iw9_ar_mike4_camo_1,CHALLENGE/AR_MIKE4_CAMO_1,CHALLENGE/CAMO_UNLOCK_1_DESC,50,12190,1000,,,,,,0
8226,iw9_ar_mike4_camo_2,CHALLENGE/AR_MIKE4_CAMO_2,CHALLENGE/AR_MIKE4_CAMO_2_DESC,50,12214,1500,,,,,,0
8227,iw9_ar_mike4_camo_3,CHALLENGE/AR_MIKE4_CAMO_3,CHALLENGE/AR_MIKE4_CAMO_3_DESC,10,12116,2000,,,,,,0
8228,iw9_ar_mike4_camo_4,CHALLENGE/AR_MIKE4_CAMO_4,CHALLENGE/AR_MIKE4_CAMO_4_DESC,15,12105,2500,,,,,,0
8229,iw9_ar_mike4_camo_gold,CHALLENGE/AR_MIKE4_CAMO_GOLD,CHALLENGE/CAMO_UNLOCK_GOLD_STD_DESC,10,12735,4000,,,,,,0
8230,iw9_ar_mike4_camo_gold_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,0,,,,,,0
8983,iw9_ar_mike4_camo_plat,CHALLENGE/AR_MIKE4_CAMO_PLAT,CHALLENGE/CAMO_UNLOCK_PLAT_STD_DESC,25,12674,5000,,,,,,0
9138,iw9_ar_mike4_camo_dama,CHALLENGE/AR_MIKE4_CAMO_DAMA,CHALLENGE/CAMO_UNLOCK_DAMA_STD_DESC,25,12679,7500,,,,,,0
9285,iw9_ar_mike16_camo_1,CHALLENGE/AR_MIKE16_CAMO_1,CHALLENGE/CAMO_UNLOCK_1_DESC,50,12055,1000,,,,,,0
9117,iw9_ar_mike16_camo_2,CHALLENGE/AR_MIKE16_CAMO_2,CHALLENGE/AR_MIKE16_CAMO_2_DESC,10,12072,1500,,,,,,0
9230,iw9_ar_mike16_camo_3,CHALLENGE/AR_MIKE16_CAMO_3,CHALLENGE/AR_MIKE16_CAMO_3_DESC,30,12108,2000,,,,,,0
9153,iw9_ar_mike16_camo_4,CHALLENGE/AR_MIKE16_CAMO_4,CHALLENGE/AR_MIKE16_CAMO_4_DESC,20,12209,2500,,,,,,0
9147,iw9_ar_mike16_camo_gold,CHALLENGE/AR_MIKE16_CAMO_GOLD,CHALLENGE/CAMO_UNLOCK_GOLD_STD_DESC,10,12760,4000,,,,,,0
9060,iw9_ar_mike16_camo_gold_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,0,,,,,,0
9069,iw9_ar_mike16_camo_plat,CHALLENGE/AR_MIKE16_CAMO_PLAT,CHALLENGE/CAMO_UNLOCK_PLAT_STD_DESC,25,12698,5000,,,,,,0
9209,iw9_ar_mike16_camo_dama,CHALLENGE/AR_MIKE16_CAMO_DAMA,CHALLENGE/CAMO_UNLOCK_DAMA_STD_DESC,25,12771,7500,,,,,,0
9259,iw9_lm_foxtrot_camo_1,CHALLENGE/LM_FOXTROT_CAMO_1,CHALLENGE/CAMO_UNLOCK_1_DESC,50,12171,1000,,,,,,0
9251,iw9_lm_foxtrot_camo_2,CHALLENGE/LM_FOXTROT_CAMO_2,CHALLENGE/LM_FOXTROT_CAMO_2_DESC,10,12079,1500,,,,,,0
9316,iw9_lm_foxtrot_camo_3,CHALLENGE/LM_FOXTROT_CAMO_3,CHALLENGE/LM_FOXTROT_CAMO_3_DESC,20,12258,2000,,,,,,0
9074,iw9_lm_foxtrot_camo_4,CHALLENGE/LM_FOXTROT_CAMO_4,CHALLENGE/LM_FOXTROT_CAMO_4_DESC,30,12022,2500,,,,,,0
9172,iw9_lm_foxtrot_camo_gold,CHALLENGE/LM_FOXTROT_CAMO_GOLD,CHALLENGE/CAMO_UNLOCK_GOLD_STD_DESC,10,12628,4000,,,,,,0
8992,iw9_lm_foxtrot_camo_gold_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,0,,,,,,0
9119,iw9_lm_foxtrot_camo_plat,CHALLENGE/LM_FOXTROT_CAMO_PLAT,CHALLENGE/CAMO_UNLOCK_PLAT_STD_DESC,25,12715,5000,,,,,,0
9267,iw9_lm_foxtrot_camo_dama,CHALLENGE/LM_FOXTROT_CAMO_DAMA,CHALLENGE/CAMO_UNLOCK_DAMA_STD_DESC,25,12673,7500,,,,,,0
9278,iw9_br_msecho_camo_1,CHALLENGE/BR_MSECHO_CAMO_1,CHALLENGE/CAMO_UNLOCK_1_DESC,50,12019,1000,,,,,,0
9212,iw9_br_msecho_camo_2,CHALLENGE/BR_MSECHO_CAMO_2,CHALLENGE/BR_MSECHO_CAMO_2_DESC,10,12176,1500,,,,,,0
9223,iw9_br_msecho_camo_3,CHALLENGE/BR_MSECHO_CAMO_3,CHALLENGE/BR_MSECHO_CAMO_3_DESC,50,12182,2000,,,,,,0
8961,iw9_br_msecho_camo_4,CHALLENGE/BR_MSECHO_CAMO_4,CHALLENGE/BR_MSECHO_CAMO_4_DESC,30,12141,2500,,,,,,0
9077,iw9_br_msecho_camo_gold,CHALLENGE/BR_MSECHO_CAMO_GOLD,CHALLENGE/CAMO_UNLOCK_GOLD_STD_DESC,10,12636,4000,,,,,,0
9342,iw9_br_msecho_camo_gold_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,0,,,,,,0
9083,iw9_br_msecho_camo_plat,CHALLENGE/BR_MSECHO_CAMO_PLAT,CHALLENGE/CAMO_UNLOCK_PLAT_STD_DESC,25,12619,5000,,,,,,0
9281,iw9_br_msecho_camo_dama,CHALLENGE/BR_MSECHO_CAMO_DAMA,CHALLENGE/CAMO_UNLOCK_DAMA_STD_DESC,25,12727,7500,,,,,,0
9252,iw9_sm_alpha57_camo_1,CHALLENGE/SM_ALPHA57_CAMO_1,CHALLENGE/CAMO_UNLOCK_1_DESC,50,12184,1000,,,,,,0
9089,iw9_sm_alpha57_camo_2,CHALLENGE/SM_ALPHA57_CAMO_2,CHALLENGE/SM_ALPHA57_CAMO_2_DESC,50,12193,1500,,,,,,0
9333,iw9_sm_alpha57_camo_3,CHALLENGE/SM_ALPHA57_CAMO_3,CHALLENGE/SM_ALPHA57_CAMO_3_DESC,50,12185,2000,,,,,,0
9192,iw9_sm_alpha57_camo_4,CHALLENGE/SM_ALPHA57_CAMO_4,CHALLENGE/SM_ALPHA57_CAMO_4_DESC,30,12134,2500,,,,,,0
9244,iw9_sm_alpha57_camo_gold,CHALLENGE/SM_ALPHA57_CAMO_GOLD,CHALLENGE/CAMO_UNLOCK_GOLD_STD_DESC,10,12753,4000,,,,,,0
9144,iw9_sm_alpha57_camo_gold_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,0,,,,,,0
9129,iw9_sm_alpha57_camo_plat,CHALLENGE/SM_ALPHA57_CAMO_PLAT,CHALLENGE/CAMO_UNLOCK_PLAT_STD_DESC,25,12742,5000,,,,,,0
9078,iw9_sm_alpha57_camo_dama,CHALLENGE/SM_ALPHA57_CAMO_DAMA,CHALLENGE/CAMO_UNLOCK_DAMA_STD_DESC,25,12611,7500,,,,,,0
9076,iw9_ar_golf3_camo_1,CHALLENGE/AR_GOLF3_CAMO_1,CHALLENGE/CAMO_UNLOCK_1_DESC,50,12200,1000,,,,,,0
9102,iw9_ar_golf3_camo_2,CHALLENGE/AR_GOLF3_CAMO_2,CHALLENGE/AR_GOLF3_CAMO_2_DESC,50,12110,1500,,,,,,0
9048,iw9_ar_golf3_camo_3,CHALLENGE/AR_GOLF3_CAMO_3,CHALLENGE/AR_GOLF3_CAMO_3_DESC,20,12180,2000,,,,,,0
9177,iw9_ar_golf3_camo_4,CHALLENGE/AR_GOLF3_CAMO_4,CHALLENGE/AR_GOLF3_CAMO_4_DESC,10,12132,2500,,,,,,0
9355,iw9_ar_golf3_camo_gold,CHALLENGE/AR_GOLF3_CAMO_GOLD,CHALLENGE/CAMO_UNLOCK_GOLD_STD_DESC,10,12607,4000,,,,,,0
9094,iw9_ar_golf3_camo_gold_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,0,,,,,,0
9081,iw9_ar_golf3_camo_plat,CHALLENGE/AR_GOLF3_CAMO_PLAT,CHALLENGE/CAMO_UNLOCK_PLAT_STD_DESC,25,12649,5000,,,,,,0
9282,iw9_ar_golf3_camo_dama,CHALLENGE/AR_GOLF3_CAMO_DAMA,CHALLENGE/CAMO_UNLOCK_DAMA_STD_DESC,25,12647,7500,,,,,,0
9008,iw9_sm_mpapa5_camo_1,CHALLENGE/SM_MPAPA5_CAMO_1,CHALLENGE/CAMO_UNLOCK_1_DESC,50,12082,1000,,,,,,0
8984,iw9_sm_mpapa5_camo_2,CHALLENGE/SM_MPAPA5_CAMO_2,CHALLENGE/SM_MPAPA5_CAMO_2_DESC,10,12187,1500,,,,,,0
9131,iw9_sm_mpapa5_camo_3,CHALLENGE/SM_MPAPA5_CAMO_3,CHALLENGE/SM_MPAPA5_CAMO_3_DESC,50,12179,2000,,,,,,0
9219,iw9_sm_mpapa5_camo_4,CHALLENGE/SM_MPAPA5_CAMO_4,CHALLENGE/SM_MPAPA5_CAMO_4_DESC,10,12208,2500,,,,,,0
9160,iw9_sm_mpapa5_camo_gold,CHALLENGE/SM_MPAPA5_CAMO_GOLD,CHALLENGE/CAMO_UNLOCK_GOLD_STD_DESC,10,12707,4000,,,,,,0
9141,iw9_sm_mpapa5_camo_gold_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,0,,,,,,0
9360,iw9_sm_mpapa5_camo_plat,CHALLENGE/SM_MPAPA5_CAMO_PLAT,CHALLENGE/CAMO_UNLOCK_PLAT_STD_DESC,25,12728,5000,,,,,,0
9345,iw9_sm_mpapa5_camo_dama,CHALLENGE/SM_MPAPA5_CAMO_DAMA,CHALLENGE/CAMO_UNLOCK_DAMA_STD_DESC,25,12659,7500,,,,,,0
9006,iw9_lm_kilo21_camo_1,CHALLENGE/LM_KILO21_CAMO_1,CHALLENGE/CAMO_UNLOCK_1_DESC,50,12212,1000,,,,,,0
9056,iw9_lm_kilo21_camo_2,CHALLENGE/LM_KILO21_CAMO_2,CHALLENGE/LM_KILO21_CAMO_2_DESC,10,12070,1500,,,,,,0
9202,iw9_lm_kilo21_camo_3,CHALLENGE/LM_KILO21_CAMO_3,CHALLENGE/LM_KILO21_CAMO_3_DESC,20,12238,2000,,,,,,0
9157,iw9_lm_kilo21_camo_4,CHALLENGE/LM_KILO21_CAMO_4,CHALLENGE/LM_KILO21_CAMO_4_DESC,50,12156,2500,,,,,,0
8978,iw9_lm_kilo21_camo_gold,CHALLENGE/LM_KILO21_CAMO_GOLD,CHALLENGE/CAMO_UNLOCK_GOLD_STD_DESC,10,12761,4000,,,,,,0
9016,iw9_lm_kilo21_camo_gold_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,0,,,,,,0
8981,iw9_lm_kilo21_camo_plat,CHALLENGE/LM_KILO21_CAMO_PLAT,CHALLENGE/CAMO_UNLOCK_PLAT_STD_DESC,25,12774,5000,,,,,,0
8968,iw9_lm_kilo21_camo_dama,CHALLENGE/LM_KILO21_CAMO_DAMA,CHALLENGE/CAMO_UNLOCK_DAMA_STD_DESC,25,12745,7500,,,,,,0
9247,iw9_ar_kilo53_camo_1,CHALLENGE/AR_KILO53_CAMO_1,CHALLENGE/CAMO_UNLOCK_1_DESC,50,12225,1000,,,,,,0
9180,iw9_ar_kilo53_camo_2,CHALLENGE/AR_KILO53_CAMO_2,CHALLENGE/AR_KILO53_CAMO_2_DESC,10,12122,1500,,,,,,0
9264,iw9_ar_kilo53_camo_3,CHALLENGE/AR_KILO53_CAMO_3,CHALLENGE/AR_KILO53_CAMO_3_DESC,50,12173,2000,,,,,,0
9266,iw9_ar_kilo53_camo_4,CHALLENGE/AR_KILO53_CAMO_4,CHALLENGE/AR_KILO53_CAMO_4_DESC,10,12061,2500,,,,,,0
8977,iw9_ar_kilo53_camo_gold,CHALLENGE/AR_KILO53_CAMO_GOLD,CHALLENGE/CAMO_UNLOCK_GOLD_STD_DESC,10,12627,4000,,,,,,0
9311,iw9_ar_kilo53_camo_gold_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,0,,,,,,0
8964,iw9_ar_kilo53_camo_plat,CHALLENGE/AR_KILO53_CAMO_PLAT,CHALLENGE/CAMO_UNLOCK_PLAT_STD_DESC,25,12612,5000,,,,,,0
9330,iw9_ar_kilo53_camo_dama,CHALLENGE/AR_KILO53_CAMO_DAMA,CHALLENGE/CAMO_UNLOCK_DAMA_STD_DESC,25,12751,7500,,,,,,0
8931,iw9_dm_pgolf1_camo_1,CHALLENGE/DM_PGOLF1_CAMO_1,CHALLENGE/CAMO_UNLOCK_1_DESC,40,12150,1000,,,,,,0
8932,iw9_dm_pgolf1_camo_2,CHALLENGE/DM_PGOLF1_CAMO_2,CHALLENGE/DM_PGOLF1_CAMO_2_DESC,20,12084,1500,,,,,,0
8933,iw9_dm_pgolf1_camo_3,CHALLENGE/DM_PGOLF1_CAMO_3,CHALLENGE/DM_PGOLF1_CAMO_3_DESC,20,12034,2000,,,,,,0
8934,iw9_dm_pgolf1_camo_4,CHALLENGE/DM_PGOLF1_CAMO_4,CHALLENGE/DM_PGOLF1_CAMO_4_DESC,30,12201,2500,,,,,,0
8918,iw9_dm_pgolf1_camo_gold,CHALLENGE/DM_PGOLF1_CAMO_GOLD,CHALLENGE/CAMO_UNLOCK_GOLD_STD_DESC,10,12786,4000,,,,,,0
8935,iw9_dm_pgolf1_camo_gold_unlock,CHALLENGE/CAMO_GOLD_REVEAL_NAME,CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,0,,,,,,0
8936,iw9_dm_pgolf1_camo_plat,CHALLENGE/DM_PGOLF1_CAMO_PLAT,CHALLENGE/CAMO_UNLOCK_PLAT_STD_DESC,25,12785,5000,,,,,,0
8937,iw9_dm_pgolf1_camo_dama,CHALLENGE/DM_PGOLF1_CAMO_DAMA,CHALLENGE/CAMO_UNLOCK_DAMA_STD_DESC,25,12784,7500,,,,,,0
8997,iw9_ar_augolf_camo_1,CHALLENGE/AR_AUGOLF_CAMO_1,CHALLENGE/CAMO_UNLOCK_1_DESC,50,12120,1000,,,,,,0
